@relation 'bugzilla-weka.filters.unsupervised.attribute.Remove-R1,2'

@attribute ns numeric
@attribute nm numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
2,2,2,1,0.022388,0.029851,134,1,5,132,0.5,101,81,101,1
2,2,2,1,0.016,0.008,125,1,4,0,0.5,136,112.333333,136,0
2,2,2,1,0.022388,0.029851,134,1,5,146,0.5,103,83,103,0
1,1,1,0,0,0.007519,133,0,7,116,1,368,368,340,0
3,3,49,1,0.003834,0.003834,260.836735,1,30,4520,0.693878,74,69.5,69,0
1,1,1,0,0.5,0,26,0,7,660,1,549,449.25,520,0
1,1,4,0,0,0,0,0,5,296,0.25,220,189,216,0
1,1,1,0,0,0,52,1,1,0,1,243,197.5,243,0
1,1,1,0,0.326923,0.365385,52,0,4,192,1,17,17,13,0
1,1,1,0,0,0,0,0,1,0,1,85,85,80,0
1,1,1,0,0,0.011538,260,0,3,0,1,75,75,68,0
1,1,1,0,0.038168,0.164122,262,0,3,0,1,74,74,67,0
1,1,2,1,0.00554,0.00554,180.5,1,2,0,0.5,251,238,238,0
1,1,6,0.59403,0.029526,0.01813,643.5,1,17,209,0.666667,113,113,105,0
1,1,3,0.835813,0.013218,0.009151,655.666667,1,19,24,0.666667,219,206,208,0
1,1,4,0.668011,0.144585,0.037855,475.5,1,17,17,0.75,193,180.5,186,0
1,1,1,0,2.504464,0,224,0,1,0,1,85,85,80,0
1,1,1,0,0,0,0,0,1,0,1,17,17,13,0
1,1,21,0.774364,0.037935,0.030473,306.285714,1,12,1644,0.619048,112,112,108,0
1,1,2,0.650022,1.065041,0.130081,123,0,6,77,1,20,20,16,0
1,1,1,0,0.023669,0.023669,169,1,4,21,1,625,596,414,0
2,2,6,0.519745,0.058504,0.084439,552.666667,1,40,80,0.833333,1579,967.833333,1511,1
2,2,12,0.745614,0.008124,0.011833,471.833333,1,39,231,0.916667,373,373,362,0
1,1,1,0,0.053388,0.533881,487,1,20,10,1,1512,960,943,0
3,3,7,0.758866,0.08445,0.039383,351.857143,1,38,237,1,1494,949.666667,1460,1
3,3,61,0.875274,0.012288,0.013011,272.147541,1,46,3246,0.360656,1427,932.333333,1397,1
1,1,1,0,0.008568,0.019584,817,1,19,18,1,1253,791.166667,779,1
2,2,5,0.417869,0.045055,0.080957,568.2,1,33,102,0.8,1203,753.5,1155,1
2,3,12,0.731038,0.005278,0.008831,821,1,35,474,1,1158,805,1116,1
1,1,1,0,0.221216,0.195343,773,1,19,3,1,1143,791.333333,726,1
1,1,1,0,0.006588,0.001318,759,1,19,43,1,1134,801.833333,720,0
1,1,1,0,0.010512,0.009198,761,1,19,21,1,938,853.5,610,0
3,3,3,0.592604,0.026334,0.030385,493.666667,1,22,99,1,886,821,878,1
2,2,3,0.93202,0.006403,0.00291,572.666667,1,20,93,1,687,646.5,663,0
1,1,1,0,0.002653,0.002653,754,1,19,0,1,980,256.995238,778,0
1,1,5,0.844327,0.004124,0.006749,533.4,1,35,37,1,958,239.32619,764,1
2,2,4,0.675342,0.049052,0.022297,672.75,1,34,9,1,474,474,463,1
2,2,3,0.853931,0.00285,0.006515,818.666667,1,33,17,0.666667,189,189,182,0
2,2,2,0.985228,0.003867,0.001547,646.5,1,20,0,0.5,151,151,144,1
2,2,2,0.970951,0.000775,0.003098,645.5,1,20,0,0.5,149,149,142,1
2,2,2,0.970951,0.003094,0.000773,646.5,1,20,64,1,143,143,136,1
2,2,2,0.942163,0.029337,0.052296,392,1,19,63,1,84,84,82,1
1,1,1,0,0.386703,0.348711,737,1,19,0,1,45,45,34,1
1,1,1,0,0.001393,0.001393,718,1,19,0,1,26,26,20,0
2,2,2,0.663661,0.099817,0.054029,546,1,19,25,1,259,259,250,1
2,2,3,0.737431,0.011985,0.007491,445,1,33,17,0.666667,167,167,161,0
2,2,8,0.902267,0.011324,0.00692,397.375,1,36,113,0.875,97,97,94,1
2,2,23,0.906088,0.020931,0.017322,481.913044,1,37,434,0.695652,44,44,43,1
1,1,1,0,0.00146,0.00146,685,1,16,60,1,139,85.1,108,0
1,1,1,0,0.037956,0,685,1,16,37,1,132,106,110,1
1,1,1,0,0.044843,0.035874,669,1,16,4,1,117,101.583333,97,1
1,1,1,0,0.004484,0.004484,669,1,16,15,1,108,92.583333,91,0
2,2,9,0.771615,0.01184,0.003882,572.444444,1,28,550,0.888889,40,26.75,38,1
2,2,2,1,0.00183,0,546.5,1,17,95,1,31,19.333333,29,1
1,1,1,0,0.010542,0.001506,664,1,16,14,1,1,1,1,0
1,1,1,0,0.006042,0.004532,662,1,15,13,1,671,212.704762,590,1
1,1,1,0,0,0.013616,661,1,15,3,1,102,96,86,0
1,1,2,0.329846,0.037815,0.008403,357,1,24,24,1,88,86.5,71,1
3,3,50,0.959367,0.006745,0.012929,249.06,1,34,3342,0.64,94,88.5,92,1
1,1,1,0,0.007634,0.001527,655,1,14,82,1,625,195.316667,557,0
1,1,1,0,0.05513,0.018377,653,1,14,11,1,418,150.316667,381,1
1,1,1,0,0.004702,0.004702,638,1,14,5,1,591,182.9,531,1
1,1,1,0,0.015674,0,638,1,14,44,1,12,10.5,11,1
1,1,1,0,0.090333,0.064976,631,1,13,20,1,10,10,9,0
2,2,5,0.710973,0.084364,0.004787,1002.8,1,30,112,1,6,6,6,1
1,1,1,0,0.002222,0.002222,450,1,13,4,1,1,1,1,1
1,1,1,0,0.006623,0,453,1,9,30,1,12,7,12,1
1,1,1,0,0.131111,0.02,450,1,9,5,1,361,253.816667,341,1
1,1,2,1,0.003185,0,314,1,21,17,1,159,112.666667,136,0
1,1,2,0.757878,0.0304,0.0208,312.5,1,21,2,1,147,101.833333,130,1
2,2,10,0.67563,0.027579,0.048845,601.9,1,25,91,0.9,411,360,396,1
2,2,18,0.668001,0.056773,0.037037,433.5,1,25,169,0.388889,123,87.833333,122,1
1,1,1,0,0.002262,0.015837,442,1,8,6,1,485,264.833333,445,0
1,1,2,0.168661,0.014194,0.004121,1092,1,20,4,1,484,269.5,444,1
1,1,1,0,0.090698,0.153488,430,1,8,8,1,286,247.583333,270,1
1,1,1,0,0.00432,0.00432,463,1,8,5,1,320,320,305,0
1,1,2,0.728656,0.022008,0.005044,1090.5,1,19,3,1,280,254.5,268,1
1,1,1,0,0.013453,0,446,1,7,71,1,3,3,3,0
2,2,12,0.946606,0.042739,0.143842,181.333333,1,22,286,0.916667,43,43,43,1
1,1,1,0,0.002257,0.002257,443,1,5,0,1,25,25,24,0
1,1,1,0,0.004515,0,443,1,5,16,1,24,24,23,0
2,2,4,1,0.005739,0.005739,174.25,1,5,132,0.75,48,40,48,1
1,1,1,0,0.002268,0.002268,441,1,3,11,1,38,38,36,0
1,1,1,0,0.00907,0.006803,441,1,3,9,1,37,37,35,1
1,1,1,0,0.064982,0.00361,277,1,2,40,1,157,151,150,0
1,1,1,0,0.003774,0.003774,265,1,1,0,1,13,13,12,0
1,1,10,0.802046,0.029172,0.024084,589.6,1,19,394,0.8,229,132.75,219,0
2,2,16,0.707472,0.038211,0.039948,431.8125,0,26,1509,0.875,537,537,523,0
1,1,46,0.694432,0.003785,0.005375,287.173913,0,26,5511,0.630435,414,414,386,0
1,1,9,0.86639,0.012714,0.020049,227.222222,0,22,615,0.666667,46,46,46,0
2,2,2,0.845351,0.010753,0.004032,372,0,16,105,1,68,36.166667,52,0
2,2,4,0.615551,0.049758,0.024659,567.75,1,34,1829,1,478,478,467,0
1,1,1,0,0.00299,0.00299,669,1,19,329,1,82,82,59,0
1,1,1,0,0.008969,0.00299,669,1,19,312,1,334,334,182,0
2,2,2,0.787127,0.019704,0.013793,507.5,1,17,483,1,251,192.833333,237,0
1,1,1,0,0.045113,0.03609,665,1,16,211,1,247,188.833333,200,0
2,2,4,0.671228,0.049408,0.017499,485.75,1,25,2053,1,1699,994.75,1618,0
1,1,1,0,0.006784,0.001357,737,1,19,276,1,1136,803.833333,722,0
1,1,1,0,0.01087,0.009511,736,1,19,175,1,939,854.5,611,0
2,2,3,0.93202,0.006575,0.002989,557.666667,1,20,314,1,690,649.5,666,0
1,1,1,0,0.006562,0.001312,762,1,19,122,1,1135,802.833333,721,0
1,1,1,0,0,0,0,1,8,407,1,86,86,82,0
1,1,6,0.975504,0.004023,0.004023,290,0,11,279,1,7,7,7,1
1,1,1,0,0.048193,0.012048,83,1,5,12,1,50,50,49,0
1,1,1,0,0.160494,0.024691,81,1,5,115,1,421,382.5,417,0
1,1,4,0.865675,0.048165,0.052752,109,1,5,13,0.5,11,11,11,1
1,1,3,0.782305,0.049587,0.044077,121,0,4,0,0.333333,24,24,24,1
1,1,4,0.772683,0.024161,0.025503,186.25,0,5,148,1,21,21,21,1
1,1,1,0,0.025316,0.025316,79,0,1,42,1,208,186.5,208,0
1,1,1,0,0.177215,0.012658,79,1,1,1,1,168,168,168,0
1,1,1,0,0.028169,0.014085,71,0,1,1,1,153,153,153,1
1,1,1,0,0.057143,0.014286,70,0,1,0,1,152,152,152,0
1,1,1,0,0.014706,0.014706,68,1,1,99,1,151,151,151,0
1,1,1,0,0.088235,0.044118,68,0,1,0,1,91,91,91,0
1,1,1,0,0,0,66,1,1,0,1,90,90,90,1
1,1,1,0,0,0,0,1,1,0,1,20,20,16,0
1,1,1,0,2.137421,0,473,0,1,0,1,22,22,18,0
2,2,17,0.679472,0.108933,0.019398,576.176471,1,29,367,0.823529,639,639,624,1
1,1,1,0,0.004348,0.004348,230,1,21,0,1,148,102.833333,131,0
1,1,1,0,0.004425,0,226,1,21,24,1,135,89.833333,122,0
1,1,1,0,0.06599,0.010152,197,1,21,1,1,275,249.5,264,1
1,1,1,0,0.021739,0.01087,184,1,20,2,1,210,210,203,0
1,1,1,0,0.021978,0,182,1,20,3,1,7,7,7,1
1,1,1,0,0.005525,0.005525,181,1,19,37,1,88,68,86,0
1,1,1,0,0.005525,0,181,0,19,0,1,180,156.333333,173,0
1,1,1,0,0.005556,0.011111,180,1,19,14,1,179,155.333333,172,0
2,2,28,0.934459,0.021663,0.029374,194.535714,1,22,974,0.785714,118,94.333333,118,1
1,1,1,0,0.027473,0.027473,182,1,19,22,1,92,92,87,0
1,1,4,0.610138,0.069811,0.080503,397.5,1,21,27,1,51,51,49,1
1,1,4,0.951986,0.00702,0.007582,890.25,1,20,21,1,47,47,45,0
1,1,1,0,0.004619,0.002309,433,1,17,18,1,309,273,292,0
1,1,1,0,0.101852,0.009259,432,1,17,14,1,302,286,285,1
1,1,1,0,0.055288,0.028846,416,1,17,1,1,13,13,12,0
1,1,1,0,0.002445,0.002445,409,1,16,17,1,132,132,121,0
1,1,2,0.60984,0.022804,0.01098,592,1,17,0,0.5,106,106,98,1
1,1,2,0.297472,0.00937,0.022998,587,1,17,2,0.5,104,104,96,1
1,1,2,0.297472,0.022766,0.009275,593,1,17,1,1,42,34,42,1
1,1,2,0.297472,0.009426,0.023136,583.5,1,17,0,0.5,159,153,152,1
1,1,2,0.297472,0.022901,0.00933,589.5,1,17,0,1,30,22.5,30,1
1,1,1,0,0.002451,0.002451,408,1,16,10,1,27,19.5,27,0
1,1,1,0,0.002451,0.002451,408,1,15,25,1,17,17,12,0
1,1,1,0,0.017157,0.009804,408,1,14,7,1,56,56,55,0
1,1,2,0.771709,0.011111,0.034188,585,1,16,10,0.5,135,135,128,0
1,1,2,0.998001,0.017217,0.010043,348.5,1,14,4,1,30,30,29,0
1,1,2,1,0.003676,0,272,1,13,0,0.5,85,85,81,0
1,1,5,0.886581,0.041144,0.019984,510.4,1,15,79,0.8,83,83,79,1
1,1,6,0.775259,0.032468,0.002273,513.333333,1,15,173,0.833333,58,58,54,1
1,1,1,0,0.005181,0.012953,386,1,11,6,1,48,40.5,46,1
1,1,1,0,0.007732,0.002577,388,1,11,27,1,42,34.5,40,0
1,1,1,0,0.005181,0.012953,386,1,11,0,1,36,31,34,0
1,1,2,0.701207,0.047619,0.030754,504,1,12,34,1,34,29,32,1
1,1,1,0,0.005051,0.005051,396,1,11,48,1,30,25,28,0
1,1,2,0.949452,0.014127,0.005045,495.5,1,11,73,1,73,30.833333,71,1
1,1,1,0,0.002532,0.002532,395,1,10,56,1,103,99.5,87,0
1,1,1,0,0.002532,0.002532,395,1,10,7,1,85,85,69,1
1,1,1,0,0.002532,0.002532,395,1,10,0,1,69,69,54,0
1,1,1,0,0.002532,0.002532,395,1,10,1,1,68,68,53,0
1,1,1,0,0.007595,0.007595,395,1,10,31,1,65,65,50,1
1,1,1,0,0.005063,0.005063,395,1,10,15,1,69,44.5,67,0
1,1,3,0.772566,0.010204,0.004082,653.333333,1,11,0,1,71,63.166667,67,1
1,1,1,0,0.012658,0.01519,395,1,10,0,1,67,59.166667,63,0
1,1,6,0.714692,0.098327,0.038238,488.166667,1,11,111,1,66,58.166667,62,1
1,1,2,0.353359,0.008316,0.007277,481,1,11,28,0.5,33,33,28,1
2,2,4,0.883565,0.115021,0.026609,291.25,1,11,44,0.75,16,16,16,1
1,1,1,0,0.005682,0.002841,352,1,10,48,1,38,30.5,36,0
1,1,2,0.800392,0.030369,0.009761,461,1,10,27,1,3,3,3,1
1,1,2,1,0.006579,0,456,0,6,0,0.5,63,63,61,0
1,1,9,0.872807,0.045599,0.004182,558,1,8,145,1,471,421,467,1
1,1,4,0.614948,0.086444,0.061559,381.75,0,6,47,1,458,417,454,1
1,1,1,0,0.002577,0.002577,388,0,6,3,1,453,412,449,0
1,1,2,0.918296,0.002247,0.002247,667.5,1,6,19,1,442,401.5,438,1
1,1,1,0,0.005391,0.005391,371,0,6,7,1,370,336.5,366,0
1,1,1,0,0.005391,0.005391,371,1,6,9,1,352,320,348,0
1,1,1,0,0.002695,0.002695,371,1,6,3,1,262,231,258,0
1,1,1,0,0.002695,0,371,0,6,0,1,253,222,249,0
1,1,1,0,0.002825,0.002825,354,1,6,0,1,175,149,171,1
1,1,2,0.811278,0.005618,0.005618,356,1,6,46,1,174,148,170,1
1,1,1,0,0.003003,0,333,0,5,53,1,78,78,78,0
1,1,1,0,0.003311,0.003311,302,1,4,0,1,40,40,40,0
1,1,1,0,0.027491,0.003436,291,1,3,0,1,239,193.5,239,1
1,1,1,0,0.003497,0.003497,286,1,3,19,1,238,192.5,238,1
1,1,2,0.863121,0.133117,0.003247,308,1,3,27,1,227,185.5,227,1
1,1,1,0,0.037313,0.003731,268,1,3,0,1,222,183.5,222,1
1,1,1,0,0.218391,0.007663,261,0,3,1,1,221,182.5,221,1
1,1,1,0,0.020833,0.004167,240,1,3,13,1,220,181.5,220,0
1,1,1,0,0.004525,0,221,0,2,1,1,174,174,174,1
1,1,11,0.847998,0.130318,0.015078,168.818182,0,3,601,0.636364,164,164,164,1
1,1,1,0,1.018293,0.583333,492,0,10,62,1,22,22,18,0
1,1,1,0,0.002392,0.002392,418,1,19,286,1,188,161.333333,181,0
1,1,1,0,0.004785,0.002392,418,1,17,119,1,310,274,293,0
1,1,1,0,0.105516,0.009592,417,1,17,101,1,303,287,286,0
1,1,2,0.813915,0.425968,0.085421,439,0,19,281,1,26,26,22,0
1,1,2,0,0,0,0,0,22,1564,1,91,59.166667,68,0
1,1,6,0.697726,0.646055,0.604478,469,0,24,2560,1,429,227.166667,395,0
1,1,13,0.752705,0.046662,0.028467,524.230769,1,23,510,0.923077,1051,866.1,991,0
2,2,3,1,0.003663,0.003663,273,1,24,1738,0.666667,605,195.266667,578,0
1,1,4,0.970323,0.00456,0.008469,383.75,1,22,333,0.75,223,223,216,0
1,1,1,0,0.021739,0.01087,184,1,20,61,1,211,211,204,0
1,1,1,0,0.021978,0,182,1,20,59,1,6,6,6,0
1,1,2,1,0.004673,0.004673,214,1,23,136,1,287,287,276,0
1,1,8,0.661025,0.004049,0.011338,771.75,1,24,422,0.875,237,237,230,0
1,1,5,0.740766,0.019864,0.009409,765.2,0,24,261,1,206,206,199,0
1,1,7,0.570925,0.009309,0.005546,721.285714,1,24,319,0.857143,66,66,66,0
1,1,4,0.787278,0.058115,0.037452,580.75,1,23,133,1,31,31,31,0
1,1,4,0.908963,0.034337,0.031515,531.5,1,24,115,1,23,23,23,0
1,1,1,0,0.005,0,200,0,21,21,1,111,111,111,0
1,1,8,0.90019,0.02345,0.035812,687.625,0,24,395,0.875,109,109,109,0
1,1,5,0.608836,0.026011,0.011595,638.2,0,24,139,1,100,100,100,0
1,1,1,0,0.005263,0.015789,190,1,21,20,1,89,89,89,0
1,1,1,0,0,0,0,1,1,0,1,25,25,21,0
1,1,1,0,1.132948,0,173,0,1,0,1,25,25,21,0
1,1,3,0.96023,0.001488,0.000992,672,1,21,32,1,95,95,90,1
1,1,3,0.946395,0.002664,0.001598,625.666667,1,12,115,1,62,62,47,1
1,1,1,0,0,0,406,1,1,0,1,1,1,1,1
1,1,1,0,0.00315,0.001575,635,1,36,30,1,1640,963,998,0
1,1,1,0,0.017657,0.004815,623,1,36,14,1,281,55.429834,204,0
1,1,1,0,0.00161,0.00161,621,1,36,8,1,1509,963.666667,940,0
3,5,10,0.825405,0.043395,0.007651,836.5,1,44,84,0.7,45,32,45,1
2,2,2,0.696212,0.030303,0.013774,363,1,36,13,1,219,219,208,1
1,1,1,0,0.001727,0.001727,579,1,34,78,1,84,84,38,0
1,1,1,0,0.001718,0.001718,582,1,33,25,1,1113,793.166667,704,0
1,1,1,0,0.005155,0.001718,582,1,33,0,1,1071,793.5,679,0
2,2,2,0.485461,0.017143,0.01,350,1,34,77,1,998,757.5,968,0
1,1,1,0,0.00519,0.00519,578,1,33,22,1,977,838,629,0
1,1,1,0,0.008651,0.00519,578,1,33,7,1,936,851.5,608,0
1,1,1,0,0.01209,0.001727,579,1,33,1,1,920,842,601,0
1,1,1,0,0.029668,0.012216,573,1,33,32,1,914,837,596,1
1,1,1,0,0.005245,0,572,1,33,5,1,861,801,564,0
1,1,1,0,0.001751,0.001751,571,1,33,5,1,804,753,531,0
2,2,2,0.258019,0.009328,0.004975,804,1,34,21,1,772,730,748,1
2,2,8,0.531488,0.024237,0.022506,577.625,1,37,128,0.875,641,607.5,619,1
1,1,1,0,0.009025,0.001805,554,1,33,12,1,964,241.709524,767,0
1,1,1,0,0.001855,0,539,1,33,5,1,520,520,351,1
1,1,1,0,0.011152,0.020446,538,1,33,1,1,471,471,315,0
3,3,27,0.888468,0.007298,0.007298,446.592593,1,39,0,0.037037,930,224.040476,910,1
3,3,27,0.888468,0.007298,0.007298,446.592593,1,39,1186,0.740741,554,554,541,1
2,2,2,0.99403,0.009728,0.00454,771,1,34,17,1,4,4,4,1
1,1,2,0.896038,0.019417,0.006472,309,1,32,0,0.5,466,466,236,0
2,2,2,0.863121,0.009288,0.001548,323,1,33,11,1,163,163,156,0
1,1,1,0,0.001876,0,533,1,32,0,1,146,146,102,0
1,1,7,0.854587,0.00288,0.00288,893,1,37,258,0.857143,141,141,99,1
1,1,1,0,0.00188,0.00188,532,1,32,38,1,117,117,79,0
1,1,1,0,0.00188,0.00188,532,1,32,4,1,62,62,46,0
1,1,1,0,0.082707,0.071429,532,1,32,4,1,49,49,37,1
1,1,1,0,0.051625,0.043977,523,1,31,6,1,230,60.644048,174,1
1,1,2,0,0.001277,0,391.5,1,31,4,1,205,205,153,1
1,1,1,0,0.001931,0,518,1,31,2,1,891,234.383333,726,0
1,1,1,0,0.001934,0.001934,517,1,31,1,1,45,45,29,0
2,2,2,0.985228,0.008219,0.006164,730,1,30,35,1,173,173,167,1
1,1,1,0,0.215953,0.169261,514,1,30,9,1,122,122,87,1
2,2,2,0.588758,0.077241,0.010345,725,1,30,2,1,45,45,45,1
2,2,2,0.512709,0.05814,0.05814,301,1,30,91,1,34,34,34,1
1,1,1,0,0.00994,0,503,1,29,10,1,482,130.132936,430,0
1,1,2,0.997772,0.03662,0.014085,355,1,30,234,1,91,30.733333,76,1
1,1,1,0,0.002,0,500,1,29,6,1,148,107.5,121,0
1,1,1,0,0.038076,0.02004,499,1,29,11,1,147,107.5,120,1
1,1,1,0,0.01626,0,492,1,29,1,1,25,25,14,1
1,1,1,0,0.010225,0.002045,489,1,29,22,1,17,17,11,0
1,1,1,0,0.022634,0.006173,486,1,28,1,1,48,34.583333,37,0
1,1,1,0,0.026971,0.026971,482,1,28,10,1,106,90.583333,89,1
1,1,2,0.749595,0.009658,0.000743,673,1,31,24,1,709,202.95,623,1
1,1,1,0,0.043659,0.008316,481,1,28,5,1,1057,187.461111,997,0
1,1,1,0,0.008493,0.002123,471,1,28,0,1,207,72.55,162,0
2,2,2,0.612196,0.081197,0.054701,585,1,28,53,1,206,71.55,203,1
1,1,1,0,0.017582,0.002198,455,1,28,5,1,443,142.809524,402,0
1,1,1,0,0.002212,0.002212,452,1,28,5,1,664,217.616667,584,0
1,1,1,0,0.018391,0.004598,435,1,28,16,1,440,145.976191,399,0
1,1,1,0,0.016241,0.00232,431,1,28,14,1,43,43,35,0
1,1,1,0,0.016432,0.016432,426,1,28,5,1,193,67.55,155,0
2,2,5,0.85817,0.065934,0.050824,145.6,1,29,633,1,22,20,21,1
1,1,1,0,0.002347,0.002347,426,1,28,12,1,21,21,20,0
1,1,1,0,0.023148,0,432,1,28,7,1,415,148.016667,378,1
1,1,1,0,0.002326,0.002326,430,1,28,48,1,13,13,12,1
1,1,1,0,0.01171,0.01171,427,1,27,5,1,180,77.016667,150,0
3,3,4,0.881559,0.01684,0.00401,311.75,1,29,196,1,16,13,16,1
1,1,1,0,0.007042,0.004695,426,1,26,26,1,4,2.5,3,1
1,1,1,0,0.002347,0.002347,426,0,26,0,1,9,8.5,9,1
1,1,1,0,0.016432,0.007042,426,1,26,12,1,8,7.5,8,0
2,2,2,0.479832,0.018182,0.040404,247.5,1,26,8,0.5,132,132,131,0
2,3,50,0.860121,0.024708,0.014008,284.12,1,31,1668,0.34,130,130,129,1
1,1,1,0,0.002392,0.002392,418,1,26,3,1,7,7,7,1
1,1,1,0,0,0.043062,418,1,25,0,1,370,242.116667,348,0
1,1,1,0,0.083333,0.037037,432,1,25,0,1,369,241.116667,347,1
1,1,1,0,0.016787,0.014388,417,1,23,7,1,2,2,2,1
1,1,1,0,0.002404,0.002404,416,1,22,1,1,161,102.333333,138,1
1,1,4,0.579082,0.014839,0.003028,825.5,1,27,16,1,508,238.583333,464,1
1,1,1,0,0.004808,0.014423,416,1,22,27,1,483,369,413,1
1,1,1,0,0.002404,0.002404,416,1,22,11,1,502,241.416667,459,0
1,1,3,0.577849,0.028445,0.02086,527.333333,1,25,56,1,460,398,396,1
1,1,1,0,0.02445,0.01467,409,1,22,0,1,619,619,550,0
1,1,1,0,0.051724,0.036946,406,1,22,2,1,618,618,549,1
1,1,1,0,0.037221,0.012407,403,1,22,1,1,416,362.5,365,0
2,2,3,0.791956,0.041748,0.01696,511,1,24,10,1,414,360.5,399,1
2,2,3,0.895754,0.01108,0.003693,361,1,22,26,1,3,3,3,1
1,1,1,0,0.005208,0.005208,384,1,21,6,1,487,241.333333,447,0
1,1,1,0,0.002618,0.002618,382,1,21,6,1,603,603,540,0
1,1,1,0,0,0.005236,382,1,21,3,1,396,347.5,352,0
1,1,2,0.391244,0.005654,0.004847,619,1,23,4,0.5,586,586,524,1
1,1,1,0,0.007732,0.002577,388,1,21,5,1,578,578,516,1
1,1,1,0,0.015424,0,389,1,21,2,1,105,71,99,1
1,1,1,0,0.005181,0.010363,386,1,21,16,1,262,226.583333,248,1
2,2,2,0,0.023026,0.925439,456,1,21,0,1,228,197.583333,228,1
1,1,1,0,0.001117,0.001117,895,1,21,1,1,226,195.583333,218,0
1,1,1,0,0.001117,0.001117,895,1,21,13,1,225,194.583333,217,0
1,1,4,0.923528,0.01678,0.022911,774.75,1,25,129,1,209,180.083333,202,1
1,1,1,0,0.015385,0,910,1,21,14,1,203,175.083333,196,0
1,1,1,0,0.024499,0,898,1,20,1,1,8,8,8,1
1,1,3,0.943189,0,0.006579,557.333333,1,21,27,0.666667,209,209,202,0
1,1,1,0,0.001133,0.001133,883,1,19,1,1,196,168.75,189,0
1,1,1,0,0.011325,0,883,1,19,1,1,183,183,176,1
1,1,1,0,0.003421,0.004561,877,1,19,5,1,129,129,122,0
1,1,1,0,0.006834,0.004556,878,1,19,4,1,124,124,117,0
1,1,1,0,0.001139,0.001139,878,1,19,9,1,83,63,81,0
1,1,1,0,0.001139,0.001139,878,1,19,15,1,190,163.333333,183,1
1,1,1,0,0.001139,0.001139,878,1,19,1,1,77,58.5,75,1
1,1,1,0,0.001139,0,878,1,19,1,1,75,56.5,73,0
1,1,1,0,0.001152,0,868,1,19,8,1,103,103,97,0
1,1,1,0,0.002307,0.004614,867,1,19,2,1,73,60.5,71,0
1,1,1,0,0.006889,0.002296,871,1,19,2,1,86,86,81,0
1,1,1,0,0.029851,0.012629,871,1,19,0,1,85,85,80,1
1,1,1,0,0.00814,0.004651,860,1,19,0,1,84,84,79,1
1,1,1,0,0.05711,0.018648,858,1,19,3,1,80,80,76,0
1,1,1,0,0.001182,0.003546,846,1,19,3,1,78,78,74,0
1,1,1,0,0.003546,0,846,1,19,10,1,71,71,67,1
1,1,1,0,0.021371,0,1123,1,18,43,1,314,269.5,297,0
1,1,1,0,0.002708,0.000903,1108,1,18,10,1,296,280,279,0
1,1,1,0,0.007227,0.003613,1107,1,17,15,1,33,33,31,0
1,1,1,0,0.013514,0.001802,1110,1,17,0,1,25,25,24,0
1,1,1,0,0.020928,0.006369,1099,1,16,2,1,33,25.5,33,1
1,1,20,0.806235,0.038242,0.038242,570.05,1,19,766,0.75,188,182,181,1
1,1,8,0.906406,0.007593,0.007009,428,1,19,914,0.875,168,162,161,1
1,1,2,0.468996,0.005602,0,892.5,1,17,30,1,23,23,22,1
1,1,1,0,0.002768,0.002768,1084,1,16,0,1,23,15.5,23,0
1,1,1,0,0.01845,0.010148,1084,1,16,6,1,76,76,71,0
1,1,1,0,0.000928,0.000928,1078,1,16,20,1,68,68,67,0
1,1,1,0,0.009276,0.003711,1078,1,16,5,1,14,14,13,0
1,1,2,0.672295,0.005972,0.003257,921,1,16,15,1,138,138,131,0
1,1,1,0,0.001887,0.001887,1060,1,14,25,1,45,45,44,0
1,1,1,0,0.001887,0.001887,1060,1,14,1,1,111,111,106,0
1,1,1,0,0.000943,0,1060,1,14,0,1,109,109,104,0
1,1,1,0,0.043437,0.01983,1059,1,14,1,1,107,107,102,0
1,1,1,0,0.000973,0,1028,1,14,0,1,76,76,72,0
1,1,1,0,0.005842,0,1027,1,14,2,1,75,75,71,0
1,1,1,0,0.000989,0.001978,1011,1,13,27,1,6,6,6,0
1,1,1,0,0.002964,0.006917,1012,0,12,4,1,77,36.833333,73,1
1,1,1,0,0.104331,0.008858,1016,1,12,12,1,74,33.833333,70,1
1,1,1,0,0.008973,0.004985,1003,1,12,2,1,119,90,103,0
1,1,1,0,0.003003,0.001001,999,1,12,5,1,37,26.5,37,0
1,1,2,1,0.007366,0.004911,814.5,1,13,50,1,106,79,90,0
1,1,1,0,0.021106,0.021106,995,1,12,0,1,38,33,36,0
1,1,1,0,0.01608,0.00201,995,1,12,129,1,37,32,35,1
1,1,1,0,0.001015,0.008122,985,1,12,0,1,84,84,68,0
1,1,1,0,0.007078,0.001011,989,1,12,3,1,82,82,66,0
1,1,1,0,0,0.00203,985,0,12,0,1,64,64,49,0
1,1,1,0,0.001015,0.001015,985,1,12,2,1,13,13,13,0
1,1,1,0,0.001015,0.001015,985,1,12,5,1,10,10,10,0
1,1,3,0.985057,0.003704,0.001235,540,1,13,149,1,7,7,7,1
1,1,1,0,0.001027,0.001027,974,0,10,0,1,492,353.666667,488,0
