@relation 'xalan-2.5_deleteColumns-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 0.371rfc+0.349wmc+0.331npm-0.282cam+0.282moa... numeric
@attribute 0.483ic+0.478dit+0.475mfa+0.408cbm+0.224ce... numeric
@attribute 0.434avg_cc+0.374max_cc+0.338dam-0.322lcom3-0.308ca... numeric
@attribute '-0.593amc-0.565loc+0.247ca-0.222max_cc+0.22 cbo...' numeric
@attribute -0.43ca-0.408cbo-0.343noc-0.323avg_cc-0.299max_cc... numeric
@attribute '0.571lcom3-0.465dam-0.328amc+0.3  max_cc+0.287avg_cc...' numeric
@attribute 0.774noc-0.359ce-0.267moa-0.265cbo+0.181cbm... numeric
@attribute -0.583moa-0.403noc+0.329ca-0.298ce-0.287cam... numeric
@attribute -0.351mfa-0.343dit+0.336cbm-0.311cam-0.305lcom... numeric
@attribute 0.547moa-0.521ce+0.455cbm+0.301cam+0.222ca... numeric
@attribute -0.693cam+0.364moa-0.352cbm-0.291ce+0.234dit... numeric
@attribute 0.513lcom-0.466lcom3-0.443dam-0.323rfc+0.229ic... numeric
@attribute bug {1,0}

@data
0.726726,-1.655636,2.258181,-0.535295,-0.835271,0.766389,0.242887,0.210921,-0.146087,0.257435,0.354851,0.014791,0
2.023733,-1.842915,0.699051,0.413327,1.184822,-0.685504,-0.410357,-0.482865,0.775492,-0.325681,0.144861,-0.784637,0
-2.750593,-1.934294,-0.593213,0.097145,0.212828,0.758491,-0.310631,-0.48445,0.433669,0.440919,-0.996268,-0.150997,0
2.931665,2.2468,-0.695586,1.215469,-0.208107,-0.334487,0.380057,0.165273,1.119847,0.0551,-0.659728,-0.248214,1
-1.118143,-2.069698,-0.123061,0.324087,0.472595,1.254094,0.231579,0.318074,0.653497,-0.223576,0.301687,-0.12031,0
-1.949712,0.050874,0.184494,-0.321188,0.722092,-1.725401,-0.10739,-0.543034,-1.518476,0.264936,-0.820507,-0.447886,1
-2.243229,0.234478,-0.814705,-1.502498,0.252175,-1.112292,-0.190849,-0.265065,-1.115716,0.285375,-0.298379,0.455741,1
-2.311973,1.044181,-1.223152,-0.170607,0.303648,0.866616,-0.160679,-0.428415,-0.860806,-0.071757,0.529561,-0.439758,1
-2.244114,0.234405,-0.813239,-1.493801,0.254066,-1.108318,-0.191047,-0.267457,-1.118461,0.285623,-0.298747,0.455122,1
-1.200128,-1.888891,-0.173628,0.220635,0.145654,1.123399,-0.127218,0.074021,0.822889,-0.398462,-0.052991,-0.119192,0
3.731596,-2.388678,-1.351971,2.545337,-3.563824,-1.427584,-1.774925,2.729486,-1.003639,0.368669,-0.033612,-0.767047,0
-1.146092,-1.5693,1.288285,0.756249,0.572511,-1.275207,0.044429,0.126155,0.044686,0.017961,-0.552795,-0.021906,1
0.5485,-0.508954,-1.23527,2.114864,-2.911787,-1.789325,-1.394853,1.735277,-2.156291,0.55317,0.068652,-0.769578,1
-1.403531,1.666883,-0.909931,0.083544,-0.041152,1.210728,-0.302592,-0.160075,0.0122,-0.34446,0.177328,0.039847,0
-0.26693,-1.635086,1.428779,-0.125508,-0.841002,0.596791,-0.356245,-0.556319,0.560183,0.906772,0.796394,0.918801,1
-1.770007,0.435275,-0.867781,0.166982,0.047938,0.914045,-0.208299,-0.156513,-0.13683,-0.400206,0.549613,-0.144392,0
4.808807,1.853397,0.511744,-0.674468,-1.608372,-0.186276,-2.919613,-1.957069,1.427551,-2.535448,-0.998953,0.049508,1
1.439489,2.016907,0.81937,0.285649,0.256185,-0.579797,0.137429,-0.327021,-0.122359,-0.085153,0.462146,-0.27222,1
0.47569,0.219759,2.648525,0.116054,-1.082773,-0.45286,-0.31271,-0.278289,-1.397701,-0.845845,-0.251967,0.595708,0
-1.133335,0.499346,0.487235,0.491022,0.662951,-1.26127,-0.028199,-0.189362,-1.240329,-0.573334,0.542421,-0.509871,0
-2.58262,-0.302209,-1.692601,0.068923,-0.273978,0.389871,-0.576038,-0.414344,-0.994677,0.29676,-0.248478,-0.585001,1
1.195107,-1.955298,1.463669,-2.592141,-0.400928,0.416909,0.65339,0.903466,0.875853,-0.291898,0.419369,-0.194877,1
-1.643475,-1.778496,0.014608,1.015262,0.080748,0.729694,0.09301,0.627644,1.531301,-0.658361,1.480851,0.073202,0
0.117395,3.178795,-1.181563,-0.563143,-0.099651,1.419942,-0.471478,0.210665,0.777469,-0.797515,-0.068622,-0.033546,1
1.033393,3.597764,0.195029,0.753757,1.090714,-0.374644,0.058983,0.143506,0.014703,0.296953,0.739095,-0.094898,0
-0.679469,-0.476215,1.646721,0.082757,-0.229152,-0.428054,0.575536,-0.218464,-1.069174,-0.125362,0.049417,-0.337658,1
4.366441,-2.653865,-2.721181,3.398266,-4.104255,-2.058278,-0.107422,2.006367,-0.977304,0.051509,-0.337304,-0.666371,1
