@relation 'columba-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 0.434nf+0.427nm+0.409pd+0.304la+0.288ld... numeric
@attribute -0.513exp-0.509rexp-0.472sexp+0.233la+0.222pd... numeric
@attribute 0.501lt+0.474ndev+0.465fix+0.398npt-0.213ns... numeric
@attribute 0.463ld+0.449la-0.435entropy-0.347ndev+0.291npt... numeric
@attribute -0.57entropy-0.329ld+0.326npt+0.311pd-0.307la... numeric
@attribute 0.892ns+0.255fix-0.199sexp+0.167lt+0.135ld... numeric
@attribute '0.814fix-0.412lt-0.213ndev-0.2npt+0.18 entropy...' numeric
@attribute -0.677npt+0.585lt-0.254ndev-0.233entropy-0.192ns... numeric
@attribute 0.627ndev-0.587entropy-0.315npt-0.301lt-0.182rexp... numeric
@attribute 0.646pd-0.463nm+0.348sexp-0.308rexp-0.264ld... numeric
@attribute bug {1,0}

@data
0.013882,-1.582884,-1.616975,0.455255,0.272945,-0.174213,-0.1185,0.825139,-0.047748,-0.625174,0
-0.486204,-0.998434,-1.100008,0.942642,0.73097,-0.197601,-0.320198,-0.57438,-0.396514,-0.587454,0
2.252443,-3.372848,-0.091349,-1.267711,-0.244816,3.377479,0.72361,0.146528,-0.070373,1.091811,0
-0.399481,-1.307808,-0.058012,1.042906,1.168013,0.350683,1.352351,-0.324669,-0.240053,-0.585636,0
-1.522556,1.25599,-1.330217,0.471661,0.459516,-0.258252,-0.043816,-0.778433,0.05868,0.107295,0
-1.220608,1.626132,-0.728712,0.791124,0.262986,0.039454,-0.477,-0.128017,-0.232535,0.143026,0
0.565071,0.991488,-0.097781,-2.313279,-0.986957,3.850228,0.92102,-0.807997,1.285994,0.796451,0
-0.720347,1.972709,-0.701475,1.569303,-0.277404,0.170891,-0.412253,-0.165629,-0.193952,0.452767,0
-1.518161,1.246371,-1.329198,0.473835,0.460547,-0.258452,-0.044491,-0.777622,0.056333,0.103726,0
-0.163651,1.827072,-1.166931,0.572626,-1.512254,0.186063,0.064018,0.879323,-0.386465,0.717437,0
-1.518161,1.246371,-1.329198,0.473835,0.460547,-0.258452,-0.044491,-0.777622,0.056333,0.103726,0
-1.522048,1.254886,-1.33007,0.471908,0.459626,-0.258319,-0.043902,-0.77835,0.058454,0.107006,0
-0.638652,1.950584,-0.934298,1.76203,-0.421735,0.105429,-0.21224,-0.444546,-0.047499,0.479418,0
-1.514888,1.239285,-1.328137,0.475402,0.461229,-0.259047,-0.04508,-0.77713,0.055051,0.102334,0
-1.514888,1.239285,-1.328137,0.475402,0.461229,-0.259047,-0.04508,-0.77713,0.055051,0.102334,0
-1.514888,1.239285,-1.328137,0.475402,0.461229,-0.259047,-0.04508,-0.77713,0.055051,0.102334,0
-1.514888,1.239285,-1.328137,0.475402,0.461229,-0.259047,-0.04508,-0.77713,0.055051,0.102334,0
-1.514888,1.239285,-1.328137,0.475402,0.461229,-0.259047,-0.04508,-0.77713,0.055051,0.102334,0
-1.514888,1.239285,-1.328137,0.475402,0.461229,-0.259047,-0.04508,-0.77713,0.055051,0.102334,0
-1.514888,1.239285,-1.328137,0.475402,0.461229,-0.259047,-0.04508,-0.77713,0.055051,0.102334,0
0.340287,1.628018,-1.795676,-0.402969,-2.452046,0.043816,0.68338,1.298594,-0.532994,0.797656,0
-1.514888,1.239285,-1.328137,0.475402,0.461229,-0.259047,-0.04508,-0.77713,0.055051,0.102334,0
-1.514519,1.238488,-1.328015,0.475578,0.461305,-0.259117,-0.045147,-0.777076,0.05491,0.102187,0
-0.733777,1.942831,-0.69453,1.537928,-0.250815,0.166456,-0.420987,-0.155874,-0.203486,0.438997,0
-1.509247,1.226967,-1.326727,0.478174,0.462523,-0.259454,-0.045976,-0.776128,0.052197,0.098181,0
-0.971964,1.719868,-0.793211,1.25385,-0.073774,0.094575,-0.395964,-0.236467,-0.059795,-0.344031,0
-1.506666,1.221384,-1.325874,0.479407,0.463056,-0.259947,-0.046446,-0.775746,0.051211,0.097152,0
-1.599303,1.389613,-0.594634,0.132019,0.737746,-0.014658,-0.647495,0.077696,-0.385459,0.070862,0
-1.509247,1.226967,-1.326727,0.478174,0.462523,-0.259454,-0.045976,-0.776128,0.052197,0.098181,0
0.393848,1.67505,-1.726483,-0.223736,-2.556877,0.072894,0.678011,1.168291,-0.59505,0.834557,0
-1.506666,1.221384,-1.325874,0.479407,0.463056,-0.259947,-0.046446,-0.775746,0.051211,0.097152,0
-1.309049,1.412372,-1.112977,0.747698,0.281762,-0.127942,-0.186179,-0.558025,-0.021283,0.054286,0
0.437263,1.693716,-1.684916,-0.447547,-2.323301,0.064453,0.585736,1.364395,-0.593883,0.66354,0
-1.509247,1.226967,-1.326727,0.478174,0.462523,-0.259454,-0.045976,-0.776128,0.052197,0.098181,0
-1.509247,1.226967,-1.326727,0.478174,0.462523,-0.259454,-0.045976,-0.776128,0.052197,0.098181,0
-1.509247,1.226967,-1.326727,0.478174,0.462523,-0.259454,-0.045976,-0.776128,0.052197,0.098181,0
-1.509247,1.226967,-1.326727,0.478174,0.462523,-0.259454,-0.045976,-0.776128,0.052197,0.098181,0
-1.506666,1.221384,-1.325874,0.479407,0.463056,-0.259947,-0.046446,-0.775746,0.051211,0.097152,0
-1.506666,1.221384,-1.325874,0.479407,0.463056,-0.259947,-0.046446,-0.775746,0.051211,0.097152,0
-1.506666,1.221384,-1.325874,0.479407,0.463056,-0.259947,-0.046446,-0.775746,0.051211,0.097152,0
-1.506666,1.221384,-1.325874,0.479407,0.463056,-0.259947,-0.046446,-0.775746,0.051211,0.097152,0
-1.506666,1.221384,-1.325874,0.479407,0.463056,-0.259947,-0.046446,-0.775746,0.051211,0.097152,0
-0.392512,-1.210495,-0.871511,0.896785,0.835629,-0.132581,-0.526104,-0.330729,-0.53375,-0.605558,1
0.200424,-2.469139,0.251813,1.322708,1.315879,0.431101,1.113307,0.003574,-0.664725,-1.089418,0
0.179705,-2.418337,-0.768269,1.192574,0.960907,-0.134382,-0.603137,-0.236212,-0.84009,-1.091055,0
-0.360061,-1.297138,-0.871671,0.930148,0.846091,-0.133803,-0.481752,-0.298276,-0.656898,-0.833057,0
-0.464008,-0.994095,-1.131052,0.958188,0.733968,-0.212625,-0.295551,-0.608724,-0.384698,-0.557053,0
1.029192,-0.866243,-1.076251,-0.43663,0.111067,-0.588429,-0.277543,0.257555,1.433314,0.109969,0
-0.563215,-0.842373,-1.109326,0.917645,0.714093,-0.209671,-0.267322,-0.562115,-0.443164,-0.672179,0
-0.220309,-0.830411,-0.895153,1.184116,0.640715,-0.095295,-0.460148,-0.356309,-0.514186,-0.484225,0
-0.453229,-1.070791,-1.083542,0.955004,0.742102,-0.196442,-0.333494,-0.559009,-0.417106,-0.610372,0
2.989062,-1.067771,1.310427,0.18123,-0.990096,-0.901876,-1.150506,-0.906281,1.475504,0.766111,0
-0.888569,-0.140565,-1.16321,0.766257,0.638195,-0.221644,-0.1834,-0.594371,-0.344579,-0.515612,0
-0.453615,-1.070771,-1.070768,0.949578,0.747127,-0.192573,-0.343893,-0.544391,-0.425005,-0.611239,0
-0.40492,-1.062768,-1.124337,0.977905,0.759291,-0.221263,-0.301588,-0.603275,-0.408104,-0.54613,0
-0.184911,-0.995051,-1.820211,0.367067,0.186553,-0.245549,0.087751,0.619878,0.103051,-0.586489,0
-0.23138,-0.994953,-0.944887,0.794449,0.73312,-0.274896,-0.381162,-0.723342,-0.152561,-0.580694,0
-0.453045,-1.07119,-1.083481,0.955092,0.74214,-0.196477,-0.333528,-0.558981,-0.417177,-0.610446,0
-0.359767,-1.062621,-0.92178,0.82836,0.646485,-0.243758,-0.39246,-0.708815,-0.133349,-0.601569,0
-0.942661,0.966161,-2.256807,-0.509759,-0.341159,-0.228186,0.338092,1.509742,0.799243,0.298889,1
0.091033,-1.279812,-2.055865,-0.028601,-0.082588,-0.177873,0.084698,1.678029,0.368937,-0.38086,0
-0.374273,-1.032207,-1.130095,0.978552,0.785441,-0.230819,-0.298993,-0.605242,-0.416892,-0.487569,0
-0.888753,-0.140166,-1.163271,0.766169,0.638157,-0.221609,-0.183366,-0.594398,-0.344508,-0.515539,0
-0.453431,-1.07117,-1.070707,0.949666,0.747165,-0.192608,-0.343927,-0.544364,-0.425076,-0.611313,0
-0.889774,-0.130584,-1.215065,0.788882,0.618019,-0.242211,-0.131472,-0.65075,-0.326481,-0.531011,0
-0.32901,-1.109196,-0.921547,0.843741,0.659007,-0.245025,-0.385345,-0.700509,-0.169072,-0.649158,0
-0.69194,0.086235,-1.650582,0.022032,0.170413,-0.180626,-0.0046,0.854627,0.123586,-0.318661,1
6.633916,3.47908,-1.608911,-1.160432,-2.533917,3.318599,-0.273933,0.234746,1.437491,-1.74514,1
2.50685,1.580695,-0.844948,0.522784,-2.222876,3.802806,-1.056794,-0.360197,1.298566,0.049551,1
4.796004,2.63508,-0.842542,-2.009646,-1.328729,3.220263,-0.848625,-0.836255,0.99299,-1.528684,1
-0.813568,-0.199099,-0.695807,0.629484,0.819518,-0.066732,-0.577797,-0.060436,-0.638012,-0.530854,0
0.332748,-0.183943,-2.570181,-0.501773,-0.00002,-0.367715,0.475375,1.926704,0.593308,-0.452503,0
3.991098,0.59814,-2.796035,-0.07226,2.363352,-1.359042,0.518412,1.484387,-0.08638,4.424551,0
-0.452503,-1.072905,-1.074701,0.951856,0.745655,-0.19405,-0.340606,-0.549118,-0.422748,-0.611343,0
-0.50498,-0.316739,-1.738514,0.166254,0.166826,-0.216115,0.06977,0.749682,0.09143,-0.488179,0
-0.871101,-0.173644,-1.208417,0.793682,0.621444,-0.239133,-0.150046,-0.652511,-0.309243,-0.500117,0
0.509627,0.936502,-0.517594,2.790289,-0.739088,0.355903,-0.470972,-0.047724,-0.516798,0.083908,0
-0.447048,-1.080098,-1.12047,0.97345,0.728397,-0.209071,-0.303074,-0.602227,-0.39528,-0.608591,0
-0.899368,-0.120609,-1.070077,0.719473,0.673177,-0.191727,-0.26701,-0.491973,-0.38218,-0.485034,0
-0.090634,-1.197312,-1.674676,0.346209,0.260594,-0.192964,-0.076831,0.762433,0.057679,-0.527338,0
0.746517,-1.242353,-0.100902,-0.696778,0.440983,3.744378,0.796924,-1.348958,-0.771016,0.40276,0
-0.328975,-1.030486,-0.927799,0.828803,0.673051,-0.253414,-0.389731,-0.710887,-0.142136,-0.541685,0
0.550697,-0.692682,-2.127754,-1.114615,-1.544914,-0.282876,0.791022,1.141042,-0.795008,-0.341737,0
-0.663354,0.037852,-1.854014,0.122183,0.092096,-0.248712,0.162942,0.616722,0.24543,-0.313213,0
-0.456928,-1.063333,-1.076163,0.949742,0.744742,-0.193206,-0.339801,-0.549773,-0.421058,-0.609578,0
-0.224305,-1.040773,-0.990169,1.252008,0.565446,-0.116981,-0.380136,-0.477642,-0.448142,-0.697696,0
1.300462,0.760464,0.469858,1.828114,-1.209861,1.003019,1.25841,1.600518,-0.034777,-0.821681,1
2.645896,-0.334986,-0.068241,-2.021327,0.346006,3.362437,0.887598,-1.274031,0.475693,-0.125934,0
-0.86962,-0.17689,-1.208092,0.794418,0.621797,-0.239172,-0.150268,-0.652231,-0.310064,-0.5014,0
0.367687,0.824557,-0.568053,2.577874,-0.592471,0.301751,-0.454646,-0.086149,-0.50824,0.022529,0
2.44048,1.279361,-1.300757,-1.51273,-1.741566,3.350752,-0.600882,-0.749118,0.713304,-0.020623,1
-0.843359,-0.36864,-0.041743,0.811475,1.104107,0.361223,1.428998,-0.239654,-0.248314,-0.537106,1
-0.25347,-1.366152,-0.907488,1.055147,0.776764,-0.131273,-0.467928,-0.36443,-0.588699,-0.785755,0
1.440625,0.605406,0.890121,3.791159,-1.014169,1.113218,1.030022,0.212764,0.004042,-0.928687,0
-0.617805,-0.226359,-1.639359,0.127492,0.159726,-0.169207,-0.02313,0.85978,0.08652,-0.339119,1
-0.643542,0.962949,-0.510278,-0.642494,-1.11516,-0.174399,0.089538,-1.128053,-1.515522,0.197638,0
5.871478,0.530877,-0.239467,-0.075079,-1.391443,3.160941,-1.10356,-1.335345,0.208778,-1.480675,1
-0.483732,-0.887538,0.40322,0.737084,1.133888,0.414661,1.103557,-0.087094,-0.181359,-0.675128,0
-0.859303,-0.301828,0.194772,0.722097,1.176665,0.444548,1.236844,0.034696,-0.386654,-0.542571,0
-0.780967,-0.177776,0.227931,0.866316,1.062774,0.485168,1.226035,0.059556,-0.371208,-0.534684,0
2.147356,-0.844559,-0.592519,-1.777759,0.154341,3.439975,1.140688,-0.693089,0.093938,0.387248,1
0.666456,-1.500311,-1.300833,-0.195634,0.728262,3.648748,1.073432,-0.08248,1.052956,0.531834,0
-0.901515,1.041333,-2.42969,-0.487187,-0.375888,-0.291143,0.476144,1.309575,0.912843,0.276372,1
-0.538703,-0.224814,0.133937,1.038614,0.754516,0.379931,1.391491,-0.403303,0.088815,-0.607646,0
0.442474,-1.27384,0.33388,-0.3708,1.210259,3.672953,0.170076,-1.209447,1.089065,0.383665,0
0.385058,-1.138203,0.181959,-0.993538,-0.698608,0.430688,1.695391,0.755625,-1.217686,-0.280593,0
1.062772,0.892185,-0.88172,2.229749,-1.567339,0.595447,-0.449943,2.197631,0.04468,-0.757947,0
-0.503188,-0.304882,-1.539804,-0.181743,0.115487,-0.074185,-0.166555,1.655574,0.019693,-0.39201,0
0.196845,1.024149,0.538088,-2.548203,-0.599593,3.909026,0.560139,-1.142415,0.664233,0.794866,1
0.543398,-0.968631,1.067943,-1.653103,-0.944537,0.409776,1.279824,0.745453,-0.750071,-0.444313,0
0.615013,3.038192,2.656975,2.554445,-1.005259,1.573055,-0.214083,1.619543,0.115977,-0.446901,1
8.416873,4.224144,-3.0947,-4.480411,4.065732,1.38335,0.062387,-1.242589,0.750408,-0.498729,1
0.038299,-1.184873,-1.694081,-0.088095,0.123435,-0.096371,-0.176513,1.755473,0.128958,-0.467606,0
1.891401,-0.054885,-0.356609,0.086202,-0.876508,0.33762,1.936717,1.136858,0.034936,-0.275278,1
-1.039168,1.06391,-2.150893,-0.312457,-0.19921,-0.263082,0.32568,0.949442,0.707796,0.229403,1
-0.275408,-1.452575,-1.08743,1.057815,0.771375,-0.206987,-0.330086,-0.569537,-0.491494,-0.762255,0
-0.176743,-1.023584,-0.525275,0.538989,0.48899,-0.315603,-0.570881,-0.92224,0.387955,-0.574535,0
-1.07622,0.243039,-0.809818,0.515834,0.749881,-0.102224,-0.466347,-0.176069,-0.505747,-0.418659,0
-0.910136,-0.10144,-1.083158,0.724135,0.666989,-0.197599,-0.239963,-0.496815,-0.404716,-0.538317,1
1.106676,2.604843,0.544375,3.404467,-2.008282,0.70187,-1.011517,0.070256,0.628451,-0.841577,1
-0.416352,1.036593,-0.091794,-0.97191,-1.18634,-0.246626,-0.125153,-1.296328,-0.990777,0.145066,0
0.730812,2.816587,1.401558,3.308305,-1.391888,1.2694,0.753611,0.484224,0.500393,-0.429665,1
-0.487884,-1.012948,-0.824058,0.828363,0.842135,-0.110117,-0.547043,-0.255965,-0.572839,-0.617995,0
-0.374641,-1.031409,-1.130217,0.978375,0.785365,-0.230748,-0.298926,-0.605296,-0.416751,-0.487422,0
-1.179971,0.88339,0.075189,0.588989,0.758062,0.347548,1.438623,-0.439582,0.319725,-0.130796,0
-0.294582,-1.422819,-1.006884,1.015375,0.800189,-0.17864,-0.39442,-0.473296,-0.542245,-0.77322,0
-0.466993,-1.046724,-0.997778,0.911733,0.77499,-0.167245,-0.404274,-0.458321,-0.468172,-0.612031,0
2.434931,-0.777117,0.208816,-1.642048,-0.391513,-0.11898,1.81892,0.192073,-0.003406,-0.569067,1
0.591245,-0.735694,-2.104319,-1.282243,-1.68614,-0.29686,0.850063,1.063688,-0.981972,-0.334389,0
1.040514,0.119933,-1.269093,0.293207,-2.163515,0.049563,0.467383,0.491083,-1.384771,-0.215471,0
-0.197763,-0.348149,-2.409656,-0.271848,-0.276964,-0.270858,0.410905,1.687203,0.619332,-0.262561,1
0.848148,-1.212312,-0.16851,-1.285405,-1.406796,0.231754,2.082196,0.825415,-0.283448,-0.398212,0
2.022777,1.826793,0.227286,-1.116033,-2.069273,4.169488,0.886809,-0.518263,1.052963,0.506232,1
0.226818,-0.266449,-1.924912,-0.905106,-1.687085,-0.186211,0.693212,1.049878,-0.824254,-0.008667,0
1.799089,-1.088761,-1.167366,-1.214554,-1.452354,3.168345,-0.710533,-0.839175,0.246363,0.570319,0
1.376791,-1.374586,-0.184554,-1.914692,-0.508114,3.117737,-1.377229,-1.211985,-0.141583,0.367907,0
-0.290941,-0.464625,-1.315702,-0.150529,0.146651,0.292118,2.083454,1.828228,0.741605,-0.254841,1
0.281182,-1.129843,-1.496902,-0.164574,-0.218566,-0.3867,-0.019949,0.680288,1.020571,-0.518852,0
0.41906,-0.158796,-1.458475,-0.072803,-1.324286,-0.086691,0.364426,0.586021,-0.989477,-0.15515,0
-0.002855,-1.546455,-1.732626,0.501045,0.225007,-0.212655,0.00019,0.707302,-0.019144,-0.692592,0
-0.465329,-0.970443,-0.052756,1.085126,1.091785,0.360977,1.431438,-0.275551,-0.334161,-0.739039,0
-0.322205,-0.537187,-2.202656,0.010324,-0.172838,-0.259438,0.317528,1.207395,0.464055,-0.309054,0
-0.91019,-0.168835,0.000174,0.780571,1.082682,0.381057,1.406541,-0.187605,-0.247955,-0.495574,0
0.283753,-0.248774,-1.769021,-0.793998,-1.847591,-0.15894,0.687743,0.778802,-1.051798,-0.068349,0
-1.327408,0.982294,0.0279,0.433113,0.825164,0.312094,1.464435,-0.482134,0.356505,-0.01185,0
1.079873,0.174487,-1.38041,0.504419,-2.622163,0.150427,0.543993,0.751912,-1.170021,-0.207079,0
3.248063,-1.937474,-1.064467,0.0485,-0.510593,2.806091,-1.269777,-0.093252,2.319139,0.990844,0
0.447871,-1.314278,-0.81242,0.04744,-0.446601,-0.261231,-0.130069,-0.369592,-0.570522,-0.57215,0
-0.891764,-0.120474,-1.214869,0.782433,0.618337,-0.238099,-0.145861,-0.656661,-0.29888,-0.479525,0
-0.971101,-0.07142,0.144781,0.677421,1.144812,0.429444,1.290684,-0.011686,-0.337202,-0.485525,0
-0.880467,0.063374,-0.825824,0.716407,0.671478,-0.088592,-0.44532,-0.210297,-0.52386,-0.461223,0
-0.125597,-0.908231,0.621513,0.268009,0.656975,0.41853,1.224638,-0.177255,-0.945015,-0.759019,0
-0.175637,-1.025977,-0.524909,0.539518,0.489219,-0.315814,-0.571082,-0.922076,0.387532,-0.574976,0
0.288379,2.522109,0.84343,2.781636,-1.072407,0.957312,1.142065,-0.104467,0.735783,-0.20617,0
1.099815,-1.860732,0.654551,-0.895618,0.190005,3.632038,0.414885,-1.551516,-0.042573,0.45175,1
3.247962,-0.87813,-0.958675,0.625957,-2.60606,3.582176,-0.877021,0.135762,0.654528,0.207841,1
-1.210726,1.017864,0.207168,0.350959,0.693479,0.281304,1.395925,-0.616058,0.642887,-0.02847,0
-1.399616,1.353841,-1.00408,0.364657,0.349115,-0.232051,-0.228376,-0.744682,0.265995,0.085304,0
-0.459014,-1.06154,-1.033847,0.931272,0.761325,-0.180155,-0.374319,-0.501165,-0.447082,-0.61215,0
-1.057776,0.749176,-1.825785,-0.050143,0.007312,-0.2151,0.125416,0.647917,0.423465,0.122549,0
0.210427,-2.521402,-0.918632,1.265098,0.913625,-0.186144,-0.481264,-0.411901,-0.760341,-1.1246,0
0.234013,-0.180685,-0.842934,-1.037909,-0.980714,-0.417816,0.196786,-0.220344,-1.270024,-0.111129,1
-0.474944,-0.585397,0.079475,0.330098,0.715413,-0.303067,-0.971771,-0.07976,-0.113356,-0.131273,0
-0.531384,-0.393762,-1.507806,0.153833,0.154681,-0.324291,-0.059504,0.855714,0.164032,-0.031891,0
-1.037892,0.198534,-1.023149,0.643765,0.617173,-0.308924,-0.250599,-0.540584,-0.21695,-0.095315,0
2.282336,-2.241484,0.41391,0.868805,-0.845368,-0.73239,-0.827291,-0.127353,0.845764,0.204919,0
0.25944,1.798968,0.449839,1.936805,-0.948446,0.309409,-1.046095,0.005472,0.479462,-0.29382,1
2.3091,-0.332215,0.76206,1.257837,-2.788605,0.057819,-0.628763,0.208963,-0.529676,-0.244495,0
0.900459,-0.640849,1.221549,1.209291,-0.348734,-0.029366,-1.519286,0.237987,0.018146,-0.409147,1
0.825762,1.15646,0.680493,-2.952505,-1.756053,-0.585193,-0.631839,-0.295269,1.576663,-0.000204,1
-0.179277,-0.205572,-0.713738,-0.153095,-0.124674,-0.432741,-0.211248,-0.384074,-0.077465,-0.205905,1
-0.022087,-1.956657,-0.643702,1.108393,0.788059,-0.617981,-0.493446,-0.494932,-0.327685,0.074478,0
2.509449,-0.953533,-0.166639,0.292162,-2.602186,-0.294303,-0.221296,1.100958,0.202769,0.237291,1
-0.64638,-0.635038,-1.001523,0.874265,0.647147,-0.434181,-0.237398,-0.62766,-0.255308,-0.159325,0
2.262465,-3.112253,1.061923,-1.832001,-0.513177,2.758433,-2.010501,-1.836675,-0.04216,0.978773,0
1.105044,-0.190258,-0.174537,-0.510467,-0.554539,-0.535113,-0.272451,-0.638176,-0.610254,-0.251516,1
2.777631,-2.100589,0.416304,-0.543019,-1.263223,-0.91791,-0.626853,0.122763,0.590635,0.61495,1
-0.179985,-0.313811,-0.384775,-0.411926,-0.707566,-0.374325,-0.048661,-1.03463,-1.490067,-0.07227,1
-0.792021,0.54086,-2.093042,-0.184541,-0.171065,-0.348624,0.297157,0.923076,0.696395,0.262644,0
-1.15293,0.433238,-0.367842,0.318219,0.854385,-0.077034,-0.791515,0.231941,-0.600764,-0.102477,0
-0.858019,0.946973,-0.525811,0.569245,0.173517,-0.240428,-0.493009,-0.652338,0.394802,0.22477,0
0.186689,-1.906734,-1.328879,0.518133,0.234151,-0.582627,-0.161475,0.769715,0.174726,0.15832,0
0.488599,-3.15013,0.594751,1.393764,1.280708,-0.264195,1.058655,-0.256362,-0.120685,0.377898,0
-0.596456,0.978652,0.789082,-0.474136,-0.234988,0.298143,1.441658,-0.68417,-0.618541,0.283025,0
0.350674,1.200188,0.312797,-1.770002,-0.968242,-0.590557,-0.436903,-1.280695,0.663873,0.045467,1
1.719201,2.855413,1.498867,3.605131,-2.479604,0.833571,-1.545484,0.363636,0.963598,-0.581924,0
-0.040533,1.161998,0.371394,-0.489503,-1.451232,-0.078723,-0.440291,-0.872959,-1.042152,0.065888,0
-1.335741,1.224386,-0.630373,0.25997,0.490587,-0.136879,-0.524543,-0.334812,0.022064,0.077864,0
0.07567,-0.858206,-2.046853,-0.236948,-0.165886,-0.447228,0.201592,1.793152,0.594355,0.051151,1
-0.917304,1.04947,-0.203524,0.232343,0.203996,-0.204784,-0.696558,-0.565107,0.536916,0.058661,1
0.352032,-2.239863,0.831336,1.0426,0.975457,-0.216459,1.00156,-0.519332,0.472636,0.346822,0
0.763018,-3.103168,-1.195061,0.811515,0.274471,-0.835987,-0.249039,0.632897,0.306999,0.533852,0
1.353153,-2.499421,0.301809,-0.678564,-0.698003,-0.790037,-0.642157,0.000972,-0.586637,0.639456,1
1.76821,-2.577049,1.706575,-1.417483,-1.06505,-0.407095,1.159579,-0.458492,0.437341,0.219424,0
0.30348,-1.961409,-1.591274,0.353876,0.043141,-0.600722,-0.021965,1.138595,0.371843,0.204622,1
0.794608,-2.829474,-1.369227,0.48654,0.143601,-0.801292,-0.193588,1.130608,0.470555,0.571678,0
0.000469,-0.648662,1.764191,-0.537181,0.301948,0.193,0.688087,-0.209236,-0.268265,-0.095086,0
0.425652,-2.904417,-0.396825,1.279941,0.886307,-0.749987,-0.669872,-0.408475,-0.377021,0.236042,0
-0.24421,-1.501929,-0.676901,0.98684,0.787803,-0.495522,-0.475575,-0.401176,-0.425572,-0.139871,1
-0.777283,-0.498008,0.201008,0.786719,1.132466,0.218571,1.317532,-0.127953,-0.227062,-0.20886,1
-0.064468,-1.885465,-0.635179,1.07971,0.81264,-0.547133,-0.495789,-0.409064,-0.455103,-0.156733,0
-1.378296,0.932217,-1.06282,0.451535,0.573125,-0.228516,-0.248459,-0.515137,-0.11888,0.060289,0
1.607797,-2.300381,0.682519,2.136613,-0.231974,-0.501553,-1.189429,-0.346036,0.362165,0.504361,0
2.13683,-1.952019,-0.327837,-0.403071,-1.655631,-0.796484,-0.140561,0.337968,0.198811,0.721596,0
0.653933,-2.129722,0.496186,-0.361226,-0.381852,-0.568479,-0.704262,-0.483826,-1.798489,0.437042,1
0.549787,-0.465523,0.562291,-0.783349,-0.589776,-0.470897,-0.665889,-0.939562,-0.741855,-0.169529,0
0.254572,0.080619,0.443974,2.289974,0.115954,0.49978,1.286762,-0.029552,-0.177786,0.299555,0
0.400572,-2.845041,-0.308352,1.226253,0.907144,-0.743332,-0.753915,-0.33832,-0.351203,0.382754,1
-0.274113,-0.484905,0.516869,0.295789,0.567108,-0.236969,-1.237022,0.058499,0.060024,-0.158422,0
-0.849346,-0.200112,-1.107278,0.79329,0.5983,-0.387635,-0.166188,-0.678923,-0.198098,-0.15981,0
0.094521,0.303548,0.517195,-1.602127,-0.449624,-0.142158,-0.766766,0.246131,-1.769876,-0.321784,0
-1.461631,1.113779,-1.141483,0.432556,0.538178,-0.221938,-0.19101,-0.578888,-0.068246,0.072688,0
0.791791,-2.990178,0.371169,0.844496,0.692468,-0.854677,-1.080521,-0.592069,0.373728,0.409742,0
-0.668175,-0.540344,0.820933,0.491415,1.20973,0.30523,0.888827,0.239812,-0.228782,-0.245717,0
0.381989,-1.573446,0.770136,0.501571,0.478478,-0.488063,-1.331403,-0.214706,0.383618,0.109126,0
1.038234,3.158406,0.87036,3.375379,-2.076071,0.836658,-1.238819,0.424867,0.497696,-0.399585,1
0.090679,-0.459999,0.159988,-0.258279,-0.428869,-0.41735,-0.536659,-0.875196,-0.587116,-0.053508,0
-0.737647,1.456653,-0.897719,-0.879078,-0.940804,0.078105,-0.138356,1.101197,-0.904025,0.318161,0
-0.761447,-0.015656,-0.273986,0.282989,0.58798,-0.301536,-0.704705,-0.379012,0.073767,-0.16534,0
-1.329718,0.846579,3.123315,-1.304412,2.028914,0.943307,-3.573804,3.930877,-2.335691,-0.272226,0
-0.985793,1.2734,-0.135293,-0.936941,-0.526168,-0.083372,-0.369172,-0.510592,-1.420075,0.16949,0
1.736707,-2.295829,2.680118,-1.114583,-0.362158,-0.44535,0.498995,-1.244776,0.50616,0.339052,1
-0.207186,1.341812,-1.436059,-0.499801,-1.948581,-0.083256,0.569082,0.126158,-0.9451,0.170304,1
-0.486375,-0.200295,-0.12402,-0.495114,0.611413,0.460042,1.225658,2.556648,0.176725,-0.012951,1
-0.919342,1.412753,-0.472861,-0.677137,-0.416814,-0.256488,-0.185339,-1.005627,-0.528645,0.080547,0
-0.203727,1.263636,0.816136,-1.475693,-0.590806,-0.323786,-0.890268,-0.972181,0.107677,-0.013533,1
-0.105369,1.540236,0.906581,-1.106361,-0.479563,-0.037914,-1.196406,0.192177,0.029814,-0.056475,1
0.152652,-0.186475,-0.201971,-0.032322,-0.157074,-0.296493,-0.393178,-0.550521,-1.221573,-0.376194,1
0.903349,-2.772282,0.69793,0.595993,0.435759,-0.90249,-1.201199,-0.869506,0.964818,0.381784,0
1.723536,-0.855277,-0.13322,0.448137,-1.527475,-0.205768,-0.475687,1.024684,-0.017958,-0.266128,1
-0.153418,0.072515,-0.049732,1.457339,0.268118,0.086481,-0.918731,0.427049,-0.711462,-0.328577,0
0.636346,0.525188,-0.783069,-1.622147,-0.663575,-0.423035,0.008469,0.298445,-0.733972,-0.512044,1
-0.175192,-0.800985,-1.919882,0.122782,-0.043433,-0.446647,0.213454,1.013152,0.414898,-0.104638,0
