@relation 'postgres-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R2-3,12-13'

@attribute ns numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
5,0.880229,0.008477,0.013304,977.989247,1,18,8190,0.451613,23530,1
1,0,0.012491,0.008817,1361,0,5,10,1,1088,0
1,0,0.029455,0.027982,1358,1,5,2,1,1082,1
1,0,0.008082,0.00147,1361,0,5,49,1,984,0
1,0,0.006617,0.000827,1209,1,4,22,1,26,0
4,0.99003,0.010313,0.00303,267.482759,0,14,5104,0.327586,14240,0
2,0.923838,0.001747,0.014265,687,0,11,24,0.6,710,0
2,0.836453,0.025625,0.028473,983.4,1,12,63,0.8,702,1
4,0.629363,0.028815,0.03438,1010.75,1,14,128,0.625,17209,1
1,0,0.058824,0.030588,1275,0,4,3,1,17,0
1,0,0.003981,0.003981,1256,0,4,0,1,1119,0
1,0,0.036508,0.035714,1260,0,4,0,1,1118,0
1,0,0.005556,0.001587,1260,0,4,131,1,1117,0
3,0.766675,0.032676,0.045099,529,0,8,212,0.857143,15185,1
5,0.79488,0.005763,0.013639,679,0,13,1107,0.913043,15578,0
4,0.803372,0.014344,0.024659,677.228571,1,14,1716,0.385714,15112,1
4,0.855426,0.01663,0.010602,791.924528,0,16,2663,0.509434,14821,1
1,0,0.002351,0.002351,1276,0,4,4,1,478,0
2,0.500113,0.007062,0.0256,755.222222,0,13,296,0.888889,368,0
1,0,0.003903,0.007026,1281,0,3,29,1,443,0
6,0.775134,0.046712,0.038912,624.388889,0,15,5507,0.574074,12549,1
1,0,0.018917,0.051591,1163,0,3,88,1,9,0
1,0,0.002532,0,1185,1,3,14,1,1,0
3,0.805858,0.042606,0.031241,680.661765,0,12,1401,0.132353,11551,1
3,0.828603,0.02671,0.032833,539.454545,0,12,4707,0.348485,11482,1
2,0.984174,0.005159,0.004901,646.166667,0,8,489,1,7658,0
4,0.755013,0.037728,0.036168,831.702703,1,12,2382,0.648649,10587,1
5,0.931066,0.005604,0.002375,831.157895,0,12,18,0.052632,18440,0
4,0.954335,0.003423,0.006717,844.945946,0,11,1479,0.864865,12782,0
1,0,0.020495,0.005124,1171,0,2,19,1,213,0
1,0,0.000867,0.000867,1153,0,2,0,1,199,0
1,0,0.00346,0.00346,1156,1,2,1,1,194,0
5,0.677737,0.054435,0.036363,633.277778,1,12,641,0.5,7738,1
3,0.855887,0.027166,0.041827,519.084746,0,12,4723,0.576271,7059,1
1,0,0.024295,0.012539,1276,1,5,1947,1,1087,0
1,0,0.015385,0.047863,1170,0,3,538,1,11,0
1,0,0.002513,0,1194,1,3,448,1,3,0
1,0,0.024352,0.016496,1273,1,5,1614,1,1086,0
1,0,0.018949,0.05168,1161,0,3,205,1,10,0
1,0,0.002536,0,1183,1,3,115,1,2,0
1,0,0.038869,0,1415,1,7,1924,1,58,0
1,0,0.020999,0.015206,1381,1,5,1162,1,1085,0
1,0,0.020999,0.015206,1381,1,5,811,1,1084,0
1,0,0.112,0,1375,0,5,632,1,32,0
1,0.242292,0.024653,0.013867,649,1,5,573,1,21,0
1,0.918296,0.00354,0.003097,1130,1,9,77,1,1265,0
1,0,0.038855,0.000682,1467,1,7,1219,1,56,0
1,0,0.001396,0.001396,1433,1,6,823,1,44,0
1,0.883223,0.015673,0.011754,1148.5,1,7,1677,1,1195,0
1,0,0.031469,0.030769,1430,1,5,457,1,1083,0
1,0,0.108863,0.000698,1433,0,5,278,1,31,0
1,0,0.040773,0.000715,1398,1,7,762,1,55,0
1,0,0.001466,0.001466,1364,1,6,366,1,43,0
1,0.877437,0.016547,0.012075,1118,1,7,691,1,1193,0
1,0,0.038102,0.000668,1496,1,7,239,1,54,0
1,0,0.001368,0.001368,1462,1,6,95,1,51,0
1,0.879203,0.020446,0.016729,107.6,0,6,823,0.6,1360,1
1,0.335185,0.689831,0.294915,590,1,2,105,1,682,1
1,0.312774,1.56711,0.128174,413.5,1,2,349,1,606,1
1,0,0.066667,0.066667,15,1,4,492,1,23,0
1,0.225648,0.322414,0.458621,580,1,3,255,1,797,1
1,0,0,0,77.5,0,1,0,0.5,340,1
1,0,0.113654,0,1267,0,5,1768,1,35,0
3,0.812667,0.003427,0.003583,1284,0,18,216,0.8,28264,1
1,0,0.013294,0.000739,1354,0,5,93,1,30,0
5,0.792788,0.011989,0.005837,396.1875,1,15,2161,0.625,16342,1
1,0,0.112,0,1375,0,5,983,1,33,0
1,0,0.121643,0,1266,0,5,1435,1,34,0
1,0.242292,0.025953,0.014599,616.5,1,5,409,1,19,1
1,0,0.155212,0.014672,1295,0,3,11,1,12,1
1,0,0.023689,0.006768,1182,1,4,1217,1,25,0
1,0,0.027234,0.006809,1175,1,4,884,1,24,0
1,0,0.024143,0.01324,1284,1,4,432,1,23,0
1,0.138157,0.232182,0.070536,680.5,1,5,107,1,29,0
1,0.21451,0.055844,0.001299,770,1,6,112,1,49,1
1,0,0.068776,0.002751,1454,0,6,5,1,46,0
1,0,0.001685,0,1187,1,3,2,1,4,0
1,0,0.039786,0,1307,1,7,2709,1,60,0
1,0,0.042081,0,1307,1,7,2376,1,59,0
1,0,0.039576,0,1415,1,7,1573,1,57,0
1,0,0.005452,0,1284,1,4,250,1,27,0
1,0,0.038051,0.000668,1498,1,7,10,1,53,0
1,0,0.001688,0,1185,1,3,117,1,5,0
1,0,0.058462,0.027692,325,0,3,41,1,740,0
1,0,0.006079,0.006079,329,1,6,1022,1,1346,0
4,0.670977,0.017629,0.020259,1172.333333,1,16,1019,0.75,17349,1
1,0,0.75,0.213362,464,1,4,79,1,915,1
1,0,0.064417,0.02454,326,1,3,22,1,738,0
2,0.799107,0.032131,0.027815,496.47619,0,11,718,0.809524,5604,1
1,0,0.019417,0.003236,309,1,3,22,1,729,0
1,0.864974,0.002653,0.002653,628.333333,1,7,372,0.666667,1337,0
1,0,0.006466,0.006466,464,1,5,34,1,4,0
1,0,0.006466,0.006466,464,1,4,65,1,935,0
1,0,0.033435,0.00304,329,1,3,57,1,903,1
1,0,0.006154,0.006154,325,1,3,114,1,769,0
1,0,0.009231,0.009231,325,0,3,3,1,752,1
1,0,0.018462,0.018462,325,1,3,16,1,749,1
1,0,0.058462,0.027692,325,0,3,19,1,739,0
1,0,0.006557,0.006557,305,1,2,0,1,20,0
1,0,0,0,263,0,1,0,1,613,0
1,0,0.006154,0.006154,325,1,3,174,1,770,0
1,0,0.009231,0.009231,325,0,3,60,1,753,0
1,0,0.021538,0.021538,325,1,3,57,1,224,0
1,0,0.018462,0.018462,325,1,3,57,1,750,0
1,0,0.006369,0.006369,471,1,6,630,1,1347,0
1,0,0.007042,0.007042,426,1,6,228,1,1340,0
1,0,0.036093,0.014862,471,1,6,12,1,3,1
1,0,0.303571,0.272321,224,1,2,26,1,444,1
4,0.874981,0.017846,0.023239,755.444444,0,13,858,0.666667,16597,0
4,0.915522,0.012382,0.031378,710.7,1,12,361,0.8,15546,0
3,0.939568,0.002882,0.004102,820.090909,0,14,1075,0.545455,681,1
1,0,0.004505,0.013514,222,0,2,1,1,1019,0
1,0,1.198198,0.554054,222,1,2,3,1,1018,1
1,0,0.413534,0.082707,133,0,2,171,1,940,0
1,0,0,0,118,0,1,0,1,587,1
1,0,0.008929,0.008929,224,1,3,1279,1,1121,0
1,0,0.205357,0.25,112,1,2,38,1,164,0
1,0,0,0,58.5,0,1,0,0.5,1004,0
1,0,0.420732,0.262195,164,0,2,216,1,1274,0
1,0,1.056604,0.264151,53,0,2,1,1,1164,0
1,0,0.375,0.3,40,0,2,548,1,1159,0
1,0,0.138889,0.111111,36,0,2,0,1,866,0
2,0.811278,0.078603,0.008734,114.5,1,7,158,1,5569,0
1,0,0.225806,0.129032,31,1,2,547,1,728,1
1,0,0,0,24,0,1,0,1,94,0
1,0,0.032258,0.032258,31,1,2,50,1,741,0
1,0,1.25,0.875,96,0,2,1,1,200,0
1,0,0.012048,0.024096,83,1,2,194,1,2,0
2,0.650022,0.011419,0.008157,306.5,1,3,33,1,2164,1
1,0,0.096386,0.084337,83,0,2,242,1,4,1
3,0.954164,0.008823,0.008967,363.894737,0,6,273,0.526316,5688,1
2,0.680018,0.058981,0.482574,93.25,0,3,634,1,1773,0
1,0,0,0,73,0,1,0,1,102,0
4,0.428401,0.095887,0.011206,671.428571,1,13,376,0.666667,6916,1
4,0.760289,0.052729,0.059616,537.675676,0,12,1048,0.405405,5346,1
4,0.996259,0.005047,0.005047,375.227273,0,14,6125,0.439394,23764,0
10,0.801243,0.187981,0.162745,314.446847,0,17,30843,0.264865,16048,1
1,0,0.02381,0.047619,84,0,2,267,1,98,0
2,0.967421,0.034884,0.031008,86,1,2,120,0.333333,881,0
2,0.969724,0.014,0.01,100,0,2,0,0.6,818,0
5,0.809367,0.034632,0.038554,537.285714,0,11,4845,0.357143,2035,1
1,0,0.019157,0,261,0,1,0,1,101,1
1,0,0.004202,0.004202,238,1,3,1,1,683,0
1,0,0.693277,0.52521,238,1,3,136,1,347,0
1,0,0.033333,0.016667,240,1,3,72,1,143,0
1,0,0.011321,0.015094,265,0,3,0,1,29,0
1,0,0.003745,0.003745,267,1,3,37,1,28,0
4,0.98559,0.016468,0.017383,109.3,0,6,1100,0.7,89,0
1,0,0,0,257,0,1,0,1,100,0
1,0,0.016173,0,371,1,3,331,1,14,0
1,0,0.003261,0.003261,920,0,4,297,1,55,0
4,0.904693,0.008167,0.008391,681.388235,1,19,6892,0.482353,20196,1
7,0.908886,0.004227,0.002785,1182.941176,1,17,1262,0.705882,21222,1
1,0.591673,0.005271,0.005271,664,1,4,605,1,1116,0
1,0,0.026261,0.019958,952,1,2,51,1,941,0
1,0,0,0,948,1,1,0,1,14,1
1,0,0.015556,0.015556,450,1,5,181,1,1,0
1,0,0.0625,0.022321,448,0,4,96,1,1245,0
1,0,0.010417,0.010417,384,0,4,39,1,1494,0
1,0.276195,0.047619,0,220.5,1,4,50,0.5,19,1
9,0.814036,0.111926,0.095704,405.357401,0,16,24060,0.350181,22879,1
1,0,0.005525,0.005525,362,0,1,4,1,502,0
1,0,0.015556,0.015556,450,1,5,246,1,2,0
1,0.896038,0.024038,0.014423,208,1,2,399,1,795,0
1,0,0.385714,0.128571,70,0,3,2114,1,1250,0
1,0,0.385714,0.128571,70,0,3,1682,1,1249,0
1,0,0.380282,0.126761,71,0,3,1557,1,1248,0
1,0,0.411765,0.147059,68,0,3,1124,1,1247,0
1,0,0.411765,0.147059,68,0,3,823,1,1246,0
1,0,0,0,135.333333,0,1,0,0.333333,438,1
1,0.96023,0.019841,0.019841,84,1,3,1101,1,951,0
10,0.878011,0.037296,0.035888,555.452675,0,21,46495,0.547325,33189,1
1,0,0,0,224.333333,0,1,0,0.333333,438,1
1,0.761436,0.0391,0.004739,281.333333,1,5,2749,0.666667,1221,0
1,0,0.010504,0.006303,476,0,4,165,1,980,0
1,0,0,0,144,0,1,0,1,1283,0
1,0.72676,0.883812,0.221497,459.6,0,5,555,0.2,1283,1
1,0,0,0,87,0,1,0,1,477,0
1,0,0.034286,0.011429,350,1,5,18,1,551,0
4,0.833741,0.004543,0.003357,762.096552,0,19,12931,0.358621,630,1
1,0.930055,0.019995,0.019337,316.75,1,5,4023,0.416667,924,1
1,0,0.004348,0.004348,230,1,2,9,1,843,0
1,0,0.017391,0.017391,230,1,1,1,1,439,0
1,0,0.028653,0.008596,349,1,5,923,1,553,0
1,0,0.031519,0.008596,349,1,5,849,1,552,0
1,0,0.005903,0.003542,847,1,5,0,1,1284,0
4,0.819892,0.015449,0.024841,886.521739,0,19,4111,0.608696,25117,0
1,0.736188,0.07461,0.033408,299.333333,0,4,42,0.333333,477,0
1,0.543564,0.010152,0.010152,394,1,4,126,0.5,139,0
1,0.82821,0.042923,0.013921,287.333333,1,5,2130,1,1218,0
1,0,0,0,0,0,2,136,1,175,0
6,0.850015,0.02413,0.024028,273.981481,0,9,798,0.055556,9870,1
1,0,0,0,196,0,1,0,1,1,0
1,0,1,1,0,0,3,187,1,1186,0
4,0.383312,0.055457,0.025009,1301.076923,1,17,962,0.423077,17201,1
1,0,0.050633,0.044304,158,1,2,114,1,662,0
1,0,0.018987,0.012658,158,0,2,0,1,525,0
1,0,0.018987,0,158,0,2,9,1,521,0
1,0,0.032468,0,154,0,2,0,1,497,0
1,0,0.245033,0.311258,151,1,2,112,1,494,1
3,0.638044,0.123633,0.094309,557.34375,0,12,1426,0.5625,9887,1
4,0.650633,0.037166,0.02563,545.416667,0,11,1161,0.166667,8840,1
1,0,0.051724,0.005747,174,1,2,4,1,684,0
1,0,0,0,176,0,1,0,1,588,1
1,0,0.052632,0.046053,152,1,2,1078,1,665,0
1,0,0.019737,0,152,0,2,964,1,524,0
1,0,0.04,0.026667,150,1,2,933,1,513,0
1,0,0.03268,0,153,0,2,878,1,500,0
1,0,0.34,0.546667,150,1,2,878,1,496,0
1,0,0.052288,0.045752,153,1,2,753,1,664,0
1,0,0.019608,0,153,0,2,639,1,523,0
1,0,0.039735,0.02649,151,1,2,608,1,512,0
1,0,0.032468,0,154,0,2,553,1,499,0
1,0,0.245033,0.317881,151,1,2,553,1,495,0
1,0,0.052288,0.045752,153,1,2,501,1,663,0
1,0,0.019608,0,153,0,2,387,1,522,0
1,0,0.039735,0.02649,151,1,2,356,1,511,0
1,0,0.032468,0,154,0,2,301,1,498,0
1,0,0.245033,0.311258,151,1,2,301,1,493,0
1,0.044482,0.105448,0.309315,189.666667,1,3,241,0.666667,784,0
1,0,0.012658,0.016878,1422,0,3,4,1,392,0
1,0,0.102456,0.134737,1425,0,3,7,1,123,0
1,0,0.535027,0.059753,1456,1,3,50,1,390,0
1,0,0.254753,0.231939,789,0,3,1,1,103,0
1,0,0.002714,0.009229,1842,1,3,67,1,263,0
1,0,0,0.001079,1853,1,3,3,1,212,0
1,0,0.002695,0.001078,1855,1,3,0,1,725,1
1,0,0.001079,0,1853,1,3,7,1,723,0
1,0.419921,0.018757,0.006431,933,1,3,244,1,162,0
1,0,0.000987,0.000987,1013,1,3,0,1,346,0
1,0,0.026654,0.011846,1013,1,3,55,1,345,1
1,0,0.262948,0.138446,1004,0,3,10,1,110,1
1,0,1.004242,0.801697,943,0,3,3,1,327,0
1,0,0.025608,0.020487,781,1,3,1,1,102,0
1,0,0.809463,0.319693,782,0,3,33,1,284,1
1,0,0,0,531,0,1,0,1,58,1
1,0,0.014543,0,1444,1,3,246,1,609,0
1,0,0.002713,0.009224,1843,1,3,247,1,264,0
1,0.429533,0.072034,0.014124,236,0,3,269,1,365,0
1,0.841728,0.046533,0.038157,268.625,0,4,960,0.75,739,0
1,0.72858,0.023088,0.02886,231,0,3,427,1,291,0
4,0.825921,0.009149,0.012562,417.333333,0,14,3144,0.333333,17596,1
4,0.931491,0.003312,0.007763,460.047619,0,15,3698,0.619048,10762,0
1,0,0.178571,0,1680,1,3,64,1,636,0
1,0,0.014543,0,1444,1,3,93,1,608,0
2,0.65456,0.037558,0.012519,649.666667,0,11,202,0.266667,6450,1
2,0.077599,0.274984,0.208148,523.666667,1,8,123,0.666667,14014,0
1,1,0.001604,0.001604,623.5,0,5,251,1,26,0
1,0.868266,0.064691,0.021728,337.5,0,3,134,0.666667,721,1
1,0.878347,0.006826,0.005461,488.333333,0,4,122,0.666667,683,0
1,0,0,0,368.333333,0,1,0,0.333333,790,1
1,0,0.019417,0.019417,103,1,5,287,1,1345,0
1,0,0.011494,0.011494,87,1,5,1149,1,1347,0
1,0,0.019417,0.019417,103,1,5,365,1,1346,0
1,0,0.002825,0.002825,354,0,4,9,1,1331,0
1,0.970951,0.019108,0.012739,392.5,0,4,106,1,352,0
1,0,0.032164,0.020468,342,0,4,529,1,355,0
1,0.581321,0.026941,0.030111,315.5,0,3,346,0.5,367,0
1,0.918296,0.010165,0.005083,393.5,0,4,0,0.5,354,0
3,0.853296,0.024426,0.026077,432.785714,0,10,2729,0.5,92,0
1,0,0,0,265,0,1,0,0.333333,790,0
1,0.998196,0.03662,0.019718,355,0,4,2054,0.5,358,0
1,0.999526,0.033025,0.018494,378.5,0,4,1164,0.5,360,0
1,0,0.021378,0.014252,421,0,3,529,1,356,0
1,0.612952,0.360248,0.332298,107.333333,0,1,60,0.333333,38,0
1,0,0,0,113,0,1,0,0.333333,35,0
1,0,0,0,262,0,2,0,1,96,0
1,0,0.805344,0.076336,262,1,2,111,1,95,0
1,0,0,0,140,0,1,0,1,97,0
2,0.903119,0.016327,0.014286,122.5,1,10,328,0.75,4518,0
1,0,0,0,95,0,1,0,0.5,43,0
1,0,0.062201,0.08134,209,0,2,364,1,219,0
1,0,0,0,113.5,0,1,0,0.166667,242,1
1,0,0.09589,0.164384,73,0,3,1060,1,509,0
1,0,0,0,204,0,1,0,0.142857,832,0
1,0.266765,0.275362,0.078905,310.5,0,1,2,0.5,840,1
1,1,0.005666,0.005666,353,0,2,66,0.5,1738,0
1,0.426229,0.036827,0.060907,353,1,2,664,0.5,1189,0
4,0.861796,0.014348,0.030111,1137.268293,0,18,2416,0.487805,21525,1
1,0,0,0,97,0,1,0,1,98,0
1,0,0.020619,0.020619,97,1,3,39,1,2,0
1,0,0.171717,0.242424,99,0,2,1,1,51,1
4,0.674142,0.13743,0.123858,543.037037,0,11,988,0.407407,2141,1
1,0.985228,0.012658,0.009494,158,0,1,32,1,256,1
1,0.96813,0.007565,0.007565,363.5,1,6,1032,0.25,1296,0
2,0.827532,0.01585,0.01585,462.666667,0,4,0,0.166667,18979,0
1,0.645208,0.017117,0.002703,370,1,4,149,0.666667,401,1
1,0,0.00241,0.00241,415,1,4,18,1,311,0
1,0.863305,0.023239,0,355,0,4,92,0.5,715,1
1,0.863931,0.01028,0.01028,218.875,1,1,44,0.375,648,0
1,0,0.002101,0.002101,476,1,4,1417,1,132,0
1,0,0.002105,0.002105,475,1,4,1198,1,307,0
1,0,0.002525,0.002525,396,1,4,909,1,308,0
1,0,0.002421,0.002421,413,1,4,464,1,309,0
1,0,0.064593,0.035885,418,0,4,456,1,747,0
1,0,0.002439,0.002439,410,1,4,411,1,310,0
1,0.987469,0.006267,0.006267,359,1,6,4670,0.75,1304,0
1,0.96813,0.007565,0.007565,363.5,1,6,2556,0.75,1300,0
1,0,0.107477,0.004673,214,1,1,203,1,768,0
2,0.896464,0.061693,0.065891,344,0,4,2057,0.444444,18972,0
1,0,0.00578,0.00578,173,0,3,176,1,75,0
1,0.572555,0.014857,0.014857,218.75,1,1,34,0.5,640,0
1,0.924099,0.150655,0.034934,229,1,1,20,0.25,635,0
1,0.595906,0.015413,0.000907,367.666667,1,4,3491,0.666667,410,0
1,0,0.00578,0.00578,173,0,3,222,1,76,0
1,0.595906,0.015288,0.000899,370.666667,1,4,2266,0.666667,407,0
1,0.595906,0.015343,0.000903,369.333333,1,4,1456,1,404,0
1,0,0,0,257.714286,0,1,0,0.142857,629,1
1,0,0.27665,0,394,1,1,239,1,777,0
1,0,0.05,0.011538,520,1,4,1,1,420,0
1,0,0.029644,0.08498,506,1,4,27,1,415,1
3,0.539313,0.034916,0.085042,343.681818,0,10,2924,0.590909,528,0
1,0,0.050505,0.010101,495,1,4,1459,1,424,0
1,0,0.029106,0.087318,481,1,4,1458,1,419,0
1,0.617059,0.013877,0.000867,384.333333,1,4,4277,0.666667,413,0
1,0,0.047893,0.009579,522,1,4,1267,1,423,0
1,0,0.027559,0.082677,508,1,4,1266,1,418,0
1,0,0.047801,0.00956,523,1,4,709,1,422,0
1,0,0.027505,0.082515,509,1,4,708,1,417,0
1,0,0.048077,0.009615,520,1,4,444,1,421,0
1,0,0.027668,0.083004,506,1,4,443,1,416,0
1,0.768033,0.104375,0.066769,260.6,1,5,250,0.2,517,0
1,0,0.00905,0.011312,442,0,2,136,1,379,0
2,0.94566,0.001743,0.001452,1721.5,1,7,3383,1,17411,0
1,0,0.00905,0.011312,442,0,2,146,1,380,0
2,0.94566,0.001735,0.001446,1729.5,1,7,3034,1,17409,0
2,0.94566,0.001698,0.001415,1766.5,1,7,1945,1,17407,0
2,0.926262,0.001443,0.001282,2079.666667,1,10,2084,1,17405,0
2,0.951342,0.001939,0.00179,1676.25,1,11,1155,1,17402,0
3,0.657282,0.021789,0.010321,1162.666667,1,13,441,1,22662,0
1,0,0.058559,0.29955,444,1,3,1,1,755,0
3,0.546078,0.032566,0.03196,1100.333333,0,14,47,0.5,24699,1
1,0,0.007595,0.005063,395,1,2,109,1,1,0
1,0,0.007595,0.005063,395,0,2,352,1,46,0
7,0.928185,0.009224,0.009212,656.58871,0,19,1222,0.048387,32639,1
4,0.868368,0.009242,0.010229,428.653846,1,8,3711,0.538462,756,0
1,0,0,0,117.25,0,1,0,0.25,629,1
1,0.883413,0.1,0.004878,328,1,2,835,0.2,767,1
1,0,0.27665,0,394,1,1,208,1,776,0
1,0,0,0,164,0,1,0,1,41,0
4,0.985647,0.003859,0.00441,604.666667,0,7,890,0.666667,11642,0
7,0.796241,0.08325,0.074507,404.90583,0,17,16807,0.320628,20856,1
1,0.502411,0.226463,0.025445,98.25,1,4,229,0.75,353,1
1,0,0,0,214,0,1,0,1,329,0
1,0.924457,0.034884,0.581395,43,0,3,362,1,58,0
1,0.885127,0.006173,0.006173,486,1,7,1083,1,477,0
3,0.916689,0.035781,0.039731,437.585714,1,9,3470,0.385714,923,1
1,0,0,0,17.5,0,1,0,0.5,49,1
2,0.881291,0.054878,0.006098,82,1,6,1056,1,3790,0
1,0,0.25,0.25,8,0,3,1192,1,509,0
1,0,0.120603,0.19598,199,0,2,76,1,50,1
1,0,0,0,0,0,2,62,1,1,0
1,0,0,0,97,0,1,0,1,32,0
1,0,0,0,51,0,1,0,1,99,0
1,0,0,379,0,1,2,67,1,235,0
1,0,0,0,0,0,3,53,1,3,0
1,0,0,0,234,0,1,0,1,4,0
1,0,1.010989,0.78022,364,1,2,198,1,442,1
1,0,0,0,270,0,1,0,1,263,1
3,0.758505,0.031225,0.013374,1505.217391,1,22,664,0.565217,22091,1
4,0.725444,0.020741,0.006205,626.777778,1,18,585,1,22397,1
1,0.554778,0.020161,0.021505,372,0,6,288,1,956,0
1,0,0.066845,0.032086,374,1,3,27,1,15,0
4,0.724706,0.009678,0.01686,1202.409091,0,15,772,0.772727,14444,1
1,0,0.003322,0.003322,301,1,2,213,1,916,1
1,0,0.003322,0.003322,301,0,2,0,1,804,0
1,0,0.003322,0.003322,301,0,2,0,1,803,0
1,0,0.124161,0.067114,298,0,2,99,1,610,1
1,0,0.073944,0.084507,284,1,2,39,1,589,0
1,0,0.003571,0.003571,280,1,2,16,1,159,0
1,0,0.003571,0.003571,280,0,2,44,1,545,0
1,0,0.010714,0.007143,280,0,2,106,1,125,0
1,0,0.00738,0.01107,271,1,1,0,1,281,0
1,0,0.003676,0,272,0,1,0,1,280,0
1,0,0.00369,0,271,0,1,19,1,278,0
1,0,0.014815,0.014815,270,0,1,0,1,264,0
1,0,1,1,0,0,3,53,1,5,0
1,0,0,0,115.5,0,1,0,0.5,57,0
3,0.775197,0.01189,0.010899,471,0,9,0,0.2,9050,0
1,0,0.629758,0.740484,289,0,2,42,1,979,0
1,0,0,0,120,0,1,0,1,1500,0
1,0.918296,0.039911,0.039911,225.5,0,3,118,0.5,959,1
1,0,0,0,27,1,1,0,1,7,0
1,0,0.025,0.025,120,1,3,90,1,15,0
1,0.980798,0.069729,0.07137,609.5,0,2,80,1,450,0
1,0,0.004052,0.004052,1234,0,2,0,1,482,1
1,0.289986,0.133436,0.047546,652,0,2,56,1,481,1
1,0,0.006306,0.018018,1110,1,2,16,1,438,0
1,0.431861,1.130273,0.745658,403,1,2,112,1,792,0
1,0,0.030227,0.015113,794,1,2,6,1,933,0
1,0,0.002353,0.002353,1275,1,3,35,1,1063,0
1,0,0.002353,0.002353,1275,0,3,0,1,1044,0
1,0,0.008627,0.001569,1275,1,3,0,1,1042,0
1,0,0.001574,0.001574,1271,0,3,23,1,1041,1
1,0,0.009486,0.003953,1265,0,3,66,1,516,0
1,0,0.039777,0.018298,1257,0,3,3,1,491,0
1,0,0.016977,0.013743,1237,1,3,52,1,16,0
1,0.591673,0.010687,0.005344,655,1,2,15,1,1030,1
1,0,0.001621,0.001621,1234,0,2,15,1,1027,0
1,0.372074,0.447068,0.064332,614,0,2,95,1,1017,1
1,0.044209,0.239955,0.220982,448,1,2,127,1,937,0
1,0,0.040353,0.035309,793,1,2,10,1,392,0
1,0,0.002538,0.002538,788,1,2,0,1,377,0
1,0,0.001269,0,788,0,2,1,1,375,0
1,0.991076,0.005902,0.005902,762.5,0,6,14,1,372,0
1,0,0.006353,0,787,1,1,52,1,909,0
1,0,0.076726,0.074169,782,1,1,27,1,908,1
1,0,0.025608,0.019206,781,1,1,0,1,901,1
1,0.56651,0.026376,0.025229,436,1,2,39,1,900,1
1,0,0.01027,0.003851,779,1,1,1,1,898,0
1,0,0.005155,0.005155,776,0,1,38,1,894,1
1,0,0,0,294,1,1,0,0.5,774,1
1,0,0.004963,0.004963,806,1,3,768,1,694,0
1,0.044209,0.239688,0.220736,448.5,1,2,549,1,939,0
1,0,0.030227,0.015113,794,1,2,190,1,934,0
1,0.918296,0.03413,0.030717,439.5,1,2,409,1,932,0
1,0,0.002538,0.002538,788,1,2,86,1,378,0
1,0,0.001269,0,788,0,2,86,1,376,0
1,0.991076,0.005902,0.005902,762.5,0,6,211,1,374,0
1,0,0.007624,0.007624,787,1,1,79,1,913,0
1,0,0.006353,0,787,1,1,79,1,910,0
1,0,0.00394,0.00394,1269,1,3,322,1,693,0
1,0,0.008668,0.001576,1269,1,3,160,1,1043,0
1,0,0.009486,0.003953,1265,0,3,121,1,517,0
1,0,0.039777,0.018298,1257,0,3,55,1,492,0
1,0,0.016977,0.013743,1237,1,3,52,1,17,0
1,0.629249,0.009687,0.004471,671,1,3,153,1,1040,0
1,0.918296,0.03413,0.030717,439.5,0,2,203,1,930,1
1,0.918296,0.010262,0.010262,438.5,1,2,79,1,912,1
1,0,0.012658,0,79,0,2,50,1,344,0
1,0,0.033333,0.033333,90,1,2,116,1,914,0
1,0,0.075,0.016667,120,0,3,167,1,1496,0
1,0,0.023256,0.023256,129,0,2,59,1,551,0
1,0,0.091667,0.033333,120,1,3,100,1,966,0
1,0,0.300885,0.584071,113,0,3,3,1,869,0
3,0.820969,0.110333,0.043199,244.714286,0,10,405,0.857143,18556,1
1,0,0.046512,0.007752,129,1,1,18,1,51,0
1,0,0,0,64.5,0,1,0,0.5,24,1
1,0.863121,0.031008,0.023256,64.5,1,1,22,1,53,0
1,0,0.95,0.84,100,0,2,17,1,99,0
1,0,0,0,72,1,1,0,1,283,0
1,0,0.026786,0.026786,112,0,4,39,1,649,0
1,0,0.089286,0.008929,112,0,4,253,1,6,0
1,0.900017,0.293991,0.227468,93.2,0,2,647,0.6,56,0
1,0.92126,0.224101,0.114165,118.25,0,3,1096,0.5,487,0
1,0.998848,0.053419,0.07906,117,0,2,25,0.5,206,0
8,0.999195,0.008925,0.009031,219.978261,0,16,82480,0.342809,15108,0
5,0.308002,0.079734,0.168904,470.3125,1,13,545,0.5,3439,1
5,0.868667,0.093261,0.124204,485.09,0,13,741,0.05,15320,1
2,0.991186,0.001544,0.001544,1214.625,1,13,343,1,1174,0
1,0,0.018692,0.004673,214,0,2,2,1,235,0
1,0.503258,0.047059,0.164706,127.5,0,2,502,1,233,0
1,0.650022,0.046429,0.017857,140,0,2,25,1,544,0
1,0,0,0,249,0,1,0,1,224,1
1,0,0.1,0.066667,60,1,2,399,1,907,0
1,0,0.513158,0.723684,228,0,2,8,1,756,1
1,0,0.045455,0.090909,22,0,4,187,1,1251,0
