@relation 'postgres-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 0.442nm+0.417ns+0.403nf+0.353pd+0.282ndev... numeric
@attribute '0.52 exp+0.488rexp+0.421sexp-0.245nf+0.231lt...' numeric
@attribute '0.57 entropy-0.484npt-0.418pd-0.348nf+0.209ndev...' numeric
@attribute -0.654lt-0.456ndev+0.381la+0.316rexp+0.234exp... numeric
@attribute 0.992ld-0.101la-0.075fix+0.022lt+0.013pd... numeric
@attribute 0.942fix-0.255lt-0.117ndev-0.111la+0.105entropy... numeric
@attribute -0.908la-0.287lt-0.19fix-0.173ndev-0.098ld... numeric
@attribute -0.747npt+0.397lt-0.323ns-0.258ndev-0.173entropy... numeric
@attribute -0.713entropy+0.355sexp-0.277npt+0.275ns-0.268pd... numeric
@attribute 0.564ns-0.503ndev-0.411pd+0.341lt+0.226rexp... numeric
@attribute bug {1,0}

@data
-0.803154,0.1286,-0.693903,2.411263,-0.260371,-1.041702,-2.176766,-0.288064,-0.126373,0.042995,0
2.113171,-2.120221,-1.026355,7.445792,-1.547405,-2.220686,-14.153221,0.456201,-1.084962,-1.721517,0
-0.963865,-0.164648,-0.953818,1.359306,0.066865,-0.564825,0.865221,0.01556,-0.339538,0.199631,0
-0.617575,-1.453014,0.827116,1.330379,0.03741,-0.455555,0.84132,2.455065,0.830641,-0.08552,0
-1.558628,-1.357881,-0.637771,0.012494,-0.090967,1.372374,-0.045682,-0.264151,0.390548,-0.043581,0
-1.736599,-1.788314,-0.552691,0.52498,0.077829,-0.427383,0.638001,-0.325151,0.254826,0.077977,0
0.28086,-0.542259,0.556878,1.695138,0.017076,-0.577699,0.889874,2.383308,0.649997,-0.14785,0
1.84649,-2.04609,1.564238,-0.366556,0.047319,-0.502063,0.243234,-0.121128,-0.336636,-0.071659,1
0.6076,-0.314452,1.157287,1.008675,-0.128786,1.537177,0.375618,1.029056,-1.470187,0.238821,0
0.586351,-1.137084,1.71285,2.154022,-0.10052,-0.408299,-0.081835,2.143825,-0.789828,0.057971,1
-0.780633,0.285627,-0.796284,2.619548,-0.262952,-1.03081,-2.110002,-0.189937,-0.217485,0.147616,0
2.126867,1.70343,0.537118,1.574035,0.008613,-0.661299,0.586989,-1.559485,0.353136,1.387939,1
-0.93818,-0.028554,-0.805261,2.604981,-0.262176,-0.980484,-2.102503,-0.172176,-0.202861,0.250415,0
-1.783363,-1.909744,-0.530549,0.42238,0.080014,-0.426834,0.603824,-0.346734,0.300472,0.042742,0
-0.572388,-0.106649,-0.008573,1.32752,-0.110505,1.35706,0.563406,1.949754,0.34709,0.291651,1
-1.066607,0.142833,-0.983794,1.172295,0.07293,-0.71253,0.772067,0.336892,-0.47426,0.693941,1
1.716224,0.509058,0.489659,0.082732,-0.100576,1.007658,0.128206,0.258743,1.797578,1.230273,1
-1.780741,-1.824618,-0.57834,0.116152,0.090078,-0.540229,0.47111,-0.172304,0.227386,0.191466,0
-0.308601,-0.516453,-0.737644,1.611961,0.060081,-0.504941,0.918274,1.081035,-0.266703,-0.172658,0
-0.313221,-1.633429,1.294178,6.325186,-1.262511,-1.678032,-11.035888,-0.275087,-1.414843,0.285906,0
-0.072326,-2.107491,1.572284,1.302469,-0.036539,-0.309687,0.107837,1.639192,-0.25764,-0.360124,0
-1.349845,-1.427297,-0.340858,-0.100389,0.083266,-0.625688,0.326411,-0.560851,0.427093,-0.478467,0
18.327121,-10.751218,-8.755697,-0.381083,0.129094,0.177856,-0.028895,1.580172,-3.132221,-4.416846,0
-0.978763,0.02418,-0.8688,3.552793,-0.499287,-1.294682,-4.284275,-0.102989,-0.24098,0.496195,0
-0.529117,1.22945,-1.053055,1.707693,0.057393,-0.769446,0.901775,0.255043,-0.573115,0.35307,0
1.155403,0.973514,0.675496,1.416963,0.00237,-0.57301,0.38925,-1.168346,-0.737533,0.592378,1
-0.81704,0.472548,-0.897286,1.427622,0.040284,-0.733387,0.595471,0.105963,-0.377624,0.32544,0
4.607985,0.970757,2.03527,-0.110789,0.028648,-0.856263,0.315238,-1.92285,0.799383,1.075466,0
-1.589794,-1.369755,-0.622128,-0.192157,-0.068601,1.362595,0.077417,-0.228428,0.409103,-0.015634,0
5.119143,1.566911,1.344601,0.180891,0.019914,-0.930187,0.376965,-1.366601,0.632688,0.349522,0
-0.782402,0.829158,-1.086522,1.748154,0.05998,-0.68691,0.962956,0.306736,-0.548677,0.528609,0
0.74994,-0.401662,1.314086,1.531018,0.086492,1.495607,0.003732,1.978428,-0.711166,-0.063128,1
-1.491485,-0.975773,-0.770387,0.189391,-0.073528,1.361302,0.213907,-0.050355,0.19052,0.228209,0
-0.161929,0.628079,-0.044675,1.591265,-0.116867,1.296024,0.634106,1.89931,0.249559,0.0668,0
11.766954,-2.626593,0.122532,-0.053728,-0.056461,-0.799046,0.560813,-1.549444,2.765062,4.378062,1
6.747004,-3.675887,0.110104,-0.397776,-0.019422,-0.59002,0.197451,-0.495465,0.709957,1.820606,1
1.545784,-1.675095,1.457956,0.037333,-0.001465,-0.643106,-0.0781,-0.516599,0.875948,0.883849,1
-1.485321,-1.349275,-0.541417,0.442266,0.055324,-0.593878,0.294261,-0.289986,0.182243,0.011658,1
-1.500917,-1.372211,-0.531788,0.326515,0.08025,-0.563464,0.513576,-0.289751,0.192258,0.00116,0
22.560638,-9.42949,-7.254951,0.370707,-0.181287,-0.563504,0.266343,-0.665513,2.026909,5.039977,1
3.086425,0.052509,1.615647,0.519376,-0.145283,1.361367,0.181819,-0.191679,0.414855,1.00165,0
23.843479,-10.626879,-7.440718,0.072464,-0.160453,-0.440657,0.567437,-1.150304,2.34298,6.300186,1
-1.162088,-0.072518,-0.954533,0.730296,-0.08671,1.283879,0.331268,0.193274,-0.15707,0.523687,0
-1.070807,-0.662525,-0.560828,1.527078,-0.057271,-0.658786,-0.365171,-0.155992,-0.488385,0.316864,0
20.720246,-10.353087,-6.396292,0.552464,-0.183071,-0.367696,0.69738,-0.273901,2.193253,6.649317,1
1.761925,-1.283119,0.645968,0.303055,-0.149247,1.35937,-0.057801,-0.261414,0.459308,1.780042,1
-1.448968,-1.226006,-0.62508,2.178039,-0.30447,-0.969267,-2.780861,-0.306749,0.091987,0.302145,1
7.012006,-4.540581,1.670004,0.541656,-0.066189,-0.327261,0.759088,1.014263,1.855225,3.787783,1
23.055178,-12.891551,-6.436763,0.650545,-0.364934,-0.471599,0.518474,1.141698,3.597747,8.729311,1
34.516705,-19.692949,-20.11843,2.003488,-0.330223,0.216667,-3.493912,1.615236,-4.407045,-2.325929,1
-1.027731,-1.898936,0.411186,0.931639,0.05118,-0.411083,0.745353,1.437039,0.765203,-0.064425,1
-1.027731,-1.898936,0.411186,0.931639,0.05118,-0.411083,0.745353,1.437039,0.765203,-0.064425,0
-0.418055,0.537599,-0.299051,1.20251,-0.142251,1.321996,0.013692,-0.016442,-1.297654,0.381344,0
-1.485787,-1.104583,-0.690781,0.951851,0.070162,-0.47584,0.767902,-0.138759,-0.020576,0.32748,0
-0.571202,0.996295,-0.935698,1.507305,0.054878,-0.766864,0.789907,0.102985,-0.430233,0.156439,0
3.14022,-2.01407,1.846321,-2.343612,-0.084075,1.043111,-0.734994,-0.780783,0.824484,-0.449609,0
0.932161,-1.943424,1.443639,-0.898231,0.051146,-0.751931,-0.111674,-0.791166,1.366835,0.325813,1
3.766426,1.712923,1.732611,0.857695,-0.02499,-1.039722,0.086328,0.453216,2.333626,0.061566,1
0.016873,0.560087,0.407314,1.532377,0.04352,-0.466111,0.812216,-0.171432,-2.348665,0.531316,0
2.535056,2.670859,1.593324,-1.181674,-0.069228,0.476333,-0.554945,0.992385,0.416593,-0.089123,0
-0.83091,0.683727,-1.052141,1.760381,0.058582,-0.651369,0.978187,0.252481,-0.512772,0.512247,1
-0.2964,-0.580346,0.651877,1.88152,0.027345,-0.510359,1.009115,2.661916,0.509342,0.147388,1
-1.682238,-1.903012,-0.500765,0.881352,-0.054031,-0.593973,-0.6242,-0.467122,0.353251,-0.08076,0
0.123586,-0.466403,1.406979,1.631661,-0.188495,1.512048,0.001843,2.175107,-0.866894,0.251644,0
-1.128612,0.133286,-1.035453,1.126334,-0.090212,1.350661,0.534753,0.231156,-0.246895,0.607283,0
-0.817228,0.750543,-1.077181,1.654425,0.06232,-0.698431,0.929616,0.323456,-0.544837,0.561134,0
7.421743,0.119894,-0.199276,0.113038,0.057425,-0.862443,0.173682,-0.445967,1.017356,-1.159529,1
-0.143339,-1.990951,2.016144,0.186711,-0.11835,1.658791,0.090691,1.539394,-0.368726,-0.579837,0
43.026298,-16.54043,-22.703724,0.004767,0.145875,0.18045,-0.064034,0.83876,-3.778693,-5.954003,1
-0.446947,-2.377957,1.617678,0.580228,0.03183,-0.280915,0.395919,1.297832,-0.136709,-0.626953,0
-0.700597,-2.390239,1.199757,1.134973,-0.107581,-0.481858,-0.932918,0.936924,0.13099,-0.552503,0
-0.437585,-0.036869,0.085572,1.979677,0.03438,-0.535549,1.047992,1.808337,0.189067,0.167649,0
-0.049494,-2.638316,2.242762,0.813868,0.003646,-0.240823,0.396832,2.19007,0.148417,-0.722588,0
-0.90175,0.639815,-1.114016,0.975007,-0.092384,1.180158,0.335545,0.39093,-0.368852,0.6255,0
-1.462022,-0.980974,-0.739723,0.752109,0.071683,-0.57768,0.607989,-0.005395,-0.073873,0.403877,0
-1.461411,-0.975971,-0.741122,0.722795,0.078106,-0.572493,0.663817,0.000448,-0.076878,0.405762,0
-0.900803,0.63971,-1.115016,0.975229,-0.092358,1.180222,0.335546,0.391163,-0.369529,0.624653,0
15.364081,-8.47253,-4.477771,-1.236124,0.167619,0.074718,-0.235474,-1.987827,-1.147504,-1.342018,0
0.062514,-1.664801,1.208367,-0.547966,0.077866,-0.489554,0.19555,-1.358599,-0.861361,0.344322,0
-0.867229,0.281559,-0.864928,1.453595,0.035307,-0.695013,0.555493,0.028453,-0.323324,0.262966,0
0.235251,0.178607,1.216688,1.182668,-0.14628,1.491898,0.172572,0.785932,-1.647883,0.109274,0
-0.867046,0.351287,-0.962828,1.514301,0.062063,-0.637307,0.903981,0.12496,-0.407996,0.36077,0
0.495126,0.359602,0.157961,0.985396,0.042995,-0.629964,0.58322,-0.30855,-1.785949,0.280662,1
24.687892,-5.843048,-4.700438,-0.833329,-0.173309,-1.152714,0.424219,-2.326488,4.848397,5.403006,1
0.674051,-2.313754,2.563017,0.196322,-0.141391,1.684977,-0.119215,2.244734,-0.33552,-1.272379,0
4.957753,-2.310546,-0.441043,0.594832,0.004441,-0.506487,0.324986,0.709489,-0.819158,-0.284645,1
7.373996,-4.602015,0.178483,-1.251854,0.001971,-0.615345,0.024861,0.28956,0.658935,-0.13396,0
5.342131,1.036587,2.455018,0.814335,0.008419,-0.681332,0.690202,-2.24125,1.319163,2.923527,0
0.627935,0.682762,0.621648,1.521937,0.035038,-0.511732,0.793331,0.132371,-2.027668,0.010032,0
0.471379,-2.489981,1.712789,0.367343,-0.13362,1.690831,-0.070204,2.193838,-0.245407,-1.14884,1
-0.551783,-2.677299,1.268309,0.982401,0.032219,-0.331586,0.746606,2.859954,1.414672,-0.544992,0
27.050312,-9.370651,-7.142431,0.11095,-0.25076,-0.837929,0.681881,-0.620088,4.149744,6.814962,1
-0.108873,-0.502166,1.075262,1.455199,0.020633,-0.384818,0.641436,0.806348,-1.484978,0.188955,0
-0.145844,0.454603,0.319467,1.286759,0.049054,-0.511108,0.729008,-0.344028,-1.818867,0.082202,1
-0.949896,0.346664,-0.972671,0.924433,-0.113264,1.209388,0.132809,0.158266,-0.177644,0.360369,0
-1.708334,-1.831889,-0.48854,0.285005,0.073769,-0.491384,0.443423,-0.378348,0.33637,-0.047784,0
-1.592375,-1.504531,-0.629789,-0.052486,-0.107944,1.341925,-0.287027,-0.284278,0.441168,-0.086289,0
-0.923592,0.331068,-1.003754,0.932721,-0.114041,1.210124,0.114148,0.163226,-0.197238,0.329982,0
-1.668956,-1.560436,-0.671099,0.031489,-0.101588,1.382564,-0.169025,-0.226958,0.407018,0.033654,0
-1.667245,-1.550907,-0.672698,-0.039242,-0.082658,1.404435,0.004707,-0.219415,0.402324,0.030504,0
-1.681833,-1.846458,-0.519832,0.286214,0.07474,-0.488603,0.441616,-0.372522,0.316248,-0.078378,0
-0.408571,-2.031087,1.812164,0.177514,-0.124099,1.688915,-0.037841,0.954063,-0.72707,-0.400949,0
-0.426298,-2.021914,1.832933,0.176459,-0.124736,1.687104,-0.036722,0.950132,-0.713668,-0.380824,1
-1.606949,-1.484988,-0.61416,-0.213327,-0.065581,1.391542,0.10482,-0.274151,0.444377,-0.080377,0
-1.605902,-1.48515,-0.615279,-0.213101,-0.065551,1.391616,0.104813,-0.273896,0.443624,-0.081341,0
42.035358,-17.347648,-21.190167,-0.022816,-0.03094,-0.077629,0.035943,0.593405,-1.884887,-1.554264,1
-1.517032,-1.269606,-0.592136,-0.401061,-0.062027,1.295751,0.012389,-0.219131,0.408704,-0.064663,0
9.308563,-0.086956,2.542346,-0.008077,-0.043683,-1.041852,0.420281,-0.878148,3.79894,3.687199,1
0.469858,0.441012,1.122904,2.048146,-0.013325,-0.423953,0.578324,0.770556,-1.937769,-0.022519,0
1.461347,-1.586564,1.980571,-1.360536,-0.086448,1.304999,-0.343436,-1.13333,0.1372,0.589912,0
-0.359396,-0.100749,-0.06151,0.840331,0.058798,-0.5852,0.593664,-0.435734,-0.940377,-0.18536,0
-0.960337,-0.072568,-0.727706,1.04528,0.065903,-0.653617,0.722513,-0.097961,-0.1905,0.141691,0
4.079372,-2.470683,1.746848,1.320912,-0.051267,-0.294127,0.72362,1.870423,0.468693,0.932991,0
-1.633558,-1.844892,-0.457704,0.181832,0.079022,-0.495062,0.44657,-0.459998,0.368513,-0.223545,0
-1.574551,-1.359023,-0.621581,-0.000775,-0.090431,1.371479,-0.040836,-0.268157,0.404026,-0.033906,0
23.19669,-8.45059,-5.3279,0.060638,-0.392012,1.198701,0.642496,0.208828,3.920735,7.009093,1
-1.78241,-1.6487,-0.678171,0.118462,-0.092804,1.441835,0.001055,-0.196779,0.398155,0.155227,0
-1.810886,-2.020742,-0.51056,0.978862,-0.075849,-0.606673,-0.835801,-0.414476,0.350891,0.062016,1
-1.793516,-1.944752,-0.527976,0.431628,0.069926,-0.441608,0.492039,-0.351475,0.310302,0.038464,0
-1.795002,-1.937929,-0.526247,0.389202,0.080811,-0.429651,0.592026,-0.347009,0.309198,0.039852,1
-0.350487,-0.104931,-0.071827,0.841046,0.05911,-0.584326,0.593169,-0.433733,-0.947068,-0.19522,0
-0.859939,0.606215,-1.037103,1.707528,0.059612,-0.64856,0.961758,0.240605,-0.489841,0.506627,0
3.381977,2.143838,2.046412,0.037577,0.038673,-1.043189,0.172983,0.001212,0.632156,-0.859921,0
0.252085,2.098911,-0.647068,0.632667,0.079912,-1.058142,0.475866,-0.229305,0.435531,-0.405755,0
-0.806872,-0.479887,-0.241878,-2.376843,-0.017972,0.685718,-0.785083,-0.331954,0.599271,-0.855451,0
-0.9562,0.06895,-1.134567,0.903791,-0.104173,1.248249,0.166604,0.260103,-0.283002,0.4319,0
-0.523537,-0.181009,-0.385928,0.634474,-0.0888,1.383185,0.310992,0.059372,-1.161987,0.593826,0
-0.959128,-1.401475,0.338232,1.039248,0.053014,-0.493738,0.753583,1.623318,0.558073,0.083634,0
0.440779,0.027261,0.658447,1.288228,0.036594,-0.563423,0.713961,0.958911,-1.256347,0.159878,0
-0.831245,0.384253,-0.858267,0.789085,0.080155,-0.830569,0.618541,0.19937,-0.373282,0.353976,0
-0.965464,-1.470016,0.372191,1.233333,0.046523,-0.418219,0.838704,1.505506,0.610629,-0.017496,0
-0.622838,1.235103,-1.136666,0.598938,-0.098141,0.922863,-0.049892,0.530915,-0.429813,0.543119,0
-0.905611,-1.677446,0.67228,0.049085,-0.148289,1.297656,-0.520762,1.364444,0.814929,-0.362963,0
28.076903,-9.153092,-9.845097,0.022217,-0.164397,-0.79177,0.455729,-0.863421,2.40064,3.747698,1
-0.739921,0.940628,-1.073475,0.383393,-0.071579,0.984066,0.155101,0.483723,-0.370113,0.547805,0
0.598932,-2.528091,1.316031,0.175952,0.044552,-0.324319,0.429643,0.915205,-0.59376,-0.50681,0
1.136371,-2.109616,1.497596,-0.517487,0.056265,-0.617279,0.231557,-0.387572,1.328544,0.495302,1
-0.144454,-0.046393,0.480907,0.767972,-0.11363,1.24166,0.200385,1.880857,-0.218089,0.290884,0
-0.865015,0.814104,-1.173801,0.80209,-0.106863,1.034777,0.003322,0.554826,-0.436059,0.737519,0
-0.818857,0.939222,-1.192877,0.817748,-0.080315,1.075985,0.315123,0.57988,-0.488546,0.776029,0
-0.815035,0.64689,-1.094231,1.416366,-0.193697,1.080364,-0.556985,0.340573,-0.450067,0.60295,1
-1.230947,-0.258907,-0.980993,0.239575,-0.074804,1.177419,0.104403,0.313655,-0.143036,0.557533,1
-0.561457,1.222509,-1.212881,0.507185,-0.078153,0.936745,0.089339,0.569344,-0.487022,0.488561,0
-1.497772,-1.203313,-0.661461,-0.604265,-0.108103,1.077073,-0.727543,-0.024307,0.348537,0.099474,0
-0.591252,1.217381,-1.173893,0.601151,-0.097035,0.926421,-0.052039,0.537426,-0.453628,0.506221,0
-1.453624,-1.638332,-0.756016,0.62906,-0.247376,1.245515,-1.493672,-0.387653,0.409878,-0.281427,0
0.963486,-0.45877,1.288056,-0.496535,-0.090168,1.224578,-0.11358,0.019514,-0.894924,0.735674,1
3.758589,1.13112,1.015913,-0.65414,-0.100264,0.901761,-0.151519,-1.565147,0.489109,2.12511,0
-0.517161,1.218199,-1.034832,1.786001,-0.115885,-1.182179,-1.093475,0.364902,-0.568931,0.490064,1
-0.664294,0.825255,-0.839231,1.103217,-0.096135,1.228009,0.396198,0.34045,-0.834397,0.677579,1
-0.309022,-0.529458,0.439386,1.74725,0.032722,-0.551518,0.9643,2.430346,0.408123,0.282448,0
-1.452413,-1.253515,-0.614514,2.303464,-0.328783,-0.973064,-2.942686,-0.34529,0.110591,0.279424,1
13.929199,-7.291601,-3.782841,0.424862,-0.042537,-0.253822,0.747263,0.447357,0.369178,3.166347,1
2.653057,-1.714951,2.021826,0.506049,0.013989,-0.49147,0.535911,0.039177,0.678606,2.353525,1
16.91705,-9.333778,-2.939609,0.477004,-0.209467,-0.382237,0.933226,0.779866,3.01208,7.012525,1
-0.682786,-1.605659,0.679294,1.373296,0.03585,-0.396645,0.884241,2.067876,0.813006,-0.050371,0
-0.927124,-1.993336,0.797617,1.096121,0.042534,-0.369577,0.79399,1.958742,0.961565,-0.238173,0
-0.927124,-1.993336,0.797617,1.096121,0.042534,-0.369577,0.79399,1.958742,0.961565,-0.238173,0
-0.8826,0.527,-1.00649,1.139663,0.07452,-0.798115,0.739638,0.395579,-0.550198,0.685257,0
-0.694541,0.93037,-1.067347,1.570111,0.061902,-0.754917,0.859374,0.307965,-0.548288,0.454138,0
7.601667,0.445163,2.248491,0.172057,-0.000211,-0.815213,0.51862,-2.713638,2.139423,3.693871,0
-0.751931,0.693335,-1.060996,1.496522,0.064616,-0.729913,0.851651,0.301898,-0.563757,0.501404,0
-1.230246,-0.22824,-0.92639,0.511082,-0.078749,1.266745,0.283216,0.191336,-0.095898,0.497743,0
1.835512,-0.00572,0.349088,0.457978,-0.117185,1.317826,0.145259,0.49578,-1.52083,-0.337546,1
-0.183526,0.203445,0.488306,1.436115,0.047308,-0.411934,0.811748,-0.224301,-2.335184,0.542023,0
21.675722,-8.221861,-5.888927,0.145774,-0.377806,1.184879,0.548673,1.349906,3.124899,5.005007,1
-0.898601,0.712601,-1.145133,0.694981,-0.079392,1.098675,0.267447,0.492175,-0.374033,0.635169,0
-0.358892,-0.419231,0.46989,1.884414,0.030473,-0.520386,1.010978,2.368686,0.41759,0.124632,1
-0.713918,1.198258,-1.229437,0.98856,-0.082744,1.080508,0.382713,0.557259,-0.486826,0.658506,0
-0.906112,0.699391,-1.127941,0.779484,-0.080001,1.125421,0.331504,0.486227,-0.399264,0.72009,0
0.828429,-0.133976,0.083019,0.93611,0.050398,-0.57846,0.563625,0.189365,-1.7422,-0.167426,1
-0.991009,0.131082,-0.95418,1.005645,0.069862,-0.757487,0.623932,0.271218,-0.414696,0.512353,0
-0.321283,0.029373,0.206126,0.768752,-0.094353,1.485157,0.30642,-0.092568,-2.018421,0.465172,0
-0.780696,0.770754,-1.054841,1.293776,0.070757,-0.806535,0.774856,0.40852,-0.586619,0.632798,0
4.606663,-0.879274,1.358157,-0.216243,0.022583,-0.745704,0.341421,-1.276395,0.811934,1.674626,1
8.64175,-2.383263,-0.02728,-0.868565,-0.13158,1.265172,-0.079866,-1.975474,1.033595,2.579203,0
0.206161,-0.359642,0.448465,0.372015,0.065384,-0.62781,0.428113,-0.698151,-0.766461,1.179025,0
1.50118,-0.845769,1.118992,-0.571499,0.070595,-0.710445,0.182004,-1.631265,-0.400859,1.310473,0
-0.877855,0.520281,-1.012389,1.164168,0.068092,-0.805066,0.679212,0.394124,-0.552715,0.67991,1
0.669655,-1.041307,1.61759,0.173094,-0.137059,1.45688,-0.154698,0.159372,-0.88201,0.805021,0
-0.946554,-0.69928,-0.321881,0.342069,-0.085752,1.406754,0.194529,-0.071909,-0.746475,0.43241,0
-0.712972,1.198152,-1.230438,0.988782,-0.082718,1.080572,0.382713,0.557492,-0.487503,0.657659,0
-0.604523,1.068633,-1.001721,0.74108,-0.080744,1.089204,0.339578,0.237143,-0.28722,0.247596,0
4.265985,-0.823534,1.486904,0.998386,0.010743,-0.362115,0.779295,-1.948467,0.499116,2.858145,0
-1.226626,-0.067025,-1.016745,-0.042477,-0.071575,1.03215,-0.089243,0.518638,-0.224919,0.768545,1
-0.841791,-0.78699,0.196722,0.828149,0.043379,-0.484391,0.406053,-0.272453,-1.346083,0.388431,0
-1.067754,0.306189,-1.079251,1.306713,-0.138547,1.246571,0.061882,0.287987,-0.29227,0.647987,0
-1.219543,-0.07034,-1.025114,-0.042755,-0.071287,1.03261,-0.089861,0.520633,-0.230437,0.760939,0
-1.213219,-1.162078,-0.297781,-1.43903,0.124199,-1.030929,-0.162356,-0.252751,0.363442,-0.419118,0
6.561262,-3.754293,1.352393,-2.227844,0.022454,-0.929593,-0.350109,-0.452705,1.432186,0.457077,1
-1.340061,-1.00792,-0.541879,-1.357166,-0.08199,0.875061,-0.92662,-0.011422,0.392132,-0.079795,0
-1.399448,-1.019094,-0.606306,-1.480084,-0.031121,0.946069,-0.433023,0.097311,0.325641,0.052871,1
-0.025538,0.956564,0.027391,0.798326,0.066438,-0.787486,0.518884,-0.089451,-1.589159,0.092831,0
-1.419351,-1.331756,-0.441867,-1.088807,0.118041,-0.938904,-0.039549,-0.084443,0.255039,-0.073135,0
-1.392774,-1.062061,-0.60367,-1.371549,-0.040061,0.973125,-0.457101,0.0447,0.342648,-0.004532,0
0.329101,1.306465,0.264481,0.082241,-0.082662,1.052374,-0.04355,0.048915,-2.041916,0.308083,0
1.785295,1.370984,1.48743,-0.760299,-0.090439,0.806048,-0.393271,0.274563,-0.764024,-0.023488,0
-1.414516,-1.367573,-0.439373,-0.965298,0.100627,-0.930666,-0.154296,-0.128022,0.269591,-0.114013,0
-0.355705,1.5305,-1.003089,0.487615,0.092098,-1.145085,0.426314,0.484993,-0.575735,0.287763,0
10.171332,-0.840534,-0.228703,-0.688141,-0.162149,0.936384,-0.105857,-0.744925,1.809129,1.756813,1
-0.576179,1.067342,-0.975812,0.43915,0.089331,-1.086294,0.390345,0.497059,-0.555261,0.477817,0
-0.56291,1.363268,-1.126918,0.116318,-0.067893,0.808011,-0.042113,0.649183,-0.468945,0.588896,1
-0.589078,1.02308,-0.973419,0.418094,0.091107,-1.080585,0.399564,0.495564,-0.556625,0.483613,0
-1.546859,-1.205796,-0.666557,-1.045818,-0.042838,1.083187,-0.273324,0.090612,0.30471,0.185806,0
9.383088,-2.343487,0.333866,0.427778,-0.057447,-0.635388,0.661967,-0.172963,1.439164,2.192893,0
0.755378,-1.754846,2.251166,-0.818936,0.06568,-0.580895,0.065863,-0.230744,-0.244619,-0.305601,0
0.836988,-1.321766,1.453283,-1.584716,-0.078705,1.155052,-0.53772,-0.640899,-0.196693,0.026855,1
3.704482,1.245142,1.744763,-0.500181,-0.116268,0.905708,-0.189638,-0.888796,1.408373,1.406714,1
-1.564,-1.49727,-0.517596,-0.679285,0.093118,-0.853257,-0.064326,-0.045307,0.213341,0.105369,0
-0.709458,0.824345,-0.979872,0.479291,0.090817,-1.017698,0.445592,0.451932,-0.479754,0.424309,0
-0.710642,0.819085,-0.979116,0.516842,0.080326,-1.030492,0.347901,0.448595,-0.477423,0.426832,0
-0.696585,0.816906,-0.995757,0.478623,0.090871,-1.0179,0.438675,0.456122,-0.49021,0.410347,0
2.364683,0.478817,1.156061,0.602854,0.030951,-0.674711,0.47436,-1.251835,0.21199,1.176806,1
5.397184,-0.29524,1.009921,-0.251197,0.02296,-0.830873,0.375508,-2.549571,1.243665,2.708126,0
6.243543,-0.727932,1.109271,-0.332438,-0.159111,1.102268,-0.005596,-0.060136,1.467165,1.481912,1
6.249906,-0.88632,1.21387,-0.409756,0.006977,-0.869796,0.214799,-0.784745,1.214346,1.222464,1
-0.894651,0.332881,-0.88744,0.273242,0.094282,-0.976545,0.400715,0.405867,-0.422537,0.540342,0
0.881446,-1.733904,0.821071,-1.298573,0.080957,-0.802744,-0.067304,-1.07441,0.34224,-0.145375,0
-0.970747,0.251986,-0.936092,0.366026,0.092827,-0.947989,0.43158,0.464386,-0.457766,0.654062,0
7.92159,-1.95607,0.857736,-0.396031,-0.009242,-0.785077,0.22303,-1.80649,1.882586,2.896998,1
-1.623682,-1.571946,-0.566521,-0.539984,0.102633,-0.779996,0.129438,-0.021024,0.181798,0.176766,0
-1.619676,-1.271918,-0.711709,-0.929576,-0.043431,1.119737,-0.21365,0.141609,0.270606,0.297394,0
5.84379,-1.636237,1.408882,0.354721,-0.032193,-0.717693,0.390908,1.242293,1.180428,0.960556,1
6.182243,-1.845595,0.533321,0.291223,-0.01181,-0.657791,0.429055,0.520726,0.714533,0.778129,1
1.354975,-0.087817,0.915269,0.172087,0.056978,-0.623069,0.394419,-1.20755,-1.075616,0.622577,0
4.847317,-0.764762,0.822948,-0.54558,-0.135606,1.102379,-0.151616,-0.785579,0.937371,1.885093,1
6.609342,-0.338562,2.88939,0.568938,-0.029169,-0.754795,0.590871,0.432772,1.9998,2.448461,0
4.941485,-0.071784,0.723772,0.139077,0.022893,-0.80514,0.448947,-1.576207,0.114372,2.186134,0
-1.224711,-0.324809,-0.871783,0.317096,0.087445,-0.855439,0.38635,0.374015,-0.331509,0.67999,0
-1.228222,-0.329263,-0.86731,0.303681,0.093426,-0.843291,0.449888,0.369054,-0.328838,0.677301,0
-1.217341,-0.04047,-1.01858,-0.048312,-0.058828,1.055422,0.055908,0.522692,-0.24067,0.783349,0
5.011864,-1.471714,1.59362,-0.614497,-0.15587,1.164748,-0.163095,-0.878592,1.803978,2.652909,1
5.500567,-2.420365,0.246001,-0.185029,0.006001,-0.628113,0.296092,-0.304161,0.3609,0.904629,1
-0.368936,1.235695,-1.348528,0.174811,-0.06096,0.852449,-0.015554,0.658656,-0.602785,0.332845,0
-1.578017,-1.594433,-0.621049,-0.547075,0.105603,-0.775844,0.134722,-0.007578,0.145719,0.126827,0
-1.575691,-1.293647,-0.764448,-0.933733,-0.041617,1.121915,-0.219271,0.155005,0.2357,0.250166,0
-0.402521,1.253494,-1.308558,0.175467,-0.06226,0.849706,-0.012517,0.650033,-0.576761,0.370531,0
