@relation 'KC1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.248n-0.247total_Op-0.246total_Opnd-0.246v-0.243lOCode... numeric
@attribute 0.674l-0.332uniq_Op+0.286t+0.286e+0.259locCodeAndComment... numeric
@attribute -0.766locCodeAndComment-0.525lOComment-0.144lOBlank+0.124e+0.124t... numeric
@attribute -0.563lOComment+0.532locCodeAndComment-0.409l-0.236lOBlank-0.189i... numeric
@attribute 0.522i-0.382lOComment-0.366ev(g)+0.281uniq_Opnd+0.247l... numeric
@attribute '-0.461l+0.38 t+0.38 e-0.363ev(g)-0.345uniq_Op...' numeric
@attribute 0.628lOBlank+0.359uniq_Op-0.345iv(g)+0.332d-0.238i... numeric
@attribute defects {false,true}

@data
2.557237,1.774592,0.168776,-0.717556,0.238507,-0.474652,0.199663,false
2.078509,0.821519,0.080236,-0.427295,0.372939,-0.195433,-0.086663,false
2.925868,3.969101,0.325598,-2.055188,1.00867,-1.856106,0.714469,false
2.843075,3.890646,0.312024,-2.1131,1.172444,-1.921132,0.65572,false
0.265951,-0.913468,0.034946,0.218147,-0.141584,0.058821,0.444248,false
1.861531,0.070061,0.052775,0.090708,-0.016446,0.274317,-0.133824,false
2.557237,1.774592,0.168776,-0.717556,0.238507,-0.474652,0.199663,false
2.557237,1.774592,0.168776,-0.717556,0.238507,-0.474652,0.199663,false
-6.086009,-1.438945,0.282747,-0.486561,-0.173444,-1.001749,1.620549,false
-2.113807,-0.677915,-3.229013,0.14415,0.092134,-0.149673,0.7578,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
1.850814,0.174538,-0.147314,-0.198182,-0.203658,0.192564,0.093657,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
-2.962022,-1.658784,0.235796,-0.548277,2.588876,-0.095632,-0.280593,false
1.947878,0.16973,0.066141,0.041524,0.038503,0.110434,-0.014752,false
-0.471348,-0.942846,-0.638342,-0.556017,-0.809826,0.301751,-0.132081,false
-4.165105,-1.101694,-0.112496,-0.631599,-0.057881,-0.433396,0.572924,false
-14.133248,0.583262,2.386854,0.258671,0.600148,0.136438,0.634268,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
1.949671,0.19754,0.063039,0.04681,-0.03498,0.130863,-0.029327,false
2.367436,-0.203491,-0.003223,0.585264,-0.668388,1.113759,-0.469057,false
-2.429258,-0.885859,0.096133,-0.117415,-0.747125,-0.659719,0.201084,false
1.404766,0.011665,-0.728583,-0.934931,-0.349823,0.283872,0.005098,false
1.404766,0.011665,-0.728583,-0.934931,-0.349823,0.283872,0.005098,false
-2.429258,-0.885859,0.096133,-0.117415,-0.747125,-0.659719,0.201084,false
1.813095,-0.1795,0.064865,0.309672,-0.217117,0.292029,0.02786,false
2.281663,0.950862,0.094871,-0.319718,0.069414,-0.096136,0.030618,false
-11.829826,0.108486,0.386596,-0.086581,-0.230952,-1.831856,-0.949848,false
-5.558578,-0.649861,-0.490916,0.41568,0.752827,-1.055797,0.016066,false
-14.91703,1.506503,2.944115,0.522795,-1.50699,-2.23093,-1.496396,false
1.752324,-0.194219,0.02381,0.243322,-0.260946,0.299188,0.187167,false
-2.429258,-0.885859,0.096133,-0.117415,-0.747125,-0.659719,0.201084,false
1.343996,-0.003054,-0.769638,-1.001281,-0.393652,0.29103,0.164405,false
1.823193,-0.114232,-0.269941,-0.04779,-0.548597,0.316228,0.036077,false
1.742015,-0.104062,0.140302,0.333111,-0.255454,0.099575,0.032121,false
2.252314,0.566064,0.096831,-0.015485,-0.142968,0.107161,0.044724,false
1.763881,-0.120116,0.142019,0.383871,-0.326575,0.228401,-0.013082,false
-4.264973,-1.626147,-2.074275,-2.955994,-0.435313,-0.036388,-0.554389,false
2.306023,0.955257,0.105793,-0.304604,0.07307,-0.097927,0.040869,false
-6.57652,-0.744615,0.157816,-0.993046,-0.679806,-0.724061,-0.240604,false
-10.534864,0.762222,1.879708,0.465496,-2.534736,-2.218196,-1.053513,false
0.614963,-0.745795,0.078399,0.273597,-0.137648,0.090077,0.19695,false
1.949671,0.19754,0.063039,0.04681,-0.03498,0.130863,-0.029327,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
-4.400673,-0.848099,0.847949,0.64296,-0.680158,-1.05475,0.657758,false
1.715657,0.145903,-0.36675,-0.46106,-0.372793,0.253022,0.195002,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
-0.374992,-1.005212,-0.842685,-0.942017,-0.305632,0.352934,0.174142,false
-0.374992,-1.005212,-0.842685,-0.942017,-0.305632,0.352934,0.174142,false
-0.26546,-0.977326,-0.850394,-0.912678,-0.418661,0.357857,0.192115,false
-1.749918,-1.120025,-0.304011,-0.45091,-0.652034,-0.096043,0.015645,false
-1.874367,-1.013617,-0.551311,-0.455274,-1.400321,-0.472627,0.076734,false
-5.830611,-1.604274,-0.954513,-2.238097,0.491315,0.173356,0.001313,false
-0.064569,-0.908102,-0.848003,-0.831065,-0.652171,0.385766,0.268461,false
1.72726,-0.238296,-0.278043,0.009882,-0.57789,0.460388,-0.043399,false
-6.230522,-0.319399,1.243439,0.407583,-0.907605,-1.523336,-0.388599,false
-6.088143,-0.324166,1.222532,0.327964,-0.687164,-1.594197,-0.764569,false
2.330382,0.959652,0.116714,-0.28949,0.076727,-0.099719,0.051119,false
2.285962,0.952556,0.103991,-0.312413,0.075052,-0.100366,0.026064,false
2.330382,0.959652,0.116714,-0.28949,0.076727,-0.099719,0.051119,false
2.330382,0.959652,0.116714,-0.28949,0.076727,-0.099719,0.051119,false
2.330382,0.959652,0.116714,-0.28949,0.076727,-0.099719,0.051119,false
2.285962,0.952556,0.103991,-0.312413,0.075052,-0.100366,0.026064,false
2.285962,0.952556,0.103991,-0.312413,0.075052,-0.100366,0.026064,false
2.367436,-0.203491,-0.003223,0.585264,-0.668388,1.113759,-0.469057,false
2.285962,0.952556,0.103991,-0.312413,0.075052,-0.100366,0.026064,false
2.367436,-0.203491,-0.003223,0.585264,-0.668388,1.113759,-0.469057,false
2.314143,0.956722,0.109433,-0.299566,0.074289,-0.098525,0.044286,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
-8.4653,-0.667139,1.237985,0.244353,-0.461855,-0.82413,0.838587,false
-16.288588,3.726295,-10.177192,3.794182,-0.901757,-0.711671,3.400156,false
-17.777444,1.483319,1.412588,-1.332241,-1.403847,0.860332,1.41638,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.314143,0.956722,0.109433,-0.299566,0.074289,-0.098525,0.044286,false
-18.258703,2.491083,3.422099,0.522388,-1.880117,-1.552146,-0.767033,false
2.306023,0.955257,0.105793,-0.304604,0.07307,-0.097927,0.040869,false
-13.48985,0.206747,1.543909,-0.749557,0.148055,-0.616133,1.319573,false
-10.792813,-0.068966,1.103712,-0.735012,-0.295642,-1.225801,0.259141,false
1.380748,-0.495568,0.193959,0.671066,-0.665683,0.292458,0.03811,false
-1.161218,-0.789548,-0.904861,-1.009941,-1.333585,0.26195,-0.86094,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
1.308784,-0.288569,-0.065235,0.102339,-0.456558,0.177613,-0.036454,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
-3.614207,2.834918,-13.987976,7.491746,4.17459,-1.779051,-0.165786,false
1.436332,-0.20223,-0.640224,-0.584183,-0.464814,0.495278,-0.316715,false
0.947607,-0.47973,0.127347,0.22641,0.072681,0.087149,-0.318153,false
1.893434,0.186441,-0.1108,-0.140775,-0.160058,0.184784,-0.07647,false
1.893434,0.186441,-0.1108,-0.140775,-0.160058,0.184784,-0.07647,false
1.492569,-0.19113,-0.466385,-0.396598,-0.339736,0.441357,-0.269572,false
-3.388347,-0.455967,-2.188194,1.584999,-0.727206,-1.194238,0.885366,false
-6.80458,-0.511023,-5.567217,-1.31538,0.337506,0.456675,-0.479895,false
1.492569,-0.19113,-0.466385,-0.396598,-0.339736,0.441357,-0.269572,false
1.921503,0.002812,0.070135,0.200221,-0.13346,0.178937,0.047391,false
1.666481,-0.235991,0.060763,0.2029,0.051042,0.118586,0.036141,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
1.477081,0.156552,-1.045674,0.911673,0.300025,0.035832,-0.0773,false
1.477081,0.156552,-1.045674,0.911673,0.300025,0.035832,-0.0773,false
1.379494,-0.212485,-0.665708,-0.619449,-0.473346,0.499459,-0.340633,false
-5.329327,-0.761109,-0.10261,-1.196358,-0.606376,0.072639,-1.177445,false
-4.09862,-1.442039,-0.095588,-0.822591,0.718648,0.042243,0.169365,false
-5.021951,-0.883825,0.483635,-0.037372,-0.872405,-0.966786,-0.001382,false
2.557237,1.774592,0.168776,-0.717556,0.238507,-0.474652,0.199663,false
1.905307,1.181458,-1.177679,0.149688,0.493253,-0.298078,-0.129273,false
-1.615124,-0.575099,-3.630479,1.004441,3.733873,-0.964622,-0.619486,false
2.557237,1.774592,0.168776,-0.717556,0.238507,-0.474652,0.199663,false
2.557237,1.774592,0.168776,-0.717556,0.238507,-0.474652,0.199663,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.944018,3.971917,0.330139,-2.046245,1.008898,-1.855484,0.725288,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
0.820795,-0.6707,0.13051,0.359688,-0.073246,0.040517,-0.131965,false
0.902308,-0.644772,0.142285,0.402826,-0.153837,0.049461,-0.091631,false
2.152059,0.529623,0.085549,-0.061017,-0.057349,0.08772,0.003436,false
-4.16824,0.418755,-4.207935,3.016822,0.512208,-1.297946,0.063989,false
-0.54712,-1.168721,0.132674,0.116015,0.554241,-0.141618,0.118229,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
-0.563273,-1.172953,0.134058,0.111067,0.572927,-0.142777,0.111632,false
-4.618453,-1.614885,-0.0857,-1.041264,1.147154,-0.056241,0.460535,false
1.468209,-0.195525,-0.477306,-0.411712,-0.343393,0.443149,-0.279823,false
1.609756,-0.218936,0.050064,0.1573,0.085463,0.18468,-0.075681,false
2.091384,0.255172,0.085919,0.118264,-0.140641,0.166754,0.045073,false
-6.323478,0.6186,-4.285461,2.519408,0.276785,-1.402018,0.102264,false
-4.696925,0.033034,-3.258961,1.923167,0.324538,-1.095835,-0.016312,false
0.850034,-0.613108,-0.040164,0.179892,-0.29664,0.202816,-0.007187,false
0.614689,-0.671032,0.079978,0.218387,-0.069661,0.140516,0.116973,false
1.846335,-0.04153,0.062603,0.161915,-0.034455,0.149479,0.015906,false
1.921503,0.002812,0.070135,0.200221,-0.13346,0.178937,0.047391,false
1.921503,0.002812,0.070135,0.200221,-0.13346,0.178937,0.047391,false
1.846335,-0.04153,0.062603,0.161915,-0.034455,0.149479,0.015906,false
0.974425,-0.700778,0.037803,0.216448,0.258417,0.197296,0.159376,false
0.974425,-0.700778,0.037803,0.216448,0.258417,0.197296,0.159376,false
-3.80789,-0.467287,-2.540332,1.018949,-0.557332,-1.026103,0.572265,false
-3.994528,-0.547087,-2.395997,1.135883,-0.377425,-1.119231,0.839114,false
-2.298348,0.545845,-5.956998,3.030677,1.008686,-0.902874,0.172896,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.367436,-0.203491,-0.003223,0.585264,-0.668388,1.113759,-0.469057,false
1.557783,0.181609,-1.036695,0.972277,0.182424,0.08118,-0.034814,false
1.557783,0.181609,-1.036695,0.972277,0.182424,0.08118,-0.034814,false
-3.89569,-1.56932,0.255079,-0.309312,1.235901,-0.465081,0.7336,false
2.330382,0.959652,0.116714,-0.28949,0.076727,-0.099719,0.051119,false
2.330382,0.959652,0.116714,-0.28949,0.076727,-0.099719,0.051119,false
0.232649,-0.450894,-1.012612,0.910994,0.43038,-0.122559,0.10659,false
-1.017033,-1.259664,-0.52784,-0.603557,-0.156281,-0.039882,0.089607,false
0.406617,-0.874381,0.196497,0.393699,0.222885,0.012538,-0.061495,false
0.388467,-0.877197,0.191956,0.384756,0.222657,0.011916,-0.072314,false
1.263109,-0.612033,0.081573,0.368009,0.062295,0.218949,0.072719,false
0.776458,-0.823442,-0.156778,-0.007203,0.226907,0.15749,0.126084,false
0.961566,-0.731688,-0.192077,0.001014,-0.048207,0.187957,0.36124,false
1.263109,-0.612033,0.081573,0.368009,0.062295,0.218949,0.072719,false
2.17349,0.930357,-0.243687,-0.687584,-0.175104,0.007476,-0.068222,false
0.156142,-0.942849,0.196259,0.303718,0.471713,-0.006753,-0.14446,false
0.156142,-0.942849,0.196259,0.303718,0.471713,-0.006753,-0.14446,false
0.406617,-0.874381,0.196497,0.393699,0.222885,0.012538,-0.061495,false
0.180264,-0.936835,0.198635,0.31384,0.454093,-0.005801,-0.13427,false
0.278408,-0.2743,-1.580603,0.147771,0.198284,0.016863,-0.275364,false
-3.946444,-1.63413,0.054075,-0.544717,1.18235,-0.469302,0.620519,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
-1.910306,-1.153904,0.51797,0.359673,0.488357,-0.210556,-0.244416,false
0.296755,-0.580666,-1.192568,0.822351,0.54756,0.115833,0.176512,false
1.557345,-0.231798,-0.50589,-0.333414,-0.637626,0.460926,0.031502,false
-0.985618,-1.114159,-0.184877,-0.248733,0.19182,0.129725,-0.19117,false
0.745211,-0.575004,-0.094664,-0.031008,-0.095562,0.180759,0.01475,false
2.450878,1.716044,0.148216,-0.778514,0.345886,-0.515609,0.1409,false
2.467117,1.718974,0.155497,-0.768438,0.348324,-0.516804,0.147734,false
2.540998,1.771662,0.161495,-0.727632,0.236069,-0.473457,0.192829,false
1.292791,-0.617847,0.058884,0.347872,0.032182,0.128759,0.109423,false
-3.519875,-0.559871,-1.236727,0.224329,-0.495281,-0.617151,-0.955689,false
1.11586,-0.505289,0.164392,0.471083,-0.314781,0.239707,-0.125026,false
1.929728,0.166914,0.0616,0.032581,0.038275,0.109812,-0.025571,false
1.505082,0.113201,-1.067611,-1.206598,-0.910374,0.481202,0.021216,false
1.929728,0.166914,0.0616,0.032581,0.038275,0.109812,-0.025571,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
-2.551753,-1.070152,0.292195,-0.168475,0.542627,-0.638931,-0.572685,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
-20.583284,4.467808,4.144352,2.439569,-0.365192,0.473794,-3.899357,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
-4.490784,-1.509481,0.251432,-0.791349,1.889413,-0.056488,-0.153037,false
-0.642319,-1.074189,-0.080829,-0.113849,0.216304,-0.025904,-0.225832,false
1.002618,-0.629586,0.042473,0.069062,0.631914,0.092254,-0.184945,false
-2.520972,-1.047044,0.322838,0.080236,-0.093096,-0.565367,0.027416,false
2.306023,0.955257,0.105793,-0.304604,0.07307,-0.097927,0.040869,false
1.704844,-0.068978,-0.000258,0.054757,-0.080415,0.154747,0.128519,false
-3.574684,-0.834684,0.540366,-0.136753,0.066891,-0.178244,-0.692781,false
-4.352742,-0.301557,1.449818,1.27358,-0.961138,-1.298616,-0.423244,false
2.285962,0.952556,0.103991,-0.312413,0.075052,-0.100366,0.026064,false
2.367436,-0.203491,-0.003223,0.585264,-0.668388,1.113759,-0.469057,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
1.775184,0.216651,0.048644,-0.15539,0.35275,0.130324,-0.268895,false
1.713349,-0.102632,0.15873,0.464448,-0.613974,0.342332,-0.173807,false
2.284929,-0.218872,-0.185244,0.383698,-0.794913,1.167655,-0.530436,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
1.454275,-0.053448,-1.008484,1.154112,0.104134,0.13368,0.072685,false
1.826426,-0.226718,0.075273,0.381591,-0.285735,0.345122,0.045288,false
0.153907,-0.932484,0.146945,0.35396,0.009569,0.122266,0.342014,false
2.067025,0.250777,0.074998,0.10315,-0.144297,0.168546,0.034823,false
1.421002,0.049528,-0.63041,-0.842646,-0.415833,0.362401,0.316298,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
0.403328,-1.067312,0.061031,0.292263,0.402704,0.082819,0.348161,false
1.81826,-0.083479,0.180575,0.51408,-0.630088,0.348028,-0.113108,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
1.509485,-0.008427,0.060303,0.004356,0.011286,0.090154,-0.052532,false
1.816455,-0.064337,0.062335,0.145486,0.028067,0.132869,-0.003079,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
0.827499,-0.77918,0.148584,0.550825,-0.42788,0.100069,0.286593,false
0.670296,-0.846029,0.133632,0.459066,-0.212186,-0.010739,0.252254,false
2.252314,0.566064,0.096831,-0.015485,-0.142968,0.107161,0.044724,false
1.184582,-0.571255,0.17039,0.546787,-0.407416,0.104224,0.022941,false
2.140368,-0.439529,-0.003104,0.658782,-0.678328,0.882516,-0.24734,false
2.222667,-0.376762,0.002698,0.652582,-0.675994,0.941223,-0.287378,false
2.540998,1.771662,0.161495,-0.727632,0.236069,-0.473457,0.192829,false
2.540998,1.771662,0.161495,-0.727632,0.236069,-0.473457,0.192829,false
2.557237,1.774592,0.168776,-0.717556,0.238507,-0.474652,0.199663,false
2.411715,-0.145845,-0.006146,0.561049,-0.66555,1.172172,-0.530817,false
2.340469,1.024441,0.106406,-0.32437,0.056707,-0.026201,-0.015536,false
2.338559,1.024555,0.109145,-0.323237,0.058916,-0.028018,-0.019521,false
2.281294,1.553426,0.136193,-0.888026,0.7335,-0.649411,0.027736,false
2.411715,-0.145845,-0.006146,0.561049,-0.66555,1.172172,-0.530817,false
2.411715,-0.145845,-0.006146,0.561049,-0.66555,1.172172,-0.530817,false
2.284929,-0.218872,-0.185244,0.383698,-0.794913,1.167655,-0.530436,false
2.355538,-0.163502,-0.014394,0.537693,-0.637718,1.166071,-0.542745,false
2.557237,1.774592,0.168776,-0.717556,0.238507,-0.474652,0.199663,false
2.540998,1.771662,0.161495,-0.727632,0.236069,-0.473457,0.192829,false
2.411715,-0.145845,-0.006146,0.561049,-0.66555,1.172172,-0.530817,false
2.557237,1.774592,0.168776,-0.717556,0.238507,-0.474652,0.199663,false
2.540998,1.771662,0.161495,-0.727632,0.236069,-0.473457,0.192829,false
1.906086,0.160528,0.064949,0.022829,0.066774,0.101233,-0.06116,false
1.909428,0.203487,0.058547,-0.016485,0.10002,0.155823,-0.122154,false
2.207042,0.935021,0.058395,-0.387706,0.030995,-0.093829,0.174552,false
2.467117,1.718974,0.155497,-0.768438,0.348324,-0.516804,0.147734,false
2.469028,1.71886,0.152758,-0.769571,0.346114,-0.514988,0.151719,false
2.540998,1.771662,0.161495,-0.727632,0.236069,-0.473457,0.192829,false
1.70223,-0.038161,0.029964,0.029108,0.11971,0.152992,-0.123405,false
2.557237,1.774592,0.168776,-0.717556,0.238507,-0.474652,0.199663,false
2.540998,1.771662,0.161495,-0.727632,0.236069,-0.473457,0.192829,false
-3.721683,-0.664007,0.738743,0.387308,-0.482915,-1.137821,-0.487663,false
2.467117,1.718974,0.155497,-0.768438,0.348324,-0.516804,0.147734,false
1.264213,-0.477508,0.032725,0.098794,0.381464,0.0851,-0.132727,false
2.540998,1.771662,0.161495,-0.727632,0.236069,-0.473457,0.192829,false
2.072329,0.488207,0.07536,-0.101584,0.024329,0.058705,-0.035488,false
2.330382,0.959652,0.116714,-0.28949,0.076727,-0.099719,0.051119,false
2.540998,1.771662,0.161495,-0.727632,0.236069,-0.473457,0.192829,false
2.469028,1.71886,0.152758,-0.769571,0.346114,-0.514988,0.151719,false
1.088208,0.603562,-0.065069,-1.6796,2.743236,-1.41435,-0.838609,false
0.229333,-0.954709,0.178996,0.221477,0.808661,0.041225,-0.115802,false
0.403024,-0.9484,0.203566,0.491177,0.077927,-0.003749,0.062519,false
0.415342,-0.947211,0.228766,0.532777,0.071221,0.000102,0.147076,false
1.9884,0.213631,0.068457,0.066727,-0.068594,0.141567,-0.00429,false
1.625661,-0.24213,0.168056,0.545464,-0.650786,0.310221,-0.088522,false
1.610722,-0.329604,0.060368,0.285708,-0.055393,0.205382,0.039942,false
1.929728,0.166914,0.0616,0.032581,0.038275,0.109812,-0.025571,false
1.929728,0.166914,0.0616,0.032581,0.038275,0.109812,-0.025571,false
1.061889,-0.748104,0.045897,0.310775,0.12358,0.158778,0.283053,false
2.252314,0.566064,0.096831,-0.015485,-0.142968,0.107161,0.044724,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.149199,0.832896,0.101141,-0.390391,0.376061,-0.194762,-0.047371,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.366541,0.998179,0.11784,-0.267796,-0.012271,-0.069325,0.064684,false
2.366541,0.998179,0.11784,-0.267796,-0.012271,-0.069325,0.064684,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.366541,0.998179,0.11784,-0.267796,-0.012271,-0.069325,0.064684,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
1.624258,-0.445704,0.068527,0.44531,-0.292138,0.244964,0.15326,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.366541,0.998179,0.11784,-0.267796,-0.012271,-0.069325,0.064684,false
2.366541,0.998179,0.11784,-0.267796,-0.012271,-0.069325,0.064684,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.366541,0.998179,0.11784,-0.267796,-0.012271,-0.069325,0.064684,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
-0.387046,-1.221151,0.002391,0.111258,0.363605,0.260403,1.125011,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
1.885203,-0.002819,0.061053,0.182336,-0.133916,0.177693,0.025752,false
2.139059,0.287358,0.089584,0.142268,-0.211371,0.189283,0.061095,false
2.139059,0.287358,0.089584,0.142268,-0.211371,0.189283,0.061095,false
2.252314,0.566064,0.096831,-0.015485,-0.142968,0.107161,0.044724,false
2.252314,0.566064,0.096831,-0.015485,-0.142968,0.107161,0.044724,false
1.942396,-0.029512,0.072056,0.291773,-0.26745,0.43727,-0.070562,false
1.799963,-0.026626,-0.011975,0.067522,-0.221118,0.193253,0.366006,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
1.921036,0.2702,0.141069,0.131984,-0.178279,0.077317,-0.056052,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
1.299904,-0.424006,0.25118,0.63123,-0.574163,0.032127,0.008238,false
1.284296,-0.429604,0.252063,0.62567,-0.554656,0.029316,0.000849,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
1.642024,-0.363635,0.198979,0.675267,-0.701345,0.28274,0.05639,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
0.79679,-0.206601,0.249349,0.445986,-0.633599,-0.337588,-0.155879,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
1.642024,-0.363635,0.198979,0.675267,-0.701345,0.28274,0.05639,false
1.122937,-0.160967,0.323025,0.641122,-0.732902,-0.395095,-0.109566,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
0.908822,-0.751715,-0.01462,0.303295,-0.46104,0.130267,0.82794,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.118092,0.533299,0.083773,-0.121771,0.085298,0.108413,-0.089145,false
