@relation 'camel-1.4_deleteColumns-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 0.378rfc+0.362loc+0.357wmc+0.332npm+0.306ce... numeric
@attribute -0.476mfa-0.44dit-0.416ic-0.367cbm+0.244lcom3... numeric
@attribute -0.443ca-0.413cbo+0.387amc+0.361avg_cc+0.299max_cc... numeric
@attribute -0.409avg_cc-0.372cbo-0.37ca-0.357amc-0.275max_cc... numeric
@attribute '-0.476lcom3+0.445dam+0.346ca+0.33 cbo-0.275lcom...' numeric
@attribute 0.913noc+0.184cam-0.173moa-0.157ce+0.129max_cc... numeric
@attribute -0.471dit+0.453cbm-0.351mfa+0.339ic+0.274moa... numeric
@attribute -0.649moa-0.368ce-0.265lcom3-0.263amc+0.254dam... numeric
@attribute '0.579moa+0.4  max_cc-0.367amc-0.313ce+0.29 avg_cc...' numeric
@attribute -0.75cam+0.268dit+0.262lcom3-0.239lcom-0.234cbm... numeric
@attribute 0.727ce-0.473amc-0.22loc+0.217avg_cc-0.182moa... numeric
@attribute bug {1,0}

@data
-2.864147,1.723281,0.011952,0.10801,-1.108065,0.263409,0.125667,0.055598,0.596942,-0.670644,0.267827,0
-0.962708,-1.903739,0.009947,0.554026,0.86462,0.268881,-2.097674,0.253021,0.200076,0.672503,-0.026149,0
-1.197854,-0.535103,-0.090097,0.911937,0.822637,0.433339,-0.770317,0.51839,0.066628,0.010676,0.084098,0
-1.071923,-2.481927,-0.007538,0.645254,1.072632,0.412837,-2.737433,0.196088,0.347695,0.163006,0.099977,0
3.478795,0.587296,-0.08018,1.31198,0.180881,-0.756798,-0.132618,-0.493268,0.138996,0.761555,0.407419,1
-2.729385,1.795993,-0.175414,-0.060917,-0.968781,0.177406,0.085715,-0.0321,0.509421,-0.725458,0.475766,0
-0.524817,0.579619,0.696479,0.850068,1.848062,1.650378,0.576804,0.781132,-0.320942,-0.349111,0.153325,1
-1.545047,1.740969,0.811858,-0.746755,-0.791044,0.008233,0.40773,-0.086089,0.066252,0.670843,0.209223,0
-0.428299,-0.165872,0.640253,0.876585,1.100038,-0.042405,-0.540055,0.820752,-0.081405,-0.128226,0.227516,0
0.04741,2.414878,3.686898,-3.621655,-1.00716,0.775985,0.174494,0.344951,1.266535,1.011525,0.388771,0
0.774151,1.774857,2.374561,-1.2231,0.518245,0.910418,0.344842,0.46177,-0.044204,-0.486399,0.812501,0
1.240952,-1.854243,0.830403,-1.064165,0.23684,-0.252623,-0.466412,-0.802823,-0.655125,-0.166096,-0.349141,0
-2.484424,2.114749,-0.898483,-0.61972,-0.457975,0.031328,-0.033236,0.076848,0.539447,-0.789475,0.424723,0
-2.783961,1.782006,-0.133475,-0.021613,-0.997479,0.209205,0.097014,0.016834,0.553955,-0.703809,0.371205,0
-2.739854,1.815729,-0.189077,0.001944,-1.00958,0.226007,0.093536,0.102651,0.609573,-0.680101,0.242851,0
-2.732631,-0.090825,-1.098887,0.487995,-1.060616,0.095589,-1.02182,-0.692929,-0.141592,0.204984,-0.330026,1
-1.577831,1.63304,-0.05053,0.057705,-0.909139,-0.212637,0.207794,-0.44275,-0.565271,0.044301,0.150103,0
3.208612,-1.321834,-1.508791,-0.02231,0.399717,1.243846,1.778659,0.238607,-0.793738,0.24111,0.449243,1
0.007057,-1.294011,0.532577,0.505257,1.49121,-0.398629,-0.624923,-1.457218,1.322899,0.301374,0.03563,0
6.164949,2.508699,0.462889,1.276503,-1.920645,0.282557,-0.734016,2.318647,0.529273,0.852974,-1.522387,0
-0.668697,0.434649,1.352836,0.71211,1.43478,-0.073153,0.05208,0.988088,-0.287406,-0.567258,-0.157206,0
-2.100467,-1.262016,-1.237956,-0.464327,-1.810446,0.050883,0.446151,-0.015979,0.034288,-0.053647,-0.295721,0
4.796523,2.152486,3.054903,-2.098304,-0.293555,0.497856,-0.889669,1.267829,0.084647,0.399208,-1.228668,1
-1.079897,-2.160529,0.022924,0.812248,1.313024,0.234849,-2.108093,-0.150288,0.861512,-0.063956,-0.258503,0
