@relation 'bugzilla-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.405ns-0.399nm-0.338nf-0.333sexp-0.329entropy... numeric
@attribute '-0.502exp-0.484rexp-0.405sexp-0.261npt+0.26 nf...' numeric
@attribute '-0.574la-0.522ld+0.361lt+0.315ndev+0.27 fix...' numeric
@attribute 0.467ld+0.459lt+0.391la+0.386ndev+0.334fix... numeric
@attribute 0.637pd+0.404lt+0.338nf+0.274npt+0.237ndev... numeric
@attribute -0.837fix+0.317lt-0.285pd-0.229nf+0.147ns... numeric
@attribute -0.761npt-0.368ns-0.365nm+0.306lt+0.167entropy... numeric
@attribute -0.821entropy-0.321npt+0.289nm+0.201ns-0.195ndev... numeric
@attribute -0.499ld+0.499la-0.484ndev+0.396lt+0.172entropy... numeric
@attribute '0.546ndev+0.5  la-0.494ld-0.321lt-0.219entropy...' numeric
@attribute bug {1,0}

@data
-0.309125,1.116305,-0.174852,-0.864187,-1.007349,-0.752102,1.463871,-0.988301,0.138775,-0.437225,1
1.499915,0.4176,-0.936295,-1.248385,0.32429,1.882732,-0.160077,0.267447,-0.195677,-0.070346,0
0.329607,0.674568,-0.077613,-0.33121,-0.630084,-0.480693,0.182699,-1.608771,0.531695,-0.691218,1
0.501615,1.114227,-0.709282,-1.281004,-0.083303,2.0278,0.284858,-1.927528,0.168663,-0.542251,1
1.865607,0.981024,-0.77412,-1.14335,0.339592,1.822547,-0.224923,0.257501,-0.210346,-0.045469,0
-0.483819,2.438476,0.059535,-0.876318,-1.472196,-0.890618,3.387263,0.123034,-0.071578,-0.045207,1
-5.763041,6.337093,-1.729422,-4.326395,4.966936,-1.33523,0.41185,0.735778,0.463816,-0.689829,0
1.390867,0.041724,-0.196337,-0.342319,-0.37756,-0.561389,-0.242427,0.341804,0.202096,-0.41021,0
-0.187472,1.259253,-0.042491,-0.6732,-0.908423,-0.651963,1.333372,-1.177049,0.365821,-0.646292,1
1.541378,0.281239,-0.127433,-0.301258,-0.363762,-0.588551,-0.271899,0.33689,0.193398,-0.398438,0
0.573756,1.003876,-0.070439,-0.543802,-0.920244,-0.544676,0.097965,-1.888719,0.544831,-0.886927,1
0.401588,1.056762,0.159925,-0.31161,-0.477144,-0.508821,0.227498,-1.658959,0.535545,-0.851076,0
-0.105325,1.670868,-0.171013,-1.007997,-0.600896,-0.99001,1.13526,-1.217163,0.311457,-0.636194,1
1.815933,0.873203,-0.861196,-1.234812,0.286843,1.807927,-0.22888,0.266691,-0.18987,-0.082562,1
0.707015,1.034611,0.124385,-0.299244,-0.664609,-0.477252,0.116612,-1.614462,0.518812,-0.81331,1
0.703207,1.194806,0.047506,-0.370265,-0.84186,-0.511083,0.112152,-1.854483,0.564805,-0.833559,1
1.87176,0.976369,-0.85527,-1.211628,0.304871,1.789493,-0.240754,0.261471,-0.175447,-0.062487,0
0.584299,1.432277,-0.133562,-0.54068,-0.415863,-0.796868,0.042741,-1.644819,0.574644,-0.713795,1
1.939264,1.082921,-0.846111,-1.227225,0.27635,1.758474,-0.274667,0.248856,-0.211966,-0.037996,0
1.962347,1.111973,-0.825971,-1.22713,0.269844,1.757765,-0.2798,0.249381,-0.224585,-0.04376,0
1.250162,-0.196424,-0.338893,-0.466266,-0.450132,-0.566081,-0.24378,0.347451,0.209437,-0.425378,1
1.294239,-0.117721,-0.335947,-0.484198,-0.459315,-0.595006,-0.269928,0.336625,0.18526,-0.409411,0
-1.112453,1.916168,-0.550432,-1.576368,-0.459857,-1.356483,2.194629,-0.531587,0.337165,-0.597426,1
-2.048284,3.388857,-0.443352,-1.982333,-1.429227,-1.678611,5.097402,1.229074,-0.36876,0.122432,1
1.658618,0.391506,-0.265851,-0.473093,-0.465328,-0.672762,-0.321923,0.360713,0.274817,-0.490757,1
1.68262,0.43235,-0.280221,-0.44992,-0.467566,-0.677937,-0.32425,0.357882,0.293111,-0.466319,0
-1.025655,3.529065,-1.865497,-2.406945,0.557746,0.527321,2.524754,0.18523,0.188542,0.364825,1
-1.032139,3.15121,-1.496797,-2.899846,1.701339,0.308381,1.788145,-0.164932,-0.012037,-0.183612,0
-0.925272,3.398946,-1.947562,-2.278372,1.162919,0.487553,1.959334,-0.511504,0.502297,0.316693,0
1.152436,1.922566,-0.96618,-1.316351,-0.028878,1.74634,0.12416,-1.529008,0.413082,-0.440328,0
-2.125493,4.31796,-1.722059,-3.725911,3.333195,-0.679288,2.049166,-0.014367,-0.00399,-0.231262,0
-1.796404,2.589661,-0.229105,-1.542522,1.060262,-1.870131,2.348321,0.043393,-0.07764,-0.16405,0
-0.511911,2.464563,-0.892197,-1.96141,0.933017,1.059722,1.628217,-0.400503,-0.377437,0.139219,0
1.808186,1.252603,-1.427775,-0.003194,0.754508,1.932921,0.042869,0.194754,0.761377,0.852374,0
1.253963,0.577892,0.688713,0.58853,0.610405,-0.422605,-0.163194,0.134885,-0.184525,0.152431,0
0.208601,1.31829,1.026742,0.648387,0.595323,-0.234526,0.401513,-2.000271,0.450674,-0.551829,0
0.583536,-0.687132,0.278495,0.375581,0.32262,-0.227341,0.01078,0.210862,-0.071124,0.033659,0
0.880337,-0.345885,0.437351,0.480663,0.264852,-0.195526,0.012411,0.252297,-0.029015,-0.045612,0
-6.701629,1.484581,-2.225345,-3.783774,5.294655,-0.275755,0.176065,0.819696,0.415635,-0.204946,0
-5.248957,1.183674,-1.457864,-2.631268,3.062578,0.919555,-0.00353,-0.01508,0.250404,-0.217106,0
-1.173369,1.747955,-0.77752,-1.752951,1.914272,0.974255,1.697054,0.493329,-0.877868,0.721547,0
-4.620634,3.908999,-0.06843,-1.543745,2.208915,-2.010837,0.553098,0.62943,0.32572,-0.272555,0
-5.679104,0.83438,-2.030545,-3.126337,4.455652,0.309828,-0.707399,0.52071,0.38855,-0.179248,0
-0.450024,1.9021,0.661571,-0.081519,0.750625,-0.877135,0.925672,-1.350244,-0.000937,-0.185659,0
-0.273277,-2.061751,-0.074913,0.156099,0.245215,-0.047131,0.186662,0.249047,-0.035312,-0.048616,0
-3.272611,2.448403,-0.464159,-1.425183,0.327703,1.900474,0.369072,-0.076139,-0.156759,0.004568,0
-1.23095,1.633351,0.220094,-0.601083,1.121463,-1.236986,1.057128,-0.748837,-0.10159,-0.122916,0
-3.187697,2.291556,-0.466738,-1.888413,3.237035,-2.522267,1.413056,-0.523454,-0.023841,-0.175444,0
-0.138494,-0.71733,0.256502,0.200646,1.265138,-0.599955,-0.221276,-0.114078,-0.567211,0.599712,0
-3.82653,1.377293,-0.562945,-2.191444,3.586277,-2.496334,2.100852,-1.498346,-0.358085,0.392111,0
-0.269077,-1.224085,0.171497,0.226639,0.869026,-0.401533,-0.13384,-0.050121,-0.587695,0.583032,0
1.093056,0.703559,0.698478,0.541225,0.82654,-0.60469,-0.309209,-0.033974,-0.496203,0.481709,0
1.032163,0.42389,0.628768,0.531533,0.614973,-0.512708,-0.253747,0.008611,-0.467247,0.432367,0
0.741916,-0.384802,0.316587,0.374153,0.20776,-0.329203,-0.119057,0.122749,-0.298494,0.249475,0
1.356643,0.555276,0.63552,0.563717,0.234397,-0.401096,-0.22269,0.116105,-0.344645,0.276482,0
0.383654,-0.927254,0.161793,0.260383,0.144343,-0.296692,-0.087378,0.100006,-0.375162,0.294633,0
-0.275589,0.550098,-0.436319,-0.843501,1.510704,1.780383,0.238926,-0.780635,-0.595768,0.43103,0
-1.066149,0.732089,0.052032,-0.470393,1.383125,-1.227332,0.571035,-0.522333,-0.404992,0.361687,0
-0.846742,1.22566,-0.41807,-1.085589,1.736922,1.548218,0.412223,-1.459308,-0.469008,0.22935,0
-1.204964,1.029038,0.364267,-0.277751,1.127787,-0.992135,0.783384,-1.038709,-0.206306,0.004034,0
-0.649167,2.115849,-0.214061,-1.095081,1.682867,1.398464,0.800354,-1.234962,-0.5952,0.331367,0
1.143892,1.073965,0.007572,-0.201358,1.028324,2.105777,0.036653,-0.373786,-0.616881,0.556742,0
0.703928,0.923829,0.755605,0.534054,0.209478,-0.442647,-0.046582,-0.851563,-0.384703,0.262372,0
0.879913,1.414411,-0.017069,-0.413529,0.943973,1.978859,0.060986,-0.935568,-0.627826,0.467342,0
-0.071397,1.501668,0.887122,0.469419,0.536046,-0.530613,0.291074,-1.717713,-0.096108,-0.046229,0
-0.390565,1.400848,-0.306003,-0.969902,1.166064,1.685344,0.288045,-1.765393,-0.592264,0.297801,0
0.196024,-0.516413,0.196666,0.232399,0.56203,-0.686434,-0.374865,-0.235004,-0.946069,0.960356,0
1.020274,0.601636,0.558096,0.440096,0.395109,-0.701696,-0.499102,-0.197155,-0.982288,0.944019,0
-1.281819,1.20649,0.381518,-0.367682,-0.719325,-0.780787,2.665264,-0.616546,-1.029155,0.931252,0
1.038102,0.626472,0.56957,0.440882,0.390534,-0.703782,-0.503969,-0.19766,-0.990295,0.94355,0
1.041173,0.630554,0.574518,0.436731,0.389322,-0.705098,-0.50615,-0.197932,-0.996144,0.940637,0
1.030273,0.523345,0.48722,0.438214,0.286811,-0.672793,-0.477129,-0.173011,-0.923539,0.925659,0
0.339162,-0.586817,0.233708,0.362238,0.143181,-0.543817,-0.354871,-0.206491,-1.037444,1.04097,0
1.266075,1.89438,-1.093445,-1.919758,-0.497465,1.404759,1.46649,1.077185,-0.574784,0.263449,0
0.115831,1.300486,-0.186698,-0.748672,-0.917582,-0.779195,1.407094,-0.51934,0.240993,-0.408177,1
-0.575302,1.894266,-0.192992,-1.100792,-0.614937,-1.124462,1.797203,-0.522384,0.092718,-0.404735,1
0.499464,1.112504,0.096767,-0.397295,-0.565632,-0.51989,0.199909,-1.777527,0.64061,-0.960628,1
1.882693,1.016864,-1.119269,-1.513505,0.075047,1.596172,-0.409192,0.18348,-0.337302,0.078143,0
0.906369,1.20011,-0.251052,-0.213593,-0.599999,-0.646128,0.025133,-1.228503,0.648518,-0.451839,1
0.095876,1.458379,-0.945645,-1.680736,-0.570292,1.822255,2.024434,-0.308192,-0.104464,-0.138561,1
0.456675,0.648762,-0.230832,-0.626379,-0.950436,-0.502184,0.141783,-1.736605,0.655391,-0.969138,1
1.558983,0.545674,-1.55222,-1.493793,0.058733,1.617051,-0.320765,0.187838,-0.058417,0.209151,1
0.679452,1.279054,-1.060789,-1.301067,-0.25152,1.955113,0.278141,-1.89604,0.489261,-0.510322,1
0.884418,1.14693,-1.003277,-1.57363,-0.201004,1.813669,0.061011,-1.423673,0.097026,-0.470686,0
0.732516,1.337607,-0.942746,-1.583431,-0.280178,1.867684,0.183623,-1.889998,0.282879,-0.686677,1
0.981287,2.088693,-1.069919,-2.067326,-0.946787,1.390312,2.33344,1.392032,-0.831736,0.487226,0
0.65963,2.678978,-5.264723,0.77892,0.42789,1.068963,0.353962,-2.314284,3.823404,2.977172,0
1.884226,0.755435,-0.343747,-0.65249,-0.686268,-0.861037,-0.516882,0.274023,0.044173,-0.318345,0
1.8016,0.843344,-1.3342,-1.501635,-0.013402,1.60732,-0.375442,0.194692,-0.200922,0.140877,0
0.127455,2.408856,-1.398162,-1.822134,-1.370758,1.57446,2.786878,-0.371597,-0.049133,0.366814,0
-0.011312,2.442679,-1.17779,-0.382891,-2.079449,-0.885013,2.816052,-0.661017,0.937545,0.571945,0
1.837695,0.682534,-0.374321,-0.61386,-0.664134,-0.83592,-0.484351,0.283405,0.101651,-0.315644,0
1.861909,0.72389,-0.368828,-0.606753,-0.664482,-0.841565,-0.4913,0.281125,0.099861,-0.306787,0
1.865958,0.752807,-0.475659,-0.530436,-0.663783,-0.849479,-0.480453,0.272122,0.194563,-0.211184,0
0.012636,2.396632,-0.261367,-1.036695,-2.141746,-0.827971,2.742774,-0.727968,0.22188,-0.313733,0
1.884226,0.755435,-0.343747,-0.65249,-0.686268,-0.861037,-0.516882,0.274023,0.044173,-0.318345,0
1.805836,0.836365,-1.266703,-1.552226,-0.016918,1.608375,-0.386315,0.198744,-0.264935,0.083587,0
0.410031,2.03911,-0.391875,-1.005472,-1.869314,-0.925794,2.533903,0.356682,0.018159,-0.014239,0
2.02909,1.159372,-1.238821,-1.543494,-0.041622,1.554204,-0.431948,0.201811,-0.23186,0.073037,0
2.034985,1.196405,-1.362751,-1.454634,-0.041161,1.544856,-0.420653,0.190894,-0.123526,0.185864,0
2.047099,1.194682,-1.254209,-1.523191,-0.041014,1.54942,-0.434601,0.198691,-0.214898,0.097411,0
0.552361,2.66105,-1.605314,-1.65031,-1.268046,1.464332,2.667581,0.091779,0.064527,0.657835,0
0.184131,3.531436,-5.003022,0.697807,-1.467297,1.318447,3.207494,-1.000678,3.251516,3.469898,0
-1.748063,2.683201,0.309793,-0.27593,-1.37914,-0.306847,0.015721,0.474084,0.579978,-0.623173,1
1.517766,0.215561,-0.652208,-0.125536,-0.415178,-0.594822,-0.181127,0.370695,0.715742,-0.217546,1
1.244274,1.188663,-0.055084,-0.308418,-0.551357,-0.701608,-0.176609,-0.861679,0.292917,-0.404716,1
1.501842,0.186684,-0.205815,-0.378653,-0.412785,-0.597447,-0.272091,0.34868,0.221109,-0.436589,0
-5.12372,1.73047,0.128678,-0.874605,1.230728,-1.139444,0.277176,0.076119,-0.462582,0.425085,1
-2.404665,2.145327,0.024195,-0.774518,-2.886971,-0.05298,1.369819,0.21971,0.416802,-0.625945,0
-1.902084,3.33014,-0.332087,-1.321933,0.695539,1.738083,-0.745389,-0.3546,0.247128,-0.406957,0
-1.769579,3.19517,0.00585,-0.656155,-2.761953,-0.253507,1.260143,0.222865,0.692492,-0.588312,1
-2.777841,2.677152,0.272023,-0.439625,-2.569686,0.050555,-0.257839,0.289369,0.682682,-0.76914,1
-3.058233,1.498799,-0.153893,-0.933197,-2.532467,-0.060878,1.395923,0.166883,0.355671,-0.53414,1
-2.005764,2.876664,0.217454,-0.658024,-2.696875,-0.161527,1.291305,0.202471,0.45044,-0.61204,1
-2.029795,2.69987,0.170397,-0.680147,-2.864753,-0.097077,1.321569,0.235843,0.463844,-0.654999,0
-2.016554,2.870584,0.211905,-0.665559,-2.683606,-0.166755,1.290702,0.201042,0.453071,-0.613982,0
0.889875,-0.376246,-1.34478,-1.623425,0.206863,1.760644,-0.233263,0.148853,-0.43862,0.131781,0
-9.183297,7.095165,-0.240403,-2.977684,5.546542,-3.786044,-1.050189,1.582724,0.383336,-0.405992,0
0.26609,-0.779362,-2.296801,-1.65872,0.630631,1.501235,-0.228799,0.01856,0.078602,0.641356,0
-0.278333,2.005338,-1.25062,-2.51627,-0.970175,1.18437,3.787119,1.97264,-1.136482,0.801529,0
1.28508,-0.182662,-0.583864,-0.779531,-0.700465,-0.727751,-0.38589,0.303932,0.095934,-0.37391,0
1.930099,1.316463,-1.41138,-1.27569,0.250507,1.484184,-0.422203,0.113991,-0.071237,0.425376,0
1.890194,0.922316,-1.205147,-1.665619,-0.062469,1.578789,-0.425051,0.210427,-0.327412,-0.020306,0
1.857303,0.910307,-0.960749,-1.367091,0.176365,1.734182,-0.29099,0.250911,-0.230215,-0.069693,0
1.859377,0.922625,-1.003037,-1.333858,0.178208,1.732011,-0.285526,0.247832,-0.190588,-0.032254,0
-0.653922,1.337825,-0.248495,-1.169456,-2.062883,-0.614757,2.928197,-0.681334,0.173517,-0.55236,0
-0.42132,1.491453,0.445481,-0.207978,-0.274397,-0.68243,2.013319,-0.192856,-0.19373,0.050778,0
-0.676816,0.941198,0.521879,-0.0307,-0.802169,-0.321728,2.145252,-0.842332,-0.177183,-0.008099,0
-0.325707,0.924807,0.167293,-0.088014,-0.64082,-0.522235,1.534774,-0.659252,-0.101058,0.159834,0
1.833581,1.407109,-3.982464,0.513117,0.106914,1.522133,0.01817,0.04061,2.373752,2.39397,0
2.08654,1.232703,-1.11226,-1.6078,-0.044138,1.547104,-0.461054,0.205461,-0.33667,-0.006676,0
-2.217175,3.015016,-0.391715,-1.955934,1.772542,-2.314637,2.261698,-0.090073,-0.036797,-0.228898,0
1.238963,1.867922,-2.034818,-0.590491,-0.04875,1.617141,0.028887,-1.355962,0.912011,0.865093,0
0.326846,-1.677743,-0.908206,-0.847829,-0.626866,-0.560882,-0.128892,0.309737,0.181594,-0.407052,0
-5.848183,-3.709669,-0.362468,0.112947,-0.732069,0.690707,0.038743,0.217771,-0.708211,0.841572,1
-3.566961,1.022642,0.800658,0.493696,0.086721,-0.189019,-0.739007,-0.337517,-0.615013,0.599071,0
-1.724259,-4.415494,-1.039642,-0.456467,-0.204903,-0.047321,0.304134,0.163238,-0.223198,0.158741,0
-7.346345,-2.67604,-0.291593,0.310335,-1.316575,1.098304,-2.411398,0.270783,-0.029419,0.302249,1
-14.010851,2.71954,-1.221352,-3.614786,4.711374,-3.285365,1.612025,3.022676,-0.935267,0.809306,1
-1.168307,-3.59715,-0.532064,-0.090738,0.078819,0.059887,0.378557,0.26636,-0.014762,-0.084996,1
-4.654454,-2.326287,-0.134839,0.130462,-0.864258,0.51723,0.036925,0.591078,-0.46911,0.574382,1
-5.990498,-1.710105,0.116976,0.22495,0.102367,0.482007,-1.360825,0.203283,0.16714,-0.080794,1
-1.025324,-3.327233,-0.74218,0.087603,0.044432,0.003002,0.360067,0.229866,0.168414,0.157117,1
-1.031806,-3.35943,-0.508595,-0.1122,0.072739,-0.00867,0.321482,0.241401,-0.048456,-0.060953,0
-0.806898,-3.040955,-0.417121,-0.04368,0.067915,-0.041282,0.300401,0.236983,-0.0239,-0.079673,0
-5.155694,-1.110975,-0.00784,0.379603,-1.829887,1.090022,-2.590873,0.812683,0.715424,-0.576623,1
-3.176057,-0.852207,0.091312,0.150318,-1.122633,0.512453,-0.981437,-0.868014,0.55121,-0.640333,0
-0.442669,-2.275807,-0.13155,0.128392,0.11803,0.000478,0.129968,0.219872,-0.248749,0.166902,0
-1.88379,-1.477294,0.316438,0.302178,0.1965,-0.100728,0.389561,-1.857327,-0.766563,0.611612,1
-2.813009,-0.176733,0.732871,0.939973,-0.54901,0.47801,-1.150925,-0.497037,-0.12416,0.246395,1
-2.653529,1.776873,1.338184,0.978382,-1.220808,0.432511,0.683118,-0.108245,-0.263058,0.312332,0
-2.522737,2.393813,0.961969,0.301991,-2.125464,0.293039,1.572015,0.136352,0.11175,-0.164595,1
-2.504211,2.39374,0.964851,0.301167,-2.11772,0.288725,1.563591,0.167733,0.101038,-0.158361,1
-1.604827,1.486454,0.887289,0.707782,-1.056817,0.382552,-1.211482,-1.004411,0.557227,-0.608499,1
-1.376682,1.791068,0.733061,0.530941,-1.235863,0.196733,-1.391397,-1.005257,0.422059,-0.453597,1
1.313473,0.505331,0.190786,0.902984,0.250692,-0.359983,-0.099023,0.131754,0.161345,0.551229,1
1.370607,0.50729,0.65343,0.594995,0.240959,-0.349196,-0.168526,0.161057,-0.245947,0.176699,0
-1.624945,0.804994,0.467649,0.598797,-1.051617,0.318011,-1.324394,-0.333783,0.495033,-0.340422,1
-2.47189,1.876928,1.088037,0.697531,-1.425838,0.181247,0.411319,0.035165,-0.581109,0.613737,0
-2.547747,2.215417,1.152783,0.737341,-0.562942,-0.085854,-0.668416,-0.711308,-0.522957,0.510897,1
-4.05409,3.760916,1.047258,-0.035246,0.679058,-1.046744,0.551951,0.226347,-0.722715,0.644323,1
1.186516,0.161154,0.417852,0.364246,0.187352,-0.370735,-0.142537,0.205689,-0.118525,0.026755,0
1.175519,0.131993,0.36959,0.396263,0.162405,-0.361336,-0.130056,0.205131,-0.080661,0.060549,1
1.218413,0.175882,0.371068,0.41053,0.120555,-0.362211,-0.138855,0.202649,-0.0904,0.080305,1
1.237706,0.206576,0.427339,0.380788,0.133682,-0.36707,-0.149956,0.204544,-0.13133,0.040735,0
-2.259065,2.564532,0.989531,0.444371,0.017292,-0.325192,-0.751563,-0.273863,-0.028633,0.03398,1
-1.226599,2.074834,0.8932,0.599733,-1.15072,0.249858,-1.311952,-1.055833,0.617963,-0.696665,1
1.512744,0.645977,0.548591,0.463486,0.155251,-0.412601,-0.203272,0.195146,-0.143045,0.070265,0
0.148323,-1.473264,-0.093399,0.04164,0.017136,-0.161161,0.010624,0.248232,-0.125568,0.021562,1
1.275822,0.219467,0.40266,0.34099,0.094102,-0.373301,-0.150846,0.221952,-0.097024,-0.010443,0
0.708666,0.557119,0.48502,0.380785,-0.012076,-0.5036,-0.187002,-0.730047,-0.536497,0.467094,1
-9.07171,6.857534,0.059204,-2.455335,4.453306,-3.317384,-0.621846,1.89291,-0.074121,0.005828,1
0.239812,-1.310592,-0.101623,-0.002047,0.065946,-0.215835,-0.013483,0.253849,-0.073522,-0.028477,0
0.666518,-0.705355,0.032048,0.172343,0.026539,-0.265063,-0.059342,0.246547,-0.027945,0.021666,1
0.335451,-1.220037,-0.063089,0.032527,-0.016662,-0.203034,-0.02537,0.255861,-0.102193,-0.01161,1
1.527019,0.624236,0.447042,0.3529,0.118756,-0.447219,-0.209391,0.220629,-0.06019,-0.016102,1
1.565341,0.648409,0.332435,0.381779,0.068291,-0.452438,-0.198568,0.232259,0.051435,0.015454,0
-1.522574,2.027739,1.402086,1.409939,-0.106831,0.336881,-1.177216,-0.416305,0.292164,-0.052404,1
1.605453,0.700183,0.331359,0.17414,-0.078839,-0.547268,-0.313839,0.187744,-0.17287,0.035935,1
1.675295,0.688648,0.193736,0.018198,-0.141581,-0.573771,-0.298389,0.258609,0.018418,-0.167825,1
0.794115,-0.676405,-0.359237,-0.129814,-0.247408,-0.422977,-0.128195,0.271137,0.160333,-0.075359,1
0.046963,0.750812,0.474011,0.134343,-0.502662,-0.368419,0.11914,-2.160657,-0.161502,-0.08885,0
0.292051,0.648466,0.410147,0.182353,-0.380846,-0.419077,0.008995,-1.628104,-0.252024,0.087367,1
-3.016256,0.845372,0.478332,0.237017,-0.419798,-0.026557,-0.572965,0.089133,0.065684,-0.086479,1
-3.783812,3.623588,0.655398,-0.455239,-0.772849,-0.847804,2.135106,1.513939,-0.568404,0.542867,1
0.59972,-1.030672,-0.339096,-0.334084,-0.291501,-0.379855,-0.11559,0.3046,0.058432,-0.243121,0
0.022392,-1.063559,0.444365,0.598021,0.435994,0.041761,0.307189,-0.055409,0.07153,-0.103845,1
0.965906,-0.460556,-0.294975,-0.178277,-0.270966,-0.468106,-0.160479,0.283501,0.158771,-0.164234,1
0.829011,-0.712452,-0.241184,-0.262119,-0.264409,-0.42266,-0.122889,0.305524,0.110146,-0.290414,0
-0.075061,-0.158781,0.672517,0.634335,0.127605,0.079809,0.512505,-1.284271,0.401283,-0.493136,1
1.735224,0.744617,0.123719,-0.065304,-0.148751,-0.611047,-0.303555,0.2871,0.117551,-0.262876,0
-2.355159,2.818709,0.54756,-0.086494,-0.471915,-0.583199,-0.936842,-0.592836,0.030983,-0.115875,1
1.75127,0.639632,0.060663,-0.137517,-0.271104,-0.581353,-0.280595,0.333196,0.185302,-0.370836,0
1.748444,0.648228,0.056196,-0.141534,-0.255049,-0.589047,-0.28274,0.33111,0.190169,-0.370108,0
-1.570765,2.733912,0.265166,-0.470196,-1.998785,-0.206442,-0.062307,-0.294769,0.665342,-0.870688,1
1.764056,0.596214,-0.018912,-0.226438,-0.309388,-0.592314,-0.270166,0.368651,0.277812,-0.475287,0
1.767544,0.601792,-0.025096,-0.219334,-0.311079,-0.592411,-0.269594,0.36816,0.284226,-0.467968,1
1.452621,0.125202,-0.393195,-0.460052,-0.454954,-0.656108,-0.29332,0.337253,0.287976,-0.392105,0
1.90012,0.752322,-0.15916,-0.41872,-0.487591,-0.711359,-0.374326,0.351766,0.236657,-0.46581,0
-1.035507,1.293066,0.295938,-0.390656,0.360773,-0.873299,1.409257,-0.880683,-0.120134,-0.070987,0
-4.322615,1.392328,-0.958465,-1.820807,1.881051,1.406527,-0.444348,0.015352,-0.253604,0.184312,0
-6.512259,4.326959,-2.285849,-5.381438,8.484619,-2.76543,2.277975,0.259406,-0.614097,0.293364,0
-0.790336,2.716563,-0.42274,-1.60903,0.672736,1.204982,1.911678,-1.013921,-0.956035,0.648912,0
-0.946955,2.355402,-0.10608,-0.553359,-0.572344,2.527103,-1.403148,-0.815887,0.099809,-0.241074,0
-3.414437,0.190219,0.280755,0.094821,1.200924,-0.39592,-1.450524,-0.600805,0.081096,0.141714,0
1.114011,0.358249,0.482657,0.374373,0.514659,-0.503262,-0.205738,0.113499,-0.212474,0.154978,0
0.547178,-0.606249,0.180118,0.200546,0.43335,-0.430441,-0.073956,0.134224,-0.143278,0.078055,0
-1.753369,1.13359,0.457236,0.263585,-0.730736,0.106148,-1.371216,-0.627968,0.594138,-0.603685,0
0.843072,-0.256123,0.183543,0.232501,0.293495,-0.407973,-0.110743,0.18648,-0.046176,0.041936,0
-6.062411,-3.881484,-1.300461,-1.154968,0.90392,-0.070328,-1.041177,-0.542606,0.469149,-0.339642,0
-1.119519,-3.312933,-0.572775,-0.229158,0.285791,-0.123183,0.282581,0.208757,-0.024537,-0.074028,0
-0.863487,-3.006727,-0.466262,-0.129283,0.201098,-0.123182,0.268697,0.212243,-0.015471,-0.081891,0
-3.262711,-0.814272,0.032809,0.043343,-0.916521,0.407749,-1.014471,-0.897146,0.578275,-0.656403,0
-1.062932,-3.347132,-0.523793,-0.143446,0.152609,-0.041293,0.314302,0.233484,-0.032828,-0.071673,0
1.372535,0.519442,-0.305056,-0.623333,-0.146743,-0.973074,-0.553797,0.105495,-0.195117,-0.018957,0
0.47609,2.124963,-0.555669,-1.378321,0.520911,1.579949,0.154022,-1.889422,-0.116964,-0.269988,1
1.689104,0.605123,-0.267051,-0.42874,-0.531651,-0.78631,-0.464299,0.22198,-0.023336,-0.119442,0
0.614416,-0.975758,-0.904969,-0.685508,-0.525952,-0.669502,-0.278621,0.225047,0.145359,-0.07587,0
-0.106982,2.442002,0.001551,-0.974892,-1.741027,-0.891904,2.732968,-0.408192,-0.07677,-0.192509,1
-0.080244,3.032922,-0.793639,-2.061136,-1.494995,1.52665,3.679027,0.082725,-0.579536,0.257735,1
0.982792,1.844967,-0.827797,-1.525129,0.133629,1.615192,0.015435,-1.424499,0.00018,-0.361025,1
1.529136,0.38918,-1.348798,-1.69482,0.007029,1.662956,-0.323827,0.235119,-0.228646,-0.060898,0
1.452969,0.111665,-0.697492,-0.569501,-0.665479,-0.758608,-0.374281,0.2911,0.298309,-0.210828,0
1.682468,0.595692,-1.286527,-1.643345,-0.027523,1.651444,-0.345663,0.233746,-0.2396,-0.045413,1
1.68523,0.606343,-1.319455,-1.619877,-0.028931,1.648681,-0.342955,0.23075,-0.211251,-0.015071,0
1.471037,0.17917,-0.511285,-0.734191,-0.572605,-0.804121,-0.421715,0.290909,0.139901,-0.377063,0
1.861971,0.89306,-1.273515,-1.54469,-0.013881,1.616418,-0.37245,0.222769,-0.189329,0.02961,0
1.683848,0.434352,-0.391896,-0.654312,-0.655292,-0.789327,-0.44527,0.29839,0.098772,-0.367869,1
1.895046,0.77386,-0.337974,-0.648907,-0.685,-0.86216,-0.519426,0.273636,0.042752,-0.31654,0
2.011481,1.57041,-3.303591,0.483339,0.307085,1.663986,0.077497,0.144935,2.173239,1.887636,0
-4.62918,0.339658,-0.002588,-0.271395,0.252121,-0.431117,0.054679,0.420298,-0.078963,0.182445,1
1.04252,0.126428,0.25035,0.175904,-0.101266,-0.570244,-0.39661,-0.013522,-0.680158,0.555973,0
1.066988,0.186114,0.259206,0.1728,-0.077144,-0.58763,-0.408439,-0.018401,-0.681641,0.559402,0
0.646479,-0.481158,-0.031639,0.079703,-0.16178,-0.530816,-0.333845,-0.019461,-0.620487,0.607709,1
0.832686,-0.235742,0.0545,0.042302,-0.178731,-0.568423,-0.370384,-0.005066,-0.631886,0.524449,0
