@relation 'JM1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.264lOCode-0.264v-0.264b-0.262total_Op-0.262n... numeric
@attribute -0.466i+0.351ev(g)+0.332iv(g)+0.321v(g)+0.317branchCount... numeric
@attribute -0.588l+0.413ev(g)-0.364t-0.364e+0.231locCodeAndComment... numeric
@attribute -0.653locCodeAndComment+0.427uniq_Op-0.371l-0.28ev(g)-0.276lOComment... numeric
@attribute 0.598locCodeAndComment-0.397i-0.365ev(g)+0.303uniq_Op-0.243l... numeric
@attribute 0.518lOComment-0.44l-0.367uniq_Op-0.317locCodeAndComment-0.309uniq_Opnd... numeric
@attribute -0.559lOComment-0.468l-0.409uniq_Op-0.325d+0.223i... numeric
@attribute '-0.558d+0.367lOComment+0.35 uniq_Opnd-0.267total_Op-0.253n...' numeric
@attribute defects {false,true}

@data
-6.290565,-3.715324,-0.778058,0.957526,-1.660981,-0.573075,1.827795,-1.575429,true
-10.965881,-8.551213,-1.700006,0.358645,-4.667033,-0.926978,4.129578,-1.792458,true
0.0199,3.113356,1.77402,-0.978573,-1.138422,0.644407,0.610966,0.49243,true
-1.788465,-0.972951,0.055684,0.893646,0.374965,0.543439,0.229073,-1.41167,true
-3.733507,-4.022432,-0.421325,0.383035,-2.31162,-0.705617,2.210733,-0.385489,true
-2.27677,-3.038133,-0.05038,-0.007467,-0.96319,0.661917,-0.080742,1.415357,true
0.667837,-0.302785,-0.132821,0.357013,-0.064538,-0.254464,0.237314,0.316183,true
-1.200794,-0.432553,0.880265,0.680879,0.894044,-0.055086,-0.764245,-0.323937,true
0.75481,-0.298625,-0.079583,0.388369,0.063634,-0.018032,0.301317,0.12507,true
0.746222,-0.333231,-0.113794,0.364552,0.013034,-0.074521,0.296336,0.160588,true
-6.263864,-3.794388,-0.755992,0.958209,-1.733311,-0.645242,1.861352,-1.501854,true
-1.309845,-2.247774,-0.652104,-0.331413,-1.636654,-0.185419,1.366587,0.947924,true
1.32641,-0.236011,-0.856376,-0.317654,-0.450742,-0.415404,0.046884,0.142419,true
-0.100464,-0.548834,0.174714,0.402329,-0.333944,-0.257003,0.333183,0.362205,true
-3.362063,0.984056,2.281735,0.000669,-1.37,-0.401458,-0.983789,-0.167131,true
-0.961226,-0.407921,0.69749,0.948021,0.558403,0.211812,-0.729732,-0.27344,true
-0.57624,-0.378628,0.289309,0.457217,0.34973,0.648695,-0.352943,-0.002566,true
-17.504287,-8.214417,-3.39318,1.378653,-4.233171,-1.337737,4.687596,-3.919474,true
-0.369782,-1.701956,0.598877,-1.799496,1.262562,-1.16887,1.289039,0.333341,true
1.544536,0.957834,0.365653,-0.134764,0.037737,0.884358,0.818309,0.098853,true
1.44189,0.925047,0.186404,-0.060542,0.166669,0.922632,0.949826,0.290219,true
-6.244107,-3.716173,-0.767954,0.960748,-1.65859,-0.585138,1.816016,-1.586853,true
-6.341252,-3.750572,-0.785904,0.972358,-1.696431,-0.624347,1.852834,-1.598478,true
-13.150846,-7.297574,-2.073765,0.761743,-3.352543,-1.259369,3.900421,-2.481813,true
-6.360374,-3.817098,-0.789038,0.924613,-1.702069,-0.524027,1.856725,-1.516983,true
-6.862424,-4.489185,-0.911479,0.742529,-1.884198,-0.157992,1.968247,-1.536037,true
-18.127402,-7.295915,-2.775425,0.449755,-2.617241,0.716783,2.660514,-2.18638,true
-1.298401,-2.665253,-0.061399,0.350922,-1.953273,-1.458079,1.383395,1.063662,true
-3.022429,-2.883004,-0.145313,0.775915,-1.393229,-0.827865,1.295477,0.134937,true
-4.931235,-3.676042,-0.447684,1.271462,-1.262572,-0.92307,1.322829,-0.777065,true
-4.478796,-2.63388,-0.356413,1.002715,-1.071123,-0.527649,1.277347,-1.343477,true
-6.228612,-3.753783,-0.74626,0.979553,-1.730952,-0.69753,1.8578,-1.516177,true
-2.423454,-3.938938,-0.173442,0.347565,-2.631377,-1.518429,2.073554,0.691029,true
0.98329,-0.195138,-0.291243,-0.129319,0.040019,0.470719,-0.187577,0.371363,true
-1.283379,-0.991184,0.459361,0.52676,0.583996,1.02202,-1.209119,0.559699,true
-0.543173,-0.279378,0.639117,0.660301,0.418754,0.365448,-0.685335,0.05828,true
1.701645,0.662053,0.123394,-0.000833,0.234369,0.935639,0.887493,0.112875,true
-0.931525,-0.473761,1.452234,-2.145728,1.958107,-0.995719,0.601587,0.188555,true
0.350958,-0.19905,0.550199,-0.810264,0.768532,-0.537137,0.53342,0.160642,true
1.215558,-0.060818,-0.509056,-0.142361,-0.099575,0.003263,-0.095877,0.268726,true
-0.24683,-1.391694,-0.06894,0.347977,-0.343543,0.039391,0.2737,0.504169,true
-0.326576,-0.965204,0.161932,0.527029,-0.312048,-0.251654,0.326537,0.306716,true
1.586332,0.728374,0.214063,-0.116254,0.126837,1.022041,0.897852,0.123971,true
-4.217154,-4.052512,0.086626,-0.696985,-0.676096,1.489574,-1.142683,1.812059,true
-0.043896,-0.184634,0.70718,-0.719419,0.837486,-0.478526,0.365695,0.240526,true
1.873794,0.462967,0.036835,0.027322,0.289989,0.972623,0.896859,0.023242,true
-0.785111,-1.267641,1.176488,-2.097153,2.794287,-0.960024,0.680441,-0.284181,true
-0.075566,-0.392438,0.238966,0.518073,0.373906,0.472437,-0.235988,0.133817,true
0.450774,-0.217784,0.219585,-0.130674,0.330022,0.042531,0.101496,0.254503,true
0.21061,-0.176392,0.239897,0.516008,0.451355,0.454315,-0.250103,0.026827,true
-4.004614,-1.237397,3.116932,-4.984735,4.614241,-2.601545,0.681049,0.208402,true
1.060914,-0.047707,0.340337,-1.163693,1.476643,-0.508666,0.546841,-0.003883,true
1.840355,0.401079,-1.044641,-0.437781,-0.073062,-0.226613,-0.323169,-0.150596,true
-0.165909,-0.382885,0.360042,0.793721,0.225912,-0.11305,0.037205,-0.170755,true
1.22127,-0.035186,-0.520766,-0.156073,-0.065326,0.059527,-0.112833,0.252909,true
0.997087,-0.03904,-0.152353,0.174992,0.181118,0.196188,-0.06516,0.273869,true
0.859773,0.013173,0.072105,0.344164,0.119651,-0.032652,0.051673,0.115996,true
1.718227,0.221244,-1.049576,-0.473658,-0.227272,-0.270614,-0.211728,-0.08171,true
1.893679,0.460171,0.037361,0.033968,0.292649,0.959602,0.890179,0.010961,true
1.305529,0.097856,-0.085909,0.400685,0.451779,0.212914,0.048876,-0.047901,true
1.163628,-0.051473,-0.438143,-0.071539,0.016428,0.117501,-0.110642,0.263825,true
-1.677641,-0.336461,0.466407,0.960995,0.560493,0.248812,-0.511376,-0.16813,true
1.810854,0.384815,-0.836001,-0.327139,-0.001718,-0.032484,-0.12278,-0.1488,true
-1.540954,-0.149738,0.668781,0.694916,0.28586,0.334887,-0.558534,-0.438419,true
0.550245,0.009474,0.006132,0.32842,0.070913,0.099538,0.327392,0.124322,true
0.873326,0.341964,-0.005496,-0.024678,-0.209173,-0.004693,0.211208,0.119938,true
1.096249,0.483768,0.001491,0.047628,-0.049966,-0.028082,0.099148,0.032861,true
-1.482161,-0.511312,0.647716,1.079787,0.460016,-0.051896,-0.603651,0.03,true
-0.030887,-0.225418,0.547719,0.144789,1.043663,-0.404544,0.213035,-0.01398,true
-2.82658,-0.511322,0.754877,0.37358,-1.369867,-0.790247,0.746205,0.052385,true
-1.750069,-1.644334,0.361981,-0.333119,0.425804,2.28664,-2.252764,1.435463,true
-6.336372,-0.010081,2.129355,-0.345396,0.202196,2.593424,-4.114361,-0.592823,true
-1.491923,0.255175,1.137408,0.781469,0.279189,0.205933,-0.838425,-1.396953,true
0.282757,-0.06124,0.236426,0.367631,-0.029463,0.084498,0.282595,-0.042142,true
-0.28381,-0.608501,0.631104,-0.934201,1.466495,-0.212433,0.535457,0.027919,true
-4.859768,-1.347006,0.540639,0.29632,-0.796069,-0.655324,0.481707,1.113117,true
0.230661,-0.590533,0.031752,0.358372,0.060659,0.183103,-0.027098,0.434301,true
0.768208,-0.119028,-0.069769,0.267087,0.199788,0.212487,-0.019853,0.263433,true
-1.938973,0.083941,0.99861,1.249119,0.351898,-0.431922,-0.591266,-0.78122,true
0.497043,-0.075039,0.367514,0.314171,0.8082,-0.043841,-0.077792,0.138682,true
0.958297,1.682258,0.901895,-0.475457,-0.411403,0.876773,0.722554,0.222076,true
0.981661,-0.027419,0.078753,0.606305,0.38187,-0.048507,0.079101,-0.029656,true
-0.561939,-0.259315,0.464669,0.482683,0.543181,0.724124,-0.843599,0.519254,true
1.159321,1.400408,0.52187,-0.256772,-0.114144,0.846613,0.883941,0.327896,true
1.333551,0.069825,-0.641857,-0.442162,0.017231,0.404324,-0.536536,0.353661,true
-0.88887,0.691715,1.185427,0.459259,-0.549697,-0.713642,-0.170629,0.289335,true
-2.98772,-1.560547,1.993036,-2.327817,4.159485,-2.067846,-0.065913,0.344695,true
1.651173,0.273003,-0.497679,-0.032731,0.147754,0.071903,0.031423,-0.083194,true
0.567444,-0.02403,0.259408,0.213589,0.51176,-0.346104,0.19121,0.166421,true
2.069598,0.505536,-2.342764,-1.361018,-0.710754,-1.071534,-1.15909,-0.34151,true
0.23436,-1.79542,-0.561099,-0.392988,-1.483213,-0.652889,0.632686,0.736235,true
-1.11215,-2.090367,-0.01086,-0.01686,-0.980574,-0.694858,1.461311,-0.396369,true
-0.441891,-0.238413,0.650417,0.278728,-0.044691,0.218978,-0.762976,0.659872,true
0.537648,-0.396292,0.027065,0.568545,0.155658,-0.064589,0.249653,0.049736,true
-25.079243,-1.818873,1.938747,-3.859241,-5.216189,1.894608,-1.184421,1.246752,true
1.353097,-0.266944,-0.831218,-0.351909,-0.478031,-0.331438,0.117247,0.108521,true
1.725597,0.203668,-1.074467,-0.481704,-0.272055,-0.354519,-0.227384,-0.072362,true
-4.243995,-3.547519,-0.393094,0.950495,-1.203989,-0.471516,1.23376,-0.537531,true
-3.375225,-0.162421,0.978143,0.782833,-0.291537,-0.129244,-0.424359,-0.482227,true
1.316633,0.150859,-0.504346,-0.102932,-0.022085,0.046617,0.075596,0.054059,true
-13.351098,0.651372,0.191827,1.96558,-0.899413,-1.672275,-0.017694,-3.251179,true
1.798018,0.553892,0.067029,0.013294,0.266744,0.95568,0.90389,0.070088,true
1.61664,0.739935,0.126629,-0.024732,0.216263,0.941326,0.927971,0.1822,true
-4.210872,-0.099928,1.13399,1.366608,0.801716,-0.830337,-0.792453,-1.509461,true
0.357567,-0.208783,0.071927,0.52318,0.187066,-0.054836,0.041038,0.341911,true
-1.15487,0.056854,0.780209,0.713037,0.06484,-0.009526,-0.214524,-0.463694,true
1.220483,0.347094,-0.007915,0.249806,0.20852,-0.014267,-0.043495,0.027425,true
1.197199,0.24015,-0.141022,0.231049,0.20214,0.097338,0.178639,0.025546,true
1.735225,0.244866,-1.02601,-0.419326,-0.187594,-0.331749,-0.261819,-0.069936,true
0.632107,0.673209,0.565546,0.304975,0.070671,-0.005985,-0.117557,-0.040748,true
0.092047,0.273225,0.637724,0.627819,0.415475,0.12389,-0.480703,0.016072,true
-0.621047,-0.992725,0.724102,-0.488137,1.380009,-0.941089,0.550716,0.169583,true
1.041268,0.397591,0.122154,0.261516,0.171289,-0.009579,-0.071763,0.03891,true
-3.32204,-1.423611,0.676447,0.509327,-1.306703,-0.671306,0.449511,0.827589,true
-1.23917,-0.240237,0.628489,1.252194,0.646316,-0.176373,-0.509528,-0.62189,true
-3.999431,-0.114128,2.122887,-1.386936,1.373781,-1.158998,0.052635,-1.228551,true
-10.246848,1.447109,3.15444,-1.939335,-0.715739,0.211036,-1.559147,-2.817754,true
-0.742319,-0.03086,0.696515,0.6417,-0.098743,-0.227552,-0.026351,-0.017464,true
1.860538,0.464831,0.036485,0.022892,0.288215,0.981303,0.901313,0.031429,true
0.638478,0.114922,-0.019316,0.364276,0.069236,-0.123482,0.231291,0.255092,true
0.986735,-0.286348,-0.312412,0.125648,-0.161262,-0.157919,0.266638,0.212691,true
1.258266,0.064935,-0.349879,-0.017806,0.10791,0.244567,0.022157,0.124371,true
0.01794,-0.308997,0.18647,0.4356,-0.247869,-0.300495,0.345678,0.294559,true
1.242533,0.019782,-0.458786,-0.01257,-0.055154,-0.063928,0.131297,0.122339,true
1.109984,-0.07013,-0.34077,-0.027709,0.017924,0.208649,0.021253,0.212492,true
1.797724,0.297355,-1.313294,-0.644428,-0.299293,-0.431664,-0.429404,-0.123329,true
-0.099569,-0.56424,-0.030654,0.13561,-0.368117,0.041697,0.289402,0.558562,true
1.98217,0.419237,-2.352716,-1.379612,-0.748788,-1.04364,-1.130608,-0.299332,true
0.729729,-0.0775,0.136892,0.590225,0.46898,0.309942,0.155009,-0.32527,true
2.064867,0.52833,-2.355681,-1.377943,-0.681132,-1.012052,-1.170749,-0.353274,true
1.98217,0.419237,-2.352716,-1.379612,-0.748788,-1.04364,-1.130608,-0.299332,true
1.534542,0.142858,-1.021177,-0.656886,-0.194331,0.085125,-0.53511,0.163158,true
2.068181,0.527864,-2.355593,-1.376835,-0.680689,-1.014222,-1.171862,-0.35532,true
-0.851999,-0.279617,0.519813,0.539619,0.256569,0.436432,-0.433959,-0.001172,true
1.29018,-0.010514,-0.52827,-0.119115,-0.14144,-0.086999,0.063698,0.154504,true
1.530145,0.975599,0.424119,-0.17575,-0.011744,0.903429,0.7908,0.065083,true
-0.857651,0.70462,1.275275,-0.015153,0.097127,0.909041,-1.329235,-0.042956,true
-0.512453,0.193597,0.951846,0.128744,-0.08568,0.466756,-0.880678,0.185198,true
0.261607,0.725446,0.822931,0.445221,0.061699,-0.099507,-0.236481,-0.124928,true
-0.072959,-0.212177,0.341694,0.366275,-0.209899,-0.132196,0.088097,0.383938,true
1.297672,0.111708,-0.194461,-0.293634,0.500168,0.067202,0.163844,0.047716,true
1.514236,0.254848,-0.713036,-0.243311,-0.101917,-0.115621,-0.015361,0.009214,true
1.426292,-0.005358,-0.288522,-0.313792,0.354116,-0.139354,0.25805,-0.052873,true
-0.862878,-0.248918,0.512952,0.56224,-0.017,0.017018,-0.149487,0.33557,true
0.280466,-0.38697,0.33785,-0.734622,0.676405,0.347144,-0.138777,0.503542,true
1.651173,0.273003,-0.497679,-0.032731,0.147754,0.071903,0.031423,-0.083194,true
1.095534,-0.142421,-0.255121,0.139505,0.051971,0.102292,0.147366,0.131366,true
1.935122,0.40627,-1.697229,-0.915591,-0.446632,-0.668112,-0.697227,-0.218054,true
0.110447,0.182281,0.651737,0.700012,0.255491,-0.102891,-0.212424,-0.242561,true
1.506556,0.915871,0.335194,-0.156499,0.042395,0.950803,0.855455,0.130676,true
-12.7932,-0.156912,0.031677,0.766706,-2.220955,-0.876825,1.673141,-0.930401,true
0.103707,-0.372272,0.475253,0.087476,0.885171,-0.523855,0.314324,-0.031862,true
-0.210002,-0.881078,0.415384,0.089543,0.434585,-0.977375,0.528617,0.405329,true
0.569976,0.055852,0.080881,0.473159,0.218043,0.053782,0.211639,0.067848,true
-0.377602,-0.311986,0.271786,0.721803,0.308716,0.171122,0.053381,-0.202178,true
0.485027,-0.196728,-0.047757,0.284904,-0.049053,0.0388,0.327085,0.190746,true
1.143762,1.498523,0.759582,-0.404421,-0.309813,0.870402,0.765751,0.175289,true
-0.045812,-0.481617,0.06947,0.584729,-0.060526,-0.236858,0.372704,0.28463,true
0.145004,-0.880222,-0.033608,0.21165,-0.131195,0.371877,0.160673,0.253821,true
0.496524,-0.603715,-0.076574,0.265402,-0.014051,0.19578,0.107377,0.268732,true
1.929468,0.420356,-1.699357,-0.954354,-0.41491,-0.577338,-0.770362,-0.192195,true
1.460185,1.00406,0.398295,-0.203662,-0.018097,0.940838,0.85061,0.133483,true
0.669113,-0.112143,0.07302,0.44845,0.321614,0.227837,0.004799,0.146754,true
0.95219,1.757703,0.952491,-0.411923,-0.393526,0.779792,0.641521,0.2098,true
1.784762,0.555756,0.066679,0.008863,0.26497,0.964361,0.908343,0.078275,true
1.679159,0.650875,0.096084,-0.015134,0.237734,0.966949,0.925394,0.143542,true
1.748307,0.560882,0.065715,-0.003321,0.260092,0.988233,0.920591,0.10079,true
-5.934154,2.922149,4.047548,-1.21063,-2.384678,0.407374,-2.675542,-0.725869,true
1.935122,0.40627,-1.697229,-0.915591,-0.446632,-0.668112,-0.697227,-0.218054,true
1.314468,-0.249997,-1.0603,-0.531385,-0.640309,-0.543089,-0.064831,0.160824,true
1.029087,-0.146032,-0.24379,0.268228,0.021105,-0.197849,0.144578,0.204184,true
1.380749,0.03052,-0.822916,-0.322894,-0.27346,-0.302176,-0.150914,0.159483,true
-2.630058,-1.163006,0.750026,-0.765984,0.706863,-0.799629,0.864735,0.074331,true
1.387283,-0.114594,-0.606137,-0.185187,-0.192336,-0.060759,0.088829,0.088843,true
1.303439,1.281167,0.664539,-0.332942,-0.217687,0.897721,0.744997,0.094044,true
-0.433935,-0.521626,0.219326,0.836513,0.204544,-0.12685,0.180105,-0.168587,true
-5.541769,-1.228154,0.348238,1.070697,0.21409,-0.522444,0.20909,-0.657724,true
-2.747366,-0.200375,0.676548,1.154628,0.348232,0.012262,-0.375366,-1.050968,true
-2.144387,-1.40993,0.13488,0.808456,0.006512,0.190598,-0.000879,0.192944,true
-2.711134,-1.51808,0.455274,-0.17226,0.49108,2.302491,-2.324908,1.111126,true
0.981121,-0.000794,0.049593,0.42101,0.37336,0.388229,0.256804,-0.290078,true
0.828466,-0.012435,0.174826,0.57373,0.560493,0.482858,0.125531,-0.553019,true
0.606232,-0.631423,-0.159855,0.286243,-0.070991,0.067211,0.31146,0.153996,true
-3.145136,-0.983882,0.600158,0.710538,-0.182882,-0.924527,0.367789,-0.268717,true
-0.839015,-0.759995,0.16183,0.662344,0.039784,0.083125,0.182321,0.045005,true
-0.743616,-0.989262,0.105163,0.755136,-0.052379,-0.164005,0.364618,0.194925,true
-0.569021,-0.57957,0.531187,0.200025,1.008625,-0.403558,0.103742,0.311366,true
-1.801631,-1.082382,0.762739,-0.240986,0.806183,1.477408,-1.831016,0.532794,true
-3.591188,0.247199,1.374304,1.34342,0.139415,-0.562531,-0.851738,-0.36801,true
-7.283601,2.134475,4.898092,-3.927576,-0.344835,-2.371828,-0.328189,-1.575641,true
-4.55022,2.148143,2.522347,0.99567,-0.118384,-0.416409,-1.702599,-2.830168,true
0.848471,2.154834,1.135131,-0.586841,-0.615533,0.661187,0.703595,0.246108,true
1.250451,0.146586,-0.18437,0.212492,0.244473,0.2002,0.168919,-0.006247,true
0.909723,1.942671,1.285949,-0.643192,-0.688264,0.807105,0.509951,0.022102,true
1.015807,1.863307,1.16832,-0.537641,-0.575594,0.743333,0.53304,0.033486,true
-0.790339,0.433243,1.021692,0.82127,0.206342,-0.16801,-0.431915,-0.96863,true
1.130051,0.302677,0.118886,0.318167,0.299717,0.213318,0.050209,-0.113005,true
1.856827,0.383504,-1.323373,-0.652958,-0.234905,-0.375694,-0.46491,-0.167935,true
1.189047,0.133477,-0.175062,0.255097,0.270658,0.16924,0.136,0.013206,true
0.142298,0.802151,0.906957,0.546545,0.305635,0.178267,-0.266629,-0.586444,true
1.856827,0.383504,-1.323373,-0.652958,-0.234905,-0.375694,-0.46491,-0.167935,true
-0.76363,0.018876,1.103487,-0.625242,1.322714,0.264843,-0.280574,-0.421205,true
-0.073011,0.552572,1.045829,0.936533,0.538398,-0.134511,-0.650533,-0.642469,true
0.52998,0.30372,0.51593,0.559686,0.365726,0.1797,-0.126625,-0.278155,true
1.0794,1.471809,0.690881,-0.342263,-0.232695,0.88507,0.785408,0.258382,true
-0.411709,0.565515,1.158683,0.945818,0.492106,-0.081041,-0.680246,-0.952279,true
0.060788,0.683361,1.161385,0.166022,0.374869,-0.30593,-0.307805,-0.392121,true
-0.004014,0.657906,1.213148,0.233043,0.439448,-0.280534,-0.339286,-0.400547,true
0.996744,1.635404,0.854471,-0.32466,-0.288729,0.789701,0.643013,0.225579,true
0.219124,-0.530336,0.091085,0.747822,0.142121,-0.315033,0.181833,0.31516,true
-1.065263,-0.258067,0.227268,0.524767,0.083108,0.326,0.297936,0.148497,true
0.780504,-0.235066,0.117398,-0.077314,0.613805,0.320655,0.094781,0.050489,true
0.343548,-0.121448,0.075815,0.360349,-0.053874,0.068374,0.48741,-0.050572,true
0.005101,1.006999,0.824955,0.036891,-0.392596,-0.032054,0.110863,-0.06906,true
0.751548,-0.086081,-0.056226,0.430355,0.094469,-0.214627,0.127027,0.23667,true
-2.699116,-1.509289,0.606972,-0.795172,0.919908,-0.390695,0.846311,0.362624,true
1.034726,-0.018063,-0.29672,0.164984,-0.091921,-0.317576,0.069068,0.195968,true
-0.49383,1.305927,1.143192,-0.015142,-0.609179,-0.148897,0.055606,-0.119084,true
0.751548,-0.086081,-0.056226,0.430355,0.094469,-0.214627,0.127027,0.23667,true
1.01528,0.055314,-0.150017,0.212854,0.170405,0.168144,0.129327,0.10692,true
1.795337,0.351413,-1.047457,-0.443695,-0.095207,-0.220566,-0.309092,-0.12396,true
-2.956176,0.154768,0.836208,1.233309,0.146081,-0.469643,-0.335871,-0.336976,true
0.254284,-0.389848,0.185407,0.853591,0.376662,-0.106066,0.122776,-0.227422,true
0.17382,-0.415359,0.181338,0.86854,0.383514,-0.099896,0.109171,-0.312884,true
1.506641,0.219062,-0.845488,-0.309737,-0.158175,-0.251593,-0.153811,0.03754,true
1.23812,0.043614,-0.445263,0.033708,0.002907,-0.085735,0.072427,0.130163,true
0.880636,0.03852,-0.034263,0.414098,0.246221,0.031697,0.159524,0.110525,true
-3.342479,-1.757146,1.373179,-1.897884,2.588815,-0.038542,-0.912998,0.868054,true
-3.098555,-1.171176,0.760531,0.208149,1.098258,0.289537,-0.906213,0.309485,true
0.594011,-0.287852,-0.07361,0.404242,-0.007079,-0.160279,0.283898,0.269274,true
-0.272384,-1.467001,-0.364326,-0.349871,-0.251116,1.080243,-0.25064,1.026665,true
-1.48695,-1.661484,0.032396,-0.19579,-0.255781,1.310918,-0.513785,1.282461,true
-0.806881,-0.067211,0.864636,0.398179,-0.121264,0.129903,-0.564786,0.135928,true
0.618845,-0.07631,0.233545,0.858144,0.594254,-0.064509,-0.11469,-0.057085,true
0.726089,1.967341,0.807723,-0.308894,-0.272877,0.689572,0.791578,0.520209,true
0.84452,-0.214585,-0.02888,0.489801,0.17089,-0.114744,0.178203,0.10415,true
1.935122,0.40627,-1.697229,-0.915591,-0.446632,-0.668112,-0.697227,-0.218054,true
1.30153,1.024971,0.361972,-0.213724,0.001857,1.018496,0.905908,0.257347,true
1.200615,0.927781,0.19503,-0.136932,0.135749,1.098111,1.000117,0.418978,true
1.00983,1.563261,0.753369,-0.397179,-0.296291,0.890296,0.788356,0.275517,true
1.145556,1.304852,0.545415,-0.3111,-0.147068,0.956825,0.868687,0.285281,true
0.617278,1.875093,0.751349,-0.41309,-0.302763,0.886793,0.905257,0.595046,true
0.565778,1.92964,0.779444,-0.421261,-0.319393,0.878942,0.898172,0.618486,true
0.569092,1.929174,0.779532,-0.420153,-0.31895,0.876772,0.897059,0.616439,true
0.565778,1.92964,0.779444,-0.421261,-0.319393,0.878942,0.898172,0.618486,true
0.499944,2.019166,0.809901,-0.431967,-0.341308,0.855489,0.901862,0.659191,true
1.226208,1.049986,0.239616,-0.114542,0.118331,0.980717,0.973511,0.406692,true
-4.312308,-0.299052,1.486737,0.775419,-1.300147,-1.173784,-0.194106,0.109945,true
0.812629,1.942066,1.109586,-0.564859,-0.561956,0.816755,0.645563,0.218452,true
0.157293,2.973358,1.844803,-1.005014,-1.179836,0.679802,0.502191,0.328172,true
0.459774,2.576866,1.57419,-0.833795,-0.950648,0.702452,0.540964,0.252366,true
0.305563,2.727525,1.663897,-0.907958,-1.035309,0.72153,0.547961,0.313409,true
0.134094,2.976621,1.84419,-1.012768,-1.18294,0.694993,0.509985,0.3425,true
0.325447,2.724729,1.664422,-0.901312,-1.032648,0.708509,0.541281,0.301128,true
0.707112,0.290155,0.192073,0.393261,0.211607,0.0452,0.047987,0.039241,true
1.141564,1.52463,0.895776,-0.423229,-0.373417,0.856718,0.637143,0.075238,true
-10.04054,-2.288481,2.252758,-3.782952,-1.072687,5.13018,-5.888981,3.34281,true
-0.748081,0.016568,0.567523,0.611869,0.524163,-0.670815,0.125955,0.288888,true
1.097441,1.353239,0.59216,-0.263861,-0.131445,0.912339,0.795807,0.290536,true
1.882196,0.403665,-1.316822,-0.641749,-0.233326,-0.403848,-0.468649,-0.177001,true
1.882196,0.403665,-1.316822,-0.641749,-0.233326,-0.403848,-0.468649,-0.177001,true
1.436342,0.209059,-0.247532,0.241502,0.273741,-0.016344,-0.016203,0.001597,true
1.882196,0.403665,-1.316822,-0.641749,-0.233326,-0.403848,-0.468649,-0.177001,true
1.502644,0.113419,-0.374934,0.044558,0.09063,0.0892,0.169315,-0.090766,true
0.908592,0.331097,0.296202,0.551279,0.46795,0.121594,-0.102467,-0.068983,true
1.780556,0.310244,-1.033034,-0.42202,-0.136733,-0.294179,-0.291031,-0.096982,true
1.424389,0.831416,0.24198,-0.15908,0.092064,1.061523,0.93383,0.224033,true
1.139681,1.3501,0.657537,-0.335668,-0.208157,0.937147,0.777622,0.212693,true
1.362704,1.209787,0.577803,-0.286,-0.152463,0.890841,0.781818,0.108466,true
0.28448,0.247485,0.468164,0.645111,0.295679,-0.071949,-0.088098,-0.023417,true
-0.240411,0.214755,0.820056,0.998891,0.595621,-0.066102,-0.506864,-0.581891,true
1.49933,0.113885,-0.375022,0.04345,0.090187,0.09137,0.170428,-0.088719,true
0.582647,-0.165344,0.482603,-0.671105,1.063295,-0.479909,0.366889,0.100929,true
1.0465,0.187486,0.026309,0.284617,0.132862,-0.040719,0.038492,0.080328,true
0.525767,-0.033566,0.578515,0.026017,1.063206,-0.425909,0.038188,0.019213,true
1.03489,1.50675,0.743136,-0.343566,-0.251398,0.881043,0.739666,0.252313,true
1.744992,0.561348,0.065628,-0.004428,0.259649,0.990403,0.921704,0.102837,true
1.702358,0.647613,0.096697,-0.00738,0.240838,0.951758,0.917601,0.129214,true
1.882196,0.403665,-1.316822,-0.641749,-0.233326,-0.403848,-0.468649,-0.177001,true
1.882196,0.403665,-1.316822,-0.641749,-0.233326,-0.403848,-0.468649,-0.177001,true
0.469237,0.009341,0.314558,0.35619,0.153772,0.151963,-0.196314,0.25002,true
