@relation 'columba-weka.filters.unsupervised.attribute.Remove-R1,2'

@attribute ns numeric
@attribute nm numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
2,51,214,0.471933,0.124123,0.123145,57.299065,0,7,19651,0.378505,882,626.5,882,1
1,2,4,0,0,0,121.75,0,1,0,0.25,14615,4582.233333,489,0
1,6,19,0.576632,0.630564,0.824926,35.473684,1,3,3862,0.263158,11012,4707.25,319,1
1,2,3,0,0,0,31.666667,0,1,0,0.333333,105,105,11,1
1,1,1,0,0,0,0,0,1,21,1,16013,5720.433333,589,0
1,1,1,0,0,0,0,0,4,212,1,14638,4605.233333,512,0
1,1,1,0,0,0,104,0,1,0,1,3668,3668,19,0
1,1,1,0,0,0,32,0,1,0,1,4572,4572,22,1
1,1,1,0,1.835616,2.643836,73,0,4,130,1,2083,1297.416667,48,1
1,2,2,0.981941,0.22695,0.042553,70.5,0,4,357,1,1679,1394,26,0
1,1,1,0,2.157407,2.12963,108,1,3,39,1,502,473.5,2,1
1,1,1,0,0,0,72,0,1,0,1,14634,4601.233333,508,0
1,1,1,0,0,0,0,0,1,767,1,14615,4582.233333,489,0
1,1,1,0,0.0625,0.15625,32,1,2,0,1,1680,1395,27,0
1,1,1,0,0,0,20,0,1,0,1,15820,5758.333333,555,0
1,1,1,0,0,0,30,0,1,0,1,14620,4587.233333,494,0
1,12,27,0.882657,0.116022,0.119968,46.925926,1,6,4687,0.37037,13743,6255.733333,384,1
1,3,11,0.974981,0,0.083612,27.181818,0,1,66,0.090909,7558,5130.5,222,0
1,1,9,0.993238,0.863813,0.785992,28.555556,0,1,1029,0.444444,7090,4677,180,0
1,1,12,0,0,0,32.5,0,1,0,0.083333,5512,4129,49,1
1,1,9,0.957608,0.072993,0.10219,45.666667,1,4,128,0.222222,10066,6412,284,0
2,6,15,0.912187,1.201842,1.161934,86.866667,1,7,1009,0.466667,209,209,209,1
1,1,6,0.852992,0.308642,0.028807,40.5,0,1,18,0.166667,5540,4150.5,56,0
2,3,8,0.841092,0.443836,0.432877,45.625,0,5,312,0.5,7046,4633,7046,0
2,5,5,0.830056,0.035545,0.022512,168.8,0,6,32,0.8,7690,5147.5,7690,0
1,1,8,0,0,0,37.875,1,1,0,0.125,5663,4273.5,114,1
1,1,6,0,0,0,0,0,4,492,0.333333,10196,6132.5,293,0
1,1,9,0.717753,0.613636,0.20202,44,0,1,420,0.444444,6966,4557.5,158,0
1,1,2,0,0,0,17,0,1,0,0.5,13915,6370.116667,392,0
1,1,1,0,0.058824,0.058824,17,1,1,167,1,10326,6004.166667,294,0
1,1,4,0,0,0,13.75,0,1,0,0.25,6757,4402,138,0
1,1,1,0,0.019608,0.019608,51,1,1,6,1,5663,4273.5,114,0
1,1,4,0.953583,0.315385,0.161538,32.5,0,1,24,0.25,5652,4262.5,105,0
1,1,1,0,0.03125,0.03125,32,1,2,0,1,1176,888,4,0
1,1,3,0.979032,1.23913,0.782609,15.333333,0,1,3,0.333333,6873,4517.5,141,0
2,3,20,0.024639,0.218085,1.297872,9.4,0,7,4311,0.3,14287,4731.916667,14287,0
1,1,4,0.498396,0.112676,0.098592,17.75,0,3,741,0.75,13915,6370.116667,392,0
1,1,1,0,0,0,0,0,1,30,1,5513,4130,50,0
1,1,1,0,0.022472,0,89,1,1,7,1,5069,4239.5,33,0
1,1,1,0,0.159091,0,88,0,1,25,1,4911,4200,32,0
1,2,3,0.38715,0.039157,0.060241,110.666667,1,2,393,1,10069,6415,287,0
1,1,1,0,0,0,0,0,4,212,1,14644,4611.233333,518,0
1,1,1,0,1.8,1.6,20,1,3,30,1,82,82,8,0
2,2,2,0.663197,0.112299,0.042781,93.5,1,5,0,1,8699,5982.5,8699,1
2,3,10,0.681785,1.61461,1.546599,39.7,0,5,42,0.3,8593,6013.166667,8593,1
1,1,1,0,0.041667,0.083333,24,1,3,6,1,1163,876,3,0
1,1,1,0,0.04,0.08,25,0,2,12,1,3,3,1,0
1,1,1,0,0,0,21,0,1,0,1,14636,4603.233333,510,0
1,1,2,0,0,0,43,0,1,0,0.5,2222,872.9,6,0
1,1,1,0,0,0,15,0,1,0,1,21140,8343.008333,1188,0
1,4,12,0.94776,0.024546,0.024546,78.083333,0,2,91,0.666667,3875,3875,3856,1
1,1,1,0,0.037037,0.006173,162,0,3,17,1,6106,4410.5,5985,0
1,1,2,0,0,0,70.5,0,1,0,0.5,3908,3908,3889,0
1,1,1,0,0,0,34,0,1,0,1,2769,2769,2760,0
1,4,9,0.274644,0.787986,0.65371,31.444444,0,6,1024,0.666667,16362,5948.266667,15770,0
1,1,1,0,1.275591,1.385827,127,0,4,12,1,2029,1276.416667,1982,1
1,2,3,0.891161,1.634551,1.495017,100.333333,0,5,57,0.666667,8741,5792.5,8466,0
1,1,2,0.118859,0.773973,0.929224,219,0,5,3,1,8743,5794.5,8468,1
1,8,12,0.842118,0.097007,0.019956,150.333333,0,11,186,0.416667,1639,731.5,1635,1
1,3,5,0.310918,0.051064,0.034043,47,0,3,0,0.8,3944,3944,3924,1
1,1,1,0,0,0,24,0,1,0,1,11731,5278.666667,11411,0
1,3,10,0.795269,1.310526,0.993421,76,0,5,812,0.2,10719,5231.25,10419,1
1,1,1,0,0,0,6,0,1,0,1,5297,4382,5262,0
2,4,4,0.971555,0.018397,0.015769,190.25,0,8,78,1,17600,5215.797619,17600,0
1,8,18,0.696723,0.480568,0.102392,74.333333,0,4,1008,0.833333,6069,4373.5,5948,1
1,6,18,0.692678,0.62584,0.374907,74.388889,0,7,2506,0.444444,16425,5146.135714,15833,1
1,2,2,0.881291,0.060345,0.025862,58,0,2,8,1,4210,4210,4190,1
1,2,3,0,0,0,21.333333,0,1,0,0.333333,2078,778.616667,2074,0
1,1,1,0,0.010256,0.010256,195,0,1,0,1,2578,2578,2570,0
1,1,1,0,0.469388,0.020408,49,0,3,79,1,2224,873.883333,2218,0
1,1,2,0,0,0,40.5,0,1,0,0.5,10571,5284,10275,0
1,1,1,0,0,0,23,1,1,0,1,18075,5497.65,17019,0
1,2,3,0.702093,0.164384,0.133562,97.333333,1,3,563,1,1925,704.966667,1921,0
1,7,12,0.74136,0.072619,0.042857,70,0,8,1027,0.833333,1737,691.633333,1733,1
1,1,1,0,2.618421,2.690789,152,0,6,37,1,2039,1266.083333,1992,0
1,2,2,0.961032,0.426923,0.553846,130,0,4,156,1,2038,1265.083333,1991,0
1,1,1,0,0.11215,0.028037,107,0,2,3,1,569,516.5,569,0
1,2,10,0,0,0,66.3,0,1,0,0.1,5799,4177.5,5681,1
1,1,1,0,0.293478,0.076087,92,0,4,1,1,1363,1151,1339,1
1,1,1,0,0.0625,0.0625,16,1,3,210,1,14323,4563.333333,13895,0
1,1,2,0,0,0,7,0,1,0,0.5,17502,5146.711905,16494,0
1,3,6,0.78209,0.053435,0.035623,131,0,4,583,0.666667,16649,4465.842857,15916,1
1,4,5,0.969724,0.017647,0.017647,68,1,8,198,0.6,13962,6413.55,13570,0
1,1,3,0,0,0,34.666667,0,1,0,0.333333,10549,5283.5,10253,1
1,2,3,0,0,0,34.666667,0,1,0,0.333333,16649,4465.842857,15916,0
1,2,2,0.491237,0.030227,0.040302,198.5,1,5,65,1,6388,4588.5,6267,0
1,1,1,0,0,0,35,0,1,0,1,16351,5937.266667,15759,0
1,1,1,0,0,0,44,0,1,0,1,8868,5650.5,8593,1
1,1,1,0,0,0,66,1,1,0,1,4445,4445,4424,1
1,1,1,0,0,0,38,0,1,0,1,10134,6336.166667,9847,0
1,1,1,0,0,0,50,0,1,0,1,1110,844,1108,0
1,1,1,0,1.403509,0.350877,57,0,4,18,1,17923,5444.357143,16868,0
1,2,12,0.798652,0.307471,0.58908,29,0,5,2325,0.333333,14307,4751.916667,13879,0
1,2,2,0.918296,0.00885,0,169.5,0,2,145,1,14253,4698.216667,13843,1
1,5,7,0.782933,0.203279,0.055738,130.714286,0,5,152,1,6588,4331.5,6467,0
1,1,1,0,1.888889,0,27,1,1,18,1,5476,4119,5441,0
1,1,1,0,0,0,53,0,1,0,1,17383,5049.747619,16384,1
1,1,1,0,0.127451,0.161765,204,0,4,0,1,6446,4337,6325,0
1,1,1,0,0,0,0,0,1,0,1,3691,3691,3672,0
1,7,7,0.961586,0.008883,0.004208,305.571429,0,3,96,0.857143,3465,3465,3455,0
1,1,1,0,0,0,39,0,1,0,1,484,484,483,0
1,1,1,0,0.031746,0,63,0,4,259,1,18121,5506,17063,0
1,1,1,0,0.006173,0.006173,162,1,2,25,1,4832,4832,4807,0
1,1,1,0,0.3125,0.0375,160,0,5,1,1,11510,5193.833333,11191,0
1,1,1,0,2.489796,2.278912,147,0,4,19,1,255,255,233,1
1,2,4,0.590387,0.181818,0.071625,90.75,0,4,21,1,5906,4210.5,5785,0
1,2,2,0.63431,0.321513,0.1513,211.5,0,1,0,0.5,33,33,33,0
1,1,1,0,0,0.009346,107,0,3,0,1,3565,3565,3555,0
1,1,1,0,0.013265,0.041837,980,0,2,0,1,3458,3458,3448,0
1,2,2,0.811278,0.022161,0.022161,180.5,0,2,28,1,484,484,483,0
1,6,6,0.830923,0.0701,0.044349,116.5,1,9,410,1,16490,4497.828571,15897,1
1,2,2,0.954434,0.266667,0.666667,30,0,1,122,0.5,304,304,276,1
1,2,4,0,0,0,260.5,1,1,0,0.25,3586,3586,3576,1
1,3,4,0.590645,0.019934,0.046512,75.25,0,3,60,1,69,69,69,0
1,5,7,0.657883,0.117458,0.028158,177.571429,0,7,206,1,1523,744.416667,1519,1
1,5,7,0.472377,0.375312,0.273363,285.857143,0,6,309,0.857143,1415,659.583333,1411,1
1,5,7,0.585937,0.277019,0.122981,115,0,2,146,1,4639,4639,4616,1
1,1,1,0,0.040816,0.061224,49,0,6,135,1,17516,5160.711905,16508,0
1,3,12,0.507042,0.929682,0.841785,123.25,0,4,84,0.416667,8623,6020.166667,8350,1
1,1,1,0,0.707182,0.541436,181,0,1,72,1,4629,4629,4606,0
1,11,19,0.80473,0.055576,0.034965,143,0,3,109,0.526316,2759,2759,2750,1
1,2,3,0,0,0,18.666667,0,1,0,0.333333,4734,4734,4711,0
1,1,1,0,0,0,34,0,1,0,1,2759,2759,2750,0
1,2,3,0.318894,0.399293,0.270907,283,1,7,110,1,10956,5331.416667,10656,1
1,1,1,0,1.593838,1.540616,357,1,5,1,1,10834,5317.75,10534,1
1,1,6,0.557286,0.101077,0.034797,201.166667,1,6,436,0.666667,10821,5330.75,10521,1
1,1,1,0,0.373134,0.134328,134,0,4,0,1,510,476,508,0
1,4,9,0.889095,0.028028,0.04004,111,0,4,47,0.555556,190,190,190,0
1,1,1,0,0.072464,0.014493,69,0,2,16,1,1550,769.416667,1546,0
1,1,1,0,0.483333,0.358333,120,0,6,9,1,10427,5844.333333,10131,1
1,2,2,0.098959,0.352941,0.352941,110.5,1,5,53,1,8866,5648.5,8591,1
1,4,7,0.682592,0.31068,0.242718,117.714286,1,6,103,0.571429,8828,5637.666667,8553,1
1,2,2,0.11249,1.017316,1,231,1,5,169,1,10980,5303.666667,10680,1
1,1,1,0,0.86,0.3,50,0,2,0,1,19,19,19,0
1,1,1,0,0.137255,0.052288,153,0,2,9,1,219,219,219,0
1,1,1,0,0.07767,0,103,0,1,0,1,344,335.5,344,0
1,1,1,0,0.333333,0.244444,135,0,4,43,1,1963,1673,1917,1
1,3,5,0.652235,0.543624,0.369128,119.2,0,5,6,1,6511,4275.5,6390,1
1,1,1,0,0,0,146,0,1,0,1,8657,6053.5,8384,0
1,2,2,0.035668,1.801948,1.655844,154,0,5,20,1,8772,5619.833333,8497,1
1,1,1,0,0.408163,0.102041,49,1,2,4,1,116,116,116,0
1,8,20,0.875331,0.012907,0.018439,81.35,0,7,624,0.4,12991,5863.116667,12636,0
1,1,1,0,1.35514,1.088785,214,1,6,4,1,389,165.166667,389,1
1,1,1,0,0.05036,0.007194,278,0,2,9,1,10441,5858.333333,10145,0
1,1,1,0,0.013889,0.013889,144,1,2,21,1,6734,4384.5,6601,0
1,1,1,0,0.266667,0.066667,75,0,2,0,1,403,368.5,403,0
1,1,1,0,0.433333,0.1,30,0,2,0,1,324,315.5,324,0
1,4,4,0.928512,0.159888,0.430575,178.25,0,6,35,1,636,543,636,0
1,1,1,0,1.469136,0.888889,81,0,2,4,1,630,553,630,0
1,1,1,0,0.612957,0.282392,602,0,5,5,1,6403,4360,6282,1
1,1,1,0,0.059211,0.085526,152,0,4,15,1,424,389.5,424,0
1,1,1,0,0.046154,0.024615,325,0,3,14,1,418,383.5,418,1
1,1,1,0,0.117103,0.403698,649,1,5,8,1,417,382.5,417,1
1,1,1,0,0.087571,0.064972,354,0,5,1,1,416,381.5,416,1
1,1,1,0,0.029661,0.012712,236,0,3,32,1,413,378.5,413,0
1,2,2,0.037369,0.615741,0.550926,108,0,4,30,1,10137,6339.166667,9850,0
1,1,2,0.998001,0.607843,0.137255,25.5,1,2,10,0.5,58,58,51,1
1,1,5,0,0,0,27.4,0,1,0,0.2,14464,4544.016667,14033,0
1,1,1,0,2.438356,2.410959,73,1,3,6,1,14514,4573,14083,0
1,1,1,0,0.367347,0.22449,49,0,4,13,1,1760,700.7,1756,0
1,1,1,0,0.519231,0.403846,104,1,2,20,1,15912,5638.383333,15326,0
1,1,2,0,0,0,64.5,0,1,0,0.5,14289,4733.916667,13861,0
1,1,1,0,0,0,6,0,1,0,1,5866,4170.5,5747,0
1,1,1,0,0,0,7,0,1,0,1,12909,5810.533333,12554,0
1,1,1,0,0.655172,0.62069,29,0,2,0,1,52,52,52,0
1,2,2,0.918296,0.020833,0.029167,120,1,4,0,1,67,67,67,0
1,1,2,0.899744,0.441176,0.117647,17,0,2,0,0.5,56,56,56,0
1,1,4,0,0,0,29,0,1,0,0.25,43,43,43,0
1,1,1,0,0.395349,0,43,0,2,0,1,53,53,53,0
1,4,10,0.798289,0.625616,0.600985,20.3,0,4,36,0.6,13371,6243.116667,13016,0
1,1,1,0,0,0.25,8,0,2,2,1,71,71,71,0
1,1,1,0,1,0.777778,9,0,2,0,1,54,54,54,0
1,3,3,0.928321,0.305085,0.016949,19.666667,0,1,4,0.666667,17921,5442.357143,16866,0
1,2,2,0.899744,0.548387,0.064516,15.5,0,1,0,1,12909,5810.533333,12554,0
1,4,11,0,0,0,19.090909,0,1,0,0.090909,12719,5620.533333,12364,1
1,1,1,0,0.222222,0,9,0,2,0,1,57,57,57,0
1,2,7,0.925818,0.015152,0.078283,56.571429,0,2,115,0.428571,18216,5575.016667,17156,0
1,1,4,0,0,0,8.25,0,1,0,0.25,18000,5518.438095,16945,0
1,2,2,0,0,0.025641,19.5,1,2,2,1,13376,6201.766667,13021,0
1,1,2,0,0,0,20,0,1,0,0.5,13371,6243.116667,13016,0
1,5,9,0.908839,0.14876,0.165289,26.888889,0,6,1666,0.555556,17896,5430.361905,16842,0
1,11,25,0.923722,0.013526,0.040577,44.36,0,6,209,0.52,13026,5898.116667,12671,0
1,1,2,0,0,0,5,0,1,0,0.5,13026,5898.116667,12671,0
1,1,1,0,0,0,14,0,1,0,1,12927,5820.55,12572,0
1,1,1,0,0.181818,0.181818,11,0,1,0,1,17897,5431.361905,16843,0
1,1,1,0,0,0,5,0,1,0,1,12959,5852.55,12604,0
1,2,2,1,0.142857,0.142857,21,0,1,0,1,18027,5545.438095,16972,0
1,1,1,0,0,0,11,0,1,0,1,12917,5810.55,12562,0
1,1,1,0,0,0,6,0,1,0,1,12952,5845.55,12597,0
1,1,1,0,0,0,10,0,1,0,1,12946,5839.55,12591,0
1,1,1,0,0,0,5,1,1,0,1,2241,884.016667,2235,0
1,1,3,0,0,0,10.333333,0,1,0,0.333333,18045,5563.438095,16990,0
1,3,3,0.858396,2.107143,0.285714,9.333333,0,1,116,1,18191,5558.421429,17131,0
1,1,1,0,0,0,4,0,1,0,1,17594,5209.797619,16585,0
1,1,1,0,0,0,0,0,2,208,1,6716,4371,6583,0
1,4,7,0,0,0,51,0,1,0,0.142857,496,496,496,1
1,24,86,0.934425,1.789011,1.793709,56.930233,1,5,1857,0.232558,9246,5655.333333,8971,1
1,5,6,0.93351,0.015827,0.015827,115.833333,0,3,24,0.166667,1202,894.666667,1198,1
1,1,1,0,0,0,155,0,1,0,1,2648,2648,2640,0
2,7,18,0.563508,0.09838,0.019676,48,0,4,2058,0.444444,16816,4496.388095,16816,0
1,82,158,0.679817,0.050371,0.052224,99.012658,0,14,4030,0.208861,12543,5815.416667,12188,1
1,3,17,0.941182,0.114878,0.045198,31.235294,0,4,778,0.588235,10921,5337.166667,10621,0
1,6,25,0.39994,0.203026,0.319042,31.72,1,4,1402,0.36,9002,5470.333333,8727,1
1,39,75,0.868533,1.484476,1.482162,109.506667,0,7,2944,0.373333,1490,1215,1466,1
1,1,1,0,0.111111,0.055556,36,1,1,5,1,2707,2707,2698,0
1,1,8,0,0,0,82.875,0,1,0,0.125,370,370,370,1
1,1,7,0.824852,0.192308,0.142308,37.142857,0,1,198,0.285714,1839,1839,1833,0
1,1,3,0.597095,0.044776,0.059701,44.666667,0,1,15,0.333333,2627,2627,2619,0
1,2,2,0,0.231481,1.787037,54,0,1,66,1,1839,1839,1833,0
1,1,1,0,0,0,153,0,1,0,1,2627,2627,2619,0
1,1,1,0,0,0,7,0,1,0,1,12834,5735.533333,12479,0
1,2,2,0.744205,0.242424,0.239669,181.5,0,6,23,1,18206,5570.814286,17146,1
1,2,2,0.94566,0.080357,0.017857,56,0,3,23,1,17926,5447.357143,16871,0
1,8,9,0.706598,0.410774,0.333333,33,0,7,1583,0.888889,17863,5400.595238,16809,1
1,27,29,0.671252,0.105735,0.067503,115.448276,0,9,2900,0.862069,428,116.1,428,1
1,3,6,0.456051,0.24812,0.015038,44.333333,0,2,62,0.666667,12999,5871.116667,12644,0
1,1,1,0,0.555556,0,54,0,2,1,1,35,35,35,0
1,1,1,0,0.029412,0.029412,34,1,1,1,1,10929,5342.166667,10629,1
1,2,9,0,0,0,17.666667,0,1,0,0.111111,10760,5272.25,10460,1
1,1,4,0,0,0,0,0,2,30,0.5,43,43,43,0
1,2,3,0,0,0,0,1,7,632,0.666667,18066,5494.666667,17011,0
1,2,2,0,0,0,10,0,1,0,0.5,12999,5871.116667,12644,0
1,4,4,0.78134,0.843866,0.371747,67.25,0,6,69,1,10141,6343.166667,9854,0
1,30,43,0.667312,0.701633,0.643662,101.093023,1,6,1958,0.604651,8929,5483.5,8654,1
1,1,2,0,0,0,7.5,0,1,0,0.5,5029,4199.5,4997,1
1,3,10,0,0,0,32.9,0,1,0,0.1,17957,5475.438095,16902,1
1,11,17,0.731099,0.054966,0.034716,122,0,7,2309,0.588235,2315,865.866667,2309,1
1,1,1,0,0,0,26,1,1,0,1,13374,6199.766667,13019,0
1,1,1,0,0.009709,0.009709,103,1,1,19,1,10960,5330.583333,10660,0
1,3,4,0.461646,0.34413,0.214575,61.75,1,2,32,0.75,10883,5313.333333,10583,0
1,1,9,0,0,0,37.888889,0,1,0,0.111111,10708,5220.25,10408,1
1,1,1,0,0,0.087805,205,0,3,85,1,1551,1275,1527,0
1,1,1,0,0.019048,0.066667,105,1,1,4,1,2606,2606,2598,0
1,8,10,0.660854,1.268229,1.322917,38.4,0,5,87,0.9,60,60,60,1
1,1,7,0,0,0,70.142857,0,1,0,0.142857,39,39,39,1
1,4,13,0.576459,1.652361,1.459227,71.692308,1,5,282,0.461538,8857,5663,8582,1
1,1,1,0,0.021277,0.021277,47,0,3,1,1,127,123,127,0
1,1,1,0,0.082353,0,255,0,4,65,1,10660,5249.833333,10360,0
1,1,1,0,0.05303,0.022727,264,1,2,31,1,213,213,213,1
1,1,1,0,0.003861,0.003861,259,0,2,63,1,96,96,96,1
1,2,2,0.995979,0.167857,0.071429,140,1,2,54,1,2852,2852,2842,0
1,1,4,0,0,0,104.5,0,1,0,0.25,39,39,39,1
1,8,37,0.728409,0.513466,0.272338,107.378378,0,3,374,0.405405,1468,1468,1468,0
1,1,1,0,0,0,8,1,1,0,1,2605,2605,2597,0
1,1,2,0,0,0,11,1,1,0,0.5,2608,2608,2600,1
1,5,14,0.923867,0.072886,0.51312,49,1,4,313,0.428571,4527,4527,4506,0
1,1,1,0,0.071429,0,28,1,1,1,1,10799,5308.75,10499,0
1,1,1,0,0.415094,0.54717,53,0,3,34,1,2076,1290.416667,2029,0
1,4,4,0.781424,1.562802,1.562802,103.5,1,4,143,1,1414,1139,1390,1
1,6,9,0.696034,0.250831,0.287375,66.888889,0,4,306,0.888889,5297,4382,5262,1
1,1,1,0,0.215385,0.092308,65,1,2,166,1,5672,4267,5558,0
1,2,5,0.679272,0.39759,0.542169,33.2,1,3,866,0.8,5671,4266,5557,0
2,7,15,0.696579,0.399183,0.489101,48.933333,0,7,2941,0.8,16326,5912.266667,16326,1
1,1,1,0,0.285714,0.163265,49,0,3,89,1,1553,1277,1529,1
1,66,98,0.882789,0.015763,0.020923,108.755102,1,13,6576,0.561224,11840,5354.666667,11520,0
1,7,22,0.937382,0.023104,0.020142,76.727273,1,2,58,0.409091,4108,4108,4088,1
1,4,6,0,0,0,93.833333,0,1,0,0.166667,635,635,635,1
1,1,1,0,0.005051,0.005051,198,1,2,0,1,65,65,65,0
1,1,1,0,0.050505,0.065657,198,0,2,0,1,64,64,64,1
1,1,1,0,0.100503,0.452261,199,0,2,7,1,63,63,63,0
1,95,404,0.941062,0.054176,0.049959,99.784653,1,4,5643,0.272277,1422,1422,1422,1
1,3,7,0.832923,0.029448,0.031902,116.428571,0,7,93,0.571429,12917,5810.55,12562,0
1,1,1,0,1.650558,1.591078,269,0,6,23,1,76,76,76,0
1,3,3,0.96023,0.003484,0.013937,95.666667,1,5,40,1,9041,5509.333333,8766,0
1,1,1,0,0,0.063973,297,0,4,6,1,385,376,385,0
1,52,94,0.904136,0.063697,0.043232,129.43617,0,6,6617,0.585106,126,122,126,1
1,4,6,0.948937,0.050072,0.095851,233,0,3,315,0.833333,310,301.5,310,0
1,36,170,0.9929,0.184557,0.125931,71.841176,0,3,9643,0.3,377,377,377,0
1,1,1,0,0.089172,0.238854,314,1,2,6,1,52,52,52,0
1,1,1,0,0,0,29,1,1,0,1,8885,5571,8610,0
1,2,5,0.917759,0.092593,0.087302,75.6,1,4,5,0.4,10804,5313.75,10504,1
1,2,13,0.853776,1.169657,0.892333,47.153846,0,4,1370,0.230769,10741,5253.25,10441,1
1,1,1,0,2.382353,2.352941,34,1,3,67,1,8884,5570,8609,0
1,17,114,0.965091,0.233358,0.34229,36.236842,0,8,310,0.096491,940,810.5,940,0
1,1,7,0,0,0,25.142857,0,1,0,0.142857,3755,3755,3736,0
1,4,10,0.979156,0.047101,0.028986,55.2,0,6,50,0.3,12937,5830.55,12582,0
1,2,2,0.918296,0.009009,0.004505,111,1,4,169,1,10618,5290.75,10322,0
1,2,3,0.63093,0.018868,0.018868,35.333333,0,4,1,0.666667,9074,5542.333333,8799,1
1,2,9,0.918971,0.383721,0.52907,38.222222,0,4,1186,0.444444,304,304,304,1
1,9,15,0.621866,1.708879,1.711063,91.6,0,8,421,0.4,122,122,122,1
1,1,1,0,0,0,0,0,3,86,1,1544,1269,1520,0
1,1,1,0,0.005208,0.005208,384,0,3,28,1,476,476,475,0
1,1,1,0,0.002604,0.010417,384,1,2,0,1,62,62,62,0
1,1,1,0,0.020942,0.04712,382,0,2,0,1,59,59,59,0
1,1,1,0,0.02356,0.028796,382,0,2,7,1,56,56,56,0
1,2,4,0,0,0,146.5,0,1,0,0.25,362,362,362,1
1,10,78,0.975881,0.020163,0.148507,33.064103,0,8,215,0.089744,804,674.5,804,0
1,1,7,1,0.398577,0.149466,40.142857,0,3,21,0.142857,652,522.5,652,0
1,2,3,0,0,0,18.666667,0,1,0,0.333333,8977,5450.333333,8702,1
1,17,28,0.878683,1.585748,1.576742,91.214286,0,9,744,0.392857,85,85,85,1
1,1,1,0,0,0,36,0,1,0,1,12971,5861.9,12616,0
1,1,1,0,0.034483,0.011494,87,1,3,32,1,10959,5329.583333,10659,0
1,6,25,0.833562,0.101289,0.180479,43.44,0,6,57,0.16,697,567.5,697,0
1,2,2,0,0,0,33.5,0,1,0,0.5,10768,5280.25,10468,1
1,6,11,0.858688,0.052506,0.052506,38.090909,0,5,0,0.454545,18059,5577.438095,17004,0
1,1,3,0,0,0,45.333333,0,1,0,0.333333,9070,5538.333333,8795,1
1,3,6,0.439496,0.380282,0.485915,23.666667,0,3,686,0.333333,10768,5280.25,10468,0
1,18,24,0.727255,0.122969,0.144951,130.791667,0,9,3311,0.833333,18025,5543.438095,16970,1
1,1,1,0,0,0,45,0,1,0,1,17926,5447.357143,16871,0
1,1,1,0,1.681034,1.75,116,0,4,44,1,2105,805.3,2057,0
1,1,1,0,0.020408,0.013605,147,1,3,3,1,131,127,131,0
1,1,5,0,0,0,106.2,0,1,0,0.2,375,375,375,1
1,1,2,0.903776,0.31016,0.459893,93.5,0,5,24,0.5,2031,1278.416667,1984,0
1,4,10,0.859627,0.18622,0.188082,107.4,0,5,252,0.2,8730,5783,8455,1
1,1,2,0.849751,0.014706,0.127451,102,0,3,102,0.5,378,369,378,0
1,4,7,0.905853,0.011472,0.008604,298.857143,1,2,82,0.571429,2241,884.016667,2235,0
1,1,1,0,0.001459,0.000729,1371,1,2,2,1,2232,877.683333,2226,0
1,1,1,0,0.014599,0.014599,137,0,5,6,1,11731,5278.666667,11411,0
1,1,2,0.413817,0.052632,0.044534,123.5,1,5,52,1,34,34,34,0
1,2,2,0.458686,0.121495,0.023364,107,1,2,449,1,16228,5913.4,15637,0
1,1,1,0,0,0,182,0,1,0,1,9074,5542.333333,8799,1
1,1,5,0,0,0,16.2,0,3,356,0.6,369,360.5,369,0
1,1,1,0,0.131579,0.078947,38,0,2,141,1,2034,1261.083333,1987,0
1,3,3,1,0.026087,0.026087,38.333333,1,3,66,0.666667,534,499.5,534,0
1,1,2,0,0,0,58,0,1,0,0.5,369,360.5,369,0
1,3,5,0.984417,0.038298,0.034043,47,0,4,42,0.8,12952,5845.55,12597,0
1,1,1,0,0.01,0.01,100,0,3,54,1,6040,4344.5,5919,0
1,1,1,0,0.129032,0.043011,93,0,1,0,1,370,361.5,370,0
1,1,1,0,0,0,0,0,1,0,1,5675,4270,5561,0
1,2,2,1,0,0.01227,81.5,0,3,37,1,2103,1317.416667,2055,0
1,1,1,0,0.072289,0.253012,83,0,2,58,1,2033,1278.916667,1986,0
1,4,5,0.531328,0.218927,0.298023,141.6,0,5,327,0.8,2023,1659.333333,1976,1
1,1,2,0.103275,0.618644,0.008475,59,1,2,32,1,5675,4270,5561,0
1,1,3,0,0,0,47,0,1,0,0.333333,15156,5094.333333,14621,0
1,1,1,0,0,0,6,0,1,0,1,97,97,97,0
1,3,8,0,0,0,52,0,1,0,0.125,386,386,386,1
1,3,4,0.7477,0.272941,0.289412,106.25,1,8,93,0.5,17427,5071.711905,16424,0
1,2,2,0.840359,0.082988,0.024896,120.5,1,6,4,0.5,11669,5250.25,11350,0
1,2,2,0.985228,0.035461,0.113475,70.5,0,6,147,1,2094,1308.416667,2046,0
1,5,16,0.873262,1.072864,1.35804,49.75,0,5,843,0.5625,8977,5450.333333,8702,1
1,2,2,0.787127,0.142857,0.030612,49,1,3,167,1,64,64,64,0
1,3,9,0.591214,0.698816,0.698816,65.666667,0,5,1264,0.666667,15688,5626.333333,15153,1
1,1,1,0,0,0,9,0,1,0,1,3764,3764,3745,0
1,1,2,0.669592,1.302326,0.953488,43,0,4,65,1,97,97,97,0
1,1,1,0,0.02,0.02,50,0,1,0,1,4011,4011,3991,0
