@relation 'jdt-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.Remove-R3'

@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute exp numeric
@attribute rexp numeric
@attribute bug {1,0}

@data
1,5,0.790067,0.009233,0.006668,779.8,0,11,194,1,40,40,0
1,3,0.678034,0.079177,0.009501,210.5,1,11,215,0.833333,1275,434.213492,1
1,3,0.764401,0.034686,0.00738,338.75,1,12,27,0.5,1267,428.784921,1
1,1,0,0.006227,0.002491,2409,0,10,1,1,21697,3962.321825,0
1,4,0.927314,0.011676,0.004311,1113.4,0,11,520,1,1481,873.166667,1
1,2,0.503258,0.002349,0.007048,1915.5,1,9,3,1,1261,422.999206,1
1,1,0,0.049296,0.056338,142,0,7,32,1,21692,3959.995238,0
1,1,0,0.000395,0.000395,2534,1,7,63,1,1259,421.070635,0
1,1,0,0.005908,0,677,1,8,1,1,1258,420.070635,0
1,1,0.973385,0.046154,0.014103,390,0,9,6,0.5,424,270.5,0
1,1,0.981941,0.034483,0.015915,188.5,0,7,129,1,21580,3874.83254,1
1,1,0,0.238377,0.014129,2194,0,10,3,1,1436,836.5,0
1,1,0,0.001551,0.001108,4513,0,9,24,1,2280,1632.333333,0
1,1,0,0.001761,0.001761,568,1,3,38,1,1226,390.570635,0
1,1,0,0.056452,0.045699,372,0,7,219,1,1434,836.333333,1
1,2,0.991076,0.021762,0.006218,482.5,0,11,159,1,1432,834.333333,0
1,2,0.721565,0.049711,0.027746,288.333333,0,10,121,1,1428,831.333333,1
1,1,0,0.227273,0.090909,66,0,7,48,1,21571,3881.058333,0
1,1,0,0.3,0.042857,70,0,7,226,1,1425,828.333333,0
1,1,0,0.015873,0.015873,126,0,3,56,1,2273,1625.833333,0
1,1,0,0.357143,0.057143,70,0,2,41,1,2272,1624.833333,0
1,1,0,0.002584,0.002584,387,0,8,28,1,2271,1623.833333,0
1,2,0.603238,0.047826,0.021256,295.714286,1,9,165,1,2480,1521.333333,0
1,1,0,0.098901,0.005495,182,1,6,60,1,2471,1524.666667,0
1,1,0,0.020833,0,48,1,9,0,1,2470,1523.666667,0
1,1,0.998364,0.029661,0,354,1,9,248,1,2469,1522.666667,0
1,1,0.534474,0.067961,0.038835,171.666667,0,8,87,0.333333,21564,3952.475,1
1,1,0,0.019048,0.009524,105,1,5,297,1,2466,1520.666667,0
1,1,0,0.015823,0.006329,316,1,6,28,1,2387,1441.666667,0
1,1,0.836641,0.008205,0.007179,487.5,1,10,107,1,2386,1440.666667,0
1,2,0.896038,0.055118,0.007874,127,1,8,75,1,2383,1437.666667,0
1,1,0,0.028862,0.005093,589,1,9,0,1,2368,1423.666667,0
1,1,0,0.09375,0,64,1,7,0,1,2367,1422.666667,0
1,1,0.721928,0.008361,0,299,1,9,33,1,2366,1421.666667,0
1,1,0,0.010846,0,922,1,11,4,1,2359,1414.666667,0
1,2,0.497406,0.012987,0.001146,872.666667,0,9,64,1,1974,1438,0
1,1,0,0.358209,0.58209,67,0,8,2,1,1971,1440,0
1,2,0.970951,0.003071,0.002047,488.5,0,11,2,0.5,1224,398.91627,0
1,2,0.996961,0.015003,0.004566,511,0,9,229,0.666667,1421,836.333333,0
1,1,1,0.026971,0.005187,964,0,9,2,1,1968,1439.333333,0
1,7,0.845475,0.023129,0.022071,508.846154,1,11,963,1,1417,832.833333,1
1,1,1,0.002633,0.00158,949.5,0,9,14,1,1965,1437.833333,0
1,1,0,0.287671,0,73,1,7,283,1,2323,1396.166667,0
1,1,0,0.003442,0.003442,581,0,9,6,1,1393,828.166667,0
1,4,0.489387,0.007289,0.005207,720.25,0,11,223,1,1392,827.166667,0
1,2,1,0.000571,0.00019,2626.5,1,10,53,1,1222,416.059127,1
1,1,0,0.00052,0,1924,1,8,9,1,2294,1392,0
1,1,0,0.109034,0.007269,963,0,11,32,1,2293,1391,0
1,1,0,0.009481,0.009893,2426,0,10,8,1,326,200.333333,0
1,3,0.82815,0.022849,0.008568,400.142857,0,10,769,1,1383,840.666667,0
1,1,0,0.015873,0.015873,63,1,7,3,1,2274,1376.666667,0
1,1,0,0.037325,0.027994,643,0,8,2,1,21456,4036.448016,0
1,1,0,0.095756,0.106638,919,0,11,0,1,1359,845,1
1,1,0,0.007181,0,557,0,10,28,1,1358,844,0
1,2,0.59705,0.201258,0.075472,159,0,9,374,1,1354,846.166667,1
1,2,0.706541,0.006211,0.00097,1717.333333,0,9,25,1,1905,1589.5,1
1,1,1,0.008761,0.001252,399.5,0,8,141,1,1349,843.166667,0
1,1,0,2.066372,1.712389,226,0,10,152,1,2247,1369,1
1,2,0.683071,0.023992,0.008066,690.714286,1,9,94,0.857143,1216,433.769048,1
1,2,1,0.001419,0,3524.5,1,9,23,1,2246,1377.5,0
1,2,0.994985,0.008091,0.001156,2595.5,1,9,24,1,2236,1368,0
1,1,0.551322,0.03943,0.006711,298,1,9,0,0.25,2233,1365,0
1,1,0,0.175287,0.109195,348,0,6,15,1,310,191.833333,0
1,1,0,0.00042,0.00042,4757,1,7,20,1,2218,1350.5,0
1,1,0,0.005747,0,174,1,6,3,1,2217,1349.5,0
1,3,0.805355,0.031726,0.003384,1773,1,9,33,0.75,1200,426.036905,1
1,1,0,0.064516,0.048387,62,0,7,121,1,21423,4078.233333,0
1,1,0,0.000225,0.000225,4454,1,9,0,1,1180,407.435714,0
1,1,0,0.000449,0.000225,4454,0,9,7,1,1896,1614.5,0
1,1,0,0.004274,0.004274,234,0,8,143,1,1889,1607.5,0
1,1,0,0.012761,0.00116,862,1,9,0,1,1176,408.133333,0
1,4,0.635674,0.018956,0.008749,762,1,11,775,1,1175,407.133333,1
1,3,0.844354,0.009276,0.004638,359.333333,0,9,231,1,1533,1257.333333,0
1,4,0.464108,0.065309,0.035179,990.166667,1,9,234,0.833333,1501,1246.333333,1
1,1,0,0.032401,0.02651,1358,0,11,20,1,1332,901.666667,0
1,1,0,0.002245,0,891,0,11,5,1,1329,901,0
1,1,0,0.000411,0.000411,2431,0,10,19,1,305,199.5,0
1,3,0.676421,0.046257,0.017662,297.25,0,9,267,0.75,1327,914.5,1
1,1,0,0.007634,0,262,0,7,8,1,21300,4072.343254,0
1,1,0,0.00823,0.010974,729,1,9,0,1,2144,1284.833333,0
1,1,0,0.111111,0.111111,18,0,9,196,1,1320,910,0
1,1,0,0.042672,0.03525,539,0,8,7,1,1318,908,0
1,1,0,0.005348,0,374,0,8,9,1,21277,4117.526587,0
1,1,0.955759,0.060729,0.032389,370.5,0,9,4,0.5,294,195.5,1
1,1,0,0.040519,0.001621,617,0,9,9,1,21262,4102.526587,0
1,1,0,0.008696,0,345,0,5,2,1,1354,1177.5,0
1,1,0,0.066667,0.003604,555,0,10,12,1,1283,902,0
1,1,0,0.028213,0.003135,319,1,6,7,1,2116,1269,0
1,1,0,0.021409,0.016575,1448,1,7,1,1,2111,1264,1
1,1,0,0.031746,0.007937,126,0,5,33,1,1276,909.5,0
1,1,0,0.007587,0.000489,4086,1,9,37,1,1158,421.328571,0
1,2,0.521479,0.10148,0.261099,405.428571,0,10,816,0.714286,1272,906,0
1,4,0.374864,0.016206,0.001956,894.75,1,12,243,0.75,2101,1300.5,0
1,2,0.294758,0.038025,0.017345,499.666667,1,7,348,0.666667,2095,1303,1
1,1,0.952859,0.14741,0.087649,125.5,0,8,161,1,1329,1169,0
1,2,0.957407,0.00661,0.000254,1966.75,1,7,89,1,2092,1300,0
1,3,0.058598,0.114601,0.001102,363,0,10,14,0.8,1262,911,0
1,1,1,0.007752,0.007752,129,0,4,407,1,1257,906,0
1,2,0.669996,0.017831,0.003343,1346,0,10,63,1,285,198,1
1,1,0,0.00166,0.00083,2410,0,10,1,1,283,196,0
1,1,0,0.035225,0.001613,3719,1,8,0,1,2038,1282.5,0
1,1,0,0.001106,0.002765,3617,0,8,5,1,1273,1127,0
1,1,0,0.000299,0.000299,3347,1,7,5,1,2032,1276.5,0
1,1,0,0.184127,0.196825,315,0,6,43,1,21032,4026.409921,0
1,1,0,0.001264,0.001264,2374,0,10,6,1,21030,4025.95873,0
1,1,0,0.08,0.072,125,0,5,157,1,1112,831.5,1
1,1,0.863121,0.046796,0.017294,491.5,0,10,96,1,1108,827.5,0
1,1,0,0.01087,0.007246,276,0,8,13,1,1104,823.5,0
1,2,0.9765,0.058131,0.015453,679.5,1,9,159,1,1154,457.980952,0
1,1,0,0.037825,0.034279,846,1,9,55,1,1150,453.980952,0
1,1,0,0.000906,0.000906,3312,1,7,33,1,2014,1306,0
1,1,0,0.008658,0.003247,924,0,8,86,1,1096,815.5,0
1,1,0,0.044776,0.029851,67,0,9,134,1,1095,814.5,0
1,2,0.811278,0.003937,0.006562,381,0,11,95,1,1093,812.5,0
1,1,0,0,0.000978,6138,1,9,19,1,1146,451.507143,0
1,1,0,0.001375,0,1455,0,9,27,1,1091,810.5,0
1,1,0,0.018182,0.016043,1870,1,8,12,1,1991,1287.5,1
1,1,0,0.005038,0.002519,397,1,7,0,1,1990,1811,0
1,1,0,0.007634,0.007634,131,1,8,1,1,1988,1811.5,0
1,1,0,0.013548,0.000645,1550,0,10,20,1,1090,825,0
1,1,0,0.004771,0.000954,1048,0,10,20,1,1087,822,0
1,1,0,0.453488,0.287791,344,0,8,55,1,1086,821,0
1,1,0,0.007576,0,396,1,7,175,1,1987,1810.5,0
1,1,0,0.007709,0,908,0,11,40,1,1268,1163,0
1,1,0,0.053957,0.014388,278,0,6,1,1,20934,4034.467063,0
1,2,0.735509,0.005758,0.005374,1302.5,0,10,55,1,20927,4030.756349,0
1,2,0.650022,0.005099,0.003138,2549.5,0,10,38,1,20920,4023.756349,0
1,1,0.954434,0.005848,0.017544,171,1,7,31,1,1960,1814.5,0
1,1,0,0.05765,0.064302,451,0,8,55,1,1248,1143.5,0
1,1,0,0.001073,0,1864,1,8,0,1,1948,1809,0
1,1,0.901897,0.014286,0.00102,326.666667,0,9,53,1,20908,4129.39127,0
1,2,0.918296,0.007067,0.024735,141.5,1,7,167,1,1842,1716.5,0
1,1,0,0.03003,0.006006,333,1,9,74,1,1840,1714.5,0
1,1,0,0,0.004608,217,1,7,0,1,1826,1717,0
1,1,0,0.014286,0.007937,630,0,10,15,1,264,223,0
1,1,0,0.001905,0,525,0,9,47,1,1083,937.5,1
1,1,0,0.04898,0.028571,245,0,9,15,1,1082,936.5,0
1,3,0.884865,0.01138,0.001597,1669.666667,1,10,42,1,1137,481.134524,0
1,2,0.258019,0.048811,0.008761,399.5,0,9,18,0.5,1081,935.5,0
1,1,0.842215,0.009681,0.006139,1058.75,0,10,12,1,20822,4202.105556,1
1,2,0.33729,0.045584,0,175.5,0,9,60,1,1077,931.5,0
1,1,0,0.005272,0,569,0,4,1,1,1028,962,0
1,1,0.985228,0.003376,0.000563,888.5,0,9,7,1,1027,961,0
1,1,0,0.00551,0,726,0,10,6,1,261,221.5,0
1,1,0,0.004933,0,4054,1,9,6,1,1134,478.301191,0
1,1,0,0.002111,0.001056,4737,1,7,18,1,1810,1701,0
1,1,0,0.06875,0.0125,160,1,1,77,1,1809,1700,0
1,1,0,0.001073,0.001073,932,0,6,35,1,1019,953,0
1,1,0,0.00625,0.00625,160,1,7,5,1,1808,1699,0
1,1,0,0.065574,0.04918,61,0,6,96,1,20800,4219.544048,0
1,1,0,0.012962,0.000648,1543,0,10,0,1,1073,930,0
1,1,0,0.003438,0.000164,6108,1,9,7,1,1132,477.134524,0
1,1,0,0.085271,0.007752,129,1,5,107,1,1131,476.134524,0
1,3,0.271941,0.020649,0.000737,904,0,12,5,1,1071,928,1
1,1,0.970951,0.002295,0.00153,653.5,0,10,6,1,260,223,0
1,1,0,0.01173,0.01173,341,0,7,4,1,20790,4209.734524,0
1,1,0,0.00789,0.003287,1521,0,10,5,1,1068,925,0
1,1,0,0.083799,0.046555,537,0,8,7,1,1066,923,0
1,1,0,0.00351,0.002633,2279,0,10,0,1,20789,4209.734524,0
1,2,0.970951,0.005155,0.001289,388,0,9,118,1,1010,960,0
1,1,0,0.035545,0.011848,844,1,9,14,1,1127,484.282143,1
1,1,0,0.038348,0.000983,1017,1,8,0,1,1126,483.282143,0
1,1,0,0.002018,0.001009,991,1,8,3,1,1125,482.282143,0
1,1,0,0.000875,0.000875,2285,0,10,0,1,20779,4278.79881,0
1,1,0,0.005937,0.001319,1516,0,10,3,1,1055,940,0
1,1,0,0.004773,0,838,0,9,0,1,1004,957,0
1,1,0,0.012516,0.003755,799,1,7,77,1,1123,490.915476,0
1,1,0,0.022727,0.015152,132,0,8,30,1,20766,4266.182143,0
1,1,0,0.00369,0.00369,271,0,6,9,1,20764,4264.182143,0
1,2,0.500557,0.012763,0.015286,518.307692,0,10,395,0.538462,20760,4262.965476,0
1,1,0,0.001114,0.000836,3590,1,8,14,1,1788,1700.5,0
1,1,0.543564,0.003119,0.001418,1763.5,1,7,88,1,1787,1699.5,0
1,1,0,0.01321,0.005945,1514,0,10,1,1,1053,938,0
1,2,0.845237,0.031564,0.009326,348.5,0,7,8,1,1052,937,1
1,1,0,0.000419,0.000419,2388,1,7,0,1,1117,486.698809,0
1,1,0,0.002229,0.000248,4038,1,8,0,1,1116,485.698809,1
1,2,0.928362,0.006582,0.00094,2127,1,8,16,1,1115,484.698809,1
1,1,0,0.012563,0,2388,1,7,2,1,1113,482.698809,0
1,1,0,0.002554,0.000426,2349,0,9,0,1,238,208,0
1,1,0.863121,0.001708,0.000683,1463.5,0,9,1,1,20731,4235.782143,0
1,1,0,0.002132,0.002132,2345,0,9,0,1,236,206,1
1,1,0,0.004505,0.004505,222,1,9,41,1,1771,1684.5,0
1,1,0,0.000994,0.000746,4024,1,8,1,1,1112,481.698809,0
1,1,0,0.014925,0.010235,2345,0,9,0,1,235,205,0
1,1,0,0.00596,0,1510,0,10,1,1,1038,931.5,1
1,1,0,0.138554,0.042169,166,0,3,0,1,1037,930.5,1
1,2,0.799812,0.00387,0.001703,1076.666667,1,9,402,0.5,1111,481.570238,0
1,1,0,0.016611,0.003322,301,0,7,4,1,233,203,0
1,1,0,0.007092,0.003546,282,0,4,97,1,1029,925.5,0
1,1,0,0.01461,0.00974,616,0,9,19,1,1028,924.5,0
1,1,0,0.002467,0,2432,1,7,3,1,1758,1689,0
1,1,0,0.001188,0.001188,842,1,9,4,1,1757,1697,0
1,2,0.613619,0.009636,0.008798,3580.5,0,7,12,0.5,20707,4307.359524,1
1,1,0,0.016906,0.001268,2366,1,7,2,1,1105,484.04881,1
1,1,0.669996,0.127632,0.022368,380,1,8,92,1,1753,1693.5,0
1,1,0,0.020896,0.01791,670,1,8,7,1,1751,1691.5,0
1,2,0.626267,0.041933,0.010661,234.5,0,7,63,0.5,1010,920.5,1
1,2,0.970951,0.005479,0.00137,365,0,9,86,1,618,576.5,1
1,1,0,0.001493,0.000746,4020,1,8,1,1,1098,477.090476,0
1,1,0,0.00598,0,2341,1,7,6,1,1096,490.161905,0
1,2,0.33729,0.005942,0.000849,1178,0,11,0,1,999,913,0
1,1,0,0.047062,0.0249,4016,1,8,0,1,1095,489.161905,1
1,1,0,0.01425,0.00625,4000,1,8,5,1,1090,484.495238,1
1,1,0,0.036199,0.00905,221,0,8,42,1,614,572.5,0
1,1,0,0.008424,0,831,0,9,5,1,974,888,0
1,1,0,0.000657,0,6091,0,9,1,1,967,892.5,0
1,1,0,0.203125,0.020833,192,0,8,38,1,613,581.5,0
1,1,0,0.002784,0.000696,1437,0,9,1,1,964,889.5,0
1,1,0,0,0.01105,181,1,6,1,1,1734,1701,0
1,2,0.764205,0.001123,0.000321,3118,0,8,37,1,610,578.5,0
1,1,0,0.004024,0.002264,3976,1,8,0,1,1087,490.119048,0
1,2,1,0.004819,0,622.5,0,12,23,1,961,886.5,0
1,1,0,0.055422,0,830,0,11,1,1,958,883.5,0
1,1,0.776684,0.022574,0.007597,1151.75,0,10,47,0.75,957,889.5,1
1,1,0,0.4,0.146341,205,1,6,13,1,1730,1701,1
1,1,0,0.227907,0,215,1,6,39,1,1727,1698,1
1,1,0,0.000279,0.000558,3586,0,8,1,1,605,576,0
1,1,0,0.019355,0.019355,310,1,8,10,1,1076,481.619048,0
1,1,0,0.000837,0,3585,1,8,5,1,1721,1694.5,0
1,1,0.927043,0.106452,0.072581,310,0,8,22,1,20686,4354.866667,1
1,1,0,0.003145,0.006289,318,0,6,17,1,20684,4352.866667,0
1,1,0.852405,0.006516,0.000383,1304.5,0,9,6,1,20683,4351.866667,0
1,1,0,0.007663,0.003065,1305,0,9,21,1,942,886,0
1,1,0,0.003817,0.001908,524,0,3,4,1,938,883.5,0
1,3,0.898412,0.002232,0.000859,1164.8,0,11,111,0.8,20671,4397.035714,1
1,1,0.696212,0.021661,0.016847,415.5,0,3,21,1,936,887.5,0
1,1,0,0.002928,0.001464,1366,0,9,13,1,553,532,0
1,1,0,0.026824,0.003219,932,0,6,19,1,552,531,0
1,1,0,0.02,0.016667,300,0,8,5,1,934,885.5,0
1,1,0.702467,0.044893,0.002245,445.5,0,9,27,1,543,527,1
1,6,0.873602,0.008122,0.001891,1498,0,12,14,0.5,20642,4388.569048,1
1,3,0.993089,0.016541,0.00401,665,0,12,4,1,20636,4390.335714,0
1,1,0,0,0.014706,136,0,8,73,1,932,895.5,0
1,1,0,0.00142,0,3520,0,8,4,1,1074,483.333333,1
1,1,0,0.114286,0.028571,70,0,6,25,1,927,890.5,0
1,1,0,0.048333,0.01,600,1,10,49,1,1073,482.6,0
1,1,0,0.137218,0.077068,532,0,9,7,1,908,872.5,0
1,3,0.805761,0.015451,0.01014,414.2,0,10,163,0.8,907,871.5,0
1,1,0,0.000439,0.000439,2277,0,9,1,1,20565,4359.280952,0
1,2,0.965636,0.013445,0.005882,595,0,10,8,1,220,208.5,0
1,1,0.918296,0.002628,0.001314,380.5,0,10,4,1,20561,4356.852381,0
1,1,0,0.049793,0.004149,241,0,6,7,1,20556,4351.852381,1
1,1,0,0.000574,0.000574,3487,1,8,0,1,1066,476.97381,0
1,1,0,0,0.58209,67,0,2,2,1,875,840.5,0
1,1,0,0.001148,0.000287,3484,1,8,1,1,1064,474.97381,0
1,1,0,0.011976,0.005988,167,0,5,6,1,873,838.5,1
1,1,0,0.048673,0,226,0,8,16,1,523,507.5,0
1,1,0,0.002573,0.000429,2332,1,7,2,1,1063,474.319048,0
1,1,0.868534,0.025783,0.016575,814.5,0,9,8,1,872,837.5,0
1,1,0,0.011472,0.011472,523,0,4,8,1,513,500.5,0
1,1,0,0.2,0.2,20,1,6,13,1,1061,474.938095,1
1,1,0,0.010753,0.005376,1302,0,9,4,1,859,833,1
1,1,0,0.001412,0,1416,0,9,2,1,852,839,0
1,1,0,0.055848,0.015769,1522,0,10,1,1,820,811,0
1,1,0,0.017685,0.006431,622,0,8,6,1,202,193,0
1,1,0,0.003268,0.003268,306,1,8,7,1,1059,482.738095,0
1,1,0,0.037915,0.004739,211,0,8,0,1,813,804,1
1,2,0.941186,0.029431,0.014388,1529,1,8,21,1,1714,1714,0
1,1,0,0.000689,0.000689,1452,0,9,7,1,793,793,0
1,1,0,0.013944,0.021912,502,1,7,22,1,1712,1712,0
1,1,0,0.015907,0.007739,2326,1,7,1,1,1054,484.128571,1
1,1,0,0.004507,0,3550,1,8,9,1,1711,1711,0
1,1,0,0.018519,0,54,0,6,4,1,20469,4428.211905,0
1,1,0,0.004566,0.002283,876,0,8,28,1,323,323,0
1,1,0,0.031746,0.071429,126,0,7,36,1,732,732,0
1,1,0,0.664557,0.563291,158,0,7,42,1,706,706,1
1,4,0.685973,0.004065,0.004065,779,0,12,109,1,20456,4452.761905,0
1,1,0,0.000756,0.000756,1322,0,9,9,1,319,319,0
1,1,0,0.001232,0.001232,812,1,9,5,1,1025,480.116667,0
1,1,0,0.002525,0.002525,396,0,5,0,1,1575,1575,0
1,1,0,0.006494,0,154,1,3,13,1,1561,1561,1
1,1,0,0.333333,0,18,1,8,9,1,1554,1554,0
1,1,0,0.477612,0.059701,67,0,2,1,1,663,663,0
1,1,0.994871,0.091109,0.001098,303.666667,1,11,0,0.333333,1552,1552,0
1,1,0,0.023923,0.00638,627,1,9,9,1,1547,1547,1
1,1,0,0.542373,0,59,0,2,0,1,662,662,0
1,1,0,0.000284,0.000284,3527,1,8,0,1,1008,471.269048,0
1,2,0.78969,0.004435,0.004435,451,0,10,21,1,20382,4461.361905,1
1,1,0,0.008021,0,748,0,8,2,1,20377,4470.382143,1
1,1,0,0.006052,0.004899,3470,1,8,0,1,1001,465.516667,0
1,1,0.374409,0.096852,0.003632,413,1,7,42,1,1000,464.516667,0
1,1,0,0.004762,0.004762,420,0,7,3,1,597,597,0
1,1,0.520556,0.173107,0.09119,323.5,0,8,29,1,596,596,1
1,2,0.4104,0.020344,0.003152,872.5,1,7,27,0.75,996,478.588095,0
1,1,0,0.016684,0.01877,959,0,9,1,1,20373,4489.164286,0
1,1,0,0.060606,0.010101,99,1,7,18,1,1448,1448,1
1,1,0,0.001824,0.001368,2193,0,9,0,1,20347,4495.042857,0
1,1,0,0.006387,0.003193,2192,0,9,1,1,151,151,0
1,1,0,0.148148,0.037037,108,1,6,16,1,992,474.804762,1
1,2,0.299165,0.03576,0.029885,559.285714,0,9,85,0.571429,20346,4506.986905,1
1,1,0,0.012255,0.004902,408,0,7,0,1,267,267,0
1,1,0,0.007407,0.007407,270,0,5,14,1,20339,4502.12619,0
1,1,0.266765,0.052711,0.013554,332,0,2,15,1,571,571,0
1,1,0,0.002525,0,396,0,8,13,1,20338,4503.647619,0
1,1,0,0.009162,0,764,1,11,13,1,1420,1420,0
1,2,0.833765,0.024862,0.022099,362,0,9,23,1,569,569,0
1,1,0,0.006024,0.004016,498,0,9,13,1,20333,4498.647619,0
1,1,0.958241,0.296117,0.048544,103,0,7,26,0.5,262,262,0
1,1,0,0.000924,0.000924,3247,1,6,8,1,1415,1415,0
1,1,0,0.000166,0,6019,0,8,1,1,254,254,0
1,1,0,0.113924,0.021097,237,0,6,1,1,20332,4514.438095,0
1,1,0,0.035316,0.003717,538,1,8,3,1,1414,1414,0
1,1,0,0.031847,0.012739,157,1,8,0,1,1412,1412,0
1,1,0,0,0.001996,501,1,9,0,1,1411,1411,0
1,2,0.627835,0.015291,0.00018,1853,1,7,5,0.666667,980,472.988095,1
1,2,0.755499,0.021904,0.005364,372.833333,0,9,12,0.166667,555,555,1
1,1,0,0.009653,0,1036,1,6,2,1,1408,1408,0
1,1,0,0.044944,0,267,1,6,1,1,974,466.988095,1
1,1,0,0.008736,0.001839,2175,0,9,1,1,20305,4514.361905,0
1,1,0,0.002451,0,1632,0,7,0,1,20300,4521.132143,0
1,1,0,0.005063,0.005063,395,0,8,19,1,20271,4514.810714,1
1,1,0,0.000474,0,2111,0,9,4,1,20270,4513.810714,0
1,2,0.997503,0.000573,0.006738,3487.5,1,8,97,1,350,350,0
1,2,0.872221,0.007602,0,1052.333333,1,6,3,0.333333,345,345,0
1,1,0,0.021429,0.003571,280,0,6,6,1,20251,4512.686905,0
1,1,0,0.00464,0.00464,431,0,7,4,1,20250,4511.686905,1
1,1,0,0.0053,0.015901,566,0,9,46,1,121,121,0
1,1,0,0.030303,0.012987,231,0,6,23,1,20233,4557.846429,0
1,1,0,0.018293,0.020325,492,0,9,20,1,20232,4559.35,0
1,1,0,0.021739,0.014493,276,0,6,56,1,20231,4558.35,0
1,1,0,0.004819,0,415,0,4,65,1,20230,4557.35,0
1,1,0,0.007615,0.003808,2101,0,9,4,1,119,119,0
1,1,0,0.001432,0,2095,0,9,0,1,20225,4576.352381,0
1,1,0.764205,0.019894,0.003979,377,0,5,9,1,409,409,0
1,1,0,0.00939,0.00939,213,0,5,0,1,20221,4572.661905,0
1,1,0,0.013514,0,222,0,9,20,1,20220,4571.661905,0
1,1,0,0.00235,0.00094,2128,1,6,10,1,965,470.654762,0
1,1,0,0.001541,0.000924,3245,1,5,6,1,267,267,0
1,1,0,0.145161,0.19086,372,0,5,6,1,401,401,0
1,1,0,0.003308,0.001103,907,1,7,18,1,950,455.804762,1
1,1,0,0.096939,0.061224,196,0,8,3,1,392,392,1
1,1,1,0.007519,0.003759,266,0,8,72,0.5,20206,4563.285714,0
1,1,0,0.012658,0.012658,79,0,6,152,1,386,386,0
1,1,0.820043,0.011984,0.011984,250.333333,0,8,194,1,384,384,1
1,1,0.996907,0.070326,0.017153,194.333333,0,7,9,0.666667,185,185,0
1,1,0,0.013087,0.000595,3362,1,6,5,1,948,454.054762,0
1,1,0,0.005408,0.014258,2034,0,9,0,1,114,114,0
1,1,0,0.005076,0,197,0,7,11,1,20203,4581.034524,0
1,3,0.763187,0.00493,0.002254,2366.666667,0,11,0,0.666667,20198,4616.87619,0
1,1,0,0.01105,0.01105,181,0,3,0,1,20195,4613.87619,0
1,1,0,0.003453,0,2027,0,9,0,1,20194,4612.87619,0
1,1,0.790858,0.123153,0.00821,304.5,0,7,30,1,105,105,1
1,1,0,0.065574,0,244,0,8,43,1,341,341,0
1,1,0,0.001532,0,3263,1,6,34,1,945,452.354762,0
1,1,0.41755,0.334646,0.271654,127,1,7,448,1,244,244,1
1,1,0,0.047923,0.015974,313,0,7,48,1,333,333,0
1,1,0,0.006772,0.003386,886,0,8,23,1,20170,4596.940476,0
1,1,0,0.002146,0.002146,466,1,6,4,1,944,451.454762,0
1,2,0.39302,0.05538,0.005934,2528,0,10,2,0.5,150,150,0
1,1,0,0.006639,0,1958,0,9,0,1,99,99,0
1,1,0,0.004107,0,1948,0,9,3,1,98,98,0
1,1,0,0,0.127273,55,0,5,183,1,317,317,0
1,1,0.206605,0.018565,0.04784,933.666667,0,9,63,1,91,91,0
1,3,0.705932,0.112685,0.100773,776.5,0,10,72,0.75,311,311,1
1,1,0,0.002646,0.002646,1134,1,8,42,1,226,226,0
1,1,0,0.090909,0.030303,33,0,7,16,1,307,307,0
1,2,0.811278,0.00597,0.00597,335,0,7,54,0.5,305,305,1
1,1,0,0.12093,0.097674,215,0,5,16,1,20138,4603.269048,0
1,1,0.902393,0.009446,0.004408,794,0,8,130,1,294,294,0
1,1,0,0.001965,0,509,0,8,24,1,292,292,0
1,1,0,0.007042,0.007042,142,0,5,23,1,20134,4644.17381,0
1,1,0,0.025126,0.005025,199,0,6,6,1,143,143,0
1,3,0,0.030364,0.006073,164.666667,0,7,12,1,142,142,1
1,1,0,0.00215,0.00086,4651,0,6,2,1,20111,4771.060714,0
1,1,0,0.012469,0.004988,401,0,7,14,1,20100,4760.060714,0
1,2,0.811278,0.000565,0,3538,1,8,0,1,941,469.352381,0
1,4,0.857176,0.122032,0.039775,369.384615,0,9,846,0.692308,113,113,1
1,1,0,0.001524,0.001524,656,1,6,0,1,205,205,0
1,1,0,0.005917,0.005917,676,1,7,156,1,46,46,0
1,1,0.824119,0.029333,0.006667,375,0,10,40,1,267,267,0
1,7,0.640485,0.049289,0.088059,346.357143,0,10,158,0.571429,262,262,1
1,1,0,0.013021,0.005208,384,0,7,6,1,248,248,0
1,1,0,0.001442,0.001442,2081,0,9,0,1,20002,4699.117857,0
1,1,0,0.001922,0,2081,0,9,0,1,61,61,0
1,3,0.732294,0.045607,0.013922,520.75,0,7,72,0.25,98,98,1
1,4,0.563639,0.03666,0.005997,465.157895,0,11,224,0.631579,19965,4668.410714,1
1,1,0,0.083779,0.040998,561,0,8,7,1,19862,4567.482143,0
1,1,0,0.109375,0.046875,64,0,2,1,1,19857,4562.482143,0
1,1,0,0.125,0.03125,96,0,3,0,1,19854,4559.482143,0
1,1,0,0.001222,0,3274,1,5,7,1,134,134,1
