@relation 'jdt-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R2-3,10,12-14'

@attribute ns numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute npt numeric
@attribute bug {1,0}

@data
1,0.543564,0.003119,0.001418,1763.5,1,7,1,0
1,0,0.01321,0.005945,1514,0,10,1,0
1,0.845237,0.031564,0.009326,348.5,0,7,1,1
1,0,0.000419,0.000419,2388,1,7,1,0
1,0,0.002229,0.000248,4038,1,8,1,1
1,0.928362,0.006582,0.00094,2127,1,8,1,1
1,0,0.012563,0,2388,1,7,1,0
1,0,0.002554,0.000426,2349,0,9,1,0
1,0.863121,0.001708,0.000683,1463.5,0,9,1,0
1,0,0.002132,0.002132,2345,0,9,1,1
1,0,0.004505,0.004505,222,1,9,1,0
1,0,0.000994,0.000746,4024,1,8,1,0
1,0,0.014925,0.010235,2345,0,9,1,0
1,0,0.00596,0,1510,0,10,1,1
1,0,0.138554,0.042169,166,0,3,1,1
1,0.799812,0.00387,0.001703,1076.666667,1,9,0.5,0
1,0,0.016611,0.003322,301,0,7,1,0
1,0,0.007092,0.003546,282,0,4,1,0
1,0,0.01461,0.00974,616,0,9,1,0
1,0,0.002467,0,2432,1,7,1,0
1,0,0.001188,0.001188,842,1,9,1,0
1,0.613619,0.009636,0.008798,3580.5,0,7,0.5,1
1,0,0.016906,0.001268,2366,1,7,1,1
1,0.669996,0.127632,0.022368,380,1,8,1,0
1,0,0.020896,0.01791,670,1,8,1,0
1,0.626267,0.041933,0.010661,234.5,0,7,0.5,1
1,0.970951,0.005479,0.00137,365,0,9,1,1
1,0,0.001493,0.000746,4020,1,8,1,0
1,0,0.00598,0,2341,1,7,1,0
1,0.33729,0.005942,0.000849,1178,0,11,1,0
1,0,0.047062,0.0249,4016,1,8,1,1
1,0,0.01425,0.00625,4000,1,8,1,1
1,0,0.036199,0.00905,221,0,8,1,0
1,0,0.008424,0,831,0,9,1,0
1,0,0.000657,0,6091,0,9,1,0
1,0,0.203125,0.020833,192,0,8,1,0
1,0,0.002784,0.000696,1437,0,9,1,0
1,0,0,0.01105,181,1,6,1,0
1,0.764205,0.001123,0.000321,3118,0,8,1,0
1,0,0.004024,0.002264,3976,1,8,1,0
1,1,0.004819,0,622.5,0,12,1,0
1,0,0.055422,0,830,0,11,1,0
1,0.776684,0.022574,0.007597,1151.75,0,10,0.75,1
1,0,0.4,0.146341,205,1,6,1,1
1,0,0.227907,0,215,1,6,1,1
1,0,0.000279,0.000558,3586,0,8,1,0
1,0,0.019355,0.019355,310,1,8,1,0
1,0,0.000837,0,3585,1,8,1,0
1,0.927043,0.106452,0.072581,310,0,8,1,1
1,0,0.003145,0.006289,318,0,6,1,0
1,0.852405,0.006516,0.000383,1304.5,0,9,1,0
1,0,0.007663,0.003065,1305,0,9,1,0
1,0,0.003817,0.001908,524,0,3,1,0
1,0.898412,0.002232,0.000859,1164.8,0,11,0.8,1
1,0.696212,0.021661,0.016847,415.5,0,3,1,0
1,0,0.002928,0.001464,1366,0,9,1,0
1,0,0.026824,0.003219,932,0,6,1,0
1,0,0.02,0.016667,300,0,8,1,0
1,0.702467,0.044893,0.002245,445.5,0,9,1,1
1,0.873602,0.008122,0.001891,1498,0,12,0.5,1
1,0.993089,0.016541,0.00401,665,0,12,1,0
1,0,0,0.014706,136,0,8,1,0
1,0,0.00142,0,3520,0,8,1,1
1,0,0.114286,0.028571,70,0,6,1,0
1,0,0.048333,0.01,600,1,10,1,0
1,0,0.137218,0.077068,532,0,9,1,0
1,0.805761,0.015451,0.01014,414.2,0,10,0.8,0
1,0,0.000439,0.000439,2277,0,9,1,0
1,0.965636,0.013445,0.005882,595,0,10,1,0
1,0.918296,0.002628,0.001314,380.5,0,10,1,0
1,0,0.049793,0.004149,241,0,6,1,1
1,0,0.000574,0.000574,3487,1,8,1,0
1,0,0,0.58209,67,0,2,1,0
1,0,0.001148,0.000287,3484,1,8,1,0
1,0,0.011976,0.005988,167,0,5,1,1
1,0,0.048673,0,226,0,8,1,0
1,0,0.002573,0.000429,2332,1,7,1,0
1,0.868534,0.025783,0.016575,814.5,0,9,1,0
1,0,0.011472,0.011472,523,0,4,1,0
1,0,0.2,0.2,20,1,6,1,1
1,0,0.010753,0.005376,1302,0,9,1,1
1,0,0.001412,0,1416,0,9,1,0
1,0,0.055848,0.015769,1522,0,10,1,0
1,0,0.017685,0.006431,622,0,8,1,0
1,0,0.003268,0.003268,306,1,8,1,0
1,0,0.037915,0.004739,211,0,8,1,1
1,0.941186,0.029431,0.014388,1529,1,8,1,0
1,0,0.000689,0.000689,1452,0,9,1,0
1,0,0.013944,0.021912,502,1,7,1,0
1,0,0.015907,0.007739,2326,1,7,1,1
1,0,0.004507,0,3550,1,8,1,0
1,0,0.018519,0,54,0,6,1,0
1,0,0.004566,0.002283,876,0,8,1,0
1,0,0.031746,0.071429,126,0,7,1,0
1,0,0.664557,0.563291,158,0,7,1,1
1,0.685973,0.004065,0.004065,779,0,12,1,0
1,0,0.000756,0.000756,1322,0,9,1,0
1,0,0.001232,0.001232,812,1,9,1,0
1,0,0.002525,0.002525,396,0,5,1,0
1,0,0.006494,0,154,1,3,1,1
1,0,0.333333,0,18,1,8,1,0
1,0,0.477612,0.059701,67,0,2,1,0
1,0.994871,0.091109,0.001098,303.666667,1,11,0.333333,0
1,0,0.023923,0.00638,627,1,9,1,1
1,0,0.542373,0,59,0,2,1,0
1,0,0.000284,0.000284,3527,1,8,1,0
1,0.78969,0.004435,0.004435,451,0,10,1,1
1,0,0.008021,0,748,0,8,1,1
1,0,0.006052,0.004899,3470,1,8,1,0
1,0.374409,0.096852,0.003632,413,1,7,1,0
1,0,0.004762,0.004762,420,0,7,1,0
1,0.520556,0.173107,0.09119,323.5,0,8,1,1
1,0.4104,0.020344,0.003152,872.5,1,7,0.75,0
1,0,0.016684,0.01877,959,0,9,1,0
1,0,0.060606,0.010101,99,1,7,1,1
1,0,0.001824,0.001368,2193,0,9,1,0
1,0,0.006387,0.003193,2192,0,9,1,0
1,0,0.148148,0.037037,108,1,6,1,1
1,0.299165,0.03576,0.029885,559.285714,0,9,0.571429,1
1,0,0.012255,0.004902,408,0,7,1,0
1,0,0.007407,0.007407,270,0,5,1,0
1,0.266765,0.052711,0.013554,332,0,2,1,0
1,0,0.002525,0,396,0,8,1,0
1,0,0.009162,0,764,1,11,1,0
1,0.833765,0.024862,0.022099,362,0,9,1,0
1,0,0.006024,0.004016,498,0,9,1,0
1,0.958241,0.296117,0.048544,103,0,7,0.5,0
1,0,0.000924,0.000924,3247,1,6,1,0
1,0,0.000166,0,6019,0,8,1,0
1,0,0.113924,0.021097,237,0,6,1,0
1,0,0.035316,0.003717,538,1,8,1,0
1,0,0.031847,0.012739,157,1,8,1,0
1,0,0,0.001996,501,1,9,1,0
1,0.627835,0.015291,0.00018,1853,1,7,0.666667,1
1,0.755499,0.021904,0.005364,372.833333,0,9,0.166667,1
1,0,0.009653,0,1036,1,6,1,0
1,0,0.044944,0,267,1,6,1,1
1,0,0.008736,0.001839,2175,0,9,1,0
1,0,0.002451,0,1632,0,7,1,0
1,0,0.005063,0.005063,395,0,8,1,1
1,0,0.000474,0,2111,0,9,1,0
1,0.997503,0.000573,0.006738,3487.5,1,8,1,0
1,0.872221,0.007602,0,1052.333333,1,6,0.333333,0
1,0,0.021429,0.003571,280,0,6,1,0
1,0,0.00464,0.00464,431,0,7,1,1
1,0,0.0053,0.015901,566,0,9,1,0
1,0,0.030303,0.012987,231,0,6,1,0
1,0,0.018293,0.020325,492,0,9,1,0
1,0,0.021739,0.014493,276,0,6,1,0
1,0,0.004819,0,415,0,4,1,0
1,0,0.007615,0.003808,2101,0,9,1,0
1,0,0.001432,0,2095,0,9,1,0
1,0.764205,0.019894,0.003979,377,0,5,1,0
1,0,0.00939,0.00939,213,0,5,1,0
1,0,0.013514,0,222,0,9,1,0
1,0,0.00235,0.00094,2128,1,6,1,0
1,0,0.001541,0.000924,3245,1,5,1,0
1,0,0.145161,0.19086,372,0,5,1,0
1,0,0.003308,0.001103,907,1,7,1,1
1,0,0.096939,0.061224,196,0,8,1,1
1,1,0.007519,0.003759,266,0,8,0.5,0
1,0,0.012658,0.012658,79,0,6,1,0
1,0.820043,0.011984,0.011984,250.333333,0,8,1,1
1,0.996907,0.070326,0.017153,194.333333,0,7,0.666667,0
1,0,0.013087,0.000595,3362,1,6,1,0
1,0,0.005408,0.014258,2034,0,9,1,0
1,0,0.005076,0,197,0,7,1,0
1,0.763187,0.00493,0.002254,2366.666667,0,11,0.666667,0
1,0,0.01105,0.01105,181,0,3,1,0
1,0,0.003453,0,2027,0,9,1,0
1,0.790858,0.123153,0.00821,304.5,0,7,1,1
1,0,0.065574,0,244,0,8,1,0
1,0,0.001532,0,3263,1,6,1,0
1,0.41755,0.334646,0.271654,127,1,7,1,1
1,0,0.047923,0.015974,313,0,7,1,0
1,0,0.006772,0.003386,886,0,8,1,0
1,0,0.002146,0.002146,466,1,6,1,0
1,0.39302,0.05538,0.005934,2528,0,10,0.5,0
1,0,0.006639,0,1958,0,9,1,0
1,0,0.004107,0,1948,0,9,1,0
1,0,0,0.127273,55,0,5,1,0
1,0.206605,0.018565,0.04784,933.666667,0,9,1,0
1,0.705932,0.112685,0.100773,776.5,0,10,0.75,1
1,0,0.002646,0.002646,1134,1,8,1,0
1,0,0.090909,0.030303,33,0,7,1,0
1,0.811278,0.00597,0.00597,335,0,7,0.5,1
1,0,0.12093,0.097674,215,0,5,1,0
1,0.902393,0.009446,0.004408,794,0,8,1,0
1,0,0.001965,0,509,0,8,1,0
1,0,0.007042,0.007042,142,0,5,1,0
1,0,0.025126,0.005025,199,0,6,1,0
1,0,0.030364,0.006073,164.666667,0,7,1,1
1,0,0.00215,0.00086,4651,0,6,1,0
1,0,0.012469,0.004988,401,0,7,1,0
1,0.811278,0.000565,0,3538,1,8,1,0
1,0.857176,0.122032,0.039775,369.384615,0,9,0.692308,1
1,0,0.001524,0.001524,656,1,6,1,0
1,0,0.005917,0.005917,676,1,7,1,0
1,0.824119,0.029333,0.006667,375,0,10,1,0
1,0.640485,0.049289,0.088059,346.357143,0,10,0.571429,1
1,0,0.013021,0.005208,384,0,7,1,0
1,0,0.001442,0.001442,2081,0,9,1,0
1,0,0.001922,0,2081,0,9,1,0
1,0.732294,0.045607,0.013922,520.75,0,7,0.25,1
1,0.563639,0.03666,0.005997,465.157895,0,11,0.631579,1
1,0,0.083779,0.040998,561,0,8,1,0
1,0,0.109375,0.046875,64,0,2,1,0
1,0,0.125,0.03125,96,0,3,1,0
1,0,0.001222,0,3274,1,5,1,1
1,0.811283,0.00657,0.001344,1488.222222,0,11,0.888889,1
1,0,0.003211,0.020432,3426,1,7,1,1
1,0.577571,0.006166,0.002707,2216.333333,0,11,0.666667,0
1,0,0.422222,0.118519,135,1,3,1,1
1,0,0.01002,0.002004,499,0,8,1,0
1,0.286397,0.029644,0.009881,253,0,7,1,1
1,0,0.026316,0,38,0,6,1,0
1,0,0.058824,0.058824,17,0,6,1,0
1,0,0.026726,0,449,0,8,1,0
1,0.460814,0.920635,0.626984,63,1,7,1,1
1,0.991302,0.019417,0.071197,247.2,0,6,1,0
1,0.764205,0.002418,0.000302,1654,1,7,0.5,1
1,0.650527,0.03516,0.014191,1089.538462,0,11,0.692308,1
1,0,0.008316,0.004158,481,0,5,1,0
1,0,0.079007,0.164786,443,0,7,1,1
1,0.666578,0.027088,0.024831,221.5,0,7,1,0
1,0.479969,0.010539,0.002837,822.333333,0,9,1,0
1,0,0.004914,0,407,1,7,1,0
1,0,0.011278,0.007519,266,0,5,1,0
1,0,0.000498,0,6028,0,8,1,0
1,0,0.027542,0.008475,472,0,4,1,0
1,0.558629,0.166667,0.142473,372,0,7,0.5,0
1,0,0.021505,0.005376,186,0,4,1,1
1,0.970951,0.076503,0.032787,366,0,7,0.5,0
1,0,0.004488,0.000898,1114,0,7,1,0
1,0,0.001422,0.000284,3516,1,7,1,1
1,0,0.004255,0.009929,705,0,7,1,0
1,0,0.382114,0.138211,123,0,3,1,0
1,0,0.010204,0.010204,98,0,3,1,0
1,0,0.001053,0.001053,950,0,7,1,0
1,0,0.0025,0.0025,400,1,7,1,0
1,0.796232,0.005475,0.007721,1017.571429,0,7,0.285714,0
1,0.792623,0.03203,0.00208,801.333333,0,9,1,1
1,0.504512,0.023612,0.012243,457.4,0,7,0.8,0
1,0,0.008815,0.004407,2042,0,6,1,1
1,0,0.00177,0.00177,565,0,4,1,0
1,0.605187,0.015625,0.00125,800,0,6,1,0
1,0.023899,0.19215,0.078223,1223,0,6,1,1
1,0.970732,0.052502,0.003088,539.666667,0,5,0.666667,1
1,0,0.000336,0,5960,1,6,1,0
1,0,0.115789,0,95,0,4,1,0
1,0,0.013245,0.013245,151,1,5,1,0
1,0,0.544858,0.026258,457,0,5,1,0
1,0,0.014028,0.008016,998,0,4,1,0
1,0,0.002017,0.001441,3471,1,4,1,0
1,0,0.000395,0.000395,2532,1,6,1,0
1,0,0,0.003195,313,1,5,1,0
1,0.975287,0.098075,0.025427,1101.2,1,6,0.6,1
1,0,0.00561,0.004208,713,0,6,1,0
1,0,0.006466,0.00431,464,0,5,1,0
1,0.824249,0.003431,0.001996,1781.333333,0,7,1,1
1,0,0.001006,0,994,0,4,1,0
1,0,0.020356,0.005089,393,0,5,1,0
1,0,0.007299,0,137,1,5,1,0
1,0,0.034483,0,203,0,4,1,0
1,0,0.02968,0,876,0,7,1,1
1,0.96023,0.00361,0.000903,1108,0,6,1,0
1,0,0.003509,0.001754,570,0,6,1,0
1,0.811278,0.000892,0.000892,2243,0,6,1,0
1,0.863855,0.003152,0.000129,1727.222222,1,7,0.777778,0
1,0,0.151515,0,33,0,1,1,0
1,0.982141,0.008584,0.001431,233,0,5,1,0
1,0,0.015823,0.003165,316,0,4,1,0
1,0,0.021335,0,2531,1,6,1,0
1,0,0.000401,0.000401,2494,1,6,1,0
1,0,0.012491,0.001388,1441,0,7,1,0
1,0,0.000484,0.001453,2065,1,5,1,0
1,0.57938,0.000319,0.000319,3138.333333,1,7,1,0
1,0.89938,0.059761,0.019256,502,0,6,0.666667,1
1,0,0.010643,0.000484,2067,1,5,1,1
1,0,0.062331,0.00813,369,1,5,1,1
1,0.811278,0.000966,0,2069.5,1,6,0.5,0
1,0,0.001204,0,2492,1,6,1,0
1,0,0.001466,0.000489,2047,1,5,1,0
1,0.730821,0.008537,0.000312,3201.666667,1,7,1,1
1,0,0.041667,0.005952,168,1,6,1,1
1,0.803885,1.560976,0.378049,41,1,5,0.75,1
1,0.378465,0.050734,0.022029,749,0,7,1,1
1,0,0.077973,0.062378,513,0,6,1,1
1,0,0.008885,0.006462,1238,0,5,1,0
1,0,0.029508,0.019672,305,0,5,1,0
1,0,0.001088,0,919,1,4,1,0
1,0.753333,0.012878,0.002576,258.833333,0,6,0.833333,0
1,0,0.005714,0.005714,175,1,6,1,0
1,0,0.098139,0,591,1,6,1,0
1,0,0.350797,0.160592,878,0,3,1,1
1,0,0.03,0.015,200,0,5,1,0
1,0,0.000289,0.000289,3464,1,6,1,0
1,0,0.061224,0.068027,147,0,4,1,0
1,0.987693,0.009074,0.001361,1102,0,7,1,0
1,0.934068,0.012121,0.005195,577.5,0,6,1,1
1,0,0.045977,0.022989,87,0,5,1,0
1,0,0.001419,0.001419,1409,0,7,1,0
1,0.764205,0.018646,0.007851,509.5,0,5,1,1
1,0,0.019074,0.038147,367,0,4,1,0
1,0,0.022624,0.01267,1105,0,6,1,1
1,0.806159,0.105263,0.205742,69.666667,0,4,1,1
1,0.503258,0.008863,0.004431,338.5,0,4,1,0
1,0,0.029787,0.031915,1410,0,7,1,0
1,0.669592,0.004369,0,610.333333,1,7,1,0
1,0,0.019355,0.029032,310,0,4,1,0
1,0,0.014925,0.00995,201,0,4,1,0
1,0.881291,0.003359,0.00224,893,0,7,1,0
1,0.845351,0.007415,0.004237,472,1,4,1,0
1,0,0.013423,0.013423,149,1,4,1,1
1,0.858981,0.017744,0.011407,789,0,5,1,0
1,0,0.001951,0.002927,1025,0,5,1,0
1,0,0.02139,0.010695,187,0,5,1,0
1,0,0.023284,0.020299,1675,1,5,1,0
1,0,0.011446,0.005203,961,0,7,1,0
1,0,0.023913,0.006522,460,1,5,1,0
1,0,0.002506,0.000418,2394,1,6,1,0
1,0.427421,0.088889,0.024155,258.75,0,6,0.5,0
1,0,0.05,0.05,20,1,4,1,0
1,0.749595,0.009162,0.009162,764,0,7,1,0
1,0,0.068966,0,116,0,5,1,0
1,0,0.012346,0.012346,162,0,5,1,0
1,0,0.10757,0,251,0,5,1,1
1,0,0.003761,0.000418,2393,1,5,1,0
1,1,0.001254,0.001254,2391.5,0,5,1,0
1,0.611643,0.016163,0.007183,1113.666667,0,7,1,1
1,0.704577,0.042885,0.002924,513,0,6,1,0
1,0.657379,0.050518,0.025511,989.75,0,7,1,1
1,0,0.016298,0.013372,2393,1,5,1,0
1,0,0.034426,0.027049,1220,1,5,1,0
1,0,0.000977,0.000977,1024,0,7,1,0
1,0,0.012833,0,1013,0,7,1,0
1,0.886691,0.006583,0.002711,553.357143,0,7,0.571429,1
1,0,0.296296,0,54,0,3,1,0
1,0.712328,0.018787,0.007828,851.666667,0,7,0.666667,0
1,0,0.022015,0.004234,1181,0,6,1,0
1,0,0.511364,0.119318,176,1,4,1,1
1,0.857223,0.052871,0.019708,1319.25,1,4,0.75,1
1,1,0.005291,0,189,0,5,1,0
1,0,0.012974,0.007984,1002,1,7,1,0
1,0,0.127119,0.161017,118,1,3,1,1
1,0.537172,0.045984,0.028665,837.25,0,7,0.75,1
1,0,0.065546,0.043697,595,0,6,1,0
1,0,0.001176,0.001176,850,0,4,1,0
1,0.412976,0.037223,0.030064,465.666667,0,6,0.666667,1
1,0.92062,0.00955,0.006821,244.333333,0,6,1,1
1,0.887276,0.007104,0.003721,591.2,0,7,0.8,0
1,0,0.005367,0.003578,559,0,5,1,1
1,0,0.199115,0.278761,226,0,4,1,0
1,0,0.060241,0.036145,83,1,3,1,0
1,0,0.013378,0.026756,897,0,7,1,0
1,0.867798,0.050616,0.028728,243.666667,0,6,1,0
1,0,0.15261,0.032129,249,0,3,1,0
1,0,0.107087,0.072441,635,1,6,1,1
1,0,0.000427,0.000427,2344,1,6,1,0
1,0.991532,0.020089,0,298.666667,0,5,0.666667,1
1,0.764145,0.036299,0.017264,451.8,0,4,1,1
1,0.863368,0.145533,0.017291,173.5,0,5,0.5,1
1,0,0.004785,0.004785,418,0,4,1,0
1,0.525995,0.027067,0.034329,1009.833333,1,7,1,1
1,0,0.008264,0.008264,363,0,4,1,0
1,0,0.031915,0.031915,94,0,4,1,0
1,0.769255,0.015166,0.003405,1077,0,6,1,0
1,0,0.00121,0.00363,2479,1,4,1,0
1,1,0.00169,0.005913,2367.5,0,5,1,0
1,0.954434,0.069652,0.00995,201,1,4,1,0
1,0,0.034188,0.025641,117,0,2,1,0
1,0,0.00363,0.00121,2479,1,4,1,0
1,0,0.026936,0.011785,594,0,1,1,0
1,0.697762,0.006313,0.002946,1584,0,6,0.666667,0
1,0,0.010274,0.007705,2336,0,5,1,0
1,0,0.006061,0.006061,825,1,4,1,0
1,0,0.001526,0.001526,1311,1,3,1,0
1,0,0.005257,0.002426,2473,1,3,1,1
1,0,0.002597,0,770,1,3,1,0
1,0,0.022514,0.022514,533,0,5,1,0
1,0,0.005964,0.035785,503,1,5,1,0
1,0.650022,0.006757,0.003378,592,1,4,1,1
1,0,0.006093,0.006093,2462,1,3,1,0
1,0.764205,0.137072,0.003115,160.5,0,4,1,0
1,0,0.005917,0.005917,169,0,1,1,1
1,0,0.007059,0.007059,850,0,4,1,0
1,0,0.392265,0.248619,181,0,3,1,0
1,0,0.001032,0,3875,1,5,1,0
1,0,0.037037,0,108,0,3,1,0
1,0,0.00119,0.00119,840,0,5,1,0
1,0.391244,0.036635,0.016282,368.5,0,5,0.5,0
1,0.819806,0.00867,0.010463,1115,1,3,0.666667,1
1,0.193643,0.172727,0.131818,110,0,4,1,0
1,0,0.027907,0.024101,2365,1,3,1,1
1,0,0.000847,0,2361,1,3,1,1
1,0,0.0006,0,1666,1,5,1,0
1,0,0.001038,0.000778,3855,1,5,1,0
1,0,0.052469,0,324,1,4,1,0
1,0.899744,0.012987,0.002435,616,0,5,1,0
1,0,0.15,0.05,60,0,4,1,0
1,0,0.002454,0,815,0,4,1,0
1,0,0.216102,0.330508,236,0,4,1,0
1,0.380947,0.034483,0.037135,377,0,4,1,0
1,0.225364,0.008937,0.04568,503.5,0,4,1,0
1,0.95209,0.001621,0.002778,1439.666667,0,7,0.333333,0
1,0,0.015625,0.015625,64,0,3,1,0
1,0.78969,0.023585,0.004717,141.333333,0,3,1,0
1,0,0.022222,0.022222,45,0,3,1,1
1,0.721928,0.006048,0.007392,744,0,5,1,1
1,0,0.113924,0.122363,237,0,3,1,0
1,0,0.000749,0.000749,1335,0,5,1,0
1,0,0.017301,0.00346,289,0,3,1,0
1,0.766208,0.02456,0.017192,488.6,0,5,0.8,1
1,0,0.444444,0.148148,27,0,1,1,1
1,0,0.001828,0.001828,547,0,4,1,0
1,0,0.014416,0.016692,1318,0,5,1,1
1,0,0.027314,0.010622,1318,0,5,1,1
1,0,0.060209,0.005236,382,0,4,1,0
1,0.881291,0.045752,0.019608,76.5,0,3,1,0
1,0,0.005952,0.005952,168,0,3,1,0
1,0,0.015789,0.018421,760,0,5,1,0
1,0,0.004816,0,1661,1,4,1,0
1,0.918296,0.007655,0.002784,718.5,0,6,1,0
1,0,0.319079,0.157895,304,0,4,1,1
1,0.258019,0.054156,0.003778,397,0,5,1,0
1,0,0.075714,0.067143,700,0,4,1,0
1,0,0.280374,0.186916,107,0,2,1,0
1,0,0.016624,0.007673,2346,1,4,1,1
1,0.956457,0.026868,0.010915,595.5,0,5,1,0
1,0,0.018908,0.000859,2327,1,4,1,0
1,0,0.000243,0.000243,4108,1,4,1,0
1,0,0.001219,0.000244,4102,1,4,1,0
1,0.253878,0.078431,0.053221,178.5,1,4,1,0
1,0,0.013889,0.013889,72,0,3,1,0
1,0.406853,0.064458,0.145031,372.333333,0,4,1,1
1,0,0.001272,0.008906,786,0,5,1,0
1,0.954434,0.024845,0.008282,241.5,0,4,1,0
1,0.829464,0.005591,0.004744,843.142857,0,6,0.285714,0
1,0,0.061889,0.006515,307,0,4,1,0
1,0,0.055556,0.041667,72,0,3,1,0
1,0,0.007048,0.002349,1277,0,6,1,0
1,0,0.009464,0.006309,317,0,6,1,0
1,0,0.030303,0.024793,363,0,3,1,0
1,0.94566,0.042484,0.047386,306,0,4,1,0
1,0,0.031153,0.018692,321,0,3,1,0
1,0,0.014085,0.014085,71,0,3,1,0
1,0,0.002381,0.002381,840,0,6,1,0
1,0.688383,0.034279,0.080788,916.857143,0,6,0.642857,0
1,0,0.003018,0,1657,1,4,1,0
1,0.675374,0.011566,0.027927,590.833333,0,6,1,1
1,0,0,0.001769,2261,1,4,1,0
1,0.991076,0.006309,0.007886,317,0,4,1,0
1,0.868401,0.006806,0.003863,1812,0,6,0.666667,0
1,0,0.014623,0.008999,889,0,6,1,0
1,0,0.030303,0.030303,33,0,4,1,0
1,0.994549,0.006649,0.005911,902.333333,0,6,1,0
1,0,0.029851,0.004975,201,0,3,1,0
1,0,0.056604,0.018868,106,0,3,1,0
1,0,0.001149,0.001149,870,0,6,1,0
1,0,0.044068,0.044068,295,0,5,1,0
1,0.965634,0.001167,0.002335,856.666667,0,6,1,0
1,0,0.002101,0.002101,476,0,4,1,0
1,0.852405,0.025268,0.020215,791.5,0,6,1,0
1,1,0.000856,0.000856,1168.5,0,4,1,0
1,0.913206,0.167127,0.002762,181,1,5,0.25,1
1,0.906984,0.031732,0.019573,259.384615,0,4,0.230769,0
1,0,0.017327,0.042079,404,0,4,1,0
1,0,0.023641,0,423,0,4,1,0
1,0.98015,0.011527,0.011527,297.428571,0,4,0.428571,0
1,0,0.016736,0.008368,239,0,4,1,0
1,0,0.002342,0.002342,854,0,6,1,0
1,0,0.004399,0.001466,682,1,5,1,0
1,0,0.000608,0,1646,1,3,1,0
1,0.750637,0.027944,0.00998,167,0,4,1,0
1,0,0.018051,0.00361,277,0,3,1,0
1,0,0.017241,0.008621,116,1,4,1,1
1,0,0.000786,0.000786,1272,0,5,1,0
1,0,0.0131,0.008734,229,0,4,1,0
1,0,0.000436,0,2294,1,4,1,0
1,0,0.09949,0.022959,392,0,4,1,0
1,0,0.017442,0.017442,344,0,4,1,0
1,0,0.111111,0.111111,18,1,3,1,0
1,0,0,0.001591,1257,0,5,1,0
1,0,0.000608,0.000608,1645,1,3,1,0
1,0.890492,0.021104,0,308,0,3,1,0
1,0,0.015504,0.015504,129,0,3,1,0
1,0,0.031977,0.005814,344,0,3,1,0
1,0.764205,0.008017,0.001822,1372,1,4,1,0
1,0,0.000408,0.000204,4906,0,4,1,0
1,0.485461,0.007234,0.000851,1175,1,3,1,1
1,0,0,1.454545,11,0,2,1,0
1,0.954944,0.032932,0.016064,155.625,1,2,1,0
1,0.347771,0.065017,0.111932,541.4,1,5,0.8,1
1,0.74734,0.03172,0.013689,998.333333,0,5,0.333333,1
1,0,0.009709,0.009709,103,0,3,1,0
1,0.554778,0.007796,0.00026,1924,1,4,0.5,1
1,0,0.039773,0.039773,352,1,4,1,0
1,0,0.025568,0,352,1,4,1,1
1,0.858673,0.001817,0.000779,1284.333333,1,4,1,0
1,0.752337,0.008313,0.003754,745.8,0,5,1,1
1,0,0.011605,0.005803,517,1,3,1,0
1,0,0.01991,0,2210,1,4,1,0
1,0,0.009299,0.00062,1613,1,3,1,1
1,0,0.020833,0.020833,48,0,5,1,0
1,0,0.010256,0.002564,390,1,5,1,0
1,0,0.001596,0,1253,1,5,1,0
1,0,0.001441,0.001441,694,0,4,1,0
1,0.918296,0.09901,0.049505,151.5,0,3,1,0
1,0.543564,0.012357,0.002852,526,0,6,1,0
1,0,0.005291,0.005291,756,0,4,1,0
1,0,0.188571,0.02,350,1,3,1,0
1,0,0.008547,0,819,1,5,1,0
1,0,0.156156,0.042042,333,1,1,1,0
1,0,0.042553,0.010638,188,1,3,1,0
1,0.191433,0.125,0.052083,96,1,3,1,1
1,0,0.000898,0.000898,1113,1,5,1,0
1,0,0.004353,0.002488,1608,1,3,1,0
1,0.520136,0.049704,0.025541,536.217391,0,6,0.565217,1
1,0.813657,0.0301,0.014716,373.75,0,4,1,0
1,0,0.002632,0,380,1,4,1,0
1,0,0.004352,0,1149,1,4,1,0
1,0.844354,0.004947,0.000353,943.333333,1,6,1,0
1,0,0.000831,0.000831,1204,1,3,1,1
1,0,0.009938,0.009938,805,0,6,1,0
1,0,0.096296,0.074074,810,0,3,1,0
1,0,0.018059,0.013544,443,1,4,1,0
1,0,0.018182,0.018182,55,0,4,1,0
1,0,0.004191,0.002515,1193,1,3,1,0
1,0,0.222222,0,9,0,2,1,0
1,0.999338,0.017012,0.000532,940.5,1,3,1,1
1,0,0.013216,0.004405,681,1,3,1,1
1,0,0.013699,0.013699,73,0,3,1,0
1,0.439497,0.032042,0.000745,671,1,3,1,0
1,0.913187,0.016378,0.008465,1086.8,0,3,0.8,0
1,0.730187,0.056191,0.014493,1311,0,4,1,1
1,0.591673,0.002903,0.000484,1033.5,0,4,1,1
1,0,0,0.002198,910,0,5,1,0
1,0,0.011286,0.003925,2038,1,4,1,0
1,0.413817,0.00539,0.00049,1020.5,1,4,0.5,1
1,0.439497,0.004919,0.000492,1016.5,1,4,0.5,1
1,0.619171,0.030471,0.021237,154.714286,1,4,0.714286,1
1,0,0.121019,0.146497,157,0,3,1,1
