@relation 'columba-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2'

@attribute ns numeric
@attribute entropy numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute rexp numeric
@attribute bug {1,0}

@data
1,0.773464,0.134021,129.333333,0,2,56,1,71,0
1,0,1.16,25,1,1,5,1,644.85,0
1,0,0.291667,24,0,1,3,1,655.816667,1
1,0,0,24,1,1,0,1,653.066667,0
1,0,0,10,1,1,0,1,705.5,0
2,0.596728,0.037088,109.608696,0,12,1188,0.304348,5403.197619,1
1,0,0.634921,63,0,3,115,1,1267.583333,0
1,0,0.461538,65,0,3,3,1,1342,0
1,0,0,60,1,1,0,1,724.5,0
1,0,0,2,0,1,0,1,605.5,0
1,0,0,6,1,1,0,1,1377.5,0
1,0,0,0,0,1,800,0.25,4260.5,0
1,0,0.008658,231,0,3,24,1,110,0
1,0.923927,0.016667,150,1,3,42,1,2773,0
1,0,0,28.75,0,1,0,0.25,6385.833333,1
1,0.677187,0.513823,59.683333,1,11,19553,0.416667,5024.25,1
1,0,0.044776,201,0,5,15,1,1383,0
1,0.788208,0.210526,112.272727,1,7,65,0.454545,6403,0
1,0.893845,0.084689,174.166667,0,7,221,0.833333,935.333333,1
1,0.619286,0.037296,85.8,0,6,24,0.6,929.5,1
1,0,0,175,1,2,13,1,4361,0
1,0.67099,0.12892,215.25,1,6,8,0.75,4270.5,0
1,0,0.007194,139,0,2,15,1,4209.5,0
1,0.843492,0.014706,106.857143,1,3,356,0.857143,595,1
1,0,0,139,1,2,4,1,4593,0
1,0,0.017241,116,0,1,10,1,1468,0
1,0.811278,0.005848,171,1,2,33,1,4275,0
1,0.817903,0.155844,145.444444,0,7,189,0.888889,1392,0
1,0,0,0,0,1,0,1,1468,0
1,0.999884,0.118451,219.5,1,1,5,1,882,0
1,0.029833,0.126404,712,0,1,36,1,1645,0
1,0,0.006944,288,1,2,62,1,4532,0
1,0.591673,0.074803,254,0,2,2,1,206,0
1,0,0.014134,283,0,2,0,1,204,0
1,0.102277,0.189573,140.666667,1,2,3,0.666667,199,1
1,0,0.111675,197,1,1,1,1,149,0
1,0,0,96,0,1,0,0.5,139,1
1,0.775829,1.612769,102.928571,0,7,1019,0.714286,5186.25,1
1,0,0,34,0,1,0,1,782,0
1,0,0,280,1,2,11,1,5258.666667,0
1,0,0.003704,270,1,2,16,1,6041.166667,0
1,0,0.003704,270,1,2,0,1,6109.5,0
1,0,0,207,0,1,0,0.5,1603,1
1,0.764205,0.007092,70.5,1,1,50,1,1806,0
1,0.488666,0.06326,137,1,2,4,0.666667,196,0
1,0,0,83.75,0,1,0,0.25,170,1
1,0.669338,1.635593,118,0,6,9,0.4,6385.833333,1
1,0.869181,0.376384,90.333333,1,5,6,0.333333,51,0
1,0,0.397163,141,0,2,64,1,6,0
1,0.811043,1.167685,72.634831,0,9,3558,0.247191,1603,1
1,0.852792,0.01203,221.666667,0,2,37,0.666667,2739,1
1,0,2.75,4,0,3,3,1,1345,0
1,0,0,3,1,1,0,1,793,0
1,0.473804,0.063927,141.705882,0,2,421,0.529412,170,1
1,0,0,52,0,1,0,0.5,2698,1
1,0,0.029412,34,1,5,135,1,5299.766667,0
1,0.936948,0.053175,61.480769,0,10,3559,0.326923,5595.533333,0
1,0,0.28125,32,0,5,40,1,703,0
1,0.463777,1.775,40,1,5,194,1,768,1
1,0.793146,1.746073,50.933333,0,8,687,0.8,24,1
1,0,0,31,1,4,2,1,4554.5,0
1,0,0.034483,29,0,3,86,1,111,0
1,0,0.057143,35,1,2,4,1,45,0
1,0,0.029412,34,0,4,7,1,838.65,0
1,0,1.058824,34,0,4,1,1,819.3,1
2,0.741139,0.215431,83.979592,0,11,2578,0.336735,5719.433333,1
1,0.365179,0.066879,104.666667,0,5,60,1,799.033333,0
1,0,0.02439,41,1,4,71,1,757.533333,0
1,0,0.028571,35,1,4,85,1,665.966667,0
1,0.923659,0.011804,148.25,0,8,139,1,703.983333,1
1,0.015278,1.885942,188.5,1,8,128,1,652.583333,1
1,0.63431,0.390625,64,0,4,57,1,4313.5,0
1,0,0.017544,57,0,3,22,1,786,0
1,0,0.142857,56,0,2,0,1,23,0
1,0,0,55,0,2,1,1,4712,0
1,0,0.740741,54,1,2,0,1,22,0
1,0,0,50,0,1,3,1,4711,0
1,0,0.02,50,1,1,12,1,4710,0
1,0,0,45,0,1,0,1,4570,1
1,0.571461,0.590734,64.75,0,4,111,0.75,5804.5,1
1,0,0,48,1,1,0,1,4592.5,0
1,0,0.086022,93,0,6,1,1,540.5,0
1,0.880229,0.011317,97.2,0,6,120,0.7,459,0
1,1,0,61.5,0,4,38,1,135,0
1,0,0.142857,70,1,3,31,1,26,0
1,0,0.057143,70,1,6,0,1,5259.666667,0
1,0.074527,1.147436,39,1,7,231,0.5,5263.666667,1
1,0,0.121212,66,0,5,51,1,5,0
1,0,0,70,0,1,0,1,39,0
1,0,0.012658,79,1,5,60,1,873.55,0
2,0.720162,0.092652,67.071429,0,6,91,0.285714,4661,0
1,0.84883,0.231379,42.066667,0,6,231,0.333333,4532.5,0
1,0.775145,0.066007,101,0,5,26,1,46,1
1,0,0,83,0,1,0,1,43,1
1,0,0,44,0,1,0,1,4437.5,0
1,0.937904,0.237548,32.625,0,2,162,0.625,1718,0
1,0,0,18,0,1,0,1,3656,0
1,0,0.266667,30,1,2,46,1,5279.5,1
1,0,0,0,0,1,2,1,101,0
1,0,0,32,0,1,0,1,99,0
1,0.963651,0.104278,187,0,4,54,1,6105.5,1
1,0,0.0625,96,0,4,3,1,6330.333333,0
1,0,0.053571,56,1,4,8,1,374.5,1
1,0.722652,0.016973,176.75,0,4,35,1,4763,1
1,0.965665,0.149758,41.4,1,1,5,0.4,821,1
1,0,0.066667,30,1,3,109,1,5328.416667,0
1,0,0,26,0,1,0,1,63,0
1,0,0.1,30,1,7,7,1,5220.5,0
1,0.553894,0.537634,93,1,9,270,1,7,1
1,0,0.313725,51,0,5,3,1,512.5,0
1,0.676702,0.04,100,1,4,57,0.75,4320,1
1,0,0.06,50,1,2,2,1,3389,0
1,0.805465,0.25,40,0,2,65,1,1709,0
1,0,0.004082,245,0,6,115,1,856.311905,0
1,0,0,245,1,6,133,1,5032.633333,0
1,0.582782,0.059745,63.8125,0,9,18,0.375,6356.033333,0
1,0.420668,0.008591,44.769231,0,8,1808,0.615385,6286.033333,0
1,0,1.929104,268,1,4,1,1,475.5,0
1,0,1.856061,264,1,4,21,1,480,0
1,0,0.012448,241,0,4,12,1,4663,0
1,0,0.045643,241,1,4,1,1,447,0
1,0,0.095023,221,1,4,20,1,363.5,1
1,0.303727,0.298322,171.375,0,3,98,0.875,57,1
1,0,0.017391,230,0,3,0,1,17,1
1,0,0.138393,224,0,3,1,1,4157,0
1,0.223813,0.059946,183.5,0,3,8,0.5,16,0
1,0,0.095238,210,0,3,1,1,12,0
1,0,0.142157,204,0,3,1,1,8,0
1,0,0.023952,167,0,3,0,1,6,0
1,0.974541,0.004746,368.75,0,3,94,0.75,581.5,0
1,0.132065,0.061538,97.5,0,3,100,1,5,0
1,0,0,63.083333,0,1,0,0.083333,485,1
1,0,0.348837,129,0,1,17,1,1710,0
1,0.996429,3.084507,23.666667,0,5,55,0.666667,247,1
1,0.348644,1.2,38.333333,1,3,82,1,1123.666667,1
1,0,0,246,0,1,0,1,19,0
1,0,0.006192,323,1,6,280,1,720.966667,0
1,0,0.018576,323,1,6,151,1,661.316667,0
1,0,0.003086,324,0,6,5,1,6393.116667,0
1,0,0,191.5,0,1,0,0.5,29,1
1,0.903214,0.015267,218.333333,1,7,77,0.666667,745.166667,0
1,0,0.10989,91,0,4,0,1,552,0
1,0,0.361111,72,1,4,67,1,550,0
1,0,0,58.5,0,1,0,0.5,33,0
1,0,0.684211,19,0,2,3,1,1344,0
1,0.90519,0.017205,76.972973,0,7,2276,0.459459,5535.333333,1
1,0,0,21,0,1,0,1,4552.5,0
1,0.715588,0.080846,61.846154,0,9,260,0.153846,5630.383333,1
1,0,0.008333,120,1,1,2,1,5735.333333,0
1,0.767458,0.57561,68.333333,1,4,60,1,5842,1
1,0,0.004405,227,0,2,243,1,783.75,0
1,0.75698,0.060383,135.8,1,5,19,0.8,743.45,1
1,0,0,78.666667,1,1,0,0.333333,4844.25,0
1,0,0,8,0,1,0,1,4025,0
1,0.365404,0.205207,130.6,1,9,308,1,713.166667,0
1,0.565533,0.251048,238.6,0,9,154,0.9,6215.616667,1
1,0.237495,0.095681,167.222222,0,8,656,1,707.5,1
1,0,0.018293,164,0,3,21,1,780,0
1,0.242292,0.126437,174,1,3,2,0.5,4227,0
1,0,0.018987,158,1,3,0,1,592.5,0
1,0,0.077586,116,1,2,10,1,225,1
1,0,0.111111,108,0,2,18,1,112,0
1,0,0.018987,158,1,3,22,1,593.5,0
1,0,0.0625,160,0,3,22,1,588.5,0
1,0,0.013072,153,0,3,15,1,264,0
1,0,0.039474,152,1,3,14,1,263,0
1,0,0.072368,152,0,3,14,1,262,0
1,0,0.162011,179,1,1,115,1,711.716667,0
1,0,0.023952,167,1,1,7,1,860.704762,0
1,0.295903,0.039427,93,0,6,5,0.666667,6390.833333,1
1,0,0.008299,241,1,3,2,1,945.166667,0
1,0.989822,0.036789,299,0,6,2,0.5,6016.666667,1
1,0.721928,0.006515,307,1,6,14,1,5132.5,0
1,0.475301,0.051173,156.333333,0,3,5,1,4741,0
1,0.656546,0.024279,219.666667,0,6,12,0.666667,4548.5,0
1,0.811278,0.093671,197.5,0,2,26,0.5,810,1
1,0,0.01,200,1,2,0,1,4210.5,0
1,0.608261,0.173626,113.75,1,3,57,1,4205.5,0
1,0,0.021277,188,1,2,10,1,4101.5,0
1,0,0.043716,183,0,2,0,1,4034,0
1,0.419569,0.119863,97.333333,1,3,5,0.666667,4230,1
1,0.811278,0.002907,172,1,2,53,1,4071,0
1,0,0,84,1,1,0,1,4018,0
1,0.858321,0.014191,132.125,1,9,69,0.75,6404.55,0
1,0.717816,0.027996,89.3,0,10,987,0.55,6219.116667,0
1,0.084996,0.42029,69,0,3,36,1,1035.5,0
1,0,0.0125,80,1,1,0,1,6008.666667,0
1,0,0.013699,73,1,1,3,1,864.15,0
1,0.178221,0.589286,67.2,0,5,728,0.6,6189.616667,0
1,0.922585,1.636856,184.5,1,6,43,1,5191.5,1
1,0,0.028846,208,1,5,3,1,706.916667,0
1,0.961237,0,160.5,0,5,75,1,5286,0
1,0,0.009524,210,1,5,0,1,34,0
1,0.899368,0.035111,67.318182,0,5,729,0.909091,4511,0
1,0,0.014599,137,0,3,16,1,4100.5,0
1,1,0.018433,108.5,0,2,36,1,114,1
1,0.565252,0.188482,89.133333,0,10,983,0.466667,848.866667,1
1,0.561322,1.366337,67.333333,0,4,283,1,5288.5,1
1,0,0.016129,62,1,2,1,1,815.3,0
1,0,0,64.333333,0,1,0,0.333333,4530.5,1
1,0,0.033898,59,1,3,3,1,4553.5,0
1,0.811278,0.004566,328.5,0,5,16,1,825,0
1,0.817345,0.010163,328,0,6,26,0.666667,796,1
1,0,0.16129,62,1,2,20,1,377.5,1
1,0.648018,0.373211,194.111111,1,5,95,0.555556,4018,1
1,0,0.014085,142,0,2,0,1,115,0
1,0,0,142,0,1,0,1,4547,0
1,0,0,13,0,1,0,0.5,6390.833333,0
1,0,0,60.333333,0,1,0,0.333333,819.2,0
1,0.728202,0.012605,238,0,10,97,1,794.571429,1
1,0,0,32,0,1,0,0.5,847.6,0
1,0,0,12,0,1,0,1,743.169048,0
1,0,0.019608,51,1,2,42,1,725.169048,0
1,0,0,29,0,1,0,1,714.833333,0
1,0,0.001779,562,1,10,20,1,705.619048,0
1,0,0,562,0,10,0,1,717.683333,0
1,0,0.029091,550,1,10,4,1,715.683333,0
1,0,0.023423,555,1,10,47,1,712.716667,0
1,0.914676,0.003007,415.75,1,10,26,1,738.25,1
1,0,0.010929,549,0,10,0,1,799.354762,0
1,0,0.001828,547,0,10,1,1,791.354762,0
1,0,0.011132,539,1,10,8,1,779.621429,0
1,0,0.011236,534,1,10,1,1,792.290476,0
1,0,0.409346,535,0,10,6,1,794.790476,1
1,0.57938,0.001433,232.666667,0,10,73,1,802.019048,0
1,0.954434,0.006981,286.5,0,10,12,1,867.15,0
1,0,0.001969,508,1,10,11,1,878.966667,0
1,0,0.001969,508,1,10,0,1,857.75,1
1,0,0.00994,503,1,10,0,1,856.75,0
1,0,0.023762,505,0,10,11,1,854.75,0
1,0,0.00396,505,1,10,0,1,837.65,0
1,0.56651,0.003858,648,0,10,2,1,836.65,0
1,0.764205,0.007205,347,1,10,8,1,832.65,0
1,0.982141,0,196,1,10,22,0.666667,830.65,1
1,0.258019,0.018762,266.5,1,10,2,1,823.3,1
1,0.525451,0.017955,640.5,1,10,2,1,821.3,1
1,0,0.002062,485,1,10,1,1,816.3,0
1,0.303924,0.068673,648,1,10,19,1,786.25,1
1,0,0.008529,469,1,10,1,1,764.683333,1
1,0.996317,0.005507,635.5,0,10,14,1,752.683333,1
1,0,0.002146,466,1,10,0,1,723.05,0
1,0,0.004292,466,1,10,0,1,722.05,1
1,0,0.017167,466,1,10,1,1,717.05,0
1,0,0.061966,468,0,10,10,1,715.833333,0
1,0,0.002132,469,0,10,2,1,707.333333,0
1,0,0.002137,468,1,10,6,1,715.8,0
1,0,0.017094,468,0,10,2,1,683.316667,0
1,0,0.019231,468,0,10,18,1,659.316667,0
1,0,0.002132,469,1,10,10,1,655.2,0
1,0,0.004264,469,0,10,6,1,663.966667,1
1,0,0.004386,456,0,10,97,1,645.85,1
1,0,0.004484,446,1,10,6,1,25.833333,0
1,0.834853,0.03966,190.076923,0,9,371,0.538462,6267.316667,1
1,0.549137,0.015358,390.666667,1,9,5,0.666667,712,0
1,0,0.012755,392,1,9,0,1,709.5,1
1,0,0.010256,390,1,9,1,1,708.5,0
1,0,0,308,1,9,8,1,702,0
1,0.654254,0.016115,372.333333,1,9,3,0.666667,769.5,0
1,0,0.003802,263,1,8,7,1,5827.333333,0
1,0,2.802281,263,1,8,5,1,86,1
1,0.598836,0.056322,217.5,0,7,8,0.5,1613,0
1,0.923842,0.121287,202,1,7,6,0.5,6391,0
1,0.600225,0.079266,104.217391,0,8,1151,0.652174,5576.333333,1
1,0,0,371,1,6,1,1,4591.5,0
1,0.806076,0.259508,159.642857,0,6,234,0.642857,4527.5,1
1,0,0.010929,366,1,6,0,1,874,0
1,0,0.002915,343,1,6,1,1,4338.5,0
1,0.708836,0.029851,201,1,6,2,0.5,4323.5,0
1,0,0.005952,336,0,6,1,1,4307.5,0
1,0,0.003012,332,0,6,0,1,797,0
1,0,0.024169,331,1,6,0,1,4543,1
1,0,0.00304,329,1,6,0,1,161,0
1,0.782714,0.13321,166.307692,0,5,266,0.846154,782,1
1,0,0,299,1,5,6,1,743.5,0
1,0.530658,0.20413,114.454545,1,5,414,0.727273,736.5,0
1,0.832463,0.015679,143.5,0,5,8,0.5,4523.5,1
1,0,0.002959,112.666667,0,5,335,0.666667,4349.5,0
1,0.749708,0.014748,137.268293,0,7,872,0.487805,4164,0
1,0.73409,0.041577,185.2,0,5,154,0.7,4108,0
1,0.769193,0.111111,481.5,0,3,10,1,4757,1
1,0,0.088525,305,1,3,0,1,21,0
1,0,0.088816,304,0,3,15,1,20,0
1,0.795618,0.028224,361.4,0,2,26,0.8,2864,0
1,0.790845,0.032176,393.666667,1,1,12,0.333333,1002,1
1,0.571849,0.126616,125.238095,0,2,31,0.428571,864,1
1,0.081994,0.523926,271.666667,0,1,3,1,694,1
1,0,0,307,0,1,0,1,689,0
1,0.837497,0.01536,111.058824,0,1,0,0.529412,667,0
1,0,0,181.6,0,1,0,0.2,521,1
1,0.908178,0.028788,330,1,2,32,0.5,1819,0
1,0,0.004785,209,1,5,45,1,718.683333,0
1,0.757516,0.015743,226.857143,0,10,766,1,798.354762,0
1,0.738285,0.005935,505.5,0,6,23,1,851.75,0
1,0.97887,0.111675,98.5,1,5,140,1,659.1,0
1,0,0.005848,171,1,5,98,1,656.816667,0
1,0.513197,0.708333,300,1,6,21,1,936.833333,0
1,0,0.002584,387,1,3,11,1,317.5,0
1,0.379027,0.002621,381.5,0,6,14,1,821,0
1,0,0,381,1,3,9,1,816,0
1,0.957027,0.079336,271,0,4,13,1,788,0
1,0.315997,0.020942,477.5,0,5,3,1,782,0
1,0,0.002688,372,0,3,0,1,771.5,1
1,0.863121,0.004511,332.5,0,5,4,1,755.5,0
1,0.594473,0.084314,153,0,3,341,1,4843,1
1,0.860046,0.0134,183.181818,1,4,264,0.818182,4805,0
1,0.563856,0.118263,334,0,3,8,1,4540,0
1,0,0.002703,370,1,2,29,1,4508,0
1,0.662549,0.055397,218.875,1,2,121,0.75,3428,1
1,0.475928,0.058986,361.666667,1,2,184,0.333333,3400,1
1,0.700554,0.056788,140.875,1,2,32,0.5,124,1
1,0,0,367,1,2,0,1,113,1
1,0.367331,0.047118,181.363636,0,3,78,0.818182,992,1
1,0.788459,0.120869,185.857143,0,2,332,0.642857,1501,0
1,0,0,4,0,1,0,1,602.25,0
1,0,0,15,0,1,0,1,698.5,0
1,0,0.040541,74,0,3,1,1,1289.416667,0
1,0,0.132353,68,0,3,22,1,1284.916667,0
1,0,0,68,0,1,0,1,1621,0
2,0.785533,0.114478,42.428571,0,5,14,0.285714,1621,0
1,0,0.042254,71,1,2,1,1,471.5,0
1,0,0.028169,71,1,2,11,1,470.5,1
1,0.707753,0.13197,48.909091,0,3,234,0.272727,3618,1
1,0,0,36,1,3,3,1,776.283333,0
1,0.203074,0.640625,32,0,3,426,1,760.533333,1
1,0.774369,0.12766,78.333333,1,4,353,0.833333,4143,0
1,0,0.176471,34,0,2,38,1,116,0
1,0,0,36,0,1,0,1,3652,0
1,0.85631,0.285308,87.916667,0,3,236,0.333333,3652,1
1,0.991976,0.302239,89.333333,1,3,36,0.666667,863.75,0
1,0,0,53.6,0,1,0,0.2,694.7,1
1,0.708836,0.095238,31.5,1,1,186,1,774.283333,0
1,0.817486,0.283626,136.8,0,7,40,0.7,1372.5,1
1,0.304537,0.115061,213.8,1,5,99,0.8,741.5,1
1,0.692213,0.538813,109.5,1,3,199,0.6,4202,1
1,0,0.046243,173,1,3,3,1,4775,0
1,0,0.006667,150,0,3,14,1,117,0
1,0.512709,0.02139,187,1,2,6,1,4592,0
1,0.706158,0.106529,194,0,2,0,0.666667,912,1
1,0.853488,0.078571,233.333333,0,3,69,1,112,0
1,0.558629,0.065934,45.5,0,4,1,1,446,0
1,0,0.068493,73,1,3,1,1,521.5,0
1,0,0,105,1,2,6,1,4851,0
1,0,0,111,1,2,62,1,4456,0
1,0,0,105,1,2,44,1,4852,0
1,0,0.041667,24,1,2,47,1,3659,0
1,0,0.041667,24,1,1,25,1,193,1
1,0.471162,0.116399,124.571429,0,10,440,0.785714,6205.616667,1
1,0,2.358974,39,1,5,23,1,6120.5,0
1,0.59079,0.316988,95.166667,0,5,596,0.833333,4306.5,0
1,0.743503,0.006227,133.833333,0,3,173,0.833333,4570,0
1,0,0,124,0,1,0,0.5,644,0
1,0,0,34,1,1,0,1,6120.5,0
1,0,0,0,0,3,34,1,323,0
1,0.113525,0.059581,103.5,0,5,226,1,5142.5,0
1,0.840974,0.016117,91,0,6,61,0.333333,479,0
1,0.944949,0.041335,157.25,0,4,47,1,387.5,0
1,0,0,233,0,3,0,1,4238.5,0
1,0.985228,0.019724,253.5,0,2,36,1,119,0
1,0,0.033898,177,0,4,6,1,753.683333,0
2,0.655912,0.181675,90.428571,1,5,109,0.428571,5968.5,1
1,0,0.018072,166,1,4,0,1,6017.666667,0
1,0.585862,0.066286,125,0,8,213,0.857143,6144.766667,1
1,0,0.045455,22,1,2,3,1,6418,0
1,0.825844,0.175719,134.142857,1,7,33,0.428571,1384.5,1
1,0,0,40,0,1,0,1,4237.5,0
1,0.63278,0.023557,212.25,0,5,214,1,807.019048,0
1,0.965342,0.024096,166,0,6,36,0.666667,6122.116667,0
1,0,0.006803,294,0,3,3,1,554,0
1,0.30103,0,44.5,0,2,436,0.5,4563,1
1,0.543564,0.006536,153,0,3,18,1,591.5,0
1,0,0,97,0,1,0,0.25,5142.5,0
1,0.272171,0.24792,120.2,0,5,352,1,753.5,0
1,0,0,94.5,0,1,0,0.166667,4563,1
1,0,0.038278,209,1,3,10,1,4231.5,0
1,0.7517,0.243919,134.545455,0,3,392,0.909091,604.5,1
1,0,0.004808,208,0,2,18,1,120,0
1,0.993633,0.631818,55,0,4,4,0.25,6011.666667,0
1,0.828956,0.119098,238.25,0,10,72,0.75,761.416667,0
1,0.61283,0.193277,47.6,0,6,77,0.6,5735.533333,0
1,0.070904,0.20781,239,0,9,100,1,697.5,1
1,0.173677,0.266164,232,0,9,77,0.625,5185.833333,1
1,0.680171,0.235,66.666667,0,4,5,0.666667,6365.666667,0
1,0.942054,0.017391,143.75,1,7,47,0.75,917.666667,0
1,0,0.005882,170,1,3,3,1,913.666667,0
1,0,0.00578,173,1,2,9,1,822,0
1,0,0,27,0,1,0,1,649.85,0
1,0,0.03125,32,0,2,23,1,866.45,0
1,0,0.003436,582,1,6,65,1,702.619048,0
1,0,0.001739,575,0,6,3,1,865.15,0
1,0,0.035461,564,0,6,8,1,827.65,1
1,0,0.00409,489,0,6,1,1,664.316667,0
1,0.435432,0.010558,165.75,1,6,87,1,658.316667,0
1,0,0.004175,479,0,6,1,1,653.2,0
1,0,0.006263,479,1,6,0,1,652.45,0
1,0,0.008368,478,0,6,6,1,651.45,0
1,0,0.002119,472,0,6,1,1,668.883333,0
1,0,0,471,1,6,1,1,666.966667,0
1,0,0.057447,470,1,6,6,1,664.966667,0
1,0.902393,0.005068,296,0,6,112,1,649.85,1
1,0,0.034014,441,0,6,2,1,657.816667,1
1,0,0.035629,421,0,6,1,1,652.316667,1
1,0,0.110215,372,1,6,0,1,650.066667,0
1,0,0.01039,385,1,6,95,1,649.066667,1
1,0,0.007937,378,1,6,1,1,697.466667,0
1,0.092722,0.198492,199,1,6,64,1,6425.55,0
1,0,0.011976,334,0,5,1,1,6375.166667,0
1,0,0.037464,347,0,5,2,1,6394.833333,0
1,0,0.006006,333,1,4,7,1,5130.5,0
1,0.543564,0.004274,351,1,6,8,1,4322,0
1,0,0.003003,333,0,4,0,1,4114.5,0
1,0,0.093373,332,1,4,7,1,4110.5,1
1,0,0,333,1,3,32,1,4210,1
1,0,0.024615,325,0,3,18,1,121,0
1,0.965636,0.093023,150.5,1,2,10,1,3391,1
1,0,0.016327,245,1,2,2,1,3388,0
1,0.768722,0.012008,219.545455,0,3,206,0.727273,181,0
1,0.608236,0.142332,167.538462,1,3,239,0.846154,1806,0
1,0,0.009901,202,0,2,21,1,1788,0
1,0,0,333,1,3,33,1,4209,0
1,0.391244,0.039855,276,1,6,50,1,725.633333,0
1,0.376053,0.156942,165.666667,0,3,353,1,646.283333,1
1,0.502956,0.055503,132.875,0,2,120,0.625,192,1
1,0,0,45,1,3,0,1,863.228571,0
1,0.949465,0.017391,230,1,11,257,1,862.228571,0
1,0.768847,1,51,1,4,624,0.666667,4740.166667,0
1,0.706962,0.004566,109.5,1,7,383,1,842.65,0
1,0.829532,0.081183,48.431818,0,8,3754,0.409091,5681.533333,1
1,0,0,92,1,3,1,1,5843,0
1,0.702467,0.032653,122.5,1,3,19,1,5827.5,0
1,0,0.010204,98,1,2,1,1,906.666667,0
1,0.662665,0.099612,110.428571,1,4,55,0.428571,5961.5,1
1,0,0,0,0,3,20,1,6466.833333,0
1,0.624467,0.536058,83.2,1,5,84,0.5,5644,1
1,0,0,50,1,2,0,1,6034.5,0
1,0,0.020833,48,1,2,1,1,6033.5,1
1,0,0,65,0,1,0,1,6033.166667,1
1,0.863121,0.006452,77.5,1,3,15,1,5615.333333,1
1,0.626935,0.116486,84.416667,0,10,1373,0.75,5611.609524,1
1,0.649006,0.358672,46.7,0,8,839,0.3,5094.333333,1
1,0,0,24,0,1,0,1,6020.166667,1
1,0,0.692308,13,0,3,27,1,554,0
1,0,0,39.25,0,1,0,0.125,4397.5,0
1,0.843455,0.038214,86.259259,1,3,100,0.703704,4136,1
1,0.668944,0.21197,100.25,0,3,115,1,4033,0
1,0.612602,0.013889,48,1,4,86,1,4744,0
1,0.945531,0.080357,28,0,4,968,0.25,5159.711905,0
1,0,0.3,20,0,2,0,1,314.5,0
1,0,0,24,0,1,0,1,3634,1
1,0,0.025641,39,0,4,1,1,5356.197619,0
1,0,0.026316,38,0,4,8,1,701.966667,0
1,0,0,30,1,4,216,1,4731.166667,0
1,0.624795,0.104216,125.7,1,9,47,0.7,5291.75,1
1,0,0.185185,27,0,4,138,1,1264.583333,0
1,0,0.472222,36,1,3,21,1,4550.5,0
1,0.531164,0.063593,89.857143,1,2,4,0.571429,4143,0
2,0.443022,0.038168,43.666667,0,8,5157,0.208333,4456.388095,0
1,0,0,41,0,1,0,1,6030.116667,0
1,0,0,17,1,1,0,1,5614.333333,1
1,0.954434,0.075,40,0,3,17,1,137,0
1,0.623215,0.01406,51.727273,1,3,205,0.636364,4672,0
1,0.750433,0.15692,73.285714,0,3,75,0.5,3890,0
1,0.97299,0.137787,34.214286,0,6,517,0.357143,6030.116667,0
1,0,0,27,0,1,0,1,5192.833333,0
1,0,0,26,0,1,0,1,4642,0
1,0.848567,0.101617,86.6,0,10,88,0.6,5361,1
1,0.564993,0.014085,59.166667,0,9,192,0.833333,5268.75,1
1,0.970951,0.003155,158.5,1,4,24,1,4831,0
1,0,0.012195,82,1,3,5,1,4791,0
1,0,0.109756,82,0,3,0,1,138,0
1,0,0.047619,84,0,3,24,1,122,0
1,0.787127,0.051724,87,0,2,4,1,532,0
1,0,0.03125,48,0,2,72,1,4197,0
1,0.94566,0.141176,42.5,0,2,86,1,140,0
1,0,0,43.25,0,1,0,0.25,565,1
1,0.630116,0.771993,50.636364,0,8,69,0.454545,5202.5,1
1,0.948206,2.28461,132.428571,1,7,448,0.190476,172,1
1,0.867322,0.040307,104.2,0,4,251,1,4297,1
1,0,0,28,0,1,0,1,532,0
1,0.193643,0.227273,66,0,2,51,1,4069,0
1,0,0.017857,56,1,5,2,1,89,1
1,0,0.303571,56,1,5,1,1,87,1
1,0,0.111111,45,0,2,86,1,123,0
1,0,0.190476,42,1,3,24,1,572,0
1,0.747569,0.325843,50.857143,0,2,119,0.571429,529,0
1,0.826987,0.043478,50.6,1,2,147,0.8,3741,1
1,0,0.081818,110,0,1,24,1,1788,0
1,1,0,51,1,7,0,0.5,5307,0
1,0.136059,0.480392,51,1,7,277,1,5305,1
1,0.945058,0.458904,32.444444,0,4,1045,0.888889,251,1
1,1,0.186047,32.25,0,4,16,0.25,596.5,0
1,0,0,30,0,1,0,0.25,4197,0
1,0,2.548387,31,0,5,39,1,242,1
1,0.91899,0.044872,52,0,5,54,0.666667,240,0
1,0.903328,0.011152,73.363636,0,5,917,0.909091,4447.5,0
1,0.701443,0.401487,89.666667,1,4,97,0.666667,4133,0
1,0,0,0,0,7,123,0.6,6268.033333,0
1,0.99403,0.015748,63.5,1,4,58,1,443,0
1,0.696109,0.0625,64,1,3,139,1,538,1
1,0,0.510638,47,1,2,171,1,4259,0
1,0,0,26.666667,0,1,0,0.333333,241,1
1,0.697898,0.30082,174.285714,1,6,16,0.285714,914.666667,1
1,0,0.186667,75,1,3,48,1,4549.5,0
1,0,0.028986,69,1,3,0,1,178,0
1,0,0.313433,67,1,3,90,1,177,1
1,0.297472,0.132075,132.5,0,2,68,1,405,0
