@relation 'jdt-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.42sexp-0.416exp-0.377rexp-0.375nm-0.357nf... numeric
@attribute -0.408sexp-0.408exp+0.392nf+0.371nm-0.367rexp... numeric
@attribute -0.606ndev-0.543lt+0.324la-0.274entropy-0.203fix... numeric
@attribute -0.549entropy+0.538npt+0.364pd+0.349lt+0.278nf... numeric
@attribute 0.734ld+0.563la+0.204fix+0.201ndev+0.164lt... numeric
@attribute -0.762ns-0.532fix+0.225ndev+0.201ld+0.116lt... numeric
@attribute -0.671la+0.574ld-0.319fix+0.309ns-0.076ndev... numeric
@attribute 0.661fix-0.467ns-0.322la-0.304npt+0.263ld... numeric
@attribute 0.713lt-0.499ndev-0.384npt-0.171fix+0.122rexp... numeric
@attribute 0.703entropy+0.561npt-0.311ndev+0.162rexp+0.151pd... numeric
@attribute '-0.705nm+0.62 pd-0.195npt-0.188rexp+0.105ns...' numeric
@attribute bug {1,0}

@data
1.137653,0.183724,-2.462126,2.068437,0.776252,-0.133819,-0.520071,0.534982,1.738057,-0.011111,0.008498,0
0.559527,0.852858,-2.398386,0.193745,0.707023,-0.182119,-0.658918,0.712263,0.298385,1.458888,0.280743,1
1.21471,0.520955,-0.039388,0.404536,-0.217306,0.654904,0.374198,-0.788558,-0.42013,-0.392762,0.107972,0
0.860389,-0.251061,1.255344,0.209339,-0.421278,0.126365,0.366204,-0.363431,0.172811,0.068213,-0.050012,0
-0.164725,0.800915,-2.042416,-0.385477,0.2926,1.035288,0.050383,-0.858571,-0.253987,1.144641,0.129597,1
-0.963241,1.201498,-1.676878,-1.397992,0.321252,1.152337,-0.224024,-0.601599,-0.815155,-0.435569,0.069357,0
1.225039,0.564847,0.273313,0.256698,-0.027947,0.634035,0.119124,-0.906296,-0.606971,-0.428509,0.122963,0
-3.411046,-3.739448,-0.65511,0.638161,0.303257,0.068994,0.05114,-0.522633,-1.520073,-1.303184,0.707254,0
0.439004,-0.14569,-0.974471,0.861178,0.04966,0.774233,0.279633,-0.841783,0.118884,-0.414783,0.141163,0
0.583081,-0.077867,0.123334,0.368147,-0.182779,0.506984,0.319104,-0.701284,-0.5364,-0.409862,0.105422,0
-4.261202,-2.928619,-1.067967,-1.237853,0.344137,0.224463,-0.329903,0.120646,-0.781905,-0.593882,1.290863,1
0.224401,1.464053,-0.678923,-1.772418,-0.34175,0.915557,0.059387,0.080224,0.499963,-0.383288,0.77159,0
0.912591,0.348564,-2.451394,1.5479,0.457888,1.26056,0.138186,-1.153113,1.27944,-0.337569,0.178751,0
1.32899,0.478657,0.387514,0.30689,-0.31539,0.525254,0.483212,-0.632744,-0.281526,-0.251925,0.046597,0
0.753125,0.982924,-0.145739,-0.957921,-0.182185,0.579123,0.147865,-0.532505,-0.466282,1.402909,0.3145,0
0.87741,0.006533,-4.642457,3.185703,1.458956,0.412987,-0.793622,0.20505,3.551428,0.129226,0.078233,0
-0.05587,-0.825863,-3.689937,2.686514,1.21392,0.01433,-0.717129,0.458865,2.525597,0.024204,-0.022943,0
-0.858693,1.198936,-1.315031,-1.496766,-0.02195,0.998705,-0.042279,-0.234475,-0.318644,-0.062208,0.561515,0
0.345223,-0.143839,-1.577575,1.039883,0.250808,0.95578,0.193579,-0.995383,0.206265,-0.526578,0.159303,0
-3.39231,-3.818331,-0.725758,0.78512,0.376815,0.06433,-0.011448,-0.504036,-1.021701,-1.151387,0.673368,0
0.133941,-0.438528,-1.19167,1.08676,0.491908,-0.513035,-0.444283,0.651791,-0.730014,-0.551941,-0.029764,0
0.879353,0.005357,-4.637092,3.179602,1.455871,0.411323,-0.790646,0.206798,3.543504,0.127774,0.073764,0
-4.209083,-3.249483,-2.092424,0.146827,0.647247,0.317814,-0.183606,-0.442688,-0.489632,0.394729,0.613917,0
0.878833,0.004399,-4.648985,3.185552,1.447175,0.412086,-0.778198,0.212597,3.549359,0.129194,0.073943,0
-3.876509,-3.269527,-0.569068,-0.972694,0.219721,-0.09388,-0.101577,-0.143963,-1.613884,0.73246,0.87216,0
0.622936,1.119095,-0.905895,-0.268796,0.415583,-0.461186,-0.578303,0.689675,-1.29931,0.732095,-0.067457,0
0.736173,0.93829,-0.474537,0.094024,0.164224,0.841731,-0.010266,-0.961374,-0.611919,0.146118,0.379057,0
0.570593,0.085807,-1.529011,1.016366,0.387295,1.018704,0.078794,-1.091942,0.230237,-0.528472,0.177279,0
0.869372,-0.004268,-4.674045,3.204624,1.450313,0.415102,-0.782601,0.211913,3.587288,0.139394,0.072885,0
0.886786,0.256366,-2.270787,1.536175,0.405204,1.182852,0.154848,-1.080117,1.40722,-0.252126,0.157016,0
0.854957,0.441943,-2.8646,1.666647,0.897864,0.019494,-0.602257,0.413348,0.998385,0.104205,0.145293,0
1.070231,0.502271,-0.300803,0.380744,-0.043048,0.766189,0.316339,-0.908099,-0.735434,-0.573949,0.125863,0
1.086825,-0.028928,1.154989,0.243206,-0.534781,0.167228,0.438682,-0.367725,0.214275,0.083989,-0.048743,0
-0.568123,0.082986,-2.05126,0.191091,0.646881,-0.371297,-0.580998,0.725049,-0.767362,0.765403,-0.177368,0
-0.232843,0.710531,-2.440002,-0.266109,0.356477,1.096308,0.049583,-0.842958,0.189534,1.325092,0.070978,0
0.757576,-0.237021,-6.18348,4.173136,1.904849,0.737104,-0.965443,0.086301,5.569883,0.49068,0.074633,0
1.01288,0.32508,-1.857748,1.358987,0.268583,1.078774,0.212034,-1.003439,1.217953,-0.221173,0.125486,0
0.275628,-0.6217,-5.683366,3.757201,1.453969,1.842596,-0.275982,-1.310118,5.927683,0.552234,0.151927,0
0.679433,-0.192796,-0.038622,0.62927,-0.2193,0.479158,0.369553,-0.588301,0.327121,-0.136315,0.027808,0
0.696825,0.111099,-0.571707,0.582632,0.033442,0.747275,0.233911,-0.891708,-0.341349,-0.500364,0.112099,0
0.752249,0.123653,-0.256761,0.472403,-0.166166,0.63857,0.356492,-0.776305,-0.470314,-0.45768,0.10501,0
0.65627,0.055806,-1.047833,0.88846,0.069132,0.832682,0.26907,-0.885495,0.210975,-0.395928,0.133656,0
1.08312,-0.045133,0.961278,0.3518,-0.580682,0.194008,0.52257,-0.332847,0.385848,0.115839,-0.046582,0
0.750867,-0.22294,-6.156385,4.169932,1.898353,0.733158,-0.963622,0.088236,5.540782,0.490035,0.092822,0
0.710365,-0.133782,0.273776,0.426023,-0.341496,0.409474,0.429546,-0.552913,-0.103996,-0.212344,0.030937,0
-3.164633,-3.972843,0.654864,0.487019,-0.128984,-0.411153,0.21584,-0.052434,-0.699192,-0.697528,0.521133,1
1.005264,0.052727,0.916784,0.215993,-0.435368,0.278396,0.417529,-0.481226,-0.171385,-0.102822,0.007858,0
0.047951,0.685317,-1.297785,-0.89395,0.174774,0.860199,0.019823,-0.757006,-0.823343,1.225624,0.381221,1
-4.063847,-3.317087,-1.195744,-0.681684,0.354705,0.099178,-0.08733,-0.298073,-1.745861,0.400978,0.872922,0
-0.112779,0.758081,-1.741233,-0.507739,0.191219,0.938428,0.118344,-0.763535,-0.290758,1.207076,0.055146,0
0.808772,0.091985,-0.162978,0.496596,-0.208495,0.592365,0.379371,-0.717617,-0.254445,-0.362726,0.074947,0
0.341313,1.100841,-1.163579,-0.531157,0.114874,0.912637,0.107746,-0.866597,-0.792715,0.787395,0.040599,1
-3.478089,3.749446,-1.413002,-0.073321,0.076167,1.126663,0.102661,-0.565273,0.169115,-0.83466,-3.385796,1
0.736359,0.171871,-0.434183,0.480065,-0.129683,0.704321,0.359039,-0.832497,-0.615239,-0.547233,0.123167,0
0.543534,-0.641307,0.672549,0.757197,-0.11801,-1.153634,-0.210683,1.251653,0.038542,0.150937,-0.248382,0
0.891653,0.255667,-2.295305,1.548944,0.410935,1.188479,0.153239,-1.082174,1.438715,-0.246514,0.152585,1
-3.932098,-3.466895,-1.023573,-0.36989,0.334587,0.073754,-0.058595,-0.343802,-1.693704,-0.005909,0.806495,1
0.087043,-0.392508,-0.929211,0.824083,0.410658,-0.554162,-0.410023,0.641369,-1.380954,-0.703906,-0.056342,1
-0.459776,0.602148,-2.071354,-0.569089,0.286486,1.005463,0.062906,-0.832227,-0.573885,1.148203,0.065917,0
0.83168,0.134215,0.020295,0.391773,-0.207855,0.565022,0.342057,-0.733019,-0.444998,-0.393595,0.077807,0
1.048397,0.462251,-0.651801,0.591956,-0.088839,0.812563,0.353448,-0.897291,-0.364634,-0.50381,0.131333,1
0.834145,0.140927,0.047962,0.365252,-0.279519,0.549323,0.414169,-0.696664,-0.530112,-0.406494,0.07745,0
0.562998,0.05777,-1.793456,1.162783,0.290899,1.045229,0.190303,-1.040848,0.473698,-0.471696,0.160453,0
-1.074281,0.010147,-1.248497,-0.314067,0.115067,0.644125,0.137056,-0.615635,-0.513255,0.873487,-0.384715,0
0.361494,-0.283145,-0.607628,0.821713,0.593388,-0.593703,-0.679344,0.574168,-0.922662,-0.532103,-0.080729,0
0.501705,-0.081501,0.075243,0.315196,-0.179092,0.529206,0.317794,-0.731731,-0.758631,-0.472047,0.07417,0
0.778588,0.141331,-0.26693,0.469472,-0.181037,0.641845,0.373914,-0.771473,-0.469665,-0.456787,0.094848,0
-0.244252,1.540417,-1.938756,-0.39444,0.154383,1.118603,0.103626,-0.666955,0.433945,0.465517,-0.446846,0
0.413631,-0.187614,-0.873641,0.793085,0.014209,0.739464,0.294446,-0.813992,0.053209,-0.394077,0.068176,0
0.864283,-0.01195,-4.67383,3.204652,1.450387,0.413412,-0.782907,0.214233,3.596489,0.14538,0.063968,0
-3.361489,-3.877522,0.231811,0.396188,0.149817,-0.200988,0.060963,-0.319206,-1.429015,-1.055249,0.572659,0
1.136144,0.18813,-2.407774,2.03702,0.753322,-0.147624,-0.506815,0.546253,1.679875,-0.011904,-0.001477,0
1.113987,0.380045,-1.823579,1.470432,0.588443,-0.219798,-0.438137,0.498481,0.208642,-0.393345,0.036794,0
0.875838,0.155772,0.426696,0.2678,-0.216863,0.474058,0.283109,-0.703419,-0.526303,-0.340504,0.086182,0
1.193836,0.433309,-0.69535,0.80414,-0.087521,0.785452,0.34923,-0.818951,0.393977,-0.248267,0.090393,0
1.28852,0.498214,-0.405356,0.758331,0.200208,-0.566193,-0.315423,0.687194,-0.910534,-0.471433,-0.006242,0
0.574807,0.083527,-1.589985,1.031357,0.227683,1.000304,0.216541,-1.021642,0.209871,-0.51629,0.154387,0
-0.073611,0.215962,-1.205554,0.184348,0.094071,0.802452,0.209366,-0.805103,-0.287573,0.246603,-0.143289,0
-1.003722,1.069446,-2.056784,-1.877495,0.158333,1.176761,-0.209985,-0.133757,0.375465,-0.166866,0.48792,0
0.706562,0.114032,-0.732161,0.673954,-0.022775,0.768011,0.302609,-0.863809,-0.197046,-0.46765,0.111145,0
-3.27978,-3.880419,1.638803,-0.047471,2.586668,-0.038676,-2.141499,-1.325646,-0.880995,-0.953249,0.499252,1
0.056148,0.09107,-1.140466,0.022501,0.090248,0.762736,0.152828,-0.720842,-0.103416,0.574972,0.197168,0
0.690135,0.199101,-0.484144,0.419239,-0.084354,0.74188,0.325281,-0.89368,-0.867171,-0.646038,0.126837,0
0.561776,-0.061717,-2.161656,1.500561,0.444405,1.10368,0.104096,-1.041948,1.351879,-0.253396,0.132099,0
-3.590688,-3.963654,-1.152646,0.985545,0.454068,0.143011,-0.015032,-0.523109,-0.730847,-1.099098,0.617408,1
-0.470953,1.578509,-3.015116,-0.322454,0.428164,1.41496,-0.05687,-0.709403,1.151556,0.375006,-0.322261,0
1.214582,0.425845,0.073361,0.418498,-0.248619,0.593249,0.372625,-0.729833,-0.20619,-0.29735,0.063859,1
0.717201,0.132547,-0.611099,0.595159,-0.05984,0.742127,0.318717,-0.852852,-0.354826,-0.494738,0.107655,0
1.353091,0.497027,-0.012018,0.631488,0.316705,-0.639395,-0.527858,0.639174,-0.886495,-0.413822,-0.034001,0
1.062383,0.468869,-0.641498,0.582996,-0.064165,0.816393,0.328374,-0.911388,-0.360118,-0.505476,0.124463,0
-0.552002,0.728947,-0.75249,-1.999093,0.014403,-0.578909,-0.658235,1.835983,-0.140775,0.135855,0.543327,0
-3.354868,-3.958959,0.208777,0.499969,0.072688,-0.243052,0.116514,-0.23529,-1.070596,-0.91596,0.529093,0
-0.243408,1.649057,-1.881173,-1.111818,0.126631,1.278706,0.012558,-0.64395,-0.643174,-0.672398,0.06901,0
1.13491,0.515813,-0.047019,0.318859,-0.164324,0.678386,0.315252,-0.856362,-0.720162,-0.507514,0.116407,0
0.766301,0.579031,-1.605032,0.566834,0.300294,1.045227,0.088169,-1.004884,0.297083,0.128039,0.230676,1
0.796072,0.088647,-0.443291,0.726528,0.212964,-0.625782,-0.309475,0.729528,-1.13724,-0.54133,-0.038529,0
0.633932,1.090286,-0.981505,-0.655178,0.252242,-0.510823,-0.465634,0.908382,-1.23947,1.36914,0.331954,0
-3.5165,-4.095568,-0.64556,1.117,2.377441,0.340762,-1.687167,-1.244466,0.789803,-0.752831,0.548712,1
0.777679,0.138047,-0.248562,0.461393,-0.154139,0.642809,0.352762,-0.779856,-0.463749,-0.452531,0.086229,1
1.233305,0.506171,-0.179968,0.484359,-0.137554,0.692531,0.312726,-0.825087,-0.205684,-0.357804,0.084458,0
0.451265,1.154461,-1.378026,-1.007407,0.012397,0.958178,0.185368,-0.800491,-1.240953,1.0912,0.40219,0
1.255444,0.548935,0.067252,0.31355,-0.291195,0.627099,0.418015,-0.767674,-0.590058,-0.424484,0.083034,0
0.875507,0.003751,-4.615429,3.166525,1.43205,0.40227,-0.774085,0.218827,3.519046,0.131913,0.063602,0
0.25803,1.414579,-1.044906,-1.635161,-0.176277,0.932901,0.107947,-0.324681,-0.496366,0.594919,0.607635,0
0.647189,-0.112287,-1.921803,1.652841,1.221014,-0.188078,-0.960524,0.324355,0.849646,-0.261766,-0.019596,0
0.30086,1.042468,-2.956535,0.598906,0.86444,0.049947,-0.638089,0.435311,-0.169527,0.759174,0.012046,0
0.883947,0.131578,0.692336,0.278402,0.045241,0.442327,-0.073879,-0.817674,-0.214226,-0.214388,0.092047,0
0.75265,0.107449,-0.383966,0.549549,-0.147608,0.663098,0.363339,-0.77382,-0.298024,-0.416401,0.083971,0
0.564686,0.070244,-1.581733,1.028621,0.238985,0.998032,0.207121,-1.021956,0.222925,-0.507481,0.141215,0
0.351861,-0.285628,-1.339489,1.103175,0.183279,0.837775,0.206772,-0.860233,0.712446,-0.265797,0.055137,0
0.889461,0.120235,0.567152,0.311285,-0.172813,0.429033,0.182248,-0.695593,-0.253329,-0.218327,0.078967,0
0.695804,0.11263,-0.973993,0.878976,0.409101,-0.454957,-0.399739,0.576576,-1.123614,-0.659254,0.000252,0
0.870362,0.100113,0.234306,0.341803,-0.328366,0.481737,0.426782,-0.63315,-0.394462,-0.313601,0.03631,0
0.90159,0.064364,-0.020427,0.702067,0.416832,-0.704596,-0.548668,0.713188,-0.738098,-0.352438,-0.066599,0
-4.084743,-3.370987,-0.699763,-0.455989,0.233703,-0.06296,-0.020438,-0.216334,-1.42276,0.277633,0.429236,0
-4.260698,-3.717835,-3.122218,1.120304,0.962463,0.510611,-0.283349,-0.535191,1.164235,0.389121,0.438077,0
-4.076924,-3.673402,-1.990422,1.495079,0.889022,0.376253,-0.241138,-0.74273,0.139089,-0.98372,0.015803,1
0.751507,0.199787,-0.202225,0.34203,-0.137589,0.662849,0.318067,-0.842822,-0.844815,-0.57679,0.101888,0
0.189286,0.56983,-1.255774,0.034285,0.083322,0.868818,0.212318,-0.843424,-0.399872,0.346814,-0.072302,0
-3.438804,-3.891183,-0.029711,0.458017,0.101559,-0.149297,0.129962,-0.327279,-1.484967,-1.101455,0.561683,0
0.725431,0.14401,-0.613397,0.596375,-0.083203,0.740848,0.343784,-0.840677,-0.360191,-0.489304,0.104433,0
0.029255,0.538499,-2.276197,0.123241,0.555961,-0.215292,-0.668981,1.175785,1.306959,0.500094,0.374965,0
1.131432,0.024959,1.339201,0.156102,-0.381499,0.168135,0.252956,-0.457966,0.150316,0.078509,-0.060716,0
0.194114,0.959809,-3.782738,0.70752,1.07686,0.173637,-0.75546,0.474942,0.966391,1.452091,-0.01521,0
1.216452,0.450122,-0.696486,0.800803,-0.073352,0.791611,0.334042,-0.830795,0.399304,-0.251316,0.08883,0
0.577888,-0.040009,-2.12516,1.47123,0.37783,1.089179,0.158523,-1.015003,1.272745,-0.260956,0.127615,0
-4.964433,-2.362299,-0.055602,-1.692416,1.475633,0.325438,-1.461406,-0.275799,-0.833941,-1.214769,0.663132,1
0.506528,-0.293732,-3.762629,2.664141,1.206028,0.137099,-0.699548,0.359303,2.503009,-0.017361,0.012851,0
0.506172,-0.292363,-3.763051,2.664859,1.200845,0.136495,-0.694925,0.361546,2.500074,-0.017417,0.014497,0
1.016385,0.491764,-0.841556,0.616275,0.000276,0.88537,0.301294,-0.97738,-0.44891,-0.581216,0.145366,0
-4.320801,-3.046214,-0.5498,-1.139559,0.055445,0.03685,-0.102943,0.244926,-0.880097,-0.89936,0.702738,0
1.523336,0.374401,0.373873,0.729038,-0.101959,-0.867818,-0.172407,1.013039,-0.202616,-0.04163,-0.110988,0
1.300337,0.503257,-0.28681,0.728342,0.522465,-0.533917,-0.663138,0.517829,-0.791835,-0.45909,-0.014455,0
-3.465124,-3.96107,-0.554646,0.794597,0.270502,-0.033457,0.051791,-0.380467,-0.788518,-0.979456,0.562535,0
-0.377219,0.656256,-0.683288,-0.981951,-0.202315,0.864258,0.056136,-0.066376,0.508183,-1.432139,0.246021,0
-3.797331,-4.430519,-4.449924,3.099542,1.424779,0.850969,-0.391827,-0.791861,3.590312,-0.327883,0.620847,0
-3.315926,-3.913814,0.190387,0.509185,0.029456,-0.238825,0.15101,-0.22432,-1.07,-0.908202,0.530605,0
0.353471,-0.461528,-5.023546,3.384629,1.589131,0.426472,-0.852676,0.214401,3.830928,0.169932,0.020976,0
0.865992,0.160121,0.005316,0.39018,-0.240778,0.56812,0.38357,-0.716508,-0.445182,-0.387324,0.061998,0
0.745049,0.269509,-0.2509,0.278274,-0.079539,0.711106,0.269883,-0.921257,-1.110175,-0.688362,0.123249,0
1.241781,0.607228,-0.130765,0.617086,0.728352,-0.486197,-0.77769,0.416973,-1.174804,-0.573015,0.075729,0
1.231537,0.497979,-0.804294,0.935304,0.41276,-0.437239,-0.438345,0.567888,-0.673553,-0.489153,0.020485,1
0.093387,1.455803,-2.026932,0.241916,0.580906,-0.061007,-0.612009,0.741067,-0.299295,-0.288918,-0.072383,1
0.857379,0.181017,0.014821,0.404065,-0.251352,0.567767,0.389087,-0.713699,-0.45556,-0.382575,0.090597,0
0.860374,0.657626,-0.860746,0.179821,0.089869,0.89031,0.16209,-0.967547,-0.613697,-0.135249,0.202769,1
0.535999,-0.33386,-3.580527,2.648197,1.146385,0.068151,-0.678672,0.428048,2.641689,0.079835,-0.023248,1
0.404609,1.122055,-2.085122,-0.005031,0.299531,1.225644,0.140277,-1.148914,-0.893238,0.132754,0.046499,0
1.161114,0.573091,-0.972326,0.838369,0.429972,-0.357789,-0.434869,0.469747,-1.189342,-0.703763,0.05157,0
-3.412449,-3.878776,-0.184963,0.553146,0.142041,-0.109959,0.114882,-0.3449,-1.287927,-1.067175,0.562028,0
-3.929442,-3.466105,-0.90119,-0.549206,0.272293,-0.017883,-0.053861,-0.1897,-1.272576,0.498173,0.749536,0
0.797633,0.240758,-0.20423,0.336128,-0.130441,0.673921,0.322485,-0.849713,-0.851244,-0.582689,0.103307,0
0.358093,0.578095,-0.76708,0.00656,-0.067926,0.753917,0.289986,-0.785959,-0.589109,0.178449,-0.108738,0
0.876265,0.190654,0.055747,0.378478,-0.195091,0.571558,0.324847,-0.747007,-0.462405,-0.388985,0.08175,0
0.976677,0.519479,-1.029505,0.639994,0.0681,0.954542,0.280175,-1.041437,-0.55453,-0.661397,0.165389,0
0.807123,0.20223,-0.282539,0.50746,-0.150195,0.662067,0.353571,-0.78773,-0.413342,-0.433388,0.123309,0
1.185021,0.137287,2.431842,-0.298465,2.016853,0.421601,-2.063735,-1.633522,0.336443,-0.018395,-0.079247,0
0.763067,0.287062,-0.195955,0.257742,0.030312,0.724305,0.171371,-0.971776,-1.095026,-0.689238,0.123047,0
0.714889,0.072323,-1.334655,1.056593,0.157825,0.90712,0.234342,-0.919995,0.595136,-0.324725,0.108506,0
0.868008,0.162336,-0.137664,0.484321,-0.228262,0.59805,0.395307,-0.717104,-0.279944,-0.355746,0.074661,0
-0.118763,1.760985,-1.660009,-0.240314,0.145437,1.051491,0.202818,-0.981808,-0.612427,0.725314,-0.857444,0
0.132924,1.564734,-1.47124,-0.469162,0.499451,-0.199422,-0.653664,0.732339,-1.258975,-0.046383,-0.211303,1
-0.246087,1.91217,-1.910588,-1.403242,0.387619,0.008224,-0.731227,1.201134,-0.676253,-0.849348,0.103416,1
-3.557837,-4.0898,-2.0806,1.672772,0.715698,0.326325,-0.113814,-0.555307,0.844307,-0.750708,0.589294,0
-0.513898,1.248519,-1.952904,-0.245532,0.248593,1.029239,0.112242,-0.882629,-0.278159,1.096646,-0.47495,1
0.637093,0.779138,-2.527637,1.014374,0.740521,-0.104093,-0.550661,0.548205,0.566593,0.588549,-0.163665,1
-3.278645,-3.869358,0.32882,0.42984,0.077082,-0.246854,0.100391,-0.250714,-1.18853,-0.929308,0.527565,0
1.162283,0.230163,-2.356247,2.010503,0.735838,-0.152288,-0.498758,0.546699,1.611683,-0.021624,0.011603,0
1.240451,0.484565,-0.990619,1.02735,0.339055,-0.417019,-0.344696,0.606497,-0.530545,-0.465333,0.012744,0
0.01503,1.540685,-1.186854,-2.201781,-0.180223,1.044296,-0.050654,-0.002021,0.153254,-0.100442,0.805471,0
-3.851447,-3.328255,-0.420257,-0.922852,0.133111,-0.163556,-0.042911,-0.045095,-1.338235,0.88191,0.770761,1
0.651872,0.031984,-1.87097,1.363916,0.773578,1.119591,-0.311245,-1.251863,1.293053,-0.275723,0.125431,0
0.228654,-0.598015,-3.787745,2.668279,0.89046,1.368449,-0.05794,-1.060609,3.890564,0.292909,0.074488,0
1.483091,0.389444,-0.078851,0.9254,0.031922,-0.739639,-0.221623,0.924596,0.028916,-0.062146,-0.078401,0
0.872919,0.208489,-0.03572,0.460432,-0.142762,0.602347,0.305681,-0.761486,-0.322493,-0.358063,0.111838,1
-0.077618,0.954285,-1.525271,-0.815113,0.118466,0.929112,0.123368,-0.802059,-0.958274,1.117025,0.089376,0
0.13027,0.836765,-0.973677,-0.544451,0.045021,0.819655,0.155978,-0.80656,-0.968504,0.667224,-0.002664,1
-3.230811,-3.814544,0.561731,0.327687,0.368408,-0.232167,-0.241038,-0.420221,-1.222409,-0.946181,0.528806,0
0.904247,0.260061,0.449404,0.214901,0.193007,0.572701,-0.154962,-0.976798,-0.582451,-0.417297,0.105437,0
0.777624,-0.182418,0.832824,0.283373,-0.498544,0.2336,0.479091,-0.40218,-0.035555,-0.037865,-0.052528,0
0.842868,-0.188733,1.376992,0.119863,0.021919,0.197874,-0.17214,-0.661992,0.133667,0.03343,-0.086521,0
0.536148,-0.094122,-0.223434,0.473348,-0.186591,0.583359,0.373617,-0.717446,-0.436205,-0.412856,0.043483,0
0.145923,0.713929,-1.089502,0.078383,0.420562,-0.476152,-0.507953,0.731562,-1.160985,0.515716,-0.189646,0
0.920791,0.079871,-0.078137,0.718847,0.265809,-0.721213,-0.453232,0.760499,-0.745073,-0.337953,-0.086216,0
0.795886,0.161951,-0.543318,0.698319,0.263401,-0.56901,-0.345659,0.658933,-1.318516,-0.620461,-0.036666,0
0.145166,0.661313,-1.476666,-0.530218,0.436262,-0.441282,-0.557603,0.83936,-1.18515,1.281613,0.238503,0
-4.308488,-2.814825,-0.275685,-1.9975,-0.062167,0.111304,-0.291099,0.744425,-0.16312,-1.808233,1.289101,1
0.944123,0.091761,0.088269,0.726429,0.056407,-0.80163,-0.263889,0.906248,-0.717338,-0.255233,-0.052667,0
0.944231,0.086833,-0.277307,0.815341,0.159223,-0.697936,-0.298202,0.825079,-0.624691,-0.317547,-0.084866,0
0.232436,0.602708,-1.671692,-0.22791,0.477249,-0.362713,-0.519086,0.7493,-1.150711,0.914574,0.198345,0
0.152308,0.790582,-1.040848,-0.516013,0.364896,-0.542117,-0.533642,0.842171,-1.27472,1.100462,-0.148749,0
0.800705,0.130864,-0.988085,0.981991,0.412874,-0.463606,-0.413653,0.606991,-0.733677,-0.521725,-0.028936,0
0.927971,0.150624,-0.162717,0.660831,0.281384,-0.67254,-0.451659,0.70312,-1.011861,-0.453338,-0.072728,0
0.373061,0.543757,-1.275729,-0.1827,0.364726,-0.464393,-0.46243,0.797304,-1.195295,0.747932,0.137187,0
0.690733,0.141476,-1.610807,1.18549,0.57291,-0.283894,-0.453043,0.476972,-0.65057,-0.627468,0.014352,0
0.055877,0.404313,-1.126284,0.081323,0.045239,0.785674,0.21695,-0.753893,-0.147029,0.48209,-0.123827,0
0.666082,0.045833,0.403927,0.165091,0.50312,0.627235,-0.173954,-0.993923,-0.685389,-0.480303,0.033497,0
-0.414248,1.575994,-1.628453,-2.077729,-0.110179,1.144227,-0.015153,-0.094651,-0.054683,-0.296698,0.552669,0
-0.340563,1.283351,-1.251145,-1.660742,-0.131378,0.936153,0.053672,-0.187643,-0.045605,0.413298,0.37255,0
-0.057357,0.452608,-1.562049,-0.644923,0.13573,0.840804,0.087214,-0.649197,-0.138285,1.440535,0.287527,0
-0.783697,2.191672,-1.726938,0.190575,0.550263,-0.231369,-0.491865,0.515046,-1.293797,0.7434,-1.458488,1
-0.057917,0.45578,-1.573282,-0.642384,0.089821,0.835923,0.136828,-0.625139,-0.160775,1.438502,0.290867,0
0.917869,0.203469,0.034937,0.632579,0.60895,-0.648481,-0.843283,0.514878,-0.952251,-0.438458,-0.016437,0
0.798038,0.212831,-0.606509,0.583442,-0.082428,0.753912,0.341672,-0.854969,-0.379049,-0.497557,0.107587,0
-0.157829,1.054737,-1.350817,0.125359,0.109418,0.932052,0.234047,-0.949698,-0.615172,0.202635,-0.634531,0
0.256174,0.971644,-3.632994,0.695725,1.008213,0.118629,-0.720994,0.540993,1.100701,1.554729,-0.020356,1
0.779908,-0.044971,-1.952013,1.689918,0.639575,-0.289139,-0.469786,0.601003,0.839211,-0.180623,-0.041901,0
0.411021,-0.045253,-1.106671,0.773239,0.306199,0.892128,0.040226,-1.058239,-0.208187,-0.578453,0.128039,0
0.952487,0.311402,-2.329663,1.566349,0.435738,1.211128,0.138035,-1.102443,1.483861,-0.242528,0.15708,0
-0.233597,1.190115,-1.090875,-0.468254,0.021086,0.846856,0.186932,-0.779717,-0.880658,0.896649,-0.159839,0
0.950329,0.173297,-0.239715,0.687856,0.153388,-0.673096,-0.290087,0.775882,-1.033688,-0.453304,-0.06852,0
-3.327553,-3.887295,-0.258023,0.703877,0.222513,-0.098592,0.050399,-0.337146,-0.770719,-0.90362,0.526142,0
0.692805,0.225025,-1.118647,0.747139,0.296228,0.95269,0.104889,-1.079348,-0.257552,-0.599906,0.141738,1
0.754509,0.246385,-0.745743,0.581967,-0.02946,0.811212,0.315512,-0.918384,-0.537681,-0.582944,0.129336,0
0.246492,0.812828,-0.445171,-0.467531,0.214287,0.747409,-0.084121,-0.901604,-0.905162,0.515547,-0.005328,1
-0.135817,0.376099,-1.969324,0.224587,0.257768,0.941048,0.113241,-0.753948,0.736402,1.041578,-0.101073,1
0.238891,0.740583,-0.984018,-0.929185,-0.091847,0.734178,0.206309,-0.576319,-0.634135,1.396005,0.333901,0
