@relation mydataframe
@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute fix numeric
@attribute pd numeric
@attribute npt numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {'1','0'}
@data
1,1,0.844044,0.035354,0,10,0.666667,1522,1522,'0'
1,6,0.946938,0.02916,0,67,1,65,65,'0'
1,1,0,0,1,0,1,50,50,'0'
1,1,0,0,0,0,1,5807.533333,12551,'0'
1,1,0,0,0,0,1,5682.533333,12426,'0'
1,1,0.820878,1.611111,0,254,1,5279,10346,'0'
1,1,0,0,0,0,1,5269.75,11333,'0'
1,2,0,0,0,0,0.166667,4207.5,5005,'0'
1,5,0.65304,0.069136,0,0,0.571429,6363.033333,13491,'0'
1,1,0,0,0,0,1,5279,10346,'1'
1,2,0.759874,1.869565,1,6,1,5177.833333,11175,'0'
1,1,0,0.018868,1,86,1,5442.333333,8668,'1'
1,1,0,0.214286,0,9,1,43,36,'0'
1,1,0,0.083333,0,225,1,30,23,'0'
1,1,0,0.021739,0,7,1,2848,2838,'0'
1,3,0.484548,0.068182,0,48,1,1784,1778,'0'
1,1,0,0,0,0,1,1516,1516,'0'
1,1,0,0.097561,1,154,1,4115.5,5434,'0'
1,2,0,0,0,0,0.142857,150,150,'1'
1,1,0,0.074074,1,4,1,59,52,'0'
1,1,0,0.186275,0,8,1,47,40,'0'
1,1,0,0.105263,0,12,1,42,35,'0'
1,1,0,0.2,0,1,1,12,11,'0'
1,1,0,0.709677,0,0,1,9,8,'0'
1,1,0,0.246377,0,265,1,2,2,'0'
1,2,0.650022,0.035461,1,43,1,1816,1810,'0'
1,3,0.709562,0.213349,0,100,0.571429,1585,1585,'0'
1,1,0,0.014286,0,86,1,108,108,'0'
1,1,0,0,0,0,0.25,6070.766667,13162,'1'
1,2,0.603561,0.565217,0,46,1,1705,1700,'0'
1,1,0,0,0,0,1,1705,1700,'0'
1,3,0.968427,0.055556,0,99,0.571429,1585,1585,'0'
1,2,0,0.08642,0,80,0.5,1639,1639,'0'
1,2,0,0,0,0,0.142857,620,620,'1'
1,1,0,0,0,0,1,1631,1631,'0'
1,1,0.918296,0.046875,0,14,0.5,2692,2683,'0'
1,1,0,0,0,0,1,1631,1631,'0'
1,7,0.728063,0.308824,0,777,0.625,5289.25,10477,'1'
1,1,0,0,0,0,1,6339.166667,9850,'0'
1,2,0.957349,0.487239,1,102,0.4,5978.5,8421,'1'
1,1,0,0.03125,1,154,1,4112.5,5431,'0'
1,1,0,0,0,0,1,1631,1631,'0'
1,1,0,0.136364,1,1,1,62,55,'1'
1,2,0,0,1,0,0.5,55,48,'1'
1,1,0,0,0,0,1,1631,1631,'0'
1,1,0,0,0,0,1,1631,1631,'0'
1,1,0,0,0,0,1,1631,1631,'0'
1,13,0.173283,0.12027,1,400,0.857143,679.583333,1431,'1'
1,1,0,0.535714,0,0,1,889,1173,'0'
1,1,0,0.026316,1,1,1,5129.5,7429,'0'
1,2,0.918296,0.039474,0,294,1,5132.5,7338,'1'
1,10,0.800757,0.05771,0,202,0.25,2648,2640,'1'
1,1,0,0,0,0,1,1631,1631,'0'
1,1,0,0.054545,1,0,1,5836.333333,10121,'0'
1,1,0,0.074074,1,56,1,5835.333333,10120,'0'
1,1,0,0.028571,1,3,1,4634,6880,'0'
1,1,0,0,0,0,1,1631,1631,'0'
1,1,0,0.323529,1,183,1,4181.5,5685,'0'
1,1,0,0.035714,1,21,1,710.283333,1772,'0'
1,1,0,0,0,0,1,1631,1631,'0'
1,1,0,0.230769,0,0,1,1738,1733,'0'
1,1,0,0,0,0,1,5428.333333,8680,'1'
1,1,0,0,0,0,1,1631,1631,'0'
1,1,0,0,0,0,1,1631,1631,'0'
1,1,0,0,0,0,1,6379.666667,9823,'0'
1,1,0,0.032258,0,73,1,5580.333333,8884,'0'
1,1,0,0,0,0,1,1631,1631,'0'
1,30,0.657782,0.195842,0,2355,0.411765,5771.433333,15475,'1'
1,1,0,0.005464,1,21,1,799.2,2122,'0'
1,1,0,0.038251,0,98,1,654.816667,1807,'0'
1,1,0.985228,0.014433,1,0,0.5,6245.116667,13018,'0'
1,1,0,0.027586,1,11,1,6108,9884,'0'
1,1,0,0.118881,0,9,1,1654.666667,1898,'0'
1,1,0,0.013986,0,0,1,1658,1897,'0'
1,15,0.815224,0.028469,0,68,0.137931,1657,1896,'1'
1,1,0.967295,0.143791,0,4,1,1609,1849,'0'
1,1,0.685379,0.185446,0,0,0.666667,1606,1846,'0'
1,1,0,0.028689,0,15,1,104.07619,430,'0'
1,1,0,0.008333,1,0,1,858.311905,2320,'0'
1,1,0,0.045833,1,5,1,857.311905,2319,'1'
1,1,0,0.064103,0,7,1,861.704762,2317,'0'
1,13,0.373306,0.065789,0,1210,0.875,847.6,2266,'1'
1,1,0,0.014563,1,20,1,773.033333,2095,'0'
1,1,0,0.009756,1,22,1,758.533333,2049,'1'
1,1,0,0,0,158,1,713.833333,1949,'0'
1,2,0.770355,0.098425,0,69,1,1645,1645,'0'
1,1,0,0.006079,1,5,1,714.966667,2432,'0'
1,15,0.654422,0.088198,0,2977,0.666667,726.333333,2428,'0'
1,1,0,0.035032,0,66,1,706.619048,2407,'0'
1,2,0.523404,0.145178,0,43,0.75,803.2,2126,'1'
1,5,0.830649,0.061355,0,296,1,656.85,1827,'0'
1,2,0.480723,0.237241,1,119,1,653.066667,1803,'0'
1,1,0,0,0,0,1,5543.533333,12287,'1'
1,1,0,0,0,0,0.5,6205.616667,13323,'1'
1,2,0,0,0,0,0.333333,726.333333,2428,'0'
1,3,0.77408,0.061869,0,0,1,1388.5,1643,'1'
1,1,0.875012,0.271579,1,146,1,1376.5,1631,'1'
1,1,0,0.007937,0,0,1,1373.5,1628,'0'
1,1,0,0.019157,0,1,1,1341,1593,'0'
1,1,0,0,0,9,1,4662,6904,'0'
1,1,0,0.043478,1,0,1,885,1149,'0'
1,3,0.885284,0.051883,0,68,1,873,1137,'0'
1,3,0.974229,0.047541,1,7,0.75,793,1057,'1'
1,1,0,0.256684,0,0,1,4256.5,5831,'0'
1,1,0,0.647059,0,53,1,4255.5,5830,'0'
1,1,0,0.005495,0,81,1,109,109,'0'
1,1,0,0,0,0,0.083333,200,200,'1'
1,4,0.748076,0.119266,0,136,0.833333,1830,1824,'0'
1,2,0.773464,0.056701,0,56,1,71,71,'0'
1,1,0,0.88,1,5,1,644.85,1815,'0'
1,1,0,0.291667,0,3,1,655.816667,1808,'1'
1,1,0,0,1,0,1,653.066667,1803,'0'
1,1,0,0,1,0,1,705.5,1590,'0'
2,37,0.596728,0.044625,0,1188,0.304348,5403.197619,17795,'1'
1,1,0,0.47619,0,115,1,1267.583333,1996,'0'
1,1,0,0.476923,0,3,1,1342,1594,'0'
1,1,0,0,1,0,1,724.5,978,'0'
1,1,0,0,0,0,1,605.5,627,'0'
1,1,0,0,1,0,1,1377.5,1632,'0'
1,1,0,0,0,800,0.25,4260.5,5835,'0'
1,1,0,0.008658,0,24,1,110,110,'0'
1,3,0.923927,0.023333,1,42,1,2773,2764,'0'
1,1,0,0,0,0,0.25,6385.833333,9717,'1'
1,32,0.677187,0.497999,1,19553,0.416667,5024.25,11010,'1'
1,1,0,0.00995,0,15,1,1383,1644,'0'
1,5,0.788208,0.192713,1,65,0.454545,6403,9782,'0'
1,9,0.893845,0.026794,0,221,0.833333,935.333333,1288,'1'
1,4,0.619286,0.172494,0,24,0.6,929.5,1235,'1'
1,1,0,0.017143,1,13,1,4361,6550,'0'
1,3,0.67099,0.10453,1,8,0.75,4270.5,6406,'0'
1,1,0,0.014388,0,15,1,4209.5,5543,'0'
1,5,0.843492,0.03877,1,356,0.857143,595,650,'1'
1,1,0,0.014388,1,4,1,4593,4570,'0'
1,1,0,0.017241,0,10,1,1468,1468,'0'
1,2,0.811278,0.017544,1,33,1,4275,5564,'0'
1,6,0.817903,0.095493,0,189,0.888889,1392,1653,'0'
1,1,0,0,0,0,1,1468,1468,'0'
1,1,0.999884,0.061503,1,5,1,882,882,'0'
1,2,0.029833,0.334972,0,36,1,1645,1645,'0'
1,1,0,0.013889,1,62,1,4532,4511,'0'
1,1,0.591673,0.104331,0,2,1,206,206,'0'
1,1,0,0.003534,0,0,1,204,204,'0'
1,3,0.102277,0.281991,1,3,0.666667,199,199,'1'
1,1,0,0.258883,1,1,1,149,149,'0'
1,2,0,0,0,0,0.5,139,139,'1'
1,6,0.775829,1.544761,0,1019,0.714286,5186.25,10374,'1'
1,1,0,0,0,0,1,782,1040,'0'
1,1,0,0.014286,1,11,1,5258.666667,10153,'0'
1,1,0,0.003704,1,16,1,6041.166667,10067,'0'
1,1,0,0.003704,1,0,1,6109.5,9978,'0'
1,1,0,0,0,0,0.5,1603,1843,'1'
1,2,0.764205,0.056738,1,50,1,1806,1800,'0'
1,2,0.488666,0.055961,1,4,0.666667,196,196,'0'
1,1,0,0,0,0,0.25,170,170,'1'
1,2,0.669338,2.383051,0,9,0.4,6385.833333,9717,'1'
1,2,0.869181,0.261993,1,6,0.333333,51,44,'0'
1,1,0,0.432624,0,64,1,6,6,'0'
1,56,0.811043,1.167685,0,3558,0.247191,1603,1843,'1'
1,2,0.852792,0.015038,0,37,0.666667,2739,2730,'1'
1,1,0,2.25,0,3,1,1345,1597,'0'
1,1,0,0,1,0,1,793,1057,'0'
1,7,0.473804,0.096306,0,421,0.529412,170,170,'1'
1,1,0,0,0,0,0.5,2698,2689,'1'
1,1,0,0.117647,1,135,1,5299.766667,13771,'0'
1,7,0.936948,0.06381,0,3559,0.326923,5595.533333,12339,'0'
1,1,0,0,0,40,1,703,1594,'0'
1,2,0.463777,2.0375,1,194,1,768,1574,'1'
1,6,0.793146,1.725131,0,687,0.8,24,24,'1'
1,1,0,0.032258,1,2,1,4554.5,6768,'0'
1,1,0,0,0,86,1,111,111,'0'
1,1,0,0.057143,1,4,1,45,45,'0'
1,1,0,0.029412,0,7,1,838.65,2178,'0'
1,1,0,0.323529,0,1,1,819.3,2157,'1'
2,37,0.741139,0.220413,0,2578,0.336735,5719.433333,16012,'1'
1,3,0.365179,0.025478,0,60,1,799.033333,2121,'0'
1,1,0,0.219512,1,71,1,757.533333,2048,'0'
1,1,0,0.028571,1,85,1,665.966667,1838,'0'
1,3,0.923659,0.075885,0,139,1,703.983333,1786,'1'
1,2,0.015278,1.907162,1,128,1,652.583333,1404,'1'
1,2,0.63431,0.585938,0,57,1,4313.5,6478,'0'
1,1,0,0.017544,0,22,1,786,1050,'0'
1,1,0,0.160714,0,0,1,23,23,'0'
1,1,0,0.054545,0,1,1,4712,4689,'0'
1,1,0,0.740741,1,0,1,22,22,'0'
1,1,0,0.2,0,3,1,4711,4688,'0'
1,1,0,0.22,1,12,1,4710,4687,'0'
1,1,0,0,0,0,1,4570,4549,'1'
1,4,0.571461,0.702703,0,111,0.75,5804.5,8478,'1'
1,1,0,0,1,0,1,4592.5,6837,'0'
1,1,0,0.623656,0,1,1,540.5,640,'0'
1,6,0.880229,0.090535,0,120,0.7,459,459,'0'
1,1,1,0.03252,0,38,1,135,139,'0'
1,1,0,0.185714,1,31,1,26,26,'0'
1,1,0,0.057143,1,0,1,5259.666667,10192,'0'
1,2,0.074527,1.153846,1,231,0.5,5263.666667,10158,'1'
1,1,0,0.181818,0,51,1,5,4,'0'
1,1,0,0,0,0,1,39,39,'0'
1,1,0,0.012658,1,60,1,873.55,2239,'0'
2,6,0.720162,0.083067,0,91,0.285714,4661,7074,'0'
1,1,0.84883,0.389857,0,231,0.333333,4532.5,6747,'0'
1,2,0.775145,0.0033,0,26,1,46,46,'1'
1,1,0,0,0,0,1,43,43,'1'
1,1,0,0.386364,0,0,1,4437.5,6116,'0'
1,2,0.937904,0.16092,0,162,0.625,1718,1713,'0'
1,1,0,0,0,0,1,3656,3638,'0'
1,1,0,0.366667,1,46,1,5279.5,10281,'1'
1,2,0,0,0,2,1,101,93,'0'
1,1,0,0,0,0,1,99,91,'0'
1,2,0.963651,0.122995,0,54,1,6105.5,9974,'1'
1,1,0,0.083333,0,3,1,6330.333333,9864,'0'
1,1,0,0.071429,1,8,1,374.5,409,'1'
1,4,0.722652,0.101839,0,35,1,4763,4740,'1'
1,2,0.965665,0.256039,1,5,0.4,821,821,'1'
1,1,0,0.066667,1,109,1,5328.416667,10653,'0'
1,1,0,0,0,0,1,63,56,'0'
1,1,0,0.466667,1,7,1,5220.5,11231,'0'
1,2,0.553894,0.713262,1,270,1,7,7,'1'
1,1,0,0.019608,0,3,1,512.5,642,'0'
1,3,0.676702,0.03,1,57,0.75,4320,6308,'1'
1,1,0,0.08,1,2,1,3389,3379,'0'
1,2,0.805465,0.125,0,65,1,1709,1704,'0'
1,1,0,0.004082,0,115,1,856.311905,2318,'0'
1,1,0,0.008163,1,133,1,5032.633333,13806,'0'
1,8,0.582782,0.112635,0,18,0.375,6356.033333,13484,'0'
1,3,0.420668,0.003436,0,1808,0.615385,6286.033333,13414,'0'
1,1,0,1.94403,1,1,1,475.5,502,'0'
1,1,0,1.958333,1,21,1,480,497,'0'
1,1,0,0.016598,0,12,1,4663,6905,'0'
1,1,0,0.058091,1,1,1,447,447,'0'
1,1,0,0.076923,1,20,1,363.5,398,'1'
1,6,0.303727,0.025529,0,98,0.875,57,57,'1'
1,1,0,0.056522,0,0,1,17,17,'1'
1,1,0,0.258929,0,1,1,4157,4890,'0'
1,2,0.223813,0.242507,0,8,0.5,16,16,'0'
1,1,0,0.07619,0,1,1,12,12,'0'
1,1,0,0.465686,0,1,1,8,8,'0'
1,1,0,0.071856,0,0,1,6,6,'0'
1,4,0.974541,0.011525,0,94,0.75,581.5,603,'0'
1,2,0.132065,0.497436,0,100,1,5,5,'0'
1,3,0,0,0,0,0.083333,485,485,'1'
1,1,0,0.27907,0,17,1,1710,1705,'0'
1,1,0.996429,3.169014,0,55,0.666667,247,225,'1'
1,3,0.348644,1.330435,1,82,1,1123.666667,1303,'1'
1,1,0,0,0,0,1,19,19,'0'
1,1,0,0.006192,1,280,1,720.966667,2438,'0'
1,1,0,0.009288,1,151,1,661.316667,1877,'0'
1,1,0,0.003086,0,5,1,6393.116667,13546,'0'
1,2,0,0,0,0,0.5,29,29,'1'
1,1,0.903214,0.006107,1,77,0.666667,745.166667,1650,'0'
1,1,0,0.362637,0,0,1,552,629,'0'
1,1,0,0.347222,1,67,1,550,627,'0'
1,2,0,0,0,0,0.5,33,33,'0'
1,1,0,1.105263,0,3,1,1344,1596,'0'
1,5,0.90519,0.041784,0,2276,0.459459,5535.333333,8839,'1'
1,1,0,0,0,0,1,4552.5,6231,'0'
1,1,0.715588,0.08209,0,260,0.153846,5630.383333,15318,'1'
1,1,0,0.008333,1,2,1,5735.333333,10151,'0'
1,2,0.767458,0.629268,1,60,1,5842,10127,'1'
1,1,0,0.004405,0,243,1,783.75,2083,'0'
1,5,0.75698,0.079529,1,19,0.8,743.45,1655,'1'
1,1,0,0,1,0,0.333333,4844.25,10830,'0'
1,1,0,0,0,0,1,4025,5279,'0'
1,3,0.365404,0.240429,1,308,1,713.166667,1943,'0'
1,7,0.565533,0.129086,0,154,0.9,6215.616667,13333,'1'
1,7,0.237495,0.22392,0,656,1,707.5,1610,'1'
1,1,0,0.018293,0,21,1,780,1044,'0'
1,1,0.242292,0.017241,1,2,0.5,4227,5109,'0'
1,1,0,0,1,0,1,592.5,614,'0'
1,1,0,0.206897,1,10,1,225,225,'1'
1,1,0,0,0,18,1,112,112,'0'
1,1,0,0,1,22,1,593.5,615,'0'
1,1,0,0.11875,0,22,1,588.5,610,'0'
1,1,0,0.013072,0,15,1,264,264,'0'
1,1,0,0.046053,1,14,1,263,263,'0'
1,1,0,0.072368,0,14,1,262,262,'0'
1,1,0,0.251397,1,115,1,711.716667,2394,'0'
1,1,0,0.02994,1,7,1,860.704762,2316,'0'
1,2,0.295903,0.032258,0,5,0.666667,6390.833333,9722,'1'
1,1,0,0.016598,1,2,1,945.166667,1298,'0'
1,2,0.989822,0.061873,0,2,0.5,6016.666667,8310,'1'
1,2,0.721928,0.009772,1,14,1,5132.5,7432,'0'
1,3,0.475301,0.006397,0,5,1,4741,6974,'0'
1,3,0.656546,0.053111,0,12,0.666667,4548.5,6808,'0'
1,2,0.811278,0.179747,0,26,0.5,810,1074,'1'
1,1,0,0.045,1,0,1,4210.5,5544,'0'
1,4,0.608261,0.2,1,57,1,4205.5,5539,'0'
1,1,0,0.170213,1,10,1,4101.5,5447,'0'
1,1,0,0.038251,0,0,1,4034,5288,'0'
1,3,0.419569,0.113014,1,5,0.666667,4230,5112,'1'
1,2,0.811278,0.008721,1,53,1,4071,5571,'0'
1,1,0,0,1,0,1,4018,5272,'0'
1,6,0.858321,0.02649,1,69,0.75,6404.55,13561,'0'
1,8,0.717816,0.048152,0,987,0.55,6219.116667,12992,'0'
1,2,0.084996,0.26087,0,36,1,1035.5,1213,'0'
1,1,0,0.0125,1,0,1,6008.666667,8301,'0'
1,1,0,0.013699,1,3,1,864.15,2312,'0'
1,1,0.178221,0.660714,0,728,0.6,6189.616667,13307,'0'
1,2,0.922585,1.685637,1,43,1,5191.5,11202,'1'
1,1,0,0.033654,1,3,1,706.916667,1481,'0'
1,2,0.961237,0.040498,0,75,1,5286,10353,'0'
1,1,0,0.014286,1,0,1,34,27,'0'
1,7,0.899368,0.161377,0,729,0.909091,4511,6728,'0'
1,1,0,0.014599,0,16,1,4100.5,5446,'0'
1,1,1,0.018433,0,36,1,114,114,'1'
1,7,0.565252,0.219147,0,983,0.466667,848.866667,2292,'1'
1,1,0.561322,1.683168,0,283,1,5288.5,10258,'1'
1,1,0,0.096774,1,1,1,815.3,2153,'0'
1,1,0,0,0,0,0.333333,4530.5,6791,'1'
1,1,0,0.084746,1,3,1,4553.5,6767,'0'
1,2,0.811278,0.001522,0,16,1,825,1089,'0'
1,3,0.817345,0.010163,0,26,0.666667,796,1060,'1'
1,1,0,0.306452,1,20,1,377.5,412,'1'
1,6,0.648018,0.284488,1,95,0.555556,4018,5272,'1'
1,1,0,0,0,0,1,115,115,'0'
1,1,0,0,0,0,1,4547,4526,'0'
1,1,0,0,0,0,0.5,6390.833333,9722,'0'
1,1,0,0,0,0,0.333333,819.2,2142,'0'
1,2,0.728202,0.063025,0,97,1,794.571429,2353,'1'
1,1,0,0,0,0,0.5,847.6,2266,'0'
1,1,0,0,0,0,1,743.169048,2382,'0'
1,1,0,0.019608,1,42,1,725.169048,2364,'0'
1,1,0,0,0,0,1,714.833333,1950,'0'
1,1,0,0.001779,1,20,1,705.619048,2406,'0'
1,1,0,0.033808,0,0,1,717.683333,2401,'0'
1,1,0,0.012727,1,4,1,715.683333,2399,'0'
1,1,0,0.03964,1,47,1,712.716667,2395,'0'
1,3,0.914676,0.01383,1,26,1,738.25,2387,'1'
1,1,0,0.009107,0,0,1,799.354762,2362,'0'
1,1,0,0.001828,0,1,1,791.354762,2354,'0'
1,1,0,0.012987,1,8,1,779.621429,2338,'0'
1,1,0,0.005618,1,1,1,792.290476,2337,'0'
1,1,0,0.452336,0,6,1,794.790476,2336,'1'
1,2,0.57938,0.002865,0,73,1,802.019048,2329,'0'
1,1,0.954434,0.020942,0,12,1,867.15,2315,'0'
1,1,0,0.001969,1,11,1,878.966667,2224,'0'
1,1,0,0.019685,1,0,1,857.75,2202,'1'
1,1,0,0.003976,1,0,1,856.75,2201,'0'
1,1,0,0.015842,0,11,1,854.75,2199,'0'
1,1,0,0.019802,1,0,1,837.65,2177,'0'
1,2,0.56651,0.007716,0,2,1,836.65,2176,'0'
1,2,0.764205,0.005764,1,8,1,832.65,2172,'0'
1,3,0.982141,0.011905,1,22,0.666667,830.65,2170,'1'
1,2,0.258019,0.067542,1,2,1,823.3,2161,'1'
1,2,0.525451,0.028103,1,2,1,821.3,2159,'1'
1,1,0,0.002062,1,1,1,816.3,2154,'0'
1,2,0.303924,0.087963,1,19,1,786.25,2082,'1'
1,1,0,0.01919,1,1,1,764.683333,2039,'1'
1,2,0.996317,0.016522,0,14,1,752.683333,2027,'1'
1,1,0,0.002146,1,0,1,723.05,1959,'0'
1,1,0,0.004292,1,0,1,722.05,1958,'1'
1,1,0,0.002146,1,1,1,717.05,1953,'0'
1,1,0,0.032051,0,10,1,715.833333,1951,'0'
1,1,0,0.006397,0,2,1,707.333333,1936,'0'
1,1,0,0.002137,1,6,1,715.8,1933,'0'
1,1,0,0.004274,0,2,1,683.316667,1899,'0'
1,1,0,0.010684,0,18,1,659.316667,1875,'0'
1,1,0,0.002132,1,10,1,655.2,1850,'0'
1,1,0,0.044776,0,6,1,663.966667,1836,'1'
1,1,0,0.061404,0,97,1,645.85,1816,'1'
1,1,0,0.004484,1,6,1,25.833333,26,'0'
1,7,0.834853,0.071226,0,371,0.538462,6267.316667,13372,'1'
1,3,0.549137,0.019625,1,5,0.666667,712,1615,'0'
1,1,0,0.02551,1,0,1,709.5,1612,'1'
1,1,0,0.007692,1,1,1,708.5,1611,'0'
1,1,0,0.006494,1,8,1,702,1593,'0'
1,3,0.654254,0.01701,1,3,0.666667,769.5,1578,'0'
1,1,0,0.003802,1,7,1,5827.333333,10112,'0'
1,1,0,2.821293,1,5,1,86,86,'1'
1,4,0.598836,0.02069,0,8,0.5,1613,1853,'0'
1,2,0.923842,0.024752,1,6,0.5,6391,9770,'0'
1,15,0.600225,0.121819,0,1151,0.652174,5576.333333,8880,'1'
1,1,0,0.013477,1,1,1,4591.5,6836,'0'
1,8,0.806076,0.376286,0,234,0.642857,4527.5,6788,'1'
1,1,0,0.021858,1,0,1,874,1138,'0'
1,1,0,0.005831,1,1,1,4338.5,6474,'0'
1,2,0.708836,0.047264,1,2,0.5,4323.5,6459,'0'
1,1,0,0.041667,0,1,1,4307.5,6443,'0'
1,1,0,0.003012,0,0,1,797,1061,'0'
1,1,0,0.060423,1,0,1,4543,6281,'1'
1,1,0,0.00304,1,0,1,161,161,'0'
1,8,0.782714,0.292322,0,266,0.846154,782,1040,'1'
1,1,0,0.026756,1,6,1,743.5,997,'0'
1,6,0.530658,0.216044,1,414,0.727273,736.5,990,'0'
1,4,0.832463,0.02439,0,8,0.5,4523.5,6202,'1'
1,2,0,0.002959,0,335,0.666667,4349.5,5924,'0'
1,28,0.749708,0.019012,0,872,0.487805,4164,5664,'0'
1,7,0.73409,0.12635,0,154,0.7,4108,5426,'0'
1,2,0.769193,0.13811,0,10,1,4757,4734,'1'
1,1,0,0.095082,1,0,1,21,21,'0'
1,1,0,0.121711,0,15,1,20,20,'0'
1,4,0.795618,0.427781,0,26,0.8,2864,2854,'0'
1,2,0.790845,0.022862,1,12,0.333333,1002,1002,'1'
1,11,0.571849,0.104563,0,31,0.428571,864,864,'1'
1,3,0.081994,0.625767,0,3,1,694,694,'1'
1,1,0,0.029316,0,0,1,689,689,'0'
1,10,0.837497,0.059852,0,0,0.529412,667,667,'0'
1,4,0,0,0,0,0.2,521,521,'1'
1,1,0.908178,0.074242,1,32,0.5,1819,1813,'0'
1,1,0,0.004785,1,45,1,718.683333,2402,'0'
1,4,0.757516,0.103904,0,766,1,798.354762,2361,'0'
1,2,0.738285,0.017804,0,23,1,851.75,2196,'0'
1,2,0.97887,0.096447,1,140,1,659.1,1830,'0'
1,1,0,0.005848,1,98,1,656.816667,1809,'0'
1,1,0.513197,0.733333,1,21,1,936.833333,1330,'0'
1,1,0,0.015504,1,11,1,317.5,333,'0'
1,3,0.379027,0.039318,0,14,1,821,1085,'0'
1,1,0,0.007874,1,9,1,816,1080,'0'
1,2,0.957027,0.178967,0,13,1,788,1052,'0'
1,2,0.315997,0.015707,0,3,1,782,1046,'0'
1,1,0,0.024194,0,0,1,771.5,1025,'1'
1,1,0.863121,0.006015,0,4,1,755.5,1009,'0'
1,10,0.594473,0.073203,0,341,1,4843,4818,'1'
1,7,0.860046,0.015881,1,264,0.818182,4805,4782,'0'
1,1,0.563856,0.085329,0,8,1,4540,4519,'0'
1,1,0,0.005405,1,29,1,4508,4487,'0'
1,7,0.662549,0.118789,1,121,0.75,3428,3418,'1'
1,4,0.475928,0.07788,1,184,0.333333,3400,3390,'1'
1,6,0.700554,0.051464,1,32,0.5,124,124,'1'
1,1,0,0.00545,1,0,1,113,113,'1'
1,8,0.367331,0.109273,0,78,0.818182,992,992,'1'
1,18,0.788459,0.10588,0,332,0.642857,1501,1501,'0'
1,1,0,0,0,0,1,602.25,1351,'0'
1,1,0,0,0,0,1,698.5,1601,'0'
1,1,0,0.189189,0,1,1,1289.416667,2028,'0'
1,1,0,0.176471,0,22,1,1284.916667,2023,'0'
1,1,0,0,0,0,1,1621,1860,'0'
2,2,0.785533,0.121212,0,14,0.285714,1621,1906,'0'
1,1,0,0.014085,1,1,1,471.5,500,'0'
1,1,0,0.197183,1,11,1,470.5,499,'1'
1,5,0.707753,0.169145,0,234,0.272727,3618,3600,'1'
1,1,0,0.111111,1,3,1,776.283333,2067,'0'
1,2,0.203074,0.34375,0,426,1,760.533333,2051,'1'
1,5,0.774369,0.246809,1,353,0.833333,4143,5476,'0'
1,1,0,0,0,38,1,116,116,'0'
1,1,0,0,0,0,1,3652,3634,'0'
1,6,0.85631,0.287204,0,236,0.333333,3652,3634,'1'
1,3,0.991976,0.220149,1,36,0.666667,863.75,2208,'0'
1,2,0,0,0,0,0.2,694.7,1750,'1'
1,1,0.708836,0.396825,1,186,1,774.283333,2065,'0'
1,7,0.817486,0.122076,0,40,0.7,1372.5,1627,'1'
1,4,0.304537,0.141254,1,99,0.8,741.5,995,'1'
1,5,0.692213,0.286758,1,199,0.6,4202,5084,'1'
1,1,0,0.109827,1,3,1,4775,4752,'0'
1,1,0,0,0,14,1,117,117,'0'
1,2,0.512709,0.072193,1,6,1,4592,4569,'0'
1,3,0.706158,0.127148,0,0,0.666667,912,912,'1'
1,5,0.853488,0.080714,0,69,1,112,112,'0'
1,2,0.558629,0.186813,0,1,1,446,446,'0'
1,1,0,0.082192,1,1,1,521.5,574,'0'
1,1,0,0.019048,1,6,1,4851,4823,'0'
1,1,0,0.027027,1,62,1,4456,4435,'0'
1,1,0,0.019048,1,44,1,4852,4824,'0'
1,1,0,0.041667,1,47,1,3659,3641,'0'
1,1,0,0.041667,1,25,1,193,193,'1'
1,10,0.471162,0.196101,0,440,0.785714,6205.616667,13323,'1'
1,1,0,0.923077,1,23,1,6120.5,9897,'0'
1,5,0.59079,0.17338,0,596,0.833333,4306.5,6442,'0'
1,5,0.743503,0.006227,0,173,0.833333,4570,4549,'0'
1,2,0,0,0,0,0.5,644,644,'0'
1,1,0,0,1,0,1,6120.5,9897,'0'
1,1,0,0,0,34,1,323,327,'0'
1,3,0.113525,0.600644,0,226,1,5142.5,7442,'0'
1,10,0.840974,0.086447,0,61,0.333333,479,479,'0'
1,1,0.944949,0.034976,0,47,1,387.5,422,'0'
1,1,0,0.008584,0,0,1,4238.5,5036,'0'
1,1,0.985228,0.00789,0,36,1,119,119,'0'
1,1,0,0.107345,0,6,1,753.683333,2028,'0'
2,5,0.655912,0.315956,1,109,0.428571,5968.5,8685,'1'
1,1,0,0,1,0,1,6017.666667,8311,'0'
1,5,0.585862,0.067429,0,213,0.857143,6144.766667,13236,'1'
1,1,0,0.045455,1,3,1,6418,9785,'0'
1,3,0.825844,0.178914,1,33,0.428571,1384.5,1639,'1'
1,1,0,0,0,0,1,4237.5,5035,'0'
1,4,0.63278,0.011779,0,214,1,807.019048,2334,'0'
1,2,0.965342,0.042169,0,36,0.666667,6122.116667,12895,'0'
1,1,0,0.013605,0,3,1,554,553,'0'
1,2,0.30103,0.004494,0,436,0.5,4563,4542,'1'
1,2,0.543564,0.124183,0,18,1,591.5,613,'0'
1,1,0,0,0,0,0.25,5142.5,7442,'0'
1,3,0.272171,0.168053,0,352,1,753.5,1007,'0'
