@relation mydataframe
@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {'1','0'}
@data
1,1,0,0.035225,1,8,0,1282.5,2038,'0'
1,1,0,0.001106,0,8,5,1127,1273,'0'
1,1,0,0.000299,1,7,5,1276.5,2032,'0'
1,1,0,0.184127,0,6,43,4026.409921,21032,'0'
1,1,0,0.001264,0,10,6,4025.95873,21030,'0'
1,1,0,0.08,0,5,157,831.5,1112,'1'
1,1,0.863121,0.046796,0,10,96,827.5,1108,'0'
1,1,0,0.01087,0,8,13,823.5,1104,'0'
1,2,0.9765,0.058131,1,9,159,457.980952,1154,'0'
1,1,0,0.037825,1,9,55,453.980952,1150,'0'
1,1,0,0.000906,1,7,33,1306,2014,'0'
1,1,0,0.008658,0,8,86,815.5,1096,'0'
1,1,0,0.044776,0,9,134,814.5,1095,'0'
1,2,0.811278,0.003937,0,11,95,812.5,1093,'0'
1,1,0,0,1,9,19,451.507143,1146,'0'
1,1,0,0.001375,0,9,27,810.5,1091,'0'
1,1,0,0.018182,1,8,12,1287.5,1991,'1'
1,1,0,0.005038,1,7,0,1811,1990,'0'
1,1,0,0.007634,1,8,1,1811.5,1988,'0'
1,1,0,0.013548,0,10,20,825,1090,'0'
1,1,0,0.004771,0,10,20,822,1087,'0'
1,1,0,0.453488,0,8,55,821,1086,'0'
1,1,0,0.007576,1,7,175,1810.5,1987,'0'
1,1,0,0.007709,0,11,40,1163,1268,'0'
1,1,0,0.053957,0,6,1,4034.467063,20934,'0'
1,2,0.735509,0.005758,0,10,55,4030.756349,20927,'0'
1,2,0.650022,0.005099,0,10,38,4023.756349,20920,'0'
1,1,0.954434,0.005848,1,7,31,1814.5,1960,'0'
1,1,0,0.05765,0,8,55,1143.5,1248,'0'
1,1,0,0.001073,1,8,0,1809,1948,'0'
1,1,0.901897,0.014286,0,9,53,4129.39127,20908,'0'
1,2,0.918296,0.007067,1,7,167,1716.5,1842,'0'
1,1,0,0.03003,1,9,74,1714.5,1840,'0'
1,1,0,0,1,7,0,1717,1826,'0'
1,1,0,0.014286,0,10,15,223,264,'0'
1,1,0,0.001905,0,9,47,937.5,1083,'1'
1,1,0,0.04898,0,9,15,936.5,1082,'0'
1,3,0.884865,0.01138,1,10,42,481.134524,1137,'0'
1,2,0.258019,0.048811,0,9,18,935.5,1081,'0'
1,1,0.842215,0.009681,0,10,12,4202.105556,20822,'1'
1,2,0.33729,0.045584,0,9,60,931.5,1077,'0'
1,1,0,0.005272,0,4,1,962,1028,'0'
1,1,0.985228,0.003376,0,9,7,961,1027,'0'
1,1,0,0.00551,0,10,6,221.5,261,'0'
1,1,0,0.004933,1,9,6,478.301191,1134,'0'
1,1,0,0.002111,1,7,18,1701,1810,'0'
1,1,0,0.06875,1,1,77,1700,1809,'0'
1,1,0,0.001073,0,6,35,953,1019,'0'
1,1,0,0.00625,1,7,5,1699,1808,'0'
1,1,0,0.065574,0,6,96,4219.544048,20800,'0'
1,1,0,0.012962,0,10,0,930,1073,'0'
1,1,0,0.003438,1,9,7,477.134524,1132,'0'
1,1,0,0.085271,1,5,107,476.134524,1131,'0'
1,3,0.271941,0.020649,0,12,5,928,1071,'1'
1,1,0.970951,0.002295,0,10,6,223,260,'0'
1,1,0,0.01173,0,7,4,4209.734524,20790,'0'
1,1,0,0.00789,0,10,5,925,1068,'0'
1,1,0,0.083799,0,8,7,923,1066,'0'
1,1,0,0.00351,0,10,0,4209.734524,20789,'0'
1,2,0.970951,0.005155,0,9,118,960,1010,'0'
1,1,0,0.035545,1,9,14,484.282143,1127,'1'
1,1,0,0.038348,1,8,0,483.282143,1126,'0'
1,1,0,0.002018,1,8,3,482.282143,1125,'0'
1,1,0,0.000875,0,10,0,4278.79881,20779,'0'
1,1,0,0.005937,0,10,3,940,1055,'0'
1,1,0,0.004773,0,9,0,957,1004,'0'
1,1,0,0.012516,1,7,77,490.915476,1123,'0'
1,1,0,0.022727,0,8,30,4266.182143,20766,'0'
1,1,0,0.00369,0,6,9,4264.182143,20764,'0'
1,2,0.500557,0.012763,0,10,395,4262.965476,20760,'0'
1,1,0,0.001114,1,8,14,1700.5,1788,'0'
1,1,0.543564,0.003119,1,7,88,1699.5,1787,'0'
1,1,0,0.01321,0,10,1,938,1053,'0'
1,2,0.845237,0.031564,0,7,8,937,1052,'1'
1,1,0,0.000419,1,7,0,486.698809,1117,'0'
1,1,0,0.002229,1,8,0,485.698809,1116,'1'
1,2,0.928362,0.006582,1,8,16,484.698809,1115,'1'
1,1,0,0.012563,1,7,2,482.698809,1113,'0'
1,1,0,0.002554,0,9,0,208,238,'0'
1,1,0.863121,0.001708,0,9,1,4235.782143,20731,'0'
1,1,0,0.002132,0,9,0,206,236,'1'
1,1,0,0.004505,1,9,41,1684.5,1771,'0'
1,1,0,0.000994,1,8,1,481.698809,1112,'0'
1,1,0,0.014925,0,9,0,205,235,'0'
1,1,0,0.00596,0,10,1,931.5,1038,'1'
1,1,0,0.138554,0,3,0,930.5,1037,'1'
1,2,0.799812,0.00387,1,9,402,481.570238,1111,'0'
1,1,0,0.016611,0,7,4,203,233,'0'
1,1,0,0.007092,0,4,97,925.5,1029,'0'
1,1,0,0.01461,0,9,19,924.5,1028,'0'
1,1,0,0.002467,1,7,3,1689,1758,'0'
1,1,0,0.001188,1,9,4,1697,1757,'0'
1,2,0.613619,0.009636,0,7,12,4307.359524,20707,'1'
1,1,0,0.016906,1,7,2,484.04881,1105,'1'
1,1,0.669996,0.127632,1,8,92,1693.5,1753,'0'
1,1,0,0.020896,1,8,7,1691.5,1751,'0'
1,2,0.626267,0.041933,0,7,63,920.5,1010,'1'
1,2,0.970951,0.005479,0,9,86,576.5,618,'1'
1,1,0,0.001493,1,8,1,477.090476,1098,'0'
1,1,0,0.00598,1,7,6,490.161905,1096,'0'
1,2,0.33729,0.005942,0,11,0,913,999,'0'
1,1,0,0.047062,1,8,0,489.161905,1095,'1'
1,1,0,0.01425,1,8,5,484.495238,1090,'1'
1,1,0,0.036199,0,8,42,572.5,614,'0'
1,1,0,0.008424,0,9,5,888,974,'0'
1,1,0,0.000657,0,9,1,892.5,967,'0'
1,1,0,0.203125,0,8,38,581.5,613,'0'
1,1,0,0.002784,0,9,1,889.5,964,'0'
1,1,0,0,1,6,1,1701,1734,'0'
1,2,0.764205,0.001123,0,8,37,578.5,610,'0'
1,1,0,0.004024,1,8,0,490.119048,1087,'0'
1,2,1,0.004819,0,12,23,886.5,961,'0'
1,1,0,0.055422,0,11,1,883.5,958,'0'
1,1,0.776684,0.022574,0,10,47,889.5,957,'1'
1,1,0,0.4,1,6,13,1701,1730,'1'
1,1,0,0.227907,1,6,39,1698,1727,'1'
1,1,0,0.000279,0,8,1,576,605,'0'
1,1,0,0.019355,1,8,10,481.619048,1076,'0'
1,1,0,0.000837,1,8,5,1694.5,1721,'0'
1,1,0.927043,0.106452,0,8,22,4354.866667,20686,'1'
1,1,0,0.003145,0,6,17,4352.866667,20684,'0'
1,1,0.852405,0.006516,0,9,6,4351.866667,20683,'0'
1,1,0,0.007663,0,9,21,886,942,'0'
1,1,0,0.003817,0,3,4,883.5,938,'0'
1,3,0.898412,0.002232,0,11,111,4397.035714,20671,'1'
1,1,0.696212,0.021661,0,3,21,887.5,936,'0'
1,1,0,0.002928,0,9,13,532,553,'0'
1,1,0,0.026824,0,6,19,531,552,'0'
1,1,0,0.02,0,8,5,885.5,934,'0'
1,1,0.702467,0.044893,0,9,27,527,543,'1'
1,6,0.873602,0.008122,0,12,14,4388.569048,20642,'1'
1,3,0.993089,0.016541,0,12,4,4390.335714,20636,'0'
1,1,0,0,0,8,73,895.5,932,'0'
1,1,0,0.00142,0,8,4,483.333333,1074,'1'
1,1,0,0.114286,0,6,25,890.5,927,'0'
1,1,0,0.048333,1,10,49,482.6,1073,'0'
1,1,0,0.137218,0,9,7,872.5,908,'0'
1,3,0.805761,0.015451,0,10,163,871.5,907,'0'
1,1,0,0.000439,0,9,1,4359.280952,20565,'0'
1,2,0.965636,0.013445,0,10,8,208.5,220,'0'
1,1,0.918296,0.002628,0,10,4,4356.852381,20561,'0'
1,1,0,0.049793,0,6,7,4351.852381,20556,'1'
1,1,0,0.000574,1,8,0,476.97381,1066,'0'
1,1,0,0,0,2,2,840.5,875,'0'
1,1,0,0.001148,1,8,1,474.97381,1064,'0'
1,1,0,0.011976,0,5,6,838.5,873,'1'
1,1,0,0.048673,0,8,16,507.5,523,'0'
1,1,0,0.002573,1,7,2,474.319048,1063,'0'
1,1,0.868534,0.025783,0,9,8,837.5,872,'0'
1,1,0,0.011472,0,4,8,500.5,513,'0'
1,1,0,0.2,1,6,13,474.938095,1061,'1'
1,1,0,0.010753,0,9,4,833,859,'1'
1,1,0,0.001412,0,9,2,839,852,'0'
1,1,0,0.055848,0,10,1,811,820,'0'
1,1,0,0.017685,0,8,6,193,202,'0'
1,1,0,0.003268,1,8,7,482.738095,1059,'0'
1,1,0,0.037915,0,8,0,804,813,'1'
1,2,0.941186,0.029431,1,8,21,1714,1714,'0'
1,1,0,0.000689,0,9,7,793,793,'0'
1,1,0,0.013944,1,7,22,1712,1712,'0'
1,1,0,0.015907,1,7,1,484.128571,1054,'1'
1,1,0,0.004507,1,8,9,1711,1711,'0'
1,1,0,0.018519,0,6,4,4428.211905,20469,'0'
1,1,0,0.004566,0,8,28,323,323,'0'
1,1,0,0.031746,0,7,36,732,732,'0'
1,1,0,0.664557,0,7,42,706,706,'1'
1,4,0.685973,0.004065,0,12,109,4452.761905,20456,'0'
1,1,0,0.000756,0,9,9,319,319,'0'
1,1,0,0.001232,1,9,5,480.116667,1025,'0'
1,1,0,0.002525,0,5,0,1575,1575,'0'
1,1,0,0.006494,1,3,13,1561,1561,'1'
1,1,0,0.333333,1,8,9,1554,1554,'0'
1,1,0,0.477612,0,2,1,663,663,'0'
1,1,0.994871,0.091109,1,11,0,1552,1552,'0'
1,1,0,0.023923,1,9,9,1547,1547,'1'
1,1,0,0.542373,0,2,0,662,662,'0'
1,1,0,0.000284,1,8,0,471.269048,1008,'0'
1,2,0.78969,0.004435,0,10,21,4461.361905,20382,'1'
1,1,0,0.008021,0,8,2,4470.382143,20377,'1'
1,1,0,0.006052,1,8,0,465.516667,1001,'0'
1,1,0.374409,0.096852,1,7,42,464.516667,1000,'0'
1,1,0,0.004762,0,7,3,597,597,'0'
1,1,0.520556,0.173107,0,8,29,596,596,'1'
1,2,0.4104,0.020344,1,7,27,478.588095,996,'0'
1,1,0,0.016684,0,9,1,4489.164286,20373,'0'
1,1,0,0.060606,1,7,18,1448,1448,'1'
1,1,0,0.001824,0,9,0,4495.042857,20347,'0'
1,1,0,0.006387,0,9,1,151,151,'0'
1,1,0,0.148148,1,6,16,474.804762,992,'1'
1,2,0.299165,0.03576,0,9,85,4506.986905,20346,'1'
1,1,0,0.012255,0,7,0,267,267,'0'
1,1,0,0.007407,0,5,14,4502.12619,20339,'0'
1,1,0.266765,0.052711,0,2,15,571,571,'0'
1,1,0,0.002525,0,8,13,4503.647619,20338,'0'
1,1,0,0.009162,1,11,13,1420,1420,'0'
1,2,0.833765,0.024862,0,9,23,569,569,'0'
1,1,0,0.006024,0,9,13,4498.647619,20333,'0'
1,1,0.958241,0.296117,0,7,26,262,262,'0'
1,1,0,0.000924,1,6,8,1415,1415,'0'
1,1,0,0.000166,0,8,1,254,254,'0'
1,1,0,0.113924,0,6,1,4514.438095,20332,'0'
1,1,0,0.035316,1,8,3,1414,1414,'0'
1,1,0,0.031847,1,8,0,1412,1412,'0'
1,1,0,0,1,9,0,1411,1411,'0'
1,2,0.627835,0.015291,1,7,5,472.988095,980,'1'
1,2,0.755499,0.021904,0,9,12,555,555,'1'
1,1,0,0.009653,1,6,2,1408,1408,'0'
1,1,0,0.044944,1,6,1,466.988095,974,'1'
1,1,0,0.008736,0,9,1,4514.361905,20305,'0'
1,1,0,0.002451,0,7,0,4521.132143,20300,'0'
1,1,0,0.005063,0,8,19,4514.810714,20271,'1'
1,1,0,0.000474,0,9,4,4513.810714,20270,'0'
1,2,0.997503,0.000573,1,8,97,350,350,'0'
1,2,0.872221,0.007602,1,6,3,345,345,'0'
1,1,0,0.021429,0,6,6,4512.686905,20251,'0'
1,1,0,0.00464,0,7,4,4511.686905,20250,'1'
1,1,0,0.0053,0,9,46,121,121,'0'
1,1,0,0.030303,0,6,23,4557.846429,20233,'0'
1,1,0,0.018293,0,9,20,4559.35,20232,'0'
1,1,0,0.021739,0,6,56,4558.35,20231,'0'
1,1,0,0.004819,0,4,65,4557.35,20230,'0'
1,1,0,0.007615,0,9,4,119,119,'0'
1,1,0,0.001432,0,9,0,4576.352381,20225,'0'
1,1,0.764205,0.019894,0,5,9,409,409,'0'
1,1,0,0.00939,0,5,0,4572.661905,20221,'0'
1,1,0,0.013514,0,9,20,4571.661905,20220,'0'
1,1,0,0.00235,1,6,10,470.654762,965,'0'
1,1,0,0.001541,1,5,6,267,267,'0'
1,1,0,0.145161,0,5,6,401,401,'0'
1,1,0,0.003308,1,7,18,455.804762,950,'1'
1,1,0,0.096939,0,8,3,392,392,'1'
1,1,1,0.007519,0,8,72,4563.285714,20206,'0'
1,1,0,0.012658,0,6,152,386,386,'0'
1,1,0.820043,0.011984,0,8,194,384,384,'1'
1,1,0.996907,0.070326,0,7,9,185,185,'0'
1,1,0,0.013087,1,6,5,454.054762,948,'0'
1,1,0,0.005408,0,9,0,114,114,'0'
1,1,0,0.005076,0,7,11,4581.034524,20203,'0'
1,3,0.763187,0.00493,0,11,0,4616.87619,20198,'0'
1,1,0,0.01105,0,3,0,4613.87619,20195,'0'
1,1,0,0.003453,0,9,0,4612.87619,20194,'0'
1,1,0.790858,0.123153,0,7,30,105,105,'1'
1,1,0,0.065574,0,8,43,341,341,'0'
1,1,0,0.001532,1,6,34,452.354762,945,'0'
1,1,0.41755,0.334646,1,7,448,244,244,'1'
1,1,0,0.047923,0,7,48,333,333,'0'
1,1,0,0.006772,0,8,23,4596.940476,20170,'0'
1,1,0,0.002146,1,6,4,451.454762,944,'0'
1,2,0.39302,0.05538,0,10,2,150,150,'0'
1,1,0,0.006639,0,9,0,99,99,'0'
1,1,0,0.004107,0,9,3,98,98,'0'
1,1,0,0,0,5,183,317,317,'0'
1,1,0.206605,0.018565,0,9,63,91,91,'0'
1,3,0.705932,0.112685,0,10,72,311,311,'1'
1,1,0,0.002646,1,8,42,226,226,'0'
1,1,0,0.090909,0,7,16,307,307,'0'
1,2,0.811278,0.00597,0,7,54,305,305,'1'
1,1,0,0.12093,0,5,16,4603.269048,20138,'0'
1,1,0.902393,0.009446,0,8,130,294,294,'0'
1,1,0,0.001965,0,8,24,292,292,'0'
1,1,0,0.007042,0,5,23,4644.17381,20134,'0'
1,1,0,0.025126,0,6,6,143,143,'0'
1,3,0,0.030364,0,7,12,142,142,'1'
1,1,0,0.00215,0,6,2,4771.060714,20111,'0'
1,1,0,0.012469,0,7,14,4760.060714,20100,'0'
1,2,0.811278,0.000565,1,8,0,469.352381,941,'0'
1,4,0.857176,0.122032,0,9,846,113,113,'1'
1,1,0,0.001524,1,6,0,205,205,'0'
1,1,0,0.005917,1,7,156,46,46,'0'
1,1,0.824119,0.029333,0,10,40,267,267,'0'
1,7,0.640485,0.049289,0,10,158,262,262,'1'
1,1,0,0.013021,0,7,6,248,248,'0'
1,1,0,0.001442,0,9,0,4699.117857,20002,'0'
1,1,0,0.001922,0,9,0,61,61,'0'
1,3,0.732294,0.045607,0,7,72,98,98,'1'
1,4,0.563639,0.03666,0,11,224,4668.410714,19965,'1'
1,1,0,0.083779,0,8,7,4567.482143,19862,'0'
1,1,0,0.109375,0,2,1,4562.482143,19857,'0'
1,1,0,0.125,0,3,0,4559.482143,19854,'0'
1,1,0,0.001222,1,5,7,134,134,'1'
1,7,0.811283,0.00657,0,11,107,4565.186905,19852,'1'
1,1,0,0.003211,1,7,6,127,127,'1'
1,3,0.577571,0.006166,0,11,2,58,58,'0'
1,1,0,0.422222,1,3,2,106,106,'1'
1,1,0,0.01002,0,8,0,179,179,'0'
1,1,0.286397,0.029644,0,7,176,55,55,'1'
1,1,0,0.026316,0,6,5,53,53,'0'
1,1,0,0.058824,0,6,54,165,165,'0'
1,1,0,0.026726,0,8,3,158,158,'0'
1,1,0.460814,0.920635,1,7,184,62,62,'1'
1,1,0.991302,0.019417,0,6,112,63,63,'0'
1,2,0.764205,0.002418,1,7,18,377.65,836,'1'
1,8,0.650527,0.03516,0,11,413,58,58,'1'
1,1,0,0.008316,0,5,2,34,34,'0'
1,1,0,0.079007,0,7,33,32,32,'1'
1,1,0.666578,0.027088,0,7,63,44,44,'0'
1,3,0.479969,0.010539,0,9,28,4522.87381,19675,'0'
1,1,0,0.004914,1,7,13,375.666667,832,'0'
1,1,0,0.011278,0,5,104,4525.554762,19671,'0'
1,1,0,0.000498,0,8,1,42,42,'0'
1,1,0,0.027542,0,4,7,4513.521429,19656,'0'
1,1,0.558629,0.166667,0,7,0,80,80,'0'
1,1,0,0.021505,0,4,6,4507.304762,19648,'1'
1,1,0.970951,0.076503,0,7,22,75,75,'0'
1,1,0,0.004488,0,7,8,72,72,'0'
1,1,0,0.001422,1,7,7,20,20,'1'
1,1,0,0.004255,0,7,1,4518.771429,19595,'0'
1,1,0,0.382114,0,3,1,23,23,'0'
1,1,0,0.010204,0,3,41,22,22,'0'
1,1,0,0.001053,0,7,5,4508.254762,19582,'0'
1,1,0,0.0025,1,7,6,375.083333,823,'0'
1,1,0.796232,0.005475,0,7,14,374.083333,822,'0'
1,2,0.792623,0.03203,0,9,99,25,25,'1'
1,5,0.504512,0.023612,0,7,9,15,15,'0'
1,1,0,0.008815,0,6,1,595.166667,1292,'1'
1,1,0,0.00177,0,4,16,2472,3356,'0'
1,1,0.605187,0.015625,0,6,18,2324.133333,5084,'0'
1,1,0.023899,0.19215,0,6,9,339.383333,778,'1'
1,2,0.970732,0.052502,0,5,2,2467,3351,'1'
1,1,0,0.000336,1,6,0,2648.15,6890,'0'
1,1,0,0.115789,0,4,134,2330.083333,5043,'0'
1,1,0,0.013245,1,5,93,333.483333,768,'0'
1,1,0,0.544858,0,5,28,2547.5,3318,'0'
1,1,0,0.014028,0,4,21,2327.783333,5039,'0'
1,1,0,0.002017,1,4,14,2641.433333,6860,'0'
1,1,0,0.000395,1,6,3,329.983333,761,'0'
1,1,0,0,1,5,5,2642.7,6825,'0'
1,4,0.975287,0.098075,1,6,573,2681.533333,6819,'1'
1,1,0,0.00561,0,6,22,2339.55,4957,'0'
1,1,0,0.006466,0,5,72,2334.333333,4940,'0'
1,5,0.824249,0.003431,0,7,800,2332.85,4935,'1'
1,1,0,0.001006,0,4,16,2694,3256,'0'
1,1,0,0.020356,0,5,21,2323.35,4923,'0'
1,1,0,0.007299,1,5,70,2701.916667,6794,'0'
1,1,0,0.034483,0,4,63,2321.533333,4914,'0'
1,1,0,0.02968,0,7,2,2697,3247,'1'
1,2,0.96023,0.00361,0,6,86,594.4,1223,'0'
1,1,0,0.003509,0,6,62,2322.3,4913,'0'
1,2,0.811278,0.000892,0,6,12,590.4,1219,'0'
1,8,0.863855,0.003152,1,7,307,409.766667,755,'0'
1,1,0,0.151515,0,1,4,2313.85,4904,'0'
1,1,0.982141,0.008584,0,5,201,609.816667,1217,'0'
1,1,0,0.015823,0,4,96,2296.766667,4876,'0'
1,1,0,0.021335,1,6,0,405.916667,744,'0'
1,1,0,0.000401,1,6,16,404.916667,743,'0'
1,1,0,0.012491,0,7,27,2293.933333,4838,'0'
1,1,0,0.000484,1,5,4,406.083333,742,'0'
1,3,0.57938,0.000319,1,7,58,2885.516667,6760,'0'
1,1,0.89938,0.059761,0,6,305,2297.95,4826,'1'
1,1,0,0.010643,1,5,2,399.416667,735,'1'
1,1,0,0.062331,1,5,3,2887.716667,6757,'1'
1,1,0.811278,0.000966,1,6,0,2890.466667,6755,'0'
1,1,0,0.001204,1,6,15,397.166667,729,'0'
1,1,0,0.001466,1,5,36,396.166667,728,'0'
1,3,0.730821,0.008537,1,7,84,2886.933333,6748,'1'
1,1,0,0.041667,1,6,128,2930.433333,6744,'1'
1,1,0.803885,1.560976,1,5,293,1241.3,1615,'1'
1,2,0.378465,0.050734,0,7,30,3038.5,3227,'1'
1,1,0,0.077973,0,6,21,5001.390476,19240,'1'
1,1,0,0.008885,0,5,20,4941.021429,19179,'0'
1,1,0,0.029508,0,5,1,4935.961905,19171,'0'
1,1,0,0.001088,1,4,48,2925,6635,'0'
1,2,0.753333,0.012878,0,6,21,4965.254762,19152,'0'
1,1,0,0.005714,1,6,2,1275.933333,1610,'0'
1,1,0,0.098139,1,6,7,1274.933333,1609,'0'
1,1,0,0.350797,0,3,29,3090,3205,'1'
1,1,0,0.03,0,5,1,4946.488095,19118,'0'
1,1,0,0.000289,1,6,5,3444.25,6626,'0'
1,1,0,0.061224,0,4,4,4919.392857,19059,'0'
1,2,0.987693,0.009074,0,7,35,2815.433333,4735,'0'
1,2,0.934068,0.012121,0,6,22,2771.566667,4662,'1'
1,1,0,0.045977,0,5,2,2769.566667,4660,'0'
1,1,0,0.001419,0,7,9,2768.566667,4659,'0'
1,2,0.764205,0.018646,0,5,28,2767.566667,4658,'1'
1,1,0,0.019074,0,4,37,2763,2878,'0'
1,1,0,0.022624,0,6,2,2792.033333,4649,'1'
1,1,0.806159,0.105263,0,4,263,2791.033333,4648,'1'
1,2,0.503258,0.008863,0,4,53,2775.383333,4629,'0'
1,1,0,0.029787,0,7,2,2874.95,4627,'0'
1,3,0.669592,0.004369,1,7,161,375.383333,683,'0'
1,1,0,0.019355,0,4,16,2871.483333,4623,'0'
1,1,0,0.014925,0,4,12,2871.233333,4622,'0'
1,1,0.881291,0.003359,0,7,33,2867.533333,4618,'0'
1,1,0.845351,0.007415,1,4,73,3586.016667,6590,'0'
1,1,0,0.013423,1,4,42,3563.016667,6567,'1'
1,2,0.858981,0.017744,0,5,24,4999.464286,18890,'0'
1,1,0,0.001951,0,5,8,2864.116667,4614,'0'
1,1,0,0.02139,0,5,34,2863.116667,4613,'0'
1,1,0,0.023284,1,5,74,374.316667,679,'0'
1,1,0,0.011446,0,7,0,2877.2,4605,'0'
1,1,0,0.023913,1,5,125,373.316667,678,'0'
1,1,0,0.002506,1,6,2,371.533333,676,'0'
1,2,0.427421,0.088889,0,6,82,2864.2,4584,'0'
1,1,0,0.05,1,4,120,368.616667,673,'0'
1,1,0.749595,0.009162,0,7,4,2848.533333,4566,'0'
1,1,0,0.068966,0,5,40,2275.5,2330,'0'
1,1,0,0.012346,0,5,14,2832.533333,4550,'0'
1,1,0,0.10757,0,5,27,2850.5,4549,'1'
1,1,0,0.003761,1,5,6,368.283333,672,'0'
1,2,1,0.001254,0,5,6,2259.5,2314,'0'
1,2,0.611643,0.016163,0,7,3,2802.65,4501,'1'
1,2,0.704577,0.042885,0,6,21,2798.816667,4497,'0'
1,2,0.657379,0.050518,0,7,41,2793.816667,4492,'1'
1,1,0,0.016298,1,5,7,3820.833333,6540,'0'
1,1,0,0.034426,1,5,6,363.85,666,'0'
1,1,0,0.000977,0,7,0,2798.3,4484,'0'
1,1,0,0.012833,0,7,1,5018.2,18700,'0'
1,8,0.886691,0.006583,0,7,813,4999.533333,18680,'1'
1,1,0,0.296296,0,3,0,2797.383333,4465,'0'
1,2,0.712328,0.018787,0,7,14,2784.55,4448,'0'
1,1,0,0.022015,0,6,19,722.8,1117,'0'
1,1,0,0.511364,1,4,64,3871.583333,6492,'1'
1,2,0.857223,0.052871,1,4,28,3886.25,6486,'1'
1,1,1,0.005291,0,5,155,4984.116667,18585,'0'
1,1,0,0.012974,1,7,0,3893.883333,6474,'0'
1,1,0,0.127119,1,3,5,3873.983333,6449,'1'
1,2,0.537172,0.045984,0,7,20,2658.1,4223,'1'
1,1,0,0.065546,0,6,4,4825.366667,18402,'0'
1,1,0,0.001176,0,4,83,2645.483333,4207,'0'
1,3,0.412976,0.037223,0,6,35,2662.533333,4206,'1'
1,1,0.92062,0.00955,0,6,22,2630.116667,4168,'1'
1,1,0.887276,0.007104,0,7,77,2564.683333,4092,'0'
1,1,0,0.005367,0,5,3,2579.433333,4077,'1'
1,1,0,0.199115,0,4,2,1125,1125,'0'
1,1,0,0.060241,1,3,66,3798.6,6298,'0'
1,1,0,0.013378,0,7,7,2590.6,4076,'0'
1,1,0.867798,0.050616,0,6,111,2589.6,4075,'0'
1,1,0,0.15261,0,3,3,1123,1123,'0'
1,1,0,0.107087,1,6,21,3740.483333,6063,'1'
1,1,0,0.000427,1,6,3,3722.483333,6045,'0'
1,2,0.991532,0.020089,0,5,98,2632.783333,4068,'1'
1,5,0.764145,0.036299,0,4,126,4544.466667,17898,'1'
1,2,0.863368,0.145533,0,5,141,2602.5,4016,'1'
1,1,0,0.004785,0,4,6,2598.733333,4011,'0'
1,3,0.525995,0.027067,1,7,68,3756.216667,6032,'1'
1,1,0,0.008264,0,4,3,616.083333,934,'0'
1,1,0,0.031915,0,4,27,4490.433333,17787,'0'
1,2,0.769255,0.015166,0,6,24,470,470,'0'
1,1,0,0.00121,1,4,0,3666.05,5922,'0'
1,2,1,0.00169,0,5,7,464,464,'0'
1,1,0.954434,0.069652,1,4,48,3673.55,5920,'0'
1,1,0,0.034188,0,2,2,432,432,'0'
1,1,0,0.00363,1,4,0,3670.716667,5914,'0'
1,1,0,0.026936,0,1,2,430,430,'0'
1,2,0.697762,0.006313,0,6,15,398,398,'0'
1,1,0,0.010274,0,5,7,2481.85,3841,'0'
1,1,0,0.006061,1,4,5,3611.45,5850,'0'
1,1,0,0.001526,1,3,5,3610.55,5849,'0'
1,1,0,0.005257,1,3,10,3603.35,5841,'1'
1,1,0,0.002597,1,3,4,3609.266667,5818,'0'
1,1,0,0.022514,0,5,1,2461.166667,3804,'0'
1,1,0,0.005964,1,5,0,3579.266667,5776,'0'
1,1,0.650022,0.006757,1,4,6,3565.266667,5762,'1'
1,1,0,0.006093,1,3,0,2516.45,4706,'0'
1,2,0.764205,0.137072,0,4,71,1589.75,2900,'0'
1,1,0,0.005917,0,1,0,2495.966667,4683,'1'
1,1,0,0.007059,0,4,9,1665.183333,2871,'0'
1,1,0,0.392265,0,3,9,196,196,'0'
1,1,0,0.001032,1,5,3,216.35,454,'0'
1,1,0,0.037037,0,3,3,1647.516667,2822,'0'
1,1,0,0.00119,0,5,1,1645.183333,2819,'0'
1,2,0.391244,0.036635,0,5,8,5079.733333,17651,'0'
1,2,0.819806,0.00867,1,3,0,2287.75,4438,'1'
1,1,0.193643,0.172727,0,4,2,194,194,'0'
1,1,0,0.027907,1,3,2,2257.916667,4407,'1'
1,1,0,0.000847,1,3,0,2245.916667,4395,'1'
1,1,0,6e-04,1,5,5,221.083333,446,'0'
1,1,0,0.001038,1,5,3,2183.083333,4326,'0'
1,1,0,0.052469,1,4,0,145.916667,423,'0'
1,2,0.899744,0.012987,0,5,14,5053.433333,17392,'0'
1,1,0,0.15,0,4,3,442,653,'0'
1,1,0,0.002454,0,4,2,441,652,'0'
1,1,0,0.216102,0,4,50,439,650,'0'
1,2,0.380947,0.034483,0,4,2,1418.166667,2507,'0'
1,1,0.225364,0.008937,0,4,21,421.75,631,'0'
1,3,0.95209,0.001621,0,7,0,5099.766667,17329,'0'
1,1,0,0.015625,0,3,18,1337.75,2372,'0'
1,1,0.78969,0.023585,0,3,14,1365.75,2368,'0'
1,1,0,0.022222,0,3,92,1362.75,2365,'1'
1,1,0.721928,0.006048,0,5,4,1360.75,2363,'1'
1,1,0,0.113924,0,3,5,1357.166667,2359,'0'
1,1,0,0.000749,0,5,3,1354.166667,2356,'0'
